Time,Elapsed Time,1TC1,1TC2,1TC3,1TC4,1TC5,1TC6,1TC7,2TC1,2TC2,2TC3,2TC4,2TC5,2TC6,2TC7,3TC1,3TC2,3TC3,3TC4,3TC5,3TC6,3TC7,4TC1,4TC2,4TC4,4TC5,4TC6,4TC7,4TC3,BDP11T,BDP12T,BDP13T,BDP14T,BDP15T,BDP21T,BDP22T,BDP23T,BDP24T,BDP25T,BDP31T,BDP32T,BDP33T,BDP34T,BDP35T,BDP41T,BDP42T,BDP43T,BDP44T,BDP45T,BDP11V,BDP12V,BDP13V,BDP14V,BDP15V,BDP21V,BDP22V,BDP23V,BDP24V,BDP25V,BDP31V,BDP32V,BDP33V,BDP34V,BDP35V,BDP41V,BDP42V,BDP43V,BDP44V,BDP45V,PT11V,PT14V,PT17V,PT21V,PT24V,PT27V,BDP11Flow,BDP12Flow,BDP13Flow,BDP14Flow,BDP15Flow,Total1BDPFlow,BDP21Flow,BDP22Flow,BDP23Flow,BDP24Flow,BDP25Flow,TotalBDP2Flow,BDP31Flow,BDP32Flow,BDP33Flow,BDP34Flow,BDP35Flow,Total3BDPFlow,BDP41Flow,BDP42Flow,BDP43Flow,BDP44Flow,BDP45Flow,Total4BDPFlow,PT11,PT14,PT17,PT21,PT24,PT27
2017-04-05 16:56:01,00:00:00,22.75004148,23.21683221,24.00095646,24.16099944,24.72316899,25.52045245,25.81930089,22.34135956,22.07764329,22.75633513,23.29624923,24.11979227,24.53048017,24.87264749,22.3316082,22.75388729,22.94966624,23.51640638,23.42234483,24.57915066,25.412692,21.65415649,21.58152463,21.0651089,22.32755448,22.84423503,24.67998629,21.81227413,21.07879752,20.40375256,20.68749086,20.72037989,21.43308728,22.30860485,22.37462335,23.47827474,24.75924663,24.34163528,21.83807594,22.19503599,22.98829685,23.50946372,23.47325042,21.92175806,22.18506575,22.30992019,23.3937741,24.9213095,2.63335479,2.472776295,2.480405535,2.475717943,2.484750166,2.524583242,2.609275736,2.687099037,2.507041755,2.504543439,2.459319811,2.476598643,2.489314878,2.457455178,2.468161009,2.563011362,2.535151976,2.473421665,2.550044343,2.502042279,2.628444249,2.53584798,2.601128377,2.541754159,2.558052005,2.654451281,664.4673599,300.2223052,-254.7041673,-283.5385257,-224.6993937,201.7475785,285.2915592,-601.4938799,787.0550656,-152.6897187,-122.6483434,195.5146828,366.9955704,278.3491274,-188.0871283,375.3122134,324.6751082,1157.244891,-456.7502329,-341.1490895,-296.6424022,-407.0491385,-82.22936177,-1583.820225,6.382808058,1.770587861,5.022204472,2.06477464,2.87657035,7.678218294
2017-04-05 16:56:02,00:00:01,22.71216624,23.1789657,23.92528525,24.16099944,24.49626095,25.44489851,25.81930089,22.41716453,22.15342327,22.71844353,23.14479098,24.08195668,24.53048017,24.9482319,22.21794,22.71601573,22.94966624,23.36500654,23.34663161,24.61697025,25.45048256,21.72999071,21.54361863,21.0651089,22.25176484,22.91996583,24.60437144,21.77437222,21.15468863,20.40375256,20.80134616,20.68243028,21.43308728,22.23283525,22.45040239,23.51612986,24.83484364,24.19038661,21.83807594,22.15714921,22.91256595,23.50946372,23.47325042,21.88385269,22.3366489,22.46147239,23.58301575,24.99690706,2.628776187,2.461940777,2.501924967,2.488844501,2.478493329,2.525499006,2.607596915,2.687099037,2.506278762,2.504848679,2.459625059,2.473393396,2.489925373,2.457149952,2.469381969,2.58193714,2.546904549,2.479831408,2.556301473,2.513945809,2.636227691,2.547140277,2.61242094,2.55365713,2.563393457,2.655367001,-652.9608218,-354.9762519,-79.83272277,192.1824984,-266.8430744,-1162.430373,290.5567473,-596.855572,787.0550656,-144.1804399,-126.7012969,209.8745041,365.6160862,296.8001168,-182.6349239,376.6560933,318.388938,1174.82631,-520.846492,-394.073133,-258.4087019,-431.7468948,-214.8776254,-1819.952847,6.770501295,2.333057219,5.584687014,2.657661644,3.1426281,7.723830332
2017-04-05 16:56:03,00:00:02,22.67428972,23.21683221,23.92528525,24.16099944,24.49626095,25.55822744,25.81930089,22.22764258,22.19131136,22.75633513,23.14479098,24.19545955,24.45484077,25.02381105,22.18004806,22.6781429,22.91178592,23.44070904,23.34663161,24.61697025,25.412692,21.69207423,21.50571139,21.40634899,22.44122942,22.9956915,24.67998629,21.88807416,21.19263232,20.8590184,21.06696528,21.02393229,21.24349666,22.30860485,22.48829,23.5539837,24.49461577,24.34163528,21.87598994,22.08137185,22.98829685,23.47162374,23.43540447,21.88385269,22.45032292,22.30992019,23.24235754,24.77009861,2.635796711,2.469724037,2.502688067,2.484723373,2.482308474,2.52748316,2.606375954,2.687404277,2.507194354,2.504238199,2.45886194,2.471561826,2.491909481,2.455318597,2.468924109,2.56148509,2.538662485,2.482731054,2.551875698,2.509214919,2.635617225,2.541951924,2.600823173,2.544806203,2.557136327,2.648804338,670.5234466,316.6054071,-94.33859169,-224.8967005,-242.0204113,425.8731501,301.6495445,-593.4594879,787.6968191,-154.3352856,-118.4568007,223.0947894,369.0551287,306.8458095,163.6656505,-384.6207787,320.760689,775.706499,-451.1845807,-357.7784894,-239.1124914,-414.430129,-174.6687054,-1637.174396,6.740093982,2.074625352,5.007002241,2.216796948,2.830960451,7.396944058
2017-04-05 16:56:04,00:00:03,22.78791544,23.29256138,23.84960884,24.16099944,24.57190221,25.48267614,25.78152088,22.30345517,22.15342327,22.68055064,23.18265747,24.19545955,24.45484077,24.87264749,22.25583067,22.6781429,22.72236506,23.40285844,23.30877307,24.57915066,25.48827181,21.72999071,21.58152463,20.91341436,22.40333905,22.9956915,24.67998629,21.92597228,21.15468863,20.63140759,20.76339562,20.7962754,21.39517165,22.34648775,22.48829,23.62968748,24.53242411,24.26601356,21.80016067,22.30868874,22.83682991,23.58513979,23.47325042,21.84594606,22.29875502,22.34781015,23.43162502,24.77009861,2.638086012,2.448358227,2.496735884,2.488539233,2.482461079,2.526567396,2.607596915,2.686641176,2.506126163,2.504848679,2.459167188,2.472630242,2.489467502,2.455165984,2.469229349,2.566521789,2.552399259,2.483494118,2.554470118,2.509672747,2.635311992,2.54027334,2.609063692,2.55640397,2.565835264,2.656435342,676.1517664,-413.4946703,-103.9566204,194.794276,-240.9743257,112.520426,296.5813514,-596.855572,786.091453,-142.4175869,-126.7012969,216.6983487,367.6833717,301.0265657,-186.7390016,-385.2770704,319.1814799,415.8753453,-469.3008086,-416.5162165,-233.7699633,-424.6669877,-178.9551726,-1723.209149,6.724890326,1.991015042,5.417462475,2.794481721,3.264254499,7.777044377
2017-04-05 16:56:05,00:00:04,22.75004148,23.1789657,23.92528525,24.12315343,24.60972087,25.40711956,25.81930089,22.34135956,22.11553391,22.56686432,23.18265747,24.11979227,24.60611432,24.9482319,22.25583067,22.64026878,22.76025179,23.40285844,23.27091323,24.54132976,25.45048256,21.88164406,21.58152463,21.2167836,22.25176484,22.88210107,24.79339873,21.96386915,21.26851597,20.6693458,20.91519035,20.94805161,21.31933665,22.38436937,22.52617633,23.62968748,24.60803686,24.26601356,21.87598994,22.19503599,22.95043204,23.5473024,23.43540447,21.84594606,22.3366489,22.23413647,23.3937741,24.84570668,2.648311558,2.465298262,2.512608372,2.479533803,2.489938762,2.527941041,2.606986435,2.686641176,2.506278762,2.505153919,2.458709317,2.470035518,2.491604233,2.456692114,2.47090817,2.577968832,2.577278082,2.488988184,2.551570472,2.509367528,2.628596866,2.536610973,2.605248637,2.555183152,2.566293103,2.658572023,700.7398911,338.9572732,-204.3143442,-260.3082396,-182.5135223,392.5610583,304.1519727,-595.1599523,786.091453,-144.1804399,-130.6285617,220.2744719,369.7390987,314.9725682,166.7245374,378.6629706,310.3522247,1540.451399,-508.0773757,505.8217625,-190.9408377,-413.2091199,-176.1091207,-782.5146915,6.390409886,1.808592548,5.227434589,2.733672798,3.287059449,7.883472466
2017-04-05 16:56:06,00:00:05,22.86365951,23.21683221,23.88744769,24.23668753,24.60972087,25.55822744,25.93263296,22.37926268,22.26708374,22.75633513,23.10692319,24.11979227,24.5682979,24.9482319,22.25583067,22.64026878,22.60869718,23.36500654,23.19518969,24.54132976,25.48827181,21.95746317,21.77103577,21.33052657,22.3654474,23.10927037,24.83120025,22.03965909,21.19263232,20.78315305,21.06696528,21.02393229,21.35725478,22.23283525,22.56406139,23.51612986,24.34336934,24.41725178,21.87598994,22.23292151,23.06402262,23.50946372,23.5867805,21.69430693,22.26085986,22.27202896,23.3559219,24.8079033,2.617177061,2.463772133,2.50726667,2.501207888,2.489786157,2.527635787,2.610649317,2.686488556,2.508109945,2.505306539,2.458404069,2.474461812,2.491146362,2.458370856,2.468466249,2.577663577,2.583383315,2.535077288,2.55874328,2.506315341,2.622034356,2.529286239,2.604333023,2.554572743,2.565987877,2.656435342,-622.8602891,346.3304905,-155.1090179,63.23865101,-183.8924677,-552.2926331,302.4859875,-605.2624215,785.7699862,-163.8620197,-132.5485662,186.5829664,371.1032569,290.7799026,171.210428,371.2513867,323.1150312,1527.460005,-507.0818177,525.4228079,340.7864729,-441.0100023,-144.5998203,-226.4823595,6.063531275,1.443747558,5.181827896,2.703268336,3.271856149,7.777044377
2017-04-05 16:56:07,00:00:06,22.75004148,23.1789657,23.88744769,24.23668753,24.64753822,25.52045245,25.78152088,22.4929644,22.0397514,22.71844353,23.22052268,24.11979227,24.5682979,25.09938493,22.29372007,22.6023934,22.60869718,23.25144311,23.15732599,24.50350754,25.56384633,21.84373261,21.80893423,21.29261349,22.51700635,23.44993747,25.09577409,22.03965909,21.1167437,20.47964247,20.76339562,20.87216597,21.50891479,22.30860485,22.41251351,23.62968748,24.72144615,24.22820074,21.87598994,22.11926116,22.91256595,23.50946372,23.54893843,21.80803816,22.26085986,22.12045137,23.3937741,25.03470387,2.600388852,2.467892682,2.4900206,2.479686438,2.52107034,2.524583242,2.611565037,2.687251657,2.507652149,2.504848679,2.458404069,2.470188149,2.488857008,2.456081662,2.47014507,2.565148144,2.554383459,2.488988184,2.556759312,2.511046231,2.62447622,2.53142262,2.598076333,2.554114937,2.565530038,2.658877263,-576.5169573,326.0403572,-181.7697279,-259.3357495,-264.1223286,-955.7044062,285.2915592,-607.7618007,787.3760077,-159.1699436,-126.7012969,179.0345258,371.1032569,314.1693523,-192.0747435,381.3223775,314.3962621,1188.916505,-464.4301072,-424.3290432,-190.9408377,-433.4988049,-191.2389742,-1704.437767,6.185160526,1.55016068,4.870182163,2.68046499,3.249051199,7.898676479
2017-04-05 16:56:08,00:00:07,22.71216624,23.21683221,23.88744769,24.12315343,24.68535426,25.44489851,25.85707957,22.26554951,22.19131136,22.8321145,23.18265747,24.19545955,24.53048017,24.98602213,22.3316082,22.71601573,22.53291221,23.13786808,23.19518969,24.57915066,25.45048256,21.76790594,21.69523508,21.59588317,22.6685449,23.52562707,25.09577409,21.88807416,21.19263232,20.40375256,20.83929546,20.72037989,21.39517165,22.27072069,22.48829,23.5539837,24.83484364,24.26601356,21.72432636,22.23292151,22.87469857,23.50946372,23.51109507,21.84594606,22.29875502,22.27202896,23.3180684,25.03470387,2.618092781,2.464229971,2.501924967,2.488997136,2.473915156,2.525041124,2.610496697,2.687251657,2.508415142,2.504390819,2.457946198,2.47598812,2.490993739,2.45806563,2.468924109,2.562858735,2.531336206,2.481662763,2.556454086,2.509672747,2.626002385,2.535237585,2.603264808,2.55716698,2.570871491,2.662692765,-625.2893308,344.135113,-79.83272277,190.8632077,-293.8755563,-463.9992892,287.9361884,-604.8448542,787.3760077,-166.9168113,-120.5707879,182.9797428,373.1401433,281.9567057,-172.6798302,372.609913,320.760689,1175.787621,-456.1967233,-322.1013529,-246.3974969,-432.3316536,-178.9551726,-1635.982399,6.261178807,1.740184112,5.128620088,2.832487299,3.515108949,8.088726638
2017-04-05 16:56:09,00:00:08,22.75004148,23.1789657,23.77392723,24.16099944,24.60972087,25.40711956,25.93263296,22.41716453,22.22919818,22.68055064,23.10692319,24.11979227,24.53048017,24.98602213,22.36949506,22.6781429,22.72236506,23.36500654,23.119461,24.57915066,25.37490011,21.69207423,21.50571139,21.48216641,22.85793934,23.90399739,25.17135477,21.81227413,21.42026829,20.6693458,20.95313594,21.06187077,21.47100166,22.30860485,22.52617633,23.59183624,24.75924663,24.34163528,21.80016067,22.11926116,22.91256595,23.5473024,23.54893843,21.80803816,22.22296344,22.23413647,23.3180684,24.95910894,2.624044965,2.468045295,2.499635665,2.482586491,2.489786157,2.524888497,2.609580976,2.687099037,2.507652149,2.505306539,2.458098822,2.473240765,2.490535868,2.456386888,2.47029769,2.563621871,2.544767718,2.481967989,2.561185087,2.507536216,2.620050341,2.524403083,2.59090403,2.558387798,2.569955813,2.662234905,-640.8537244,325.2645646,-34.73118408,-240.1112385,-183.8924677,-774.3240501,287.0573525,-602.3333712,787.0550656,-159.1699436,-132.5485662,180.0605372,372.4624189,297.6502076,-177.0148667,379.9950006,313.5916267,1186.684387,-458.9575961,-384.9921026,-244.3382314,450.082507,-157.9595954,-796.1650185,5.964707509,1.200517566,4.512929738,2.893296222,3.469499049,8.065920619
2017-04-05 16:56:10,00:00:09,22.67428972,23.14109789,23.88744769,24.16099944,24.57190221,25.40711956,25.78152088,22.34135956,22.22919818,22.56686432,22.99331213,24.11979227,24.53048017,24.98602213,22.44526497,22.45087909,22.79813724,23.25144311,23.27091323,24.50350754,25.412692,21.65415649,21.54361863,21.44425833,22.70642635,23.8661662,25.20914314,21.92597228,21.38233208,20.8590184,21.18078344,21.25154454,21.28141728,22.19494855,22.41251351,23.59183624,24.41899517,24.22820074,21.91390269,22.19503599,22.95043204,23.35809605,23.5867805,21.95966217,22.26085986,22.1962427,23.28021361,25.14808639,2.629844528,2.465298262,2.492309901,2.485639179,2.479714175,2.528093669,2.609428356,2.686946416,2.507652149,2.504848679,2.458556693,2.470798672,2.489162255,2.455623823,2.47060293,2.571863742,2.558351861,2.457092082,2.55874328,2.518524089,2.600362812,2.503039276,2.58464734,2.551978506,2.562630392,2.654451281,-655.6637428,338.9572732,-159.5641414,218.0514483,-259.1586297,-517.3777924,304.9815527,-601.9137719,786.7339926,-159.1699436,-126.7012969,203.9305328,370.4218058,310.9357406,-189.4256606,-383.3048242,311.9761303,420.6031917,-487.780301,-439.538273,-376.9103526,-441.0100023,-247.6496829,-1992.888612,4.984071674,0.136386347,4.201284005,2.574049374,3.10461985,7.678218294
