Time,Elapsed Time,PressureV,BDP1VLR,BDP2VLR,BDP3VLR,BDP4VLR,BDP5VLR,BDP1VHR,BDP2VHR,BDP3VHR,BDP4VHR,BDP5VHR,Pressure,BDP1VelLR,BDP2VelLR,BDP3VelLR,BDP4VelLR,BDP5VelLR,BDP1FlowLR,BDP2FlowLR,BDP3FlowLR,BDP4FlowLR,BDP5FlowLR,BDPFlowLR,BDP1VelHR,BDP2VelHR,BDP3VelHR,BDP4VelHR,BDP5VelHR,BDP1FlowHR,BDP2FlowHR,BDP3FlowHR,BDP4FlowHR,BDP5FlowHR,BDPFlowHR
2015-10-28 14:47:15,00:00:00,3.154193562,2.510212359,2.482778574,2.491112871,2.497392944,2.507091017,2.49480933,2.498813282,2.496090484,2.499471386,2.499518431,6.515767874,7.613899,27.54117899,-49.25521886,-26.67759843,-28.18007095,21.77575114,78.76777191,-140.8699259,-76.2979315,-86.23101712,-202.8553515,114.5813212,-56.91743389,128.942897,-37.98751262,-36.25776203,327.7025785,-162.7838609,368.7766853,-108.6442861,-110.9487518,314.102365
2015-10-28 14:47:16,00:00:01,3.16533535,2.510364979,2.480642194,2.492944312,2.497087696,2.505259533,2.494656707,2.499118508,2.497311445,2.498708375,2.499060549,6.626740087,9.981726321,13.24050368,-43.88753532,-28.1961525,-35.97344782,28.54773728,37.86784052,-125.518351,-80.64099616,-110.0787503,-249.8225197,112.7485493,-49.05471739,141.2775384,-59.37993844,-50.64174151,322.460851,-140.2964917,404.0537599,-169.8266239,-154.963729,261.4277662
2015-10-28 14:47:17,00:00:02,3.274463827,2.509144019,2.483999363,2.492944312,2.496019331,2.501596566,2.494504083,2.498508056,2.495785244,2.498708375,2.498755294,7.713659713,-15.2863455,33.04204722,-43.88753532,-32.96473372,-47.89607548,-43.71894812,94.50025505,-125.518351,-94.27913845,-146.561991,-315.5781735,110.8854886,-63.81867487,125.6702138,-59.37993844,-58.29144963,317.1324973,-182.5214101,359.4168114,-169.8266239,-178.3718359,145.8294388
2015-10-28 14:47:18,00:00:03,3.322694034,2.505175896,2.476674629,2.492639072,2.494187847,2.500833447,2.495572449,2.496371475,2.496853584,2.499013579,2.498297413,8.194032583,-36.28940369,-30.12947363,-44.82680628,-39.83272798,-50.02355387,-103.7876946,-86.17029459,-128.204666,-113.921602,-153.0720748,-585.156332,123.3373346,-99.52600732,136.7824579,-51.89226049,-68.17516978,352.744777,-284.6443809,391.1978297,-148.411865,-208.6160195,102.2703412
2015-10-28 14:47:19,00:00:04,3.286826633,2.496018691,2.471791474,2.492181212,2.492508986,2.494423253,2.493435717,2.497287153,2.496700964,2.498403171,2.497534276,7.836793265,-61.77964845,-47.33736958,-46.19992174,-45.2211719,-65.20935411,-176.6897946,-135.384877,-132.1317762,-129.3325516,-199.5406236,-773.0796229,96.84567642,-86.05660456,135.250903,-66.02384023,-82.0434127,276.9786346,-246.121889,386.8175827,-188.8281831,-251.0528429,-22.2066977
2015-10-28 14:47:20,00:00:05,3.22287582,2.49250843,2.464314141,2.485008068,2.481672706,2.489997167,2.492977846,2.498508056,2.494716903,2.497334955,2.497839531,7.199843163,-69.10125337,-65.43734536,-63.97353109,-70.7327739,-73.89537777,-197.6295846,-187.1508077,-182.9642989,-202.2957333,-226.119856,-996.1602806,90.16181935,-63.81867487,113.4749508,-85.29503996,-76.79722944,257.8628033,-182.5214101,324.5383593,-243.9438143,-234.9995221,-79.06358382
2015-10-28 14:47:21,00:00:06,3.247601432,2.49372939,2.467823909,2.483024007,2.487472406,2.496102114,2.493893588,2.496829314,2.496548344,2.498250568,2.497839531,7.446110267,-66.64590008,-57.65347065,-68.07522979,-58.47973066,-61.59506225,-190.6072742,-164.8889261,-194.6951572,-167.2520297,-188.4808905,-905.9242776,103.0971213,-93.03538391,133.7018053,-69.10667604,-76.79722944,294.8577668,-266.081198,382.3871632,-197.6450935,-234.9995221,-21.48088351
2015-10-28 14:47:22,00:00:07,3.237375407,2.504260176,2.469807692,2.48836571,2.487930277,2.502817555,2.494504083,2.49820283,2.495937864,2.497182353,2.498602667,7.344259057,-39.5841033,-52.7482191,-56.35616939,-57.40109547,-44.28000693,-113.2105354,-150.8599066,-161.1786444,-164.167133,-135.4968212,-724.9130408,110.8854886,-70.04321697,127.3170713,-87.70307313,-61.76201631,317.1324973,-200.3236005,364.126824,-250.8307892,-188.9917699,41.11316176
2015-10-28 14:47:23,00:00:08,3.120157687,2.510517599,2.468434304,2.493402173,2.490677503,2.508769878,2.494961954,2.496524088,2.497006204,2.49764016,2.499671058,6.176770564,11.88689458,-56.18979005,-42.43966953,-50.44726888,-18.32507105,33.99651849,-160.7027995,-121.3774549,-144.279189,-56.07471742,-448.4376423,116.3852351,-97.41053147,138.2970528,-80.26252832,-29.96617675,332.8617724,-278.59412,395.5295711,-229.550831,-91.69650086,128.5498916
2015-10-28 14:47:24,00:00:09,2.964935784,2.510059739,2.47881101,2.491723352,2.49434047,2.505564781,2.49480933,2.498508056,2.496853584,2.498860977,2.499213176,4.630760411,4.038323366,-18.01609222,-47.53338801,-39.306257,-34.79597951,11.54960483,-51.52602375,-135.9454897,-112.415895,-106.4756973,-394.8135009,114.5813212,-63.81867487,136.7824579,-55.76192154,-46.34579187,327.7025785,-182.5214101,391.1978297,-159.4790956,-141.8181231,235.0817793
