,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-28-17:31:47,Background,0.0,-211.17397387135492
1,2015-10-28-17:32:48,Straight Stream,61.0,3749.7878754120347
2,2015-10-28-17:33:48,'O' Straight Stream,121.0,8081.463948733415
3,2015-10-28-17:34:49,Narrow Fog,182.0,12021.388910225323
4,2015-10-28-17:35:49,'O' Narrow Fog,242.0,14362.779689839655
5,2015-10-28-17:36:49,Nozzle Off,302.0,-151.77023906606593
6,2015-10-28-17:37:49,End Test,362.0,NaN
