,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-26-17:23:22,Background,0.0,-42.12472974480788
1,2015-10-26-17:24:29,Straight Stream,67.0,4034.980980542869
2,2015-10-26-17:25:34,Straight Stream 'O',132.0,11653.607923803385
3,2015-10-26-17:26:34,Narrow Fog,192.0,15906.492069642632
4,2015-10-26-17:27:34,Narrow Fog 'O',252.0,23612.561597351163
5,2015-10-26-17:28:36,Nozzle Off,314.0,907.044711374948
6,2015-10-26-17:29:36,End Test,374.0,NaN
