,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-29-14:26:07,Background,1.0,-76.21402837765211
1,2015-10-29-14:27:13,Straight Stream Advance - Straight Pattern,67.0,1759.9111384689536
2,2015-10-29-14:27:33,Advance 1 Complete,87.0,-14.764379517477522
3,2015-10-29-14:28:08,Straight Stram Advance - 'O' Pattern,122.0,-1738.3760994048248
4,2015-10-29-14:29:28,Narrow Fog Advance,202.0,-2033.401918973982
5,2015-10-29-14:29:50,End Advance 2,224.0,-748.4523062842604
6,2015-10-29-14:30:35,Advance Narrow Fog - 'O' Pattern,269.0,-2203.0849741221514
7,2015-10-29-14:31:02,End Advance,296.0,508.136419617242
8,2015-10-29-14:32:03,End Test,357.0,NaN
