,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-27-12:04:23,Background,0.0,-411.2650184323094
1,2015-10-27-12:05:24,Straight Stream,61.0,7414.681341893454
2,2015-10-27-12:06:26,Straight Stream 'O',123.0,22582.018255039977
3,2015-10-27-12:07:33,Straight Stream 'Z',190.0,20634.98933161491
4,2015-10-27-12:08:36,Straight Stream 'n',253.0,23022.35217567043
5,2015-10-27-12:09:37,Narrow Fog,314.0,35644.323125223484
6,2015-10-27-12:10:42,Narrow Fog 'O',379.0,47640.54102104959
7,2015-10-27-12:11:46,Nozzle Off,443.0,-156.96058296832953
8,2015-10-27-12:12:47,End Test,504.0,NaN
