,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-28-18:42:51,Background,0.0,-304.94596332140867
1,2015-10-28-18:43:52,SB Fixed,61.0,4528.912129622019
2,2015-10-28-18:44:52,SB 'O',121.0,6582.641222162897
3,2015-10-28-18:45:54,Nozzle Off,183.0,-4.499783564498378
4,2015-10-28-18:46:53,End Test,242.0,NaN
