Time,Elapsed Time,BDP1V,BDP2V,BDP3V,BDP4V,BDP5V,PressureV,Matrix1VLR,Matrix2VLR,Matrix3VLR,Matrix4VLR,Matrix5VLR,Matrix1VHR,Matrix2VHR,Matrix3VHR,Matrix4VHR,Matrix5VHR,Matrix5PressLR,Matrix4PressLR,Matrix3PressLR,Matrix2PressLR,Matrix1PressLR,Matrix5VelLR,Matrix4VelLR,Matrix3VelLR,Matrix2VelLR,Matrix1VelLR,Matrix5FlowLR,Matrix4FlowLR,Matrix3FlowLR,Matrix2FlowLR,Matrix1FlowLR,TotalFlowLR,Matrix5PressHR,Matrix4PressHR,Matrix3PressHR,Matrix2PressHR,Matrix1PressHR,Matrix5VelHR,Matrix4VelHR,Matrix3VelHR,Matrix2VelHR,Matrix1VelHR,Matrix5FlowHR,Matrix4FlowHR,Matrix3FlowHR,Matrix2FlowHR,Matrix1FlowHR,TotalFlowHR,Pressure,BDP1Vel,BDP2Vel,BDP3Vel,BDP4Vel,BDP5Vel,BDP1Flow,BDP2Flow,BDP3Flow,BDP4Flow,BDP5Flow,TotalBDPFlow
2015-10-27 16:46:54,00:00:00,2.494165273,2.504214559,2.501772347,2.500139447,2.493143484,2.495301767,2.508686158,2.467976508,2.489739291,2.490219632,2.501443942,2.492519975,2.50445996,2.491359261,2.495808933,2.498602667,2.88788E-05,-0.000195607,-0.000205214,-0.00064047,0.000173723,17.2179868,-44.81104926,-45.89825737,-81.08524782,42.23002883,45.7998449,-119.197391,-122.0893646,-215.6867592,112.3318767,-298.8417933,-0.000279467,-0.000838213,-0.001728148,0.000891992,-0.001496005,-53.56208181,-92.76193378,-133.1934722,95.69141976,-123.925026,-163.8999703,-265.2991306,-380.9333304,273.6774605,-354.4255744,-890.8805453,0.046794398,-56.45244256,47.97870513,31.1133511,8.727236092,-61.19616849,-161.4539857,137.2190967,88.98418414,24.95989522,-187.2602756,-97.59765923
2015-10-27 16:46:55,00:00:01,2.496454574,2.50375672,2.500093526,2.498460468,2.486581435,2.492554477,2.508075678,2.467976508,2.489434051,2.489151266,2.500833447,2.492367352,2.50598609,2.490748781,2.497029751,2.497839531,1.66689E-05,-0.000216975,-0.000211319,-0.00064047,0.000161514,13.08116956,-47.19511376,-46.57595513,-81.08524782,40.71899066,34.79591104,-125.5390026,-123.8920406,-215.6867592,108.3125152,-322.0093762,-0.000432094,-0.00059405,-0.001850244,0.001197218,-0.00152653,-66.60112043,-78.09153263,-137.818331,110.8610809,-125.1829352,-203.7994285,-223.3417833,-394.1604268,317.0626914,-358.0231946,-862.2621418,0.07415741,-44.00546966,45.29777575,7.14722896,-28.99791503,-85.61019857,-125.8556432,129.5516387,20.44107483,-82.93403698,-261.9672076,-320.733649
2015-10-27 16:46:57,00:00:03,2.493402173,2.50009401,2.499330425,2.494797243,2.491007003,2.499422703,2.507923058,2.466297923,2.486839509,2.486861911,2.496407361,2.488857008,2.496218862,2.490138301,2.496877149,2.497381649,-7.18528E-05,-0.000262762,-0.00026321,-0.000674042,0.000158461,-27.15903215,-51.93661073,-51.98087067,-83.18324085,40.3323867,-72.24302552,-138.1513845,-138.269116,-221.2674207,107.2841486,-462.6467981,-0.00052367,-0.00062457,-0.00197234,-0.000756228,-0.002228598,-73.31982559,-80.07245831,-142.2929503,-88.10869417,-151.2545418,-224.3586663,-229.0072308,-406.9578379,-251.9908653,-432.5879896,-1544.90259,0.005749881,-60.03063586,7.165697854,-19.12370488,-53.30761437,-70.08493941,-171.6876186,20.49389586,-54.69379597,-152.4597771,-214.4599146,-572.6211687
2015-10-27 16:46:58,00:00:04,2.497065055,2.49749959,2.498262085,2.496018318,2.491007003,2.500643721,2.507770438,2.461872563,2.483634487,2.485030427,2.492897017,2.488704384,2.497439766,2.48968044,2.495045922,2.497686904,-0.00014206,-0.000299391,-0.00032731,-0.000762549,0.000155409,-38.18808641,-55.43859442,-57.96586383,-88.47616901,39.94204093,-101.5803098,-147.4666612,-154.1891978,-235.3466096,106.2458289,-532.3369495,-0.000462619,-0.000990816,-0.002063912,-0.000512047,-0.002259123,-68.91350934,-100.8530213,-145.5586728,-72.50156434,-152.2868727,-210.8753386,-288.439641,-416.2978041,-207.354474,-435.5404559,-1558.507714,0.006411458,-40.03800924,-36.95541686,-30.80965185,-46.63433133,-70.08493941,-114.5087064,-105.6924922,-88.11560429,-133.3741876,-214.4599146,-655.9215942
2015-10-27 16:46:59,00:00:05,2.492944312,2.497957429,2.499025185,2.498002565,2.499095109,2.494233377,2.508228298,2.463856345,2.483939728,2.486098793,2.49427063,2.489162255,2.49713454,2.48983306,2.494740718,2.49677114,-0.000114587,-0.000278024,-0.000321205,-0.000722873,0.000164566,-34.29738008,-53.42367569,-57.42274639,-86.14370311,41.1019584,-91.23103103,-142.1069773,-152.7445054,-229.1422503,109.3312093,-505.8935547,-0.000645772,-0.001051856,-0.002033388,-0.000573092,-0.002167549,-81.4201875,-103.9132048,-144.4783007,-76.70165005,-149.1684486,-249.1457737,-297.1917658,-413.2079401,-219.3667192,-426.621763,-1605.533962,0.057435569,-62.07863258,-33.40112539,-23.07456775,-33.03001529,-22.23159665,-177.5448892,-95.52721862,-65.99326375,-94.46584374,-68.02868576,-501.3348264
2015-10-27 16:47:00,00:00:06,2.48790785,2.500399235,2.494446582,2.503344769,2.488107493,2.491486086,2.507007337,2.459583584,2.489586671,2.48472518,2.493507512,2.488857008,2.497592378,2.489985681,2.49489332,2.497381649,-0.00012985,-0.000305496,-0.000208267,-0.000808328,0.000140147,-36.51010642,-56.00097131,-46.23834786,-91.09329358,37.93010303,-97.11688309,-148.9625837,-122.9940053,-242.3081609,100.8940741,-510.4875589,-0.00052367,-0.001021336,-0.002002864,-0.000481524,-0.002228598,-73.31982559,-102.3945459,-143.3897889,-70.30749382,-151.2545418,-224.3586663,-292.8484012,-410.0947961,-201.0794323,-432.5879896,-1560.969286,0.084798581,-81.26887367,14.76682084,-55.07476281,42.74206932,-80.59520034,-232.4289787,42.23310759,-157.5138216,122.2423183,-246.621313,-471.9716326
2015-10-27 16:47:01,00:00:07,2.494928374,2.503604107,2.499025185,2.49296563,2.492075243,2.504612029,2.508686158,2.461567366,2.490807631,2.487472406,2.496865232,2.48855176,2.496524088,2.490138301,2.496114138,2.497992158,-6.26954E-05,-0.000250552,-0.000183847,-0.000768653,0.000173723,-25.36940033,-50.71557415,-43.44314151,-88.82957411,42.23002883,-67.48260488,-134.9034272,-115.5587564,-236.2866671,112.3318767,-441.899579,-0.000401568,-0.000777172,-0.00197234,-0.000695182,-0.002289648,-64.20550378,-89.32051352,-142.2929503,-84.47766391,-153.3122525,-196.4688416,-255.4566687,-406.9578379,-241.6061188,-438.4730423,-1538.962509,0.045935808,-52.63154283,44.36814851,-23.07456775,-61.98478109,-65.79084196,-150.5262125,126.8929047,-65.99326375,-177.2764739,-201.3199764,-468.0844549
2015-10-27 16:47:02,00:00:08,2.491875972,2.5011623,2.496888504,2.49433934,2.495279964,2.495454394,2.508075678,2.463551148,2.494317893,2.490524879,2.500986071,2.489009631,2.497287153,2.490596161,2.495808933,2.497992158,1.97214E-05,-0.000189502,-0.000113642,-0.000728977,0.000161514,14.22858093,-44.10622518,-34.15562214,-86.50663754,40.71899066,37.84802527,-117.322559,-90.8539549,-230.1076559,108.3125152,-292.1236293,-0.000401568,-0.000838213,-0.001880768,-0.000542569,-0.002198074,-64.20550378,-92.76193378,-138.9504955,-74.63115956,-150.2151165,-196.4688416,-265.2991306,-397.3984172,-213.4451163,-429.6152333,-1502.226739,0.045274231,-66.6128755,25.19600022,-41.22466244,-55.60399792,-50.77443593,-190.5128239,72.06056064,-117.9025346,-159.027434,-155.3697739,-550.5467369
2015-10-27 16:47:03,00:00:09,2.491570732,2.500246622,2.500398766,2.506244823,2.488260099,2.493012359,2.5120438,2.469349896,2.492333832,2.490677503,2.502970179,2.489467502,2.495761023,2.492274982,2.496114138,2.497839531,5.94036E-05,-0.00018645,-0.000153323,-0.000613002,0.000240876,24.69441739,-43.74955522,-39.67314847,-79.32744811,49.72665856,65.68715027,-116.3738169,-105.5305749,-211.011012,132.2729118,-234.9553417,-0.000432094,-0.000777172,-0.001545004,-0.000847795,-0.0021065,-66.60112043,-89.32051352,-125.9381357,-93.2906288,-147.052765,-203.7994285,-255.4566687,-360.1830681,-266.8111984,-420.5709079,-1506.821272,0.069596908,-67.85274328,11.60616697,14.75813233,58.4026464,-80.07642812,-194.0588458,33.19363753,42.20825847,167.0315687,-245.03387,-196.6843655
2015-10-27 16:47:04,00:00:10,2.493860033,2.501467526,2.497956844,2.494186705,2.496500811,2.497438549,2.515554062,2.466908318,2.498133395,2.491593245,2.501596566,2.489772749,2.497897604,2.491511881,2.496114138,2.497992158,3.19313E-05,-0.000168135,-3.73321E-05,-0.000661834,0.000311081,18.10509839,-41.5452822,-19.57643829,-82.42651303,56.51053524,48.15956171,-110.5104507,-52.07332586,-219.2545247,150.3180237,-183.3607157,-0.000401568,-0.000777172,-0.001697624,-0.000420479,-0.00204545,-64.20550378,-89.32051352,-132.0119434,-65.6999041,-144.9061949,-196.4688416,-255.4566687,-377.5541581,-187.9017257,-414.4317175,-1431.813112,0.025512056,-57.91025694,28.31166189,-33.4059012,-56.34866632,-43.71758821,-165.6233349,80.97135301,-95.54087744,-161.1571857,-133.7758199,-474.9486476
