,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-27-20:26:12,Background,1.0,-3720.293878342266
1,2015-10-27-20:27:12,Nozzle On,61.0,31571.808685447602
2,2015-10-27-20:28:12,Nozzle Off,121.0,1085.704608997299
3,2015-10-27-20:29:12,End Test,181.0,NaN
