Time,Elapsed Time,PressureV,BDP1VLR,BDP2VLR,BDP3VLR,BDP4VLR,BDP5VLR,BDP1VHR,BDP2VHR,BDP3VHR,BDP4VHR,BDP5VHR,Pressure,BDP1VelLR,BDP2VelLR,BDP3VelLR,BDP4VelLR,BDP5VelLR,BDP1FlowLR,BDP2FlowLR,BDP3FlowLR,BDP4FlowLR,BDP5FlowLR,BDPFlowLR,BDP1VelHR,BDP2VelHR,BDP3VelHR,BDP4VelHR,BDP5VelHR,BDP1FlowHR,BDP2FlowHR,BDP3FlowHR,BDP4FlowHR,BDP5FlowHR,BDPFlowHR
2015-10-28 14:14:41,00:00:00,2.481107434,2.588659082,2.578152712,2.567880774,2.569126065,2.588744676,2.501677395,2.50705438,2.502958388,2.507864507,2.507455047,0.188169958,146.5365493,163.6901981,136.1272008,137.3701711,146.6162556,419.0945309,468.1539664,389.3237944,392.8786894,448.6457422,2118.096723,178.5436914,138.7717126,188.0819017,146.523495,142.658192,510.6349575,396.8870981,537.9142388,419.0571958,436.5340674,2301.027558
2015-10-28 14:14:42,00:00:01,2.605040753,2.567750131,2.569607189,2.552008285,2.548827118,2.568140482,2.498930169,2.505680864,2.501279567,2.505270269,2.506081402,1.046205897,125.5590465,156.4022331,119.1537702,115.4521611,125.9826783,359.0988729,447.3103868,340.7797829,330.1931806,385.5069956,1862.889219,156.1353948,124.5313527,175.4760026,119.9465977,128.8467217,446.5472291,356.1596687,501.8613674,343.0472693,394.2709686,2041.886503
2015-10-28 14:14:43,00:00:02,2.661970713,2.549283101,2.543360227,2.545140381,2.530512278,2.547383664,2.498777546,2.505680864,2.500974327,2.502676032,2.502570975,1.613228303,103.555794,131.5163911,111.007963,91.26596301,101.0211843,296.1695707,376.1368785,317.4827742,261.0206542,309.124824,1559.934702,154.795406,124.5313527,173.0854108,85.47068489,83.77616523,442.7148612,356.1596687,495.0242749,244.4461588,256.3550656,1794.700029
2015-10-28 14:14:44,00:00:03,2.658155032,2.53066345,2.538629669,2.531404574,2.526238816,2.555777966,2.495572449,2.50339167,2.500669086,2.50389685,2.504402502,1.57522412,75.10570801,126.5115698,92.59082914,84.63376034,111.7891789,214.8023249,361.8230896,264.8097713,242.0525546,342.0748876,1425.562628,123.3373346,96.22286861,170.6613354,103.1402905,109.6279552,352.744777,275.1974042,488.0914191,294.981231,335.4615429,1746.476374
2015-10-28 14:14:45,00:00:04,2.766367745,2.518301224,2.537256282,2.532015054,2.529138665,2.545857428,2.49480933,2.503849509,2.500058606,2.502370828,2.502570975,2.653022742,47.60390513,125.0210359,93.4864442,89.18798457,98.93753528,136.1471687,357.5601625,267.3712304,255.0776359,302.748858,1318.905055,114.5813212,102.5118721,165.7068354,80.4491615,83.77616523,327.7025785,293.1839541,473.9215492,230.0846019,256.3550656,1581.247749
2015-10-28 14:14:46,00:00:05,2.993171824,2.517538123,2.545801804,2.539340818,2.520896988,2.533342287,2.495572449,2.50339167,2.501584807,2.502981237,2.501655212,4.911991363,45.36314332,134.0264221,103.6318415,75.52893565,79.82579034,129.7385899,383.3155672,296.3870666,216.012756,244.2669184,1269.720898,123.3373346,96.22286861,177.834461,90.21312746,67.21997107,352.744777,275.1974042,508.6065585,258.0095445,205.6931115,1600.251396
2015-10-28 14:14:47,00:00:06,3.216618103,2.53051083,2.535730295,2.557502608,2.536159354,2.535479019,2.497251309,2.503239057,2.501584807,2.504049452,2.502570975,7.137516303,74.82782887,123.3437634,125.2896781,99.35319839,83.39938915,214.0075906,352.7631634,358.3284794,284.1501474,255.2021308,1464.451512,140.695344,94.03311093,177.834461,105.1404048,83.77616523,402.3886837,268.9346973,508.6065585,300.7015578,256.3550656,1736.986563
2015-10-28 14:14:48,00:00:07,3.265153565,2.522421966,2.527032174,2.526520731,2.53600673,2.538836739,2.495267201,2.504154734,2.499142886,2.504659861,2.502570975,7.620929507,58.23266822,113.3102115,85.08720682,99.14329856,88.72471161,166.5454311,324.0672048,243.3494115,283.5498339,271.4976175,1289.009499,119.911678,106.4984173,157.9840218,112.7867258,83.77616523,342.9473992,304.5854736,451.8343024,322.5700357,256.3550656,1678.292277
2015-10-28 14:14:49,00:00:08,3.306515547,2.531426551,2.53634069,2.511869203,2.532954257,2.547688911,2.497403933,2.504154734,2.498532405,2.504659861,2.504555129,8.032894848,76.47996069,124.0173945,56.92228155,94.84780476,101.4327779,218.7326876,354.6897484,162.7977252,271.2647216,310.3843004,1317.869183,142.1682932,106.4984173,152.6185279,112.7867258,111.5120716,406.6013187,304.5854736,436.4889898,322.5700357,341.2269392,1811.472757
2015-10-28 14:14:50,00:00:09,3.236612271,2.516775023,2.534967302,2.529573133,2.533259504,2.529984567,2.494656707,2.50598609,2.499600746,2.503744248,2.501807839,7.33665822,43.00578752,122.4965153,89.85043579,95.28606838,73.86163052,122.9965523,350.3400338,256.9722464,272.5181556,226.0165894,1228.843577,112.7485493,127.8330426,161.8914859,101.1006149,70.25082255,322.460851,365.6025019,463.0096498,289.1477587,214.967517,1655.188278
2015-10-28 14:14:51,00:00:10,3.350624819,2.521658866,2.524285399,2.528504792,2.521049611,2.530289814,2.494961954,2.502933831,2.499753366,2.502065623,2.501349957,8.4722232,56.41565949,109.9516632,88.2125671,75.8042512,74.42357974,161.3487861,314.4617568,252.2879419,216.8001584,227.736154,1172.634797,116.3852351,89.49299956,163.1731818,75.09259083,60.70599142,332.8617724,255.9499787,466.6752998,214.7648098,185.7603337,1456.012194
2015-10-28 14:14:52,00:00:11,3.480357973,2.520437905,2.527642569,2.521026408,2.516165654,2.517774674,2.495419825,2.503239057,2.499142886,2.50115001,2.500434194,9.764365413,53.37995332,114.0431243,75.76245956,66.43059814,46.06940565,152.6666665,326.1633354,216.6806343,189.9915107,140.9723813,1026.474528,121.6365665,94.03311093,157.9840218,56.03022424,34.42812866,347.8805803,268.9346973,451.8343024,160.2464413,105.3500737,1334.246095
2015-10-28 14:14:53,00:00:12,3.535609034,2.522574586,2.520317835,2.52468929,2.513265804,2.528000459,2.496182943,2.504612573,2.499753366,2.500539601,2.501807839,10.31466598,58.58930832,104.9107818,82.09672305,60.17807879,70.09924062,167.5654218,300.0448358,234.7966279,172.1093053,214.5036763,1089.019867,129.9179482,112.2129955,163.1731818,38.38027161,70.25082255,371.565332,320.9291673,466.6752998,109.7675768,214.967517,1483.904893
2015-10-28 14:14:54,00:00:13,3.546598195,2.526084848,2.518334053,2.544224661,2.515860407,2.536852631,2.496946062,2.504612573,2.500821707,2.502676032,2.502570975,10.42411802,66.26435923,102.2972339,109.8762369,65.80042258,85.61797429,189.5160674,292.570089,314.2460376,188.1892086,261.9910013,1246.512404,137.7021867,112.2129955,171.8776466,85.47068489,83.77616523,393.828254,320.9291673,491.5700694,244.4461588,256.3550656,1707.128715
2015-10-28 14:14:55,00:00:14,3.44235379,2.516469783,2.508109945,2.527283831,2.52517045,2.522353384,2.495267201,2.502781218,2.498990266,2.501760419,2.499976312,9.385843753,42.02583676,87.59947879,86.30266378,82.89283887,58.07169284,120.1938931,250.5345093,246.8256184,237.0735192,177.6993801,1032.32692,119.911678,87.13427844,156.6598772,69.32334965,-8.041432227,342.9473992,249.2040363,448.0472488,198.26478,-24.60678262,1213.856682
2015-10-28 14:14:56,00:00:15,3.083221895,2.51234904,2.495902056,2.509885142,2.516165654,2.504954286,2.494656707,2.502018153,2.497921925,2.501607817,2.498297413,5.808890075,25.32309403,65.88676075,51.94729931,66.43059814,-37.11357846,72.42404892,188.4361357,148.569276,189.9915107,-113.5675501,485.8534213,112.7485493,74.22472651,147.0574002,66.25059707,-68.17516978,322.460851,212.2827178,420.5841646,189.4767076,-208.6160195,936.1884215
2015-10-28 14:14:57,00:00:16,2.759499519,2.504260176,2.487966927,2.494623133,2.493424728,2.506938394,2.493740965,2.499728959,2.495480004,2.498250568,2.498602667,2.584615213,-39.5841033,46.6355337,-38.31211728,-42.36706402,-28.90987337,-113.2105354,133.3776264,-109.5726554,-121.1698031,-88.4642125,-299.0395801,101.0562844,-27.20123776,122.3099938,-69.10667604,-61.76201631,289.0209735,-77.79553999,349.8065823,-197.6450935,-188.9917699,174.3951524
2015-10-28 14:14:58,00:00:18,2.738131706,2.503039215,2.469349896,2.48806047,2.482283201,2.496407361,2.494198836,2.49560841,2.495632624,2.497029751,2.49845004,2.37179179,-43.59138049,-53.9198224,-57.09067028,-69.54471789,-60.9148827,-124.6713482,-154.2106921,-163.279317,-198.8978932,-186.3995411,-827.4587915,107.0621502,-109.4920024,124.0014863,-90.0467336,-65.04767649,306.1977494,-313.1471268,354.6442508,-257.5336581,-199.0458901,-108.8846747
2015-10-28 14:14:59,00:00:19,2.980503763,2.503954936,2.475911636,2.485465928,2.473431029,2.487860436,2.494046212,2.498660669,2.495632624,2.496114138,2.497686904,4.785817476,-40.62299889,-33.40767721,-62.9890663,-85.16455703,-77.74206174,-116.1817768,-95.54595682,-180.1487296,-243.5706331,-237.8907089,-873.3378053,105.0983359,-60.46659219,124.0014863,-102.9947834,-79.46362696,300.5812406,-172.9344537,354.6442508,-294.5650804,-243.1586985,-55.43274112
2015-10-28 14:15:00,00:00:20,2.852449508,2.497544892,2.469349896,2.48851833,2.476483502,2.494118006,2.493435717,2.497744991,2.495937864,2.495656331,2.498144785,3.510397104,-58.31029874,-53.9198224,-55.98530544,-80.12311896,-65.84518677,-166.7674544,-154.2106921,-160.1179736,-229.1521202,-201.4862715,-911.7345118,96.84567642,-78.45951641,127.3170713,-108.8929795,-71.16535206,276.9786346,-224.3942169,364.126824,-311.4339214,-217.7659773,-112.488657
2015-10-28 14:15:01,00:00:21,2.772930717,2.484572185,2.464619338,2.473866802,2.476483502,2.48511321,2.491604233,2.496829314,2.495022143,2.496114138,2.496465886,2.718389936,-83.31554561,-64.79761633,-84.46325268,-80.12311896,-82.42443198,-238.2824604,-185.3211827,-241.5649027,-229.1521202,-252.2187619,-1146.539428,66.17672968,-93.03538391,117.088994,-102.9947834,-98.2226882,189.2654469,-266.081198,334.8745228,-294.5650804,-300.5614259,-337.0677346
2015-10-28 14:15:02,00:00:22,2.779341061,2.477704281,2.462635556,2.472645841,2.47846761,2.488470931,2.491604233,2.495303185,2.493953803,2.496724546,2.497381649,2.782236963,-93.89533133,-68.84968512,-86.41381991,-76.66861981,-76.66270702,-268.5406476,-196.9100994,-247.1435249,-219.2722527,-234.5878835,-1166.454408,66.17672968,-113.2330675,103.8912621,-94.55995252,-84.54451565,189.2654469,-323.846573,297.1290097,-270.4414642,-258.7062179,-366.5997985
2015-10-28 14:15:03,00:00:23,2.665939021,2.468241836,2.471181079,2.468372479,2.480756965,2.491981275,2.490535868,2.496524088,2.494106423,2.496419342,2.497534276,1.652752653,-106.7682733,-49.06584077,-92.9189084,-72.47835248,-70.13479827,-305.3572618,-140.3283046,-265.748078,-207.2880881,-214.6124827,-1133.334215,38.24726154,-97.41053147,105.8774214,-98.8673607,-82.0434127,109.387168,-278.59412,302.8094253,-282.7606516,-251.0528429,-400.2110212
2015-10-28 14:15:04,00:00:24,2.725616272,2.480146203,2.463856345,2.478598025,2.481520083,2.495186372,2.49145161,2.498508056,2.494411663,2.496877149,2.497992158,2.247138071,-90.27579304,-66.3853809,-76.4360882,-71.02668289,-63.59196465,-258.1887681,-189.8621894,-218.6072123,-203.1363131,-194.5914118,-1064.385895,62.95010532,-63.81867487,109.7419538,-92.33092346,-74.03486268,180.0373012,-182.5214101,313.8619878,-264.0664411,-226.5466798,-179.235242
2015-10-28 14:15:05,00:00:25,3.106879117,2.487777207,2.467976508,2.481955666,2.484114685,2.499459834,2.492519975,2.499728959,2.495174763,2.496877149,2.497992158,6.044516008,-77.88805229,-57.29105632,-70.18461888,-65.85207087,-53.64079933,-222.7598296,-163.8524211,-200.72801,-188.3369227,-164.140846,-939.8180293,82.94107725,-27.20123776,118.8548128,-92.33092346,-74.03486268,237.2114809,-77.79553999,339.9247647,-264.0664411,-226.5466798,8.727584787
2015-10-28 14:15:06,00:00:26,2.963562139,2.486861486,2.467823909,2.483634487,2.482130577,2.49594949,2.492367352,2.498508056,2.495022143,2.495961535,2.498144785,4.617078905,-79.4765947,-57.65347065,-66.8399828,-69.84362652,-61.93235077,-227.3030608,-164.8889261,-191.1623508,-199.7527719,-189.5129934,-972.6201029,80.39016423,-63.81867487,117.088994,-104.9976695,-71.16535206,229.9158697,-182.5214101,334.8745228,-300.2933347,-217.7659773,-135.7903296
2015-10-28 14:15:07,00:00:27,2.91319515,2.498155373,2.467060916,2.484092348,2.484877803,2.498391469,2.493893588,2.495303185,2.494564283,2.497334955,2.49845004,4.115423693,-56.86332147,-59.43240188,-65.89835426,-64.25086258,-56.29374749,-162.6290994,-169.9766694,-188.4692932,-183.757467,-172.2588673,-877.0913963,103.0971213,-113.2330675,111.6240585,-85.29503996,-65.04767649,294.8577668,-323.846573,319.2448074,-243.9438143,-199.0458901,-152.7337031
