,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-27-08:43:06,Background,1.0,-235.68286418380407
1,2015-10-27-08:44:06,Nozzle On,61.0,6932.460148178908
2,2015-10-27-08:45:07,'O' Pattern,122.0,21194.293723178656
3,2015-10-27-08:46:07,Nozzle Off,182.0,891.3300652076027
4,2015-10-27-08:47:08,End Test,243.0,NaN
