,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-27-07:52:54,Background,2.0,-415.990362849995
1,2015-10-27-07:53:55,Straight Stream,63.0,7217.490040731974
2,2015-10-27-07:55:00,Straight Stream 'O',128.0,27734.96811361228
3,2015-10-27-07:56:00,Narrow Fog,188.0,39360.243789852015
4,2015-10-27-07:57:10,Narrow Fog 'O',258.0,41538.519576095576
5,2015-10-27-07:58:16,Nozzle Off,324.0,-3591.4625195913873
6,2015-10-27-07:59:20,End Test,388.0,NaN
