Time,Elapsed Time,PressureV,BDP1VLR,BDP2VLR,BDP3VLR,BDP4VLR,BDP5VLR,BDP1VHR,BDP2VHR,BDP3VHR,BDP4VHR,BDP5VHR,Pressure,BDP1VelLR,BDP2VelLR,BDP3VelLR,BDP4VelLR,BDP5VelLR,BDP1FlowLR,BDP2FlowLR,BDP3FlowLR,BDP4FlowLR,BDP5FlowLR,BDPFlowLR,BDP1VelHR,BDP2VelHR,BDP3VelHR,BDP4VelHR,BDP5VelHR,BDP1FlowHR,BDP2FlowHR,BDP3FlowHR,BDP4FlowHR,BDP5FlowHR,BDPFlowHR
2015-10-28 09:48:49,00:00:00,2.471644545,2.392084414,2.411057223,2.419228812,2.403529392,2.414295831,2.479852211,2.490724797,2.486017558,2.48375336,2.489139778,0.282420331,-179.4143305,-137.187932,-148.4908721,-162.2815066,-161.6355743,-513.1249851,-392.3574855,-424.6838942,-464.125109,-494.6048574,-2288.896331,-166.439816,-159.1231042,-104.2668446,-210.5975455,-172.1832375,-476.0178737,-455.092078,-298.2031756,-602.3089802,-526.8807068,-2358.502814
2015-10-28 09:48:50,00:00:01,2.617250932,2.424287252,2.40586887,2.418313091,2.422912597,2.416127315,2.482599437,2.487825151,2.486322799,2.488789232,2.488987151,1.167819282,-152.9657611,-142.2564064,-149.3302364,-145.0651966,-160.081499,-437.4820768,-406.8533222,-427.0844762,-414.8864621,-489.849387,-2176.155724,-142.1359353,-182.3069873,-100.1913511,-174.9400319,-173.3889294,-406.508775,-521.3979836,-286.5472642,-500.3284912,-530.570124,-2245.352638
2015-10-28 09:48:51,00:00:02,2.403420169,2.38384293,2.32178703,2.416786891,2.399408553,2.374918926,2.47771548,2.484162441,2.486628039,2.484058564,2.484103079,0.961935118,-185.5783546,-207.8224997,-150.7187896,-165.7112719,-192.029864,-530.7540942,-594.372349,-431.0557383,-473.9342376,-587.611384,-2617.727803,-183.1262554,-207.9292798,-95.94289339,-208.6100568,-208.3185894,-523.7410904,-594.6777402,-274.3966751,-596.6247624,-637.4548837,-2626.895152
2015-10-28 09:48:52,00:00:03,2.23247766,2.368580921,2.36268346,2.389162655,2.35926853,2.332489548,2.476341867,2.485078118,2.484643978,2.480243509,2.479524262,2.664522504,-196.483246,-178.9580114,-173.946053,-196.0049931,-220.1321559,-561.9420834,-511.8199125,-497.4857117,-560.5742803,-673.6043971,-2805.426385,-193.0932923,-201.8288841,-120.9184895,-232.2343335,-236.4238598,-552.246816,-577.2306085,-345.8268799,-664.1901938,-723.4570109,-2862.951509
2015-10-28 09:48:53,00:00:04,2.344963936,2.36552852,2.344829422,2.378021389,2.372699412,2.36423527,2.47771548,2.484467667,2.483117777,2.48100652,2.484713588,1.544159197,-198.5923815,-192.093473,-182.4791981,-186.4175206,-199.4792601,-567.9742111,-549.3873328,-521.8905066,-533.1541088,-610.406536,-2782.812695,-183.1262554,-205.9158965,-137.0679442,-227.7056426,-204.2792708,-523.7410904,-588.9194639,-392.0143205,-651.2381379,-625.0945686,-2781.007581
2015-10-28 09:48:54,00:00:05,2.468286746,2.388116292,2.355816522,2.383973573,2.387503907,2.405748906,2.47939434,2.483399376,2.482659917,2.484363768,2.488224015,0.315864012,-182.4081973,-184.1210452,-177.971304,-175.2428235,-168.6987377,-521.6874442,-526.5861891,-508.9979294,-501.1944753,-516.2181374,-2574.684176,-170.1532948,-212.8794444,-141.5539593,-206.6034496,-179.2958132,-486.638423,-608.835211,-404.8443237,-590.885866,-548.6451884,-2639.849012
2015-10-28 09:48:55,00:00:06,2.540326803,2.423982012,2.376417336,2.405340384,2.400019047,2.441004972,2.483667803,2.486909473,2.485864938,2.485279382,2.49234495,0.401654958,-153.2378898,-168.1570425,-160.7510769,-165.2076515,-137.2399087,-438.2603649,-480.9291417,-459.7480799,-472.4938833,-419.9541206,-2271.38559,-131.4766807,-189.0384209,-106.245983,-200.4631493,-144.5591317,-376.0233068,-540.6498836,-303.8635115,-573.324607,-442.350943,-2236.212252
2015-10-28 09:48:56,00:00:07,2.26346099,2.412077645,2.329874757,2.375274228,2.418181263,2.431084434,2.483515179,2.48202586,2.484186117,2.486958006,2.490818678,2.35592854,-163.4980008,-202.4409583,-184.5226246,-149.4506842,-146.7752608,-467.6042823,-578.9811407,-527.7347063,-427.4289568,-449.132298,-2450.881384,-133.0517244,-221.511147,-125.9808841,-188.6876707,-158.3157545,-380.5279318,-633.5218805,-360.3053287,-539.6467383,-484.4462089,-2398.448088
2015-10-28 09:48:57,00:00:08,2.424482728,2.398341838,2.339641069,2.404577284,2.379414853,2.404833164,2.480004835,2.483246763,2.483880877,2.483600757,2.487766133,0.752152029,-174.5889529,-195.7453929,-161.3977253,-181.4338979,-169.4380429,-499.3244053,-559.8318236,-461.5974943,-518.9009479,-518.4804113,-2558.135082,-165.1834391,-213.8557279,-129.245701,-211.5842891,-182.7483223,-472.4246358,-611.6273817,-369.6427048,-605.1310667,-559.2098663,-2618.035655
2015-10-28 09:48:58,00:00:09,2.33366952,2.389337253,2.338115082,2.394962219,2.38261995,2.403917422,2.480310082,2.482636311,2.484491358,2.48237994,2.488071388,1.656651578,-181.4922677,-196.806591,-169.3340488,-179.0064449,-170.1741363,-519.0678855,-562.8668503,-484.2953795,-511.9584325,-520.732857,-2598.921405,-162.6415721,-217.7170878,-122.6291773,-219.3184738,-180.4539891,-465.1548962,-622.670871,-350.7194471,-627.250835,-552.1892067,-2617.985256
