,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-27-16:39:00,Background,0.0,596.1280057520844
1,2015-10-27-16:40:13,End Background,73.0,5220.519012116757
2,2015-10-27-16:41:40,Nozzle On,160.0,14232.159517476106
3,2015-10-27-16:42:46,Narrow Fog,226.0,59243.50490059383
4,2015-10-27-16:43:47,Nozzle Off,287.0,4147.596597231294
5,2015-10-27-16:44:49,End Test,349.0,NaN
