,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-28-10:19:03,Background,0.0,-1049.5606255752512
1,2015-10-28-10:20:04,SB Fixed,61.0,14114.783267676377
2,2015-10-28-10:21:07,SB 'O',124.0,21000.336314116743
3,2015-10-28-10:22:08,Nozzle Off,185.0,4817.654989149828
4,2015-10-28-10:23:08,End Test,245.0,NaN
