,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-28-17:38:34,Background,0.0,-286.8790524939474
1,2015-10-28-17:39:34,Straight Stream,60.0,4221.727146053542
2,2015-10-28-17:40:34,Straight Stream 'O',120.0,8853.933171619881
3,2015-10-28-17:41:35,Narrow Fog,181.0,11302.433028858175
4,2015-10-28-17:42:35,Narrow Fog 'O',241.0,12891.882106849424
5,2015-10-28-17:43:36,Nozzle Off,302.0,-632.2814196626694
6,2015-10-28-17:44:36,End Test,362.0,NaN
