,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-28-16:45:24,Background,0.0,31.901394333829007
1,2015-10-28-16:46:25,Straight Stream,61.0,358.3049959756861
2,2015-10-28-16:47:25,Straight Stream 'O',121.0,1837.9335886333263
3,2015-10-28-16:48:25,Narrow Fog,181.0,2133.977434476568
4,2015-10-28-16:49:25,Narrow Fog 'O',241.0,3804.4940319807365
5,2015-10-28-16:50:26,Nozzle Off,302.0,389.9141424719788
6,2015-10-28-16:51:26,End Test,362.0,NaN
