,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-26-17:06:24,Background,3.0,-17.07651548591145
1,2015-10-26-17:07:25,Straight Stream,64.0,4030.9260300861943
2,2015-10-26-17:08:33,Straight Stream 'O',132.0,14765.770074592469
3,2015-10-26-17:09:35,Narrow Fog,194.0,18461.335728016755
4,2015-10-26-17:10:35,Narrow Fog 'O',254.0,24526.580205506743
5,2015-10-26-17:11:37,Nozzle Off,316.0,78.49661560431511
6,2015-10-26-17:12:38,End Test,377.0,NaN
