,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-28-13:51:02,Background,0.0,-260.26872643561535
1,2015-10-28-13:52:02,Straight Through Window,60.0,5415.1054964307905
2,2015-10-28-13:53:02,Nozzle Off,120.0,177.63050768403335
3,2015-10-28-13:53:34,Ceiling Attack - 8' Inside Window,152.0,8002.478724812685
4,2015-10-28-13:54:37,Nozzle Off,215.0,399.8671869675429
5,2015-10-28-13:55:07,Ceiling Attack - Directly Inside Window,245.0,7597.29969705945
6,2015-10-28-13:56:07,Nozzle Off,305.0,-374.69419801949175
7,2015-10-28-13:57:08,End Test,366.0,NaN
