Time,Elapsed Time,BDP1V,BDP2V,BDP3V,BDP4V,BDP5V,BDP1Vel,BDP2Vel,BDP3Vel,BDP4Vel,BDP5Vel,BDP1Flow,BDP2Flow,BDP3Flow,BDP4Flow,BDP5Flow,TotalBDPFlow
2015-10-27 20:17:49,00:00:35,2.495844094,2.496583912,2.510013831,2.51448708,2.512829628,-47.31282016,-42.89537739,73.44227322,88.33573177,83.129089,-135.3146656,-122.6807793,210.0449014,252.6401928,254.3750123,460.3890642
2015-10-27 20:17:50,00:00:36,2.489586671,2.501772752,2.513066233,2.506244823,2.517865619,-74.89292348,30.90081587,83.89212122,57.99706756,98.09683949,-214.1937612,88.37633338,239.9314667,165.8716132,300.1763288,581.9735709
2015-10-27 20:17:51,00:00:37,2.490197151,2.501772752,2.505587849,2.505939554,2.514050475,-72.66447472,30.90081587,54.8615782,56.5617572,86.99443648,-207.8203977,88.37633338,156.9041137,161.7666256,266.2029756,466.718706
2015-10-27 20:17:52,00:00:38,2.495538854,2.49597346,2.495820163,2.507313263,2.516492167,-49.01953694,-46.57061398,-47.44884462,62.76269582,94.25075628,-140.1958756,-133.191956,-135.7036956,179.5013101,288.4073142,57.33158044
2015-10-27 20:17:53,00:00:39,2.492791692,2.501009687,2.505587849,2.514944983,2.497416445,-62.31070098,23.32058243,54.8615782,89.72091568,-37.30394935,-178.2086048,66.69686576,156.9041137,256.6018188,-114.150085,189.7981002
2015-10-27 20:17:54,00:00:40,2.485618548,2.49597346,2.504519508,2.508839607,2.506725398,-88.01310496,-46.57061398,49.33913848,69.00212556,60.18731374,-251.7174802,-133.191956,141.109936,197.3460791,184.17318,137.4191916
2015-10-27 20:17:55,00:00:41,2.48836571,2.498262654,2.502230207,2.500902619,2.505962369,-79.16184807,-30.59067697,34.65920089,22.04947029,56.67028451,-226.4028855,-87.48933614,99.12531455,63.06148503,173.4110706,20.72406962
2015-10-27 20:17:56,00:00:42,2.48836571,2.499636171,2.503451167,2.510823855,2.505504551,-79.16184807,-13.99892768,43.11506011,76.35490737,54.45113584,-226.4028855,-40.03693317,123.3090719,218.3750351,166.6204757,242.3516168
2015-10-27 20:17:57,00:00:43,2.489434051,2.502841042,2.501009246,2.501055253,2.529311052,-75.43975088,39.11873745,23.3154885,23.84099148,125.6497662,-215.7576875,111.8795891,66.68229711,68.18523562,384.4882844,415.6782296
2015-10-27 20:17:58,00:00:44,2.492181212,2.505740688,2.50772453,2.507771167,2.52290161,-64.89566671,55.606806,64.5033109,64.69773714,111.065451,-185.6016068,159.0354652,184.4794692,185.0355282,339.8602799,685.0281162
2015-10-27 20:17:59,00:00:45,2.489434051,2.501772752,2.502993307,2.514944983,2.507335821,-75.43975088,30.90081587,40.15333526,89.72091568,62.85941461,-215.7576875,88.37633338,114.8385389,256.6018188,192.3498087,437.9879462
2015-10-27 20:18:00,00:00:46,2.48836571,2.502383203,2.506503569,2.502276328,2.51023533,-79.16184807,35.82832826,59.18639129,35.01575003,74.2500777,-226.4028855,102.4690188,169.2730791,100.1450451,227.2052378,373.6308215
2015-10-27 20:18:01,00:00:47,2.48821309,2.504672397,2.505740469,2.510976489,2.518933859,-79.67938388,50.16673873,55.6057442,76.89138843,100.9870197,-227.8830379,143.4768728,159.0324284,219.9093709,309.0202802,605.461647
2015-10-27 20:18:02,00:00:48,2.491112871,2.500246622,2.50726667,2.504718479,2.525495908,-69.18735242,11.52556761,62.56244114,50.41351507,117.1874814,-197.8758279,32.96312337,178.9285817,144.1826531,358.5936931,517.8158145
2015-10-27 20:18:03,00:00:49,2.48836571,2.502535816,2.50802977,2.520592456,2.519544283,-79.16184807,36.95769578,65.76541011,105.3173817,102.6020049,-226.4028855,105.6990099,188.0890729,301.2077116,313.962135,684.9399491
2015-10-27 20:18:04,00:00:50,2.493096933,2.50482501,2.504672128,2.510823855,2.514050475,-60.97713839,50.97944533,50.16529289,76.35490737,86.99443648,-174.3946158,145.8012136,143.4727377,218.3750351,266.2029756,601.6136006
2015-10-27 20:18:05,00:00:51,2.48775523,2.498720493,2.504977368,2.510823855,2.504588917,-81.21220531,-26.25229521,51.77807124,76.35490737,49.7165595,-232.2669072,-75.0815643,148.0852838,218.3750351,152.1326721,211.6269906
2015-10-27 20:18:06,00:00:52,2.48928143,2.500857074,2.500551386,2.51448708,2.494516936,-75.98264301,21.48598133,17.23351178,88.33573177,-54.34475753,-217.310359,61.44990661,49.28784368,252.6401928,-166.294958,-19.28227345
2015-10-27 20:18:07,00:00:53,2.486992129,2.502993655,2.502382827,2.514792349,2.503520676,-83.70455434,40.15566948,35.82549695,89.26157614,43.54707873,-239.3950254,114.8452147,102.4609213,255.2881078,133.2540609,367.9621471
2015-10-27 20:18:08,00:00:54,2.489891911,2.501772752,2.501772347,2.51692923,2.498179474,-73.78711227,30.90081587,30.89728355,95.49147217,-31.31442239,-211.0311411,88.37633338,88.36623094,273.1056104,-95.8221325,144.540118
2015-10-27 20:18:09,00:00:55,2.493554793,2.506045914,2.501467106,2.517997671,2.501842013,-58.92022853,57.06593744,28.11103129,98.45870911,31.49867572,-168.5118536,163.2085811,80.39754948,281.591908,96.38594772,455.3799978
2015-10-27 20:18:10,00:00:56,2.494470513,2.499941397,2.514287193,2.513876542,2.518018225,-54.5743271,-5.618330158,87.72420535,86.45430336,98.51491377,-156.0825755,-16.06842425,250.8912273,247.2593076,301.4556361,629.5644847
2015-10-27 20:18:11,00:00:57,2.492639072,2.500857074,2.515813394,2.516471327,2.53083711,-62.96689195,21.48598133,92.29082542,94.19118884,128.879195,-180.085311,61.44990661,263.9517607,269.3868001,394.3703368,811.7567452
2015-10-27 20:18:12,00:00:58,2.491723352,2.501772752,2.517950075,2.526239929,2.519544283,-66.76874743,30.90081587,98.32843338,118.8850666,102.6020049,-190.9586177,88.37633338,281.2193195,340.0112905,313.962135,835.9662687
2015-10-27 20:18:13,00:00:59,2.495844094,2.5011623,2.520239377,2.515402886,2.536025706,-47.31282016,25.02102588,104.4105895,91.08503671,139.3003579,-135.3146656,71.56013403,298.6142858,260.503205,426.2590951,924.8271992
2015-10-27 20:18:14,00:01:00,2.493860033,2.511539979,2.520697237,2.532955842,2.523817244,-57.50809752,78.84034108,105.584986,133.2331167,113.2639585,-164.4731589,225.4833755,301.9730599,381.0467137,346.5877131,1095.431797
2015-10-27 20:18:15,00:01:01,2.492028592,2.508335108,2.516423875,2.53219267,2.521833369,-65.5259764,67.0041326,94.05541217,131.6814137,108.4442077,-187.4042925,191.6318192,268.9984788,376.6088431,331.8392754,985.8787477
2015-10-27 20:18:16,00:01:02,2.514768984,2.545114824,2.557631297,2.576914548,2.581807438,89.1910544,155.8854613,176.1875347,203.5402144,209.9144706,255.0864156,445.8324194,503.8963493,582.1250133,642.3382801,2440.840509
2015-10-27 20:18:17,00:01:03,2.672883391,2.712683819,2.723224088,2.757328405,2.795913339,305.1564949,338.464564,346.7500322,372.2972643,399.2346735,872.7475754,968.0086531,991.7050921,1064.770176,1221.658101,5144.105838
2015-10-27 20:18:18,00:01:04,3.146616132,2.997612157,2.967110982,2.966895431,2.954928556,590.1592911,517.715863,501.5982588,501.4825126,495.0141124,1687.855573,1480.667368,1434.57102,1434.239986,1514.743184,7591.140467
2015-10-27 20:18:19,00:01:05,2.802610463,3.40524129,2.960090459,2.952700432,2.893275823,403.7271453,698.277677,497.8145599,493.8003981,460.2508568,1154.659636,1997.074156,1423.749641,1412.269138,1408.367622,7434.862723
2015-10-27 20:18:20,00:01:06,2.963929891,3.14000002,3.088901809,2.848603774,2.943635729,499.8873639,587.1323025,563.206198,433.3232814,488.8315619,1429.677861,1679.198385,1610.769726,1239.304585,1495.82458,7493.331309
2015-10-27 20:18:21,00:01:07,2.686008719,3.334734117,3.242284994,3.040007307,2.796523763,316.528363,670.5328561,632.3118509,539.3190978,399.6462408,905.2711181,1917.723968,1808.411894,1542.45262,1222.917497,7436.723794
2015-10-27 20:18:22,00:01:08,3.047870938,3.193872383,2.952764695,2.695206205,2.745400828,543.2317098,611.3441805,493.8354451,324.2595613,363.5666121,1553.64269,1748.444356,1412.369373,927.3823453,1112.513833,6790.856963
2015-10-27 20:18:23,00:01:09,2.863200636,3.01806229,2.794650288,3.002001342,2.876031371,442.3023852,528.2469174,398.3817323,519.9941051,450.0471545,1264.984822,1510.786184,1139.371754,1487.183141,1377.144293,6814.424839
2015-10-27 20:18:24,00:01:10,3.014599759,2.84560968,2.946965131,2.874398987,2.915861478,526.4786577,431.4584015,490.6624276,449.0692456,473.2823704,1505.728961,1233.971028,1403.294543,1284.338042,1448.244053,6910.693075
2015-10-27 20:18:25,00:01:11,2.891282732,3.051637134,2.827005745,2.938810702,2.856497832,459.0831173,545.0956645,419.6852178,486.1660038,438.2020728,1312.977715,1558.9736,1200.299723,1390.434771,1340.898343,6838.929345
2015-10-27 20:18:26,00:01:12,2.786127494,3.003869287,2.719561206,2.817466357,2.975530336,392.5778358,520.9606548,343.8933559,413.5183967,506.098552,1122.77261,1489.947473,983.5349978,1182.662615,1548.661569,6358.500275
2015-10-27 20:18:27,00:01:13,3.10662967,2.800436253,2.883933037,2.668189917,2.791640378,571.6205125,402.2741721,454.7510632,300.9857673,396.3417359,1634.834666,1150.504132,1300.588041,860.8192944,1212.805712,6191.558755
2015-10-27 20:18:28,00:01:14,2.854348671,2.952133504,2.612421907,2.715811849,2.966373989,436.8792172,493.491102,246.0772449,340.9444489,501.2023995,1249.474561,1411.384552,703.7809205,975.1011239,1533.679342,5901.499909
2015-10-27 20:18:30,00:01:15,3.071832291,2.783190992,2.656071251,2.862646138,2.806748349,554.9838164,390.5581445,289.9395346,441.9646251,406.4780499,1587.253715,1116.996293,829.2270688,1264.018828,1243.822833,6072.359955
2015-10-27 20:18:31,00:01:16,2.794216358,2.838742098,2.750390463,3.13036687,2.892054977,398.0882773,427.1501546,367.2441386,582.6968509,459.5359231,1138.532473,1221.649442,1050.318236,1666.512994,1406.179925,6516.042846
2015-10-27 20:18:32,00:01:17,2.938289717,2.770981958,2.862413605,2.704211635,2.854361351,485.8773141,382.0464507,441.8229056,331.6547504,436.8870336,1389.609118,1092.652849,1263.61351,948.532586,1336.874323,6061.656595
2015-10-27 20:18:33,00:01:18,2.992317227,2.878116234,2.63546754,2.726801525,2.835590841,514.954073,451.2930475,270.1242682,349.5175334,425.1586611,1472.768649,1290.698116,772.5554071,999.6201454,1300.985503,5865.974767
2015-10-27 20:18:34,00:01:19,2.672425531,2.739391082,2.892937622,2.845551086,3.062820838,304.7521424,359.0872332,460.0529154,431.4218255,550.5934816,871.5911273,1026.989487,1315.751338,1233.866421,1684.816054,6161.795586
2015-10-27 20:18:35,00:01:20,2.713938194,2.809745642,2.770231074,2.850282752,2.722052145,339.4612013,408.4591069,381.5167632,434.3655342,345.8386023,970.8590357,1168.193046,1091.137943,1242.285428,1058.266123,5559.679814
2015-10-27 20:18:36,00:01:21,2.94332618,3.311842177,3.023122553,2.623010136,2.823382379,488.6609901,661.2745159,530.8205201,257.404675,417.3535931,1397.570432,1891.245116,1518.146687,736.1773705,1277.101995,6856.107352
2015-10-27 20:18:37,00:01:22,2.81665151,3.160907991,2.790987406,2.889815061,2.924560007,412.9873633,596.6456554,395.8977899,458.2213161,478.2065519,1181.143859,1706.406574,1132.267679,1310.512964,1463.312049,6828.131943
2015-10-27 20:18:38,00:01:23,2.716380115,2.919474338,2.806707274,3.121819343,2.952334258,341.3930339,475.3337808,406.4508342,578.7327975,493.6006483,976.3840769,1359.454613,1162.449386,1655.175801,1510.417984,6697.226296
2015-10-27 20:18:39,00:01:24,2.756519197,3.077886558,3.078676264,3.22759498,3.034741376,371.7114314,557.9140229,558.2950991,626.0237766,536.6830457,1063.094694,1595.634105,1596.723984,1790.428001,1642.25012,7727.24954
2015-10-27 20:18:40,00:01:25,2.776512428,3.051179295,2.98115203,2.781139371,2.838032533,385.9253523,544.8694127,509.0812976,389.1408429,426.702543,1103.746508,1558.32652,1455.972511,1112.942811,1305.709782,6570.544173
2015-10-27 20:18:41,00:01:26,2.781854131,3.120618178,2.704604438,2.747407169,3.036725251,389.6351992,578.1735594,331.9735678,365.0498052,537.6776633,1114.35667,1653.57638,949.444404,1044.042443,1645.29365,6437.521341
2015-10-27 20:18:42,00:01:27,2.929437752,3.144120569,2.78015138,2.986127365,3.129509562,480.9457505,589.0193539,388.4564741,511.7065966,582.3004781,1375.504846,1684.595352,1110.985516,1463.480866,1781.839463,7452.863355
2015-10-27 20:18:43,00:01:28,2.963624651,3.080175751,3.178031938,3.117392946,3.006814519,499.7228878,559.0179688,604.3256905,576.6692749,522.4810039,1429.207459,1598.791391,1728.371475,1649.274126,1598.791872,8045.882737
2015-10-27 20:18:44,00:01:29,2.979955,3.02798213,2.83555247,2.9481214,3.051070194,508.4476465,533.2803642,425.1343546,491.2966732,544.8154839,1454.160269,1525.181842,1215.884254,1405.108485,1667.135381,7303.706054
2015-10-27 20:18:45,00:01:30,2.982854782,3.0618622,2.989088274,2.935758014,3.012766144,509.9812975,550.1243759,513.2625847,484.4719895,525.5398499,1458.546511,1573.355715,1467.930992,1385.58989,1608.151941,7531.655476
2015-10-27 20:18:46,00:01:31,2.929285132,2.841641744,2.938113166,2.901567909,2.97827724,480.86028,428.9744699,485.7794442,465.0776624,507.5581878,1375.260401,1226.866984,1389.32921,1330.122115,1553.128055,6909.138952
2015-10-27 20:18:47,00:01:33,2.720653478,3.169912154,2.887595919,2.607594062,2.694125288,344.7476937,600.6962345,456.9151716,240.735497,323.3605522,985.9784039,1717.991231,1306.777391,688.5035215,989.4832897,5719.139377
2015-10-27 20:18:48,00:01:34,3.03444037,2.778765217,2.687816229,2.696732549,2.834064783,536.5319751,387.4942596,318.062552,325.5248077,424.1908815,1534.481449,1108.233583,909.6588986,931.0009501,1298.024097,5810.407739
2015-10-27 20:18:49,00:01:35,2.727674002,2.945723761,2.915372774,2.811208347,2.73883878,350.1891624,489.980588,473.0041973,409.4223996,358.672767,1001.541004,1401.344482,1352.792004,1170.948063,1097.538667,6056.040944
2015-10-27 20:18:50,00:01:36,2.636254571,2.844999228,2.878743954,2.861882966,2.853140505,270.9078078,431.0771898,451.6674934,441.4993331,436.1338024,774.7963303,1232.880763,1291.769031,1262.688093,1334.569435,5926.22201
2015-10-27 20:18:51,00:01:37,3.028946047,2.863160167,2.682321906,2.96201113,3.016123472,533.7669373,442.277743,313.3757649,498.8525543,527.2575242,1526.573441,1264.914345,896.2546877,1426.718305,1613.408024,6760.960876
2015-10-27 20:18:52,00:01:38,2.737289067,2.736338823,2.738791337,2.861272429,2.821093292,357.5072434,356.7906916,358.6371417,441.1267462,415.8738354,1022.470716,1020.421378,1025.702225,1261.622494,1272.573936,5630.808533
2015-10-27 20:18:53,00:01:39,2.762318761,2.793110833,2.809301816,2.777170876,2.937226286,375.8899004,397.3396599,408.1663669,386.3845733,485.2875092,1075.045115,1136.391427,1167.355809,1105.05988,1484.979778,5997.84386
2015-10-27 20:18:54,00:01:40,2.809325746,3.047211359,2.904384128,2.869209417,2.894801881,408.1821566,542.9046145,466.7056212,445.9460958,461.1429652,1167.400968,1552.707198,1334.778077,1275.405834,1411.097473,6775.878115
2015-10-27 20:18:55,00:01:41,3.14341111,3.390285223,2.839978452,2.572030247,2.875878765,588.6948805,692.4853077,427.9289593,196.9715193,449.9558233,1683.667358,1980.50798,1223.876823,563.3385451,1376.864819,6863.527636
2015-10-27 20:18:56,00:01:42,2.602830773,3.027066452,2.723071468,2.984448387,2.902584776,235.3463847,532.8177304,346.631474,510.8221705,465.6661342,673.0906602,1523.858709,991.3660158,1460.951408,1424.938371,6104.287294
2015-10-27 20:18:57,00:01:43,2.783838192,2.732065661,2.6724016,2.901110006,2.79011432,391.0041774,353.5504728,304.7309935,464.8124255,395.3034132,1118.271947,1011.154352,871.5306414,1329.363537,1209.628444,5567.967376
2015-10-27 20:18:58,00:01:44,2.789637756,2.837521195,2.785798323,2.773965554,2.932953325,394.9786016,426.3796866,392.3519532,384.1439184,482.9103578,1129.638801,1219.445904,1122.126586,1098.651607,1477.705695,6077.136957
2015-10-27 20:18:59,00:01:45,2.673493872,2.809745642,2.72612387,2.643310511,2.945314392,305.6947996,408.4591069,348.9949846,277.8337513,489.7555282,874.2871268,1168.193046,998.1256561,794.6045288,1498.651916,5358.677219
2015-10-27 20:19:00,00:01:46,2.751635355,3.312605242,2.771909895,2.794418563,2.774395925,368.155939,661.5852147,382.7000221,398.2250501,384.4455251,1052.925986,1892.133714,1094.522063,1138.923643,1176.403307,6388.415174
2015-10-27 20:19:01,00:01:47,3.107850631,3.521837567,3.106300499,2.799150229,2.949892566,572.1954723,741.8855525,571.4654043,401.4122772,492.2666218,1636.479051,2121.79268,1634.391056,1148.039113,1506.335863,8089.358038
2015-10-27 20:19:02,00:01:48,3.181108271,3.553886282,3.09042801,2.795029101,2.920897468,605.6950971,753.4299098,563.9355297,398.6377371,476.1394193,1732.287978,2154.809542,1612.855615,1140.103928,1456.986623,8140.006819
2015-10-27 20:19:03,00:01:49,2.787195834,2.809898255,2.793734567,2.89256248,2.87389489,393.310055,408.5597192,397.762201,459.8332543,448.7668268,1124.866757,1168.480797,1137.599895,1315.123107,1373.22649,6150.005526
2015-10-27 20:19:04,00:01:50,2.966829673,3.26193775,2.70826732,3.025507039,2.840474225,501.4471967,640.6277198,334.9319249,532.028932,428.2408589,1434.138983,1832.195279,957.9053053,1521.602745,1310.417028,7093.436639
2015-10-27 20:19:05,00:01:51,2.722637539,3.190820125,2.608911645,2.900346834,2.982855413,346.2941678,609.9980849,242.2050204,464.3700272,509.9816306,990.4013198,1744.594523,692.7063582,1328.098278,1560.54379,6347.115704
2015-10-27 20:19:06,00:01:52,2.569712215,3.056978586,2.76290531,2.830898184,2.946382633,193.7761938,547.7283628,376.309914,422.1756424,490.3426003,554.1999143,1566.503118,1076.246354,1207.422337,1500.448357,5933.317668
2015-10-27 20:19:07,00:01:53,3.224910235,2.962205958,2.831431728,2.638273576,3.218173516,624.8677299,498.9577247,422.5158657,272.907567,621.9574497,1787.121707,1427.019093,1208.395376,780.5156417,1903.189796,7139.906898
2015-10-27 20:19:08,00:01:54,2.839544523,3.156634829,3.226565125,2.915915543,2.919981834,427.6557798,594.7136935,625.5805753,473.3131343,475.6212324,1223.09553,1700.881163,1789.160445,1353.675564,1455.400971,7561.467747
2015-10-27 20:19:09,00:01:55,2.926690591,3.594176095,2.943454869,2.762212705,3.07792881,479.4049504,767.6965561,488.7319095,375.8139068,557.9344186,1371.098158,2195.61215,1397.773261,1074.827773,1707.279321,7785.666794
2015-10-27 20:19:10,00:01:56,2.778191249,3.728780698,3.164296131,2.967048065,2.913419786,387.0951354,813.5479809,598.1730501,501.5644766,471.890908,1107.092087,2326.747225,1710.774923,1434.474403,1443.986179,8065.643467
2015-10-27 20:19:11,00:01:57,2.823519414,3.460334557,3.169943074,2.788160553,2.965000537,417.442012,719.2125542,600.7100972,393.9700844,500.4638453,1193.884154,2056.947905,1718.030878,1126.754441,1531.419366,7666.477192
2015-10-27 20:19:12,00:01:58,3.10662967,3.001580093,2.826547885,2.91789979,3.241369594,571.6205125,519.7758856,419.3913017,474.4408305,631.9218413,1634.834666,1486.559033,1199.459123,1356.900775,1933.680834,7648.171176
2015-10-27 20:19:13,00:01:59,3.057638623,2.965716055,3.000840021,2.98734844,3.052748857,548.0528042,500.8487407,519.3922841,512.3488566,545.6446582,1567.43102,1432.427398,1485.461933,1465.31773,1669.672654,7658.813123
