Time,Elapsed Time,PressureV,BDP1VLR,BDP2VLR,BDP3VLR,BDP4VLR,BDP5VLR,BDP1VHR,BDP2VHR,BDP3VHR,BDP4VHR,BDP5VHR,Pressure,BDP1VelLR,BDP2VelLR,BDP3VelLR,BDP4VelLR,BDP5VelLR,BDP1FlowLR,BDP2FlowLR,BDP3FlowLR,BDP4FlowLR,BDP5FlowLR,BDPFlowLR,BDP1VelHR,BDP2VelHR,BDP3VelHR,BDP4VelHR,BDP5VelHR,BDP1FlowHR,BDP2FlowHR,BDP3FlowHR,BDP4FlowHR,BDP5FlowHR,BDPFlowHR
2015-10-29 11:41:49,00:00:01,1.637841934,2.604684191,2.659182579,2.611835358,2.596903571,2.621558764,2.507934965,2.513158897,2.511352492,2.514426401,2.508828692,8.587094339,160.0060268,177.0147729,185.5623844,160.5335221,176.7649065,457.6172367,506.2622504,530.7084193,459.1258731,540.900614,2494.614393,165.5119893,176.8654215,184.373994,189.2972746,181.9610814,473.3642893,505.8351055,527.309623,541.3902053,556.8009091,2604.700132
2015-10-29 11:41:50,00:00:02,2.206073148,2.591864104,2.614776381,2.608935576,2.602092776,2.590881408,2.505798234,2.507359606,2.511352492,2.514731606,2.505165638,2.927511448,148.6680962,138.6069435,183.4169944,164.8866295,151.2325758,425.190755,396.4158584,524.572604,471.5757605,462.771682,2280.52666,146.8373437,124.2981362,184.373994,191.485322,152.0202281,419.9548031,355.4926696,527.309623,547.648021,465.1818978,2315.587014
2015-10-29 11:41:51,00:00:03,2.499422703,2.553709083,2.602263294,2.568796494,2.570957549,2.553335987,2.503203632,2.508580509,2.505400309,2.508627518,2.501044703,0.005749881,108.103433,125.6820045,150.6131436,136.7043059,112.3470281,309.1758183,359.4505329,430.7535906,390.974315,343.7819061,1834.136163,120.3256459,137.0508759,133.2105204,141.4327429,108.9059395,344.1313474,391.9655052,380.9820884,404.4976446,333.2521749,1854.828761
2015-10-29 11:41:52,00:00:04,2.786667168,2.539973276,2.600737308,2.546666582,2.533412128,2.535326395,2.500456406,2.507664832,2.504026728,2.50603328,2.499976312,2.855204994,89.08785557,124.0136719,129.0082388,91.86201614,87.7807382,254.7912669,354.6791018,368.9635629,262.7253662,268.6090589,1509.768357,83.53845124,127.6058606,118.3018873,113.6717751,94.57234665,238.9199706,364.9527612,338.3433977,325.1012767,289.3913807,1556.708787
2015-10-29 11:41:53,00:00:05,2.850312727,2.540736376,2.57174357,2.528199552,2.522881095,2.523574373,2.500609029,2.503086444,2.503416248,2.505422872,2.498755294,3.489114762,90.24944887,86.39709284,107.7119027,74.59080274,67.06191773,258.1134238,247.0956855,308.0560418,213.3296958,205.2094682,1231.804315,85.99602681,61.52089832,111.0351316,106.0892627,74.90460789,245.9486367,175.9497692,317.5604763,303.4152914,229.2081001,1272.082274
2015-10-29 11:41:54,00:00:06,2.38785219,2.541499476,2.565334428,2.502559378,2.506855611,2.507701512,2.500761653,2.50445996,2.501737427,2.50252343,2.496465886,1.116992184,91.39628019,75.59656635,67.84100819,34.48228603,12.81426488,261.3933614,216.2061798,194.0252834,98.61933804,39.21165052,809.4558131,88.38529526,86.8006414,88.01037545,57.79111492,-25.28048839,252.7819444,248.2498344,251.7096738,165.2825887,-77.35829448,840.6657468
2015-10-29 11:41:55,00:00:07,2.002010528,2.544399258,2.565792224,2.535983176,2.509908084,2.511822351,2.5010669,2.504765186,2.503568868,2.502981237,2.497229022,4.95997514,95.62889039,76.41867228,117.160947,44.97016379,35.90464621,273.4986265,218.5574027,335.0803085,128.6146684,109.8682174,1065.619224,92.97982576,91.47447911,112.8956796,67.7463545,38.00216703,265.9223017,261.6170103,322.8816436,193.7545739,116.2866311,1160.462161
2015-10-29 11:41:56,00:00:08,1.9217286,2.534021092,2.585324847,2.520415928,2.525475697,2.512738093,2.500761653,2.506749154,2.502958388,2.504507258,2.497229022,5.759583144,79.44666964,105.6975827,97.34998957,79.19647908,39.231746,227.2174752,302.2950864,278.4209702,226.5019302,120.0491428,1154.484605,88.38529526,117.4034442,105.256346,93.57040395,38.00216703,252.7819444,335.7738504,301.0331496,267.6113553,116.2866311,1273.486931
2015-10-29 11:41:57,00:00:09,2.07542423,2.5477569,2.602415893,2.515532085,2.553863699,2.509227749,2.501830019,2.507970058,2.502195287,2.50878012,2.496923767,4.228774665,100.3069266,125.8476214,90.24295869,118.413077,24.10081275,286.8778102,359.9241971,258.0948619,338.6614003,73.74848701,1317.306756,103.5783131,130.8299837,94.84581307,142.8978864,24.71553321,296.2339756,374.1737534,271.2590254,408.6879552,75.62953163,1425.984241
2015-10-29 11:41:58,00:00:10,2.257203273,2.585301441,2.625763481,2.595657629,2.557831914,2.517927297,2.507019223,2.509801413,2.511352492,2.511069153,2.497534276,2.4182554,142.5155308,149.0343178,173.2543732,122.9021182,54.36652263,407.594418,426.238149,495.5075074,351.5000581,166.3615592,1847.201692,157.7794532,148.7140159,184.373994,163.3051863,47.72286471,451.2492361,425.3220855,527.309623,467.0528328,146.031966,2016.965743
