,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-29-14:05:44,Background,1.0,55.57418830547958
1,2015-10-29-14:06:44,Straight Stream Advance - 'n' Pattern,61.0,1188.237666779316
2,2015-10-29-14:07:18,SS Advance 'n' Pattern,95.0,698.7568859172719
3,2015-10-29-14:08:18,SS Advance 'Z' Pattern,155.0,716.0720256663891
4,2015-10-29-14:08:40,End Straight Stream Advance - 'Z' Advance,177.0,-356.6601849242261
5,2015-10-29-14:09:44,End Test,241.0,NaN
