,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-28-18:47:53,Background,1.0,-683.4856190775382
1,2015-10-28-18:48:54,Nozzle On,62.0,4799.236720984849
2,2015-10-28-18:49:54,'O' Pattern,122.0,7285.834239556281
3,2015-10-28-18:50:57,Nozzle Off,185.0,-538.7315347989224
4,2015-10-28-18:51:58,End Test,246.0,NaN
