,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-28-17:45:29,Background,0.0,152.21059321318808
1,2015-10-28-17:46:29,Straight Stream,60.0,3826.8728100218523
2,2015-10-28-17:47:29,'O' Straight Stream,120.0,10526.592568392844
3,2015-10-28-17:48:29,Narrow Fog,180.0,12134.420461457552
4,2015-10-28-17:49:29,'O' Narrow Fog,240.0,18076.844384178563
5,2015-10-28-17:50:33,Nozzle Off,304.0,-90.6671730482608
6,2015-10-28-17:51:34,End Test,365.0,NaN
