,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-27-13:54:06,Background,2.0,1118.734947890695
1,2015-10-27-13:55:06,Straight Stream,62.0,11582.101097502175
2,2015-10-27-13:56:06,Fog,122.0,53918.78500399459
3,2015-10-27-13:57:06,Nozzle Off,182.0,2002.0030013511548
4,2015-10-27-13:58:06,End Test,242.0,NaN
