,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-27-16:46:55,Background,1.0,31.241809084972214
1,2015-10-27-16:48:03,End Background,69.0,10414.674125606803
2,2015-10-27-16:49:00,Straight Stream,126.0,10949.731330030518
3,2015-10-27-16:50:03,Nozzle Off,189.0,-524.2448216508874
4,2015-10-27-16:51:09,End Test,255.0,NaN
