Time,Elapsed Time,PressureV,BDP1VLR,BDP2VLR,BDP3VLR,BDP4VLR,BDP5VLR,BDP1VHR,BDP2VHR,BDP3VHR,BDP4VHR,BDP5VHR,Pressure,BDP1VelLR,BDP2VelLR,BDP3VelLR,BDP4VelLR,BDP5VelLR,BDP1FlowLR,BDP2FlowLR,BDP3FlowLR,BDP4FlowLR,BDP5FlowLR,BDPFlowLR,BDP1VelHR,BDP2VelHR,BDP3VelHR,BDP4VelHR,BDP5VelHR,BDP1FlowHR,BDP2FlowHR,BDP3FlowHR,BDP4FlowHR,BDP5FlowHR,BDPFlowHR
2015-10-28 10:19:03,00:00:00,2.756446975,2.607736593,2.573574753,2.576580118,2.575841506,2.541431341,2.508240213,2.506138702,2.502500527,2.510458744,2.502418348,2.554211867,163.3428467,159.827265,144.5870974,143.8881392,92.63028066,467.1605416,457.105978,413.5190986,411.520078,283.4486588,2032.754355,223.1446454,129.4523127,184.7292605,168.970657,81.25141416,638.1936857,370.2336145,528.3256849,483.2560789,248.6293273,2268.638391
2015-10-28 10:19:04,00:00:01,3.109626408,2.636887029,2.581815079,2.611682738,2.574620517,2.584929085,2.508850707,2.508733122,2.50631603,2.5074067,2.509744456,6.07187902,186.1144686,166.7161119,174.608165,142.7251959,143.0199879,532.2873802,476.8080801,499.3793519,408.1940604,437.6411629,2354.310036,226.8482046,154.4031982,211.0467964,142.1948628,163.09863,648.7858651,441.5931469,603.5938377,406.6773077,499.0818078,2599.731965
2015-10-28 10:19:05,00:00:02,3.211276149,2.604073711,2.587003432,2.614735139,2.583167442,2.603091301,2.504882492,2.506749154,2.50738437,2.510306142,2.509744456,7.084310447,160.2528125,170.9111419,176.9781889,150.6774263,159.4138578,458.3230438,488.8058659,506.1576201,430.9374391,487.8064047,2372.030374,201.5623213,135.7363593,217.8467086,167.7334126,163.09863,576.4682388,388.2059876,623.0415865,479.7175602,499.0818078,2566.515181
2015-10-28 10:19:06,00:00:03,3.114815734,2.51112808,2.599669117,2.570322695,2.554474193,2.608280505,2.49603032,2.5096488,2.500821707,2.506643689,2.51004971,6.123564708,17.54855755,180.7434494,138.5540661,121.9458221,163.7967244,50.1888746,516.9262653,396.2646292,348.7650511,501.2179767,1813.362797,128.3044406,162.2961323,171.8776466,134.671649,165.633542,366.9507002,464.1669384,491.5700694,385.1609161,506.8386384,2214.687263
2015-10-28 10:19:07,00:00:04,3.035907451,2.509907119,2.560451272,2.539340818,2.520744364,2.56096717,2.497556556,2.504307347,2.497921925,2.500692204,2.502723603,5.337638209,-5.035409294,148.1965113,103.6318415,75.25261286,117.9551161,-14.40127058,423.8420222,296.3870666,215.2224728,360.9426553,1281.992946,143.6261376,108.4367437,147.0574002,43.46987973,86.22702256,410.7707535,310.129087,420.5841646,124.323856,263.854689,1529.66255
2015-10-28 10:19:08,00:00:05,2.848633827,2.51158594,2.491781893,2.50591702,2.504413632,2.496559985,2.498014427,2.498355443,2.495785244,2.498708375,2.498144785,3.472392922,20.80726025,56.71253459,40.1904646,34.71119675,-60.57192878,59.50876433,162.1978489,114.9447287,99.27402272,-185.3501021,250.5752627,147.9134841,-67.00326673,125.6702138,-59.37993844,-71.16535206,423.0325644,-191.6293428,359.4168114,-169.8266239,-217.7659773,203.2274317
2015-10-28 10:19:09,00:00:06,2.983861562,2.504107556,2.458667992,2.490655011,2.505329374,2.502970179,2.497403933,2.494387507,2.493953803,2.49977659,2.499060549,4.819261157,-40.10691507,-76.31104285,-50.50808641,38.14254127,-43.80701581,-114.7057771,-218.2495825,-144.4531271,109.087668,-134.0494684,-502.3702871,142.1682932,-123.7797015,103.8912621,-24.6957633,-50.64174151,406.6013187,-354.0099464,297.1290097,-70.62988305,-154.963729,124.1267699
2015-10-28 10:19:10,00:00:07,2.821313552,2.504718036,2.475453841,2.483176627,2.497545567,2.49884934,2.496335567,2.495455797,2.494106423,2.497945364,2.497686904,3.200282973,-37.97250357,-35.22847606,-67.76852889,-25.88493536,-55.17239228,-108.6013602,-100.7534415,-193.8179926,-74.03091513,-168.8275204,-646.0312299,131.5116613,-111.3782433,105.8774214,-74.8926102,-79.46362696,376.1233514,-318.5417758,302.8094253,-214.1928652,-243.1586985,-96.96056274
2015-10-28 10:19:11,00:00:08,2.844665519,2.49342415,2.461567366,2.486839509,2.497392944,2.496102114,2.497098685,2.495150572,2.494259043,2.498555773,2.498297413,3.432868572,-67.26814107,-70.93575926,-59.93873415,-26.67759843,-61.59506225,-192.3868835,-202.8762715,-171.4247797,-76.2979315,-188.4808905,-831.4667566,139.2068103,-115.0579943,107.8270021,-62.78982627,-68.17516978,398.1314773,-329.0658638,308.3852261,-179.5789031,-208.6160195,-10.74408298
2015-10-28 10:19:12,00:00:09,2.888164283,2.49388201,2.466908318,2.48897619,2.492508986,2.497780974,2.497251309,2.49713454,2.494259043,2.496877149,2.498144785,3.866116255,-66.33259075,-59.78183617,-54.85767238,-45.2211719,-57.75503028,-189.7112095,-170.9760515,-156.892943,-129.3325516,-176.7303927,-823.6431483,140.695344,-88.44407091,107.8270021,-92.33092346,-71.16535206,402.3886837,-252.9500428,308.3852261,-264.0664411,-217.7659773,-24.00855131
2015-10-28 10:19:13,00:00:10,2.738894842,2.498613233,2.47881101,2.492791692,2.493272105,2.49884934,2.496640814,2.49713454,2.494564283,2.497792762,2.498144785,2.379392627,-55.75344942,-18.01609222,-44.35965689,-42.8559505,-55.17239228,-159.4548653,-51.52602375,-126.8686187,-122.5680184,-168.8275204,-629.2450466,134.6425068,-88.44407091,111.6240585,-77.62401856,-71.16535206,385.0775696,-252.9500428,319.2448074,-222.0046931,-217.7659773,11.60166375
2015-10-28 10:19:14,00:00:11,2.845428655,2.507923058,2.473470058,2.500880557,2.496935073,2.505717404,2.498014427,2.496676701,2.496090484,2.499166182,2.499365803,3.440469408,-23.81133296,-42.22077196,15.50423059,-28.92554917,-34.19204309,-68.10041228,-120.7514078,44.3420995,-82.72707064,-104.6276519,-331.8644431,147.9134841,-95.24808214,128.942897,-47.7097632,-41.60863932,423.0325644,-272.4095149,368.7766853,-136.4499227,-127.3224363,255.6273757
2015-10-28 10:19:15,00:00:12,2.888164283,2.506091617,2.48766173,2.497065055,2.489456513,2.50678577,2.492367352,2.498965895,2.495022143,2.497182353,2.499060549,3.866116255,-32.66405373,45.73355352,-28.30554527,-53.64924948,-29.62170078,-93.41919366,130.7979631,-80.95385947,-153.4368535,-90.64240439,-287.654348,80.39016423,-53.13172112,117.088994,-87.70307313,-50.64174151,229.9158697,-151.9567224,334.8745228,-250.8307892,-154.963729,7.039151903
2015-10-28 10:19:16,00:00:13,2.849244336,2.513112141,2.487509132,2.501033177,2.499071804,2.509075125,2.493893588,2.497897604,2.495632624,2.498708375,2.499671058,3.478473591,29.14748879,45.2758255,16.79418258,-15.91810566,-15.8896026,83.36181795,129.4888609,48.03136219,-45.52578219,-48.62218397,166.7340749,103.0971213,-75.75804396,124.0014863,-59.37993844,-29.96617675,294.8577668,-216.6680057,354.6442508,-169.8266239,-91.69650086,171.3108871
2015-10-28 10:19:17,00:00:14,2.708369394,2.507465198,2.485372751,2.501338417,2.499987546,2.519453534,2.49313047,2.496524088,2.495174763,2.499471386,2.500892076,2.075359165,-26.30531856,38.29745124,19.11468999,-1.843858274,50.80057388,-75.23321109,109.5307106,54.66801337,-5.273434663,155.4497561,239.1418343,92.44348252,-97.41053147,118.8548128,-37.98751262,49.34832032,264.38836,-278.59412,339.9247647,-108.6442861,151.0058602,368.0805788
2015-10-28 10:19:18,00:00:15,2.512701273,2.508838778,2.48659354,2.505611779,2.503040019,2.5205219,2.494351459,2.498813282,2.495480004,2.498097966,2.499823685,0.126504675,-17.80447032,42.42587791,39.14008993,28.80777271,53.5942997,-50.92078511,121.3380108,111.9406572,82.39022994,163.9985571,428.7466699,108.9905858,-56.91743389,122.3099938,-72.05773982,-21.93896512,311.7130753,-162.7838609,349.8065823,-206.0851359,-67.13323328,225.5174275
2015-10-28 10:19:19,00:00:16,2.67265462,2.510212359,2.488577322,2.497065055,2.503650514,2.518232545,2.493893588,2.498508056,2.495327384,2.49977659,2.500739448,1.719640015,7.613899,48.38908116,-28.30554527,31.5681055,47.40657416,21.77575114,138.3927721,-80.95385947,90.28478172,145.0641169,314.5635625,103.0971213,-63.81867487,120.5947783,-24.6957633,44.92886778,294.8577668,-182.5214101,344.901066,-70.62988305,137.4823354,524.0898751
2015-10-28 10:19:20,00:00:17,2.710048294,2.510059739,2.485525349,2.508511561,2.50639774,2.510753985,2.493588341,2.497439766,2.495937864,2.499623988,2.499365803,2.092081005,4.038323366,38.8375117,48.20322899,41.79119654,14.3467313,11.54960483,111.0752835,137.8612349,119.5228221,43.90099778,423.9099431,98.97337436,-83.60098502,127.3170713,-32.03850683,-41.60863932,283.0638507,-239.0988172,364.126824,-91.63012954,-127.3224363,189.1392917
2015-10-28 10:19:21,00:00:18,2.690206753,2.51219642,2.486135744,2.502559378,2.49891918,2.507243641,2.494961954,2.498508056,2.495022143,2.497182353,2.499060549,1.894459255,24.48664307,40.9265499,26.43252906,-17.17703312,-27.4308589,70.03179918,117.0499327,75.5970331,-49.12631473,-83.93842823,129.614022,116.3852351,-63.81867487,117.088994,-87.70307313,-50.64174151,332.8617724,-182.5214101,334.8745228,-250.8307892,-154.963729,79.42036688
2015-10-28 10:19:22,00:00:19,2.600614563,2.518759084,2.487509132,2.507901081,2.49556146,2.509532996,2.494198836,2.498813282,2.496090484,2.498250568,2.499671058,1.002121045,48.8991001,45.2758255,46.44241246,-34.80900468,-11.29098462,139.8514263,129.4888609,132.8252996,-99.55375338,-34.55041294,268.0614205,107.0621502,-56.91743389,128.942897,-69.10667604,-29.96617675,306.1977494,-162.7838609,368.7766853,-197.6450935,-91.69650086,222.8489795
2015-10-28 10:19:23,00:00:20,3.001871576,2.510059739,2.499411824,2.5065275,2.498613933,2.518079921,2.494198836,2.499576347,2.495785244,2.498708375,2.501044703,4.9986409,4.038323366,72.79552687,42.21287782,-19.45197227,46.96508166,11.54960483,208.1952068,120.7288306,-55.63264068,143.7131499,428.5541514,107.0621502,-34.00767305,125.6702138,-59.37993844,53.40327964,306.1977494,-97.26194493,359.4168114,-169.8266239,163.4140357,561.9400277
2015-10-28 10:19:24,00:00:21,2.94082068,2.516317163,2.49544426,2.5065275,2.501513783,2.522963878,2.495267201,2.498965895,2.496090484,2.500234397,2.500739448,4.390573976,41.52719052,64.93144548,42.21287782,20.32840322,59.48931858,118.7677649,185.7039341,120.7288306,58.13923321,182.0373149,665.3770776,119.911678,-53.13172112,128.942897,25.29574785,44.92886778,342.9473992,-151.9567224,368.7766853,72.34583885,137.4823354,769.5955364
2015-10-28 10:19:25,00:00:22,2.808492863,2.512806901,2.486898737,2.516753046,2.509450213,2.519911405,2.49480933,2.497744991,2.496853584,2.499929193,2.500128939,3.072588919,27.6812084,43.39666119,67.62673297,50.7916498,52.01626134,79.16825601,124.114451,193.4124563,145.2641184,159.1697597,701.1290415,114.5813212,-78.45951641,136.7824579,-13.90307629,18.76136792,327.7025785,-224.3942169,391.1978297,-39.7627982,57.40978583,512.1531789
2015-10-28 10:19:26,00:00:23,2.772472835,2.509907119,2.488882519,2.513090164,2.508839718,2.512738093,2.493588341,2.497287153,2.496395724,2.500081795,2.499518431,2.713829435,-5.035409294,49.2424437,59.77836863,49.12366205,27.33981761,-14.40127058,140.833389,170.9661343,140.4936735,83.65984189,521.551768,98.97337436,-86.05660456,132.1345478,14.94288006,-36.25776203,283.0638507,-246.121889,377.9048067,42.73663696,-110.9487518,346.6346535
2015-10-28 10:19:27,00:00:24,2.802845656,2.507923058,2.494376069,2.507901081,2.507466105,2.507396265,2.493435717,2.497592378,2.496548344,2.501302612,2.499365803,3.016342729,-23.81133296,62.64574855,46.44241246,45.14592741,-26.66060091,-68.10041228,179.1668408,132.8252996,129.1173524,-81.58143878,291.4276418,96.84567642,-81.07101952,133.7018053,59.63196477,-41.60863932,276.9786346,-231.8631158,382.3871632,170.5474193,-127.3224363,470.7276649
2015-10-28 10:19:28,00:00:25,2.662275968,2.509296639,2.48766173,2.501338417,2.499682299,2.513195964,2.496793438,2.496371475,2.494869523,2.500081795,2.499671058,1.616268638,-13.85672964,45.73355352,19.11468999,-9.312817592,29.53741296,-39.63024676,130.7979631,54.66801337,-26.63465831,90.38448365,209.585555,136.1809401,-99.52600732,115.2961339,14.94288006,-29.96617675,389.4774886,-284.6443809,329.7469429,42.73663696,-91.69650086,385.6201867
2015-10-28 10:19:29,00:00:26,2.696922351,2.509296639,2.490103308,2.493554793,2.499987546,2.512127598,2.496640814,2.496371475,2.494259043,2.498860977,2.499365803,1.961346617,-13.85672964,52.51741241,-41.94594316,-1.843858274,24.0999608,-39.63024676,150.1997995,-119.9653974,-5.273434663,73.74588006,59.07660069,134.6425068,-99.52600732,107.8270021,-55.76192154,-41.60863932,385.0775696,-284.6443809,308.3852261,-159.4790956,-127.3224363,122.0168829
2015-10-28 10:19:30,00:00:27,2.617098305,2.509296639,2.486135744,2.497828155,2.499529675,2.512890717,2.497251309,2.498508056,2.495327384,2.499929193,2.499671058,1.166299114,-13.85672964,40.9265499,-24.34926859,-11.33106132,28.09145789,-39.63024676,117.0499327,-69.63890818,-32.40683537,85.95986113,61.33380355,140.695344,-63.81867487,120.5947783,-13.90307629,-29.96617675,402.3886837,-182.5214101,344.901066,-39.7627982,-91.69650086,433.3090405
2015-10-28 10:19:31,00:00:28,2.644418581,2.51082284,2.491934491,2.496607194,2.501513783,2.506480523,2.496488191,2.498965895,2.495174763,2.498250568,2.499213176,1.438409062,14.98749704,57.07862229,-30.4334372,20.32840322,-30.99635326,42.86424153,163.2448598,-87.0396304,58.13923321,-94.84884097,82.35986312,133.086291,-53.13172112,118.8548128,-69.10667604,-46.34579187,380.6267923,-151.9567224,339.9247647,-197.6450935,-141.8181231,229.131618
2015-10-28 10:19:32,00:00:29,2.631903147,2.509601879,2.484609758,2.502559378,2.499987546,2.520064029,2.499693287,2.498355443,2.495022143,2.499166182,2.499671058,1.313755343,-10.42507321,35.47403355,26.43252906,-1.843858274,52.41522511,-29.81570939,101.455736,75.5970331,-5.273434663,160.3905888,302.3542138,162.6698511,-67.00326673,117.088994,-47.7097632,-29.96617675,465.2357742,-191.6293428,334.8745228,-136.4499227,-91.69650086,380.3345305
2015-10-28 10:19:33,00:00:31,2.578483613,2.514790962,2.486440941,2.501491037,2.504718879,2.519606158,2.494351459,2.498050217,2.495174763,2.499623988,2.500434194,0.781696785,36.16453413,41.93205901,20.17510287,35.89144659,51.20900981,103.4305676,119.9256888,57.70079421,102.6495372,156.69957,540.4061579,108.9905858,-72.95660857,118.8548128,-32.03850683,34.42812866,311.7130753,-208.6559005,339.9247647,-91.63012954,105.3500737,456.7018837
