,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-28-11:00:24,Background,1.0,10.39438002527924
1,2015-10-28-11:01:38,Nozzle On,75.0,1299.7649683280642
2,2015-10-28-11:03:28,'O' Pattern,185.0,3756.4108378348437
3,2015-10-28-11:04:31,Nozzle Off,248.0,530.7413058306645
4,2015-10-28-11:05:31,End Test,308.0,NaN
