Time,Elapsed Time,PressureV,BDP1VLR,BDP2VLR,BDP3VLR,BDP4VLR,BDP5VLR,BDP1VHR,BDP2VHR,BDP3VHR,BDP4VHR,BDP5VHR,Pressure,BDP1VelLR,BDP2VelLR,BDP3VelLR,BDP4VelLR,BDP5VelLR,BDP1FlowLR,BDP2FlowLR,BDP3FlowLR,BDP4FlowLR,BDP5FlowLR,BDPFlowLR,BDP1VelHR,BDP2VelHR,BDP3VelHR,BDP4VelHR,BDP5VelHR,BDP1FlowHR,BDP2FlowHR,BDP3FlowHR,BDP4FlowHR,BDP5FlowHR,BDPFlowHR
2015-10-28 10:00:24,00:00:00,2.447071559,2.504870656,2.547022593,2.550482084,2.552795333,2.536700008,2.491604233,2.502475992,2.499295506,2.506338485,2.501655212,0.527167268,-37.41988275,135.2639721,117.3924484,120.0519694,85.37431196,-107.0208647,386.8549603,335.7424024,343.3486324,261.2453946,1220.170525,66.17672968,82.21407117,159.29716,131.5419426,67.21997107,189.2654469,235.1322435,455.5898775,376.2099557,205.6931115,1461.890635
2015-10-28 10:00:25,00:00:01,2.35854776,2.51173856,2.566097421,2.56192859,2.577215119,2.561272417,2.493435717,2.506291315,2.499600746,2.510306142,2.505165638,1.408864307,21.78544197,153.3086268,130.0220832,145.1853161,118.3078111,62.30636402,438.4626725,371.8631579,415.230004,362.0219021,1649.8841,96.84567642,131.0515767,161.8914859,167.7334126,118.7499741,276.9786346,374.8075095,463.0096498,479.7175602,363.3749208,1957.888275
2015-10-28 10:00:26,00:00:02,2.518043226,2.567597511,2.582578072,2.565286232,2.579199226,2.588744676,2.498930169,2.509038348,2.500669086,2.509848335,2.508676065,0.179710531,125.3930251,167.3396238,133.5003257,147.0388144,146.6162556,358.6240518,478.591324,381.8109315,420.5310091,448.6457422,2088.203059,156.1353948,157.0782499,170.6613354,163.9656736,153.8979798,446.5472291,449.2437948,488.0914191,468.9418266,470.9278183,2323.752088
2015-10-28 10:00:27,00:00:03,2.558794699,2.58469096,2.594480764,2.604356974,2.56393686,2.564324891,2.500151158,2.507359606,2.505247689,2.509543131,2.504860384,0.585595202,142.7925482,176.781894,168.7843831,132.113493,121.7785932,408.3866878,505.5962168,482.7233356,377.8445899,372.6424951,2147.193325,166.4674498,141.7420799,204.0203718,161.4049929,115.1878867,476.0969064,405.3823484,583.4982633,461.6182798,352.4749332,2279.070731
2015-10-28 10:00:28,00:00:04,2.568868097,2.516469783,2.607604246,2.612445838,2.590035506,2.603396548,2.492519975,2.508885735,2.505552929,2.512289971,2.509286574,0.685926245,42.02583676,186.6397245,175.2036766,156.7755843,159.6750037,120.1938931,533.789612,501.0825151,448.3781712,488.6055113,2092.049703,82.94107725,155.7464674,206.0523723,183.1668781,159.2206093,237.2114809,445.4348968,589.3097849,523.8572715,487.2150645,2283.028499
2015-10-28 10:00:29,00:00:05,2.371978957,2.515859302,2.613860789,2.590163306,2.589577635,2.58263973,2.492214728,2.509801413,2.503568868,2.513968595,2.506539284,1.275089584,39.99396636,191.1605242,156.8868113,156.3764391,140.8181496,114.3827438,546.7190992,448.6962802,447.2366159,430.9035377,1987.938277,77.75560889,163.5745978,192.4612632,195.275555,133.6092751,222.3810414,467.8233498,550.4392128,558.4880874,408.8443817,2207.976073
2015-10-28 10:00:30,00:00:06,2.621829749,2.582096419,2.597380138,2.599778371,2.574467893,2.556235837,2.499540664,2.507970058,2.505400309,2.508169711,2.504707757,1.213424301,140.2905342,179.0065121,165.0401948,142.5791611,112.3468454,401.2309277,511.9586245,472.0149571,407.7764007,343.7813468,2136.762257,161.3841277,147.5034751,205.0388893,149.3395627,113.3648785,461.5586052,421.8599388,586.4112234,427.1111493,346.8965282,2243.837445
2015-10-28 10:00:31,00:00:07,2.519874753,2.570497292,2.574185148,2.582837542,2.543027419,2.556846331,2.498472298,2.507970058,2.502958388,2.503133839,2.504707757,0.197952539,128.5107598,160.3476998,150.3782838,108.3787576,113.0861229,367.5407731,458.5944213,430.0818917,309.9632466,346.0435359,1912.223869,152.0800123,147.5034751,188.0819017,92.49320819,113.3648785,434.9488352,421.8599388,537.9142388,264.5305754,346.8965282,2006.150116
2015-10-28 10:00:32,00:00:08,3.126568031,2.567750131,2.552821341,2.569712215,2.543027419,2.580350375,2.497098685,2.503849509,2.502500527,2.504354656,2.506997165,6.240617591,125.5590465,140.9940736,137.9513524,108.3787576,138.5813319,359.0988729,403.2430506,394.5408679,309.9632466,424.0588757,1890.904914,139.2068103,102.5118721,184.7292605,109.0306155,138.2078111,398.1314773,293.1839541,528.3256849,311.8275604,422.915902,1954.384579
2015-10-28 10:00:33,00:00:09,3.257522203,2.528068909,2.569301992,2.570170075,2.565157849,2.575924289,2.494046212,2.506443928,2.501584807,2.508932722,2.506081402,7.544921142,70.23239662,156.1356572,138.4036338,133.3689996,134.1511035,200.8646543,446.5479795,395.8343926,381.4353389,410.5023767,1835.184742,105.0983359,132.6315583,177.834461,156.1577118,128.8467217,300.5812406,379.3262567,508.6065585,446.6110558,394.2709686,2029.39608
