Time,Elapsed Time,PressureV,BDP1VLR,BDP2VLR,BDP3VLR,BDP4VLR,BDP5VLR,BDP1VHR,BDP2VHR,BDP3VHR,BDP4VHR,BDP5VHR,Pressure,BDP1VelLR,BDP2VelLR,BDP3VelLR,BDP4VelLR,BDP5VelLR,BDP1FlowLR,BDP2FlowLR,BDP3FlowLR,BDP4FlowLR,BDP5FlowLR,BDPFlowLR,BDP1VelHR,BDP2VelHR,BDP3VelHR,BDP4VelHR,BDP5VelHR,BDP1FlowHR,BDP2FlowHR,BDP3FlowHR,BDP4FlowHR,BDP5FlowHR,BDPFlowHR
2015-10-28 17:45:29,00:00:01,3.20959725,2.507923058,2.529168555,2.462267676,2.481214836,2.500070329,2.497556556,2.498813282,2.496548344,2.496724546,2.498907922,7.067588607,-23.81133296,115.8551234,-101.4911801,-71.61088214,-52.06417038,-68.10041228,331.345653,-290.264775,-204.8071229,-159.3163613,-391.1430186,143.6261376,-56.91743389,133.7018053,-94.55995252,-54.6007284,410.7707535,-162.7838609,382.3871632,-270.4414642,-167.0782289,192.8543627
2015-10-28 17:45:30,00:00:02,3.018202691,2.507312578,2.533746513,2.463183396,2.484877803,2.504038544,2.497403933,2.496829314,2.496395724,2.499318784,2.498755294,5.161298802,-27.08566387,121.1285925,-100.2520784,-64.25086258,-40.34109543,-77.46499865,346.4277745,-286.7209442,-183.757467,-123.443752,-324.9593873,142.1682932,-93.03538391,132.1345478,-43.12350067,-58.29144963,406.6013187,-266.081198,377.9048067,-123.3332119,-178.3718359,216.7198796
2015-10-28 17:45:31,00:00:03,2.732789752,2.5120438,2.540460853,2.466388418,2.483809438,2.502817555,2.49770918,2.499423734,2.497006204,2.498708375,2.499823685,2.318585934,23.62059031,128.4720507,-95.78907959,-66.48175687,-44.28000693,67.55488827,367.430065,-273.9567676,-190.1378246,-135.4968212,-164.6064602,145.0693323,-39.66278252,138.2970528,-59.37993844,-21.93896512,414.8982905,-113.435558,395.5295711,-169.8266239,-67.13323328,460.0324463
2015-10-28 17:45:32,00:00:04,2.677691319,2.51143332,2.541986839,2.466541038,2.484877803,2.50220706,2.497556556,2.499728959,2.495937864,2.498403171,2.499518431,1.769805536,19.78076533,130.0832166,-95.57135746,-64.25086258,-46.12349217,56.57298884,372.0379995,-273.3340823,-183.757467,-141.137886,-169.6184471,143.6261376,-27.20123776,127.3170713,-66.02384023,-36.25776203,410.7707535,-77.79553999,364.126824,-188.8281831,-110.9487518,397.3251026
2015-10-28 17:45:33,00:00:05,2.642281799,2.509449259,2.544733614,2.471577501,2.485946169,2.501749189,2.497861804,2.499576347,2.496548344,2.497945364,2.499060549,1.41712672,-12.26154778,132.9341153,-88.08514113,-61.93966975,-47.45913681,-35.06802664,380.1915698,-251.9235036,-177.1474555,-145.2249586,-229.1723746,146.4983105,-34.00767305,133.7018053,-74.8926102,-50.64174151,418.985168,-97.26194493,382.3871632,-214.1928652,-154.963729,334.9537921
2015-10-28 17:45:34,00:00:06,2.908158451,2.51219642,2.54854858,2.467609379,2.482283201,2.504038544,2.497861804,2.501255089,2.496243104,2.498555773,2.499671058,4.065258172,24.48664307,136.7951665,-94.03318856,-69.54471789,-40.34109543,70.03179918,391.2341763,-268.9349193,-198.8978932,-123.443752,-130.010589,146.4983105,58.53407189,130.5484764,-62.78982627,-29.96617675,418.985168,167.4074456,373.3686426,-179.5789031,-91.69650086,688.4858522
2015-10-28 17:45:35,00:00:07,3.136641429,2.512959521,2.543055029,2.4700513,2.481214836,2.503733297,2.497861804,2.501102476,2.495785244,2.498250568,2.499213176,6.340948633,28.42380517,131.1992608,-90.41916894,-71.61088214,-41.36100505,81.2920828,375.229886,-258.5988232,-204.8071229,-126.5646755,-133.4486528,146.4983105,54.86003173,125.6702138,-69.10667604,-46.34579187,418.985168,156.8996907,359.4168114,-197.6450935,-141.8181231,595.8384535
2015-10-28 17:45:36,00:00:08,3.220586411,2.512959521,2.546869995,2.468219859,2.485793545,2.506175275,2.498167051,2.50186554,2.496243104,2.49764016,2.500281567,7.177040653,28.42380517,135.1098983,-93.14283086,-62.27509188,-32.31257764,81.2920828,386.4143091,-266.3884963,-178.1067628,-98.87648757,-75.66535467,149.3152456,71.36312448,130.5484764,-80.26252832,27.72440233,427.0416023,204.098536,373.3686426,-229.550831,84.83667113,859.7946211
2015-10-28 17:45:37,00:00:09,3.298273676,2.514333102,2.548090784,2.474324662,2.492051115,2.506938394,2.498014427,2.498508056,2.497158825,2.499166182,2.499823685,7.950805813,34.39307084,136.3376139,-83.72007433,-46.58269556,-28.90987337,98.36418261,389.9255757,-239.4394126,-133.2265093,-88.4642125,27.15962395,147.9134841,-63.81867487,139.795239,-47.7097632,-21.93896512,423.0325644,-182.5214101,399.8143835,-136.4499227,-67.13323328,436.7423818
2015-10-28 17:45:38,00:00:10,3.194181898,2.518453844,2.548243382,2.483939728,2.494187847,2.506480523,2.498472298,2.500186798,2.498074545,2.499929193,2.499671058,6.914051709,48.03951692,136.4903019,-66.21371834,-39.83272798,-30.99635326,137.3930184,390.3622633,-189.3712345,-113.921602,-94.84884097,129.6136043,152.0800123,22.58176558,148.4672118,-13.90307629,-29.96617675,434.9488352,64.58384956,424.6162258,-39.7627982,-91.69650086,792.6896114
2015-10-28 17:45:39,00:00:11,3.001566322,2.515706682,2.549921967,2.490197151,2.49724032,2.50678577,2.497403933,2.499271121,2.498227165,2.500234397,2.499671058,4.995600565,39.46965851,138.1587329,-51.73061955,-27.44737942,-29.62170078,112.8832234,395.1339761,-147.9495719,-78.49950513,-90.64240439,190.925718,142.1682932,-44.60662291,149.8637615,25.29574785,-29.96617675,406.6013187,-127.5749415,428.6103579,72.34583885,-91.69650086,688.286073
