Time,Elapsed Time,BDP1V,BDP2V,BDP3V,BDP4V,BDP5V,PressureV,Pressure,BDP1Vel,BDP2Vel,BDP3Vel,BDP4Vel,BDP5Vel,BDP1Flow,BDP2Flow,BDP3Flow,BDP4Flow,BDP5Flow,TotalBDPFlow
2015-10-27 20:03:33,00:00:31,2.483787107,2.497041751,2.503145927,2.511587027,2.499858138,2.501864739,0.018572796,-93.44933894,-39.91750102,41.16426069,79.00088956,-8.741370374,-267.2651094,-114.1640529,117.7297856,225.9425442,-26.74859334,-64.74972378
2015-10-27 20:03:34,00:00:32,2.48821309,2.495057783,2.503909028,2.497544662,2.513745263,2.49240185,0.075677577,-79.67938388,-51.59491364,45.88601622,-36.36650956,86.04438008,-227.8830379,-147.561453,131.2340064,-104.0082174,263.295803,-87.17597681
2015-10-27 20:03:35,00:00:33,2.493249553,2.494447331,2.510166451,2.50685536,2.50626758,2.498354312,0.016391052,-60.29929835,-54.68860758,73.99982109,60.76606605,58.10264867,-172.4559933,-156.4094177,211.6394883,173.7909489,177.7941049,234.7251237
2015-10-27 20:03:36,00:00:34,2.486686889,2.50009401,2.504061648,2.494491974,2.51313484,2.490417696,0.095439752,-84.68095694,7.115935461,46.7732029,-54.46831838,84.11208042,-242.1875369,20.35157542,133.7713603,-155.7793906,257.3829661,11.96123166
2015-10-27 20:03:37,00:00:36,2.480429466,2.499178332,2.502993307,2.503802672,2.493906512,2.491791341,0.081758246,-102.6708893,-21.03750199,40.15333526,45.25748661,-57.29001607,-293.6387433,-60.16725569,114.8385389,129.4364117,-175.3074492,-285.5471959
2015-10-27 20:03:38,00:00:37,2.484397588,2.497804816,2.504061648,2.498918372,2.497111234,2.495607022,0.043754064,-91.67308682,-34.38598597,46.7732029,-24.13709609,-39.44592846,-262.1850283,-98.34391988,133.7713603,-69.03209483,-120.7045411,-418.4080705
2015-10-27 20:03:39,00:00:38,2.490197151,2.485443168,2.505587849,2.503802672,2.496348205,2.489501932,0.104560756,-72.66447472,-88.54813325,54.8615782,45.25748661,-44.35056775,-207.8203977,-253.2476611,156.9041137,129.4364117,-135.7127373,-311.5708096
2015-10-27 20:03:40,00:00:39,2.483787107,2.492463363,2.500551386,2.494186705,2.501994619,2.495912276,0.040713729,-93.44933894,-63.7139861,17.23351178,-55.9573514,32.77750585,-267.2651094,-182.2220003,49.28784368,-160.038025,100.2991679,-463.563024
2015-10-27 20:03:41,00:00:40,2.476766584,2.492463363,2.49047846,2.491744555,2.507335821,2.500796348,0.007931625,-111.867136,-63.7139861,-71.61427051,-66.68316824,62.85941461,-319.9400089,-182.2220003,-204.8168137,-190.7138612,192.3498087,-711.1512124
2015-10-27 20:03:42,00:00:41,2.48897619,2.49597346,2.501314486,2.495102512,2.486581435,2.494996513,0.049834733,-77.05695354,-46.57061398,26.6087214,-51.36090701,-85.01567611,-220.3828871,-133.191956,76.10094321,-146.8921941,-260.1479689,-687.259837
2015-10-27 20:03:43,00:00:42,2.471882741,2.502993655,2.501314486,2.49433934,2.497111234,2.487212524,0.127363266,-123.0644096,40.15566948,26.6087214,-55.21785437,-39.44592846,-351.9642116,114.8452147,76.10094321,-157.9230635,-120.7045411,-441.7093016
2015-10-27 20:03:44,00:00:43,2.48851833,2.504519784,2.498262085,2.493576168,2.503673282,2.494386004,0.055915402,-78.64090644,49.34064758,-30.59569334,-58.82244566,44.48085412,-224.9129924,141.1142521,-87.50368296,-168.2321946,136.1114136,-205.6200937
2015-10-27 20:03:45,00:00:44,2.490807631,2.490937234,2.498872565,2.485944448,2.50123159,2.490417696,0.095439752,-70.36548718,-69.86768736,-24.64289654,-87.01015364,25.75603429,-201.2452933,-199.8215859,-70.47868411,-248.8490394,78.81346491,-646.2423039
2015-10-27 20:03:46,00:00:45,2.490044531,2.495668235,2.493378242,2.495102512,2.500468561,2.490570323,0.093919585,-73.22794489,-48.30348257,-59.72176538,-51.36090701,15.88652619,-209.4319224,-138.1479602,-170.804249,-146.8921941,48.61277013,-620.96809
2015-10-27 20:03:47,00:00:46,2.484092348,2.499788784,2.498414705,2.495713049,2.505657157,2.498812194,0.01183055,-92.56547358,-10.66619918,-29.22140356,-48.05296902,55.2007655,-264.7372544,-30.50532966,-83.57321418,-137.4314914,168.9143424,-350.6732199
2015-10-27 20:03:48,00:00:47,2.486076409,2.49124246,2.502230207,2.490218211,2.495279964,2.49682804,0.031592725,-86.60074232,-68.68107014,34.65920089,-72.586378,-50.42183141,-247.678123,-196.4278606,99.12531455,-207.5970411,-154.2908041,-710.4438555
2015-10-27 20:03:49,00:00:48,2.480887326,2.496736525,2.501772347,2.497239393,2.498179474,2.500033212,0.000330788,-101.4627687,-41.92625943,30.89728355,-38.56099696,-31.31442239,-290.1835184,-119.909102,88.36623094,-110.2844513,-95.8221325,-530.6282112
2015-10-27 20:03:50,00:00:49,2.483939728,2.501772752,2.500398766,2.50197106,2.505809763,2.498201685,0.017911219,-93.00845619,30.90081587,14.65564406,32.58335896,55.94035064,-266.0041847,88.37633338,41.91514202,93.18840663,171.1774729,128.3780254
2015-10-27 20:03:51,00:00:50,2.482413527,2.498720493,2.503909028,2.489760308,2.507946244,2.499117448,0.008790215,-97.32745336,-26.25229521,45.88601622,-74.26589712,65.42246766,-278.3565166,-75.0815643,131.2340064,-212.4004658,200.1927511,-237.2238091
2015-10-27 20:03:53,00:00:51,2.48790785,2.501467526,2.502993307,2.493423533,2.502757647,2.492859731,0.071117075,-80.70449966,28.11505075,40.15333526,-59.51717272,38.54032275,-230.814869,80.40904515,114.8385389,-170.219114,117.9333876,-89.18451024
2015-10-27 20:03:54,00:00:52,2.483787107,2.5011623,2.501009246,2.492812996,2.500163349,2.497591176,0.023991889,-93.44933894,25.02102588,23.3154885,-62.2185566,9.380036201,-267.2651094,71.56013403,66.68229711,-177.9450719,28.70291077,-280.2510115
2015-10-27 20:03:55,00:00:53,2.484397588,2.502077978,2.509098111,2.505939554,2.489023128,2.492096595,0.078717912,-91.67308682,33.45541457,70.00379521,56.5617572,-76.89273115,-262.1850283,95.68248566,200.2108543,161.7666256,-235.2917573,-38.55203944
2015-10-27 20:03:56,00:00:54,2.486534269,2.498873106,2.502535447,2.492660361,2.511913994,2.492707104,0.072637242,-85.16496048,-24.63698099,36.95500314,-62.87577054,80.10777448,-243.571787,-70.46176564,105.691309,-179.8247037,245.1297899,-145.5487124
2015-10-27 20:03:57,00:00:55,2.483329247,2.497346977,2.501924967,2.491744555,2.503978494,2.496370158,0.036153227,-94.75968038,-37.80215001,32.20012664,-66.68316824,46.29193254,-271.0126859,-108.114149,92.0923622,-190.7138612,141.6533136,-339.1861933
2015-10-27 20:03:58,00:00:56,2.492028592,2.502993655,2.503451167,2.497392028,2.504131099,2.489959814,0.100000254,-65.5259764,40.15566948,43.11506011,-37.47981793,47.1714038,-187.4042925,114.8452147,123.3090719,-107.1922793,144.3444956,87.53701217
2015-10-27 20:03:59,00:00:57,2.493860033,2.500399235,2.498109464,2.503192135,2.501842013,2.499270075,0.007270048,-57.50809752,14.66427223,-31.91085202,41.46546945,31.49867572,-164.4731589,41.93981857,-91.26503677,118.5912426,96.38594772,0.562794948
2015-10-27 20:04:00,00:00:58,2.487449989,2.501009687,2.501924967,2.508076435,2.495737782,2.494233377,0.057435569,-82.21821174,23.32058243,32.20012664,65.95623291,-47.91415376,-235.1440856,66.69686576,92.0923622,188.6348261,-146.6173105,-33.61085742
2015-10-27 20:04:01,00:00:59,2.48760261,2.500551848,2.500246146,2.506397457,2.510845753,2.490417696,0.095439752,-81.71675665,17.24073813,11.51442042,58.7015637,76.43210915,-233.709924,49.30851105,32.9312424,167.8864722,233.882254,250.4047739
2015-10-27 20:04:02,00:01:00,2.48836571,2.499636171,2.499635665,2.501207888,2.50336807,2.499880584,0.001189379,-79.16184807,-13.99892768,-14.00864817,25.50699137,42.59283682,-226.4028855,-40.03693317,-40.06473377,72.94999533,130.3340807,-104.7316435
2015-10-27 20:04:03,00:01:01,2.490349771,2.503298881,2.503756408,2.500292081,2.508251455,2.495454394,0.045274231,-72.0966009,42.15307977,44.98133457,12.54289449,66.66705266,-206.1962786,120.5578081,128.6466169,35.87267825,204.0011811,283.3923881
2015-10-27 20:04:04,00:01:02,2.490349771,2.497346977,2.50894549,2.501055253,2.50916709,2.498049058,0.019431387,-72.0966009,-37.80215001,69.41415792,23.84099148,70.26866881,-206.1962786,-108.114149,198.5244916,68.18523562,215.0221265,167.1134356
2015-10-27 20:04:05,00:01:03,2.486229029,2.49856788,2.502993307,2.505023747,2.514508292,2.494233377,0.057435569,-86.12480795,-27.77382176,40.15333526,52.01874634,88.40037857,-246.3169507,-79.43313023,114.8385389,148.7736145,270.5051584,207.9651801
2015-10-27 20:04:06,00:01:04,2.48790785,2.496736525,2.504672128,2.512197564,2.511150965,2.489959814,0.100000254,-80.70449966,-41.92625943,50.16529289,81.05550869,77.50008996,-230.814869,-119.909102,143.4727377,231.8187549,237.1502753,261.8767559
2015-10-27 20:04:07,00:01:05,2.503017238,2.52619082,2.52558108,2.506702726,2.516339561,2.438524434,0.612296637,40.31352425,118.7737674,117.383057,60.08578076,93.81368099,115.2966794,339.6929748,335.7155431,171.845333,287.0698638,1255.848381
2015-10-27 20:04:08,00:01:06,2.632896929,2.673309684,2.679422124,2.744965019,2.839405985,2.3851049,1.144355195,267.5490754,305.5324875,310.8736971,363.243638,427.5685267,765.1903557,873.8229142,889.0987738,1038.876805,1308.359692,4898.428013
2015-10-27 20:04:09,00:01:07,3.01597334,2.959153699,2.951543734,2.95575312,2.97934548,2.519111617,0.190351702,527.1808335,497.3075182,493.169138,495.4625191,508.1246916,1507.737184,1422.299502,1410.463735,1417.022805,1554.861556,7349.637659
2015-10-27 20:04:10,00:01:08,2.958588189,2.99150764,2.929261202,2.933773767,2.968663076,2.557115799,0.568873362,497.0011728,514.5304927,480.8468768,483.3676965,502.4309107,1421.423354,1471.557209,1375.222068,1382.431612,1537.438587,7224.634104
2015-10-27 20:04:11,00:01:09,2.855111772,3.132369373,2.810370156,2.818229529,2.914488026,2.530711287,0.305884417,437.3493805,583.6216514,408.8706706,414.0151363,472.500177,1250.819228,1669.157923,1169.370118,1184.08329,1445.850542,6753.401756
2015-10-27 20:04:12,00:01:10,2.921501508,3.230957325,2.739401817,2.808460928,2.923339161,2.440050706,0.597094964,476.4809562,627.4685926,359.0952847,407.6111555,477.518502,1362.735535,1794.560175,1027.012514,1165.767905,1461.206616,6845.899319
2015-10-27 20:04:13,00:01:11,2.960267009,2.654843519,2.573045926,2.787244746,3.097004532,2.499727957,0.002709546,497.9100642,288.7968805,198.3553779,393.3435457,567.067549,1424.022784,825.9590782,567.2963808,1124.962541,1735.2267,5702.974947
2015-10-27 20:04:14,00:01:12,2.847022907,2.810203481,2.843488714,3.04809693,2.975072518,2.392125753,1.074427499,432.3396364,408.7608696,430.1324595,543.3437376,505.8548699,1236.49136,1169.056087,1230.178834,1553.963089,1547.915902,6771.184098
2015-10-27 20:04:15,00:01:13,2.882888627,2.932293824,2.639130422,2.770912866,2.878320457,2.452108258,0.477001747,454.1321142,482.5424184,273.7518308,381.9977426,451.4149045,1298.817847,1380.071317,782.9302362,1092.513544,1381.329608,5965.130432
2015-10-27 20:04:16,00:01:14,2.970950415,2.785480186,2.752527144,2.621025889,2.87282665,2.417461875,0.822079726,503.6554912,392.1335191,368.80773,255.3201679,448.1252912,1440.454705,1121.501865,1054.790108,730.2156803,1371.263391,5746.35188
2015-10-27 20:04:17,00:01:15,2.79772662,2.615927222,2.622800073,2.767097006,3.020549039,2.459586993,0.402513548,400.4560089,249.8841422,257.1847977,379.2979462,529.513218,1145.304185,714.6686467,735.5485215,1084.792126,1620.310447,5324.436643
2015-10-27 20:04:18,00:01:16,2.765065922,2.796773543,2.615932169,2.882793879,2.875115736,2.434098244,0.656381489,377.8530477,399.8145288,249.8894737,454.0759218,449.4988892,1080.659716,1143.469552,714.6838947,1298.657136,1375.466601,5640.354587
2015-10-27 20:04:19,00:01:17,3.026046266,2.618674255,2.88957998,2.83181399,2.967900047,2.59023591,0.898749668,532.3018213,252.8274582,458.0831283,422.7594534,502.021741,1522.383209,723.0865303,1310.117747,1209.092037,1536.186527,6331.694936
2015-10-27 20:04:20,00:01:18,3.023909584,2.757399407,2.833110549,2.631710296,2.902889987,2.462486911,0.37363037,531.2196764,372.3486233,423.5846114,266.351928,465.8426184,1519.288274,1064.917063,1211.451989,761.7665142,1425.478412,6012.390132
2015-10-27 20:04:21,00:01:19,2.99750631,2.688418364,2.600670161,2.707722226,2.785230935,2.570546996,0.702648085,517.6607984,318.5719948,232.8607879,334.4933323,391.962297,1480.509883,911.1159051,665.9818533,956.6509303,1199.404629,5239.636641
2015-10-27 20:04:22,00:01:20,2.824129895,2.647212873,2.820137842,2.841429957,2.926391276,2.435929771,0.638139481,417.8356824,281.5910681,415.2546338,428.8414867,479.2367745,1195.010052,805.3504547,1187.628253,1226.486652,1466.46453,5909.502902
2015-10-27 20:04:23,00:01:21,2.716837976,2.760909505,2.746117101,2.840666785,2.999794654,2.494080749,0.058955737,341.7540368,374.8788434,364.0968122,428.3619405,518.849956,977.4165452,1072.153492,1041.316883,1225.11515,1587.680865,5931.608745
2015-10-27 20:04:24,00:01:22,2.732557844,2.673004458,2.783509021,2.66620567,2.904110833,2.394873043,1.047064487,353.925193,305.2633233,390.7773852,299.205036,466.5478879,1012.226052,873.0531047,1117.623322,855.7264029,1427.636537,5311.231888
2015-10-27 20:04:25,00:01:23,2.962403691,2.922679209,2.882254216,2.740233352,2.8186516,2.550705455,0.505026335,499.0644411,477.1461503,453.7557307,359.7183826,414.2896014,1427.324302,1364.63799,1297.74139,1028.794574,1267.72618,6419.342633
2015-10-27 20:04:26,00:01:24,2.658842344,3.120312952,2.763668411,2.669105724,2.816362513,2.483244215,0.166887616,292.5021915,578.0313664,376.8556508,301.8040996,412.7988603,836.5562678,1653.169708,1077.807161,863.1597247,1263.164513,5722.525267
2015-10-27 20:04:27,00:01:25,2.730421163,2.873385233,2.838757492,2.776865607,3.037183068,2.425093237,0.74607136,352.2955548,448.460865,427.15986,386.1717377,537.9069293,1007.565287,1282.598074,1221.6772,1104.45117,1645.995204,6292.155706
2015-10-27 20:04:28,00:01:26,3.079921155,2.741527663,2.670264919,2.789381628,2.847951908,2.526895606,0.267880235,558.8952995,360.6861121,302.8367449,394.8039225,432.9179493,1598.440557,1031.562281,866.1130904,1129.139218,1324.728925,5979.910839
2015-10-27 20:04:29,00:01:27,2.715311775,2.991049801,2.793429327,2.563940624,2.804306657,2.388157445,1.113951849,340.5492056,514.2907946,397.555476,185.5813877,404.8570513,973.9707279,1470.871673,1137.008661,530.7627689,1238.862577,5378.086235
2015-10-27 20:04:30,00:01:28,2.891282732,3.020961935,2.608911645,2.630641856,3.012613539,2.417309248,0.823599893,459.0831173,529.7231796,242.2050204,265.2693978,525.4616404,1312.977715,1515.008294,692.7063582,758.6704778,1607.912619,5914.964208
2015-10-27 20:04:31,00:01:29,2.806120725,3.123975662,2.872791771,2.77243921,2.754404569,2.373963112,1.255327409,406.0619983,579.7353815,448.1043289,383.0723336,370.1761502,1161.337315,1658.043191,1281.578381,1095.586874,1132.73902,6362.907968
2015-10-27 20:04:32,00:01:30,2.636559811,3.221647936,2.766415572,2.736875396,2.965763566,2.498354312,0.016391052,271.2110845,623.4601047,378.8137933,357.1954823,500.8742876,775.6637017,1783.0959,1083.407449,1021.57908,1532.67532,6226.597266
2015-10-27 20:04:33,00:01:31,2.681582736,3.237061842,3.021596352,2.891036136,2.832386119,2.470881409,0.290021168,312.7398757,630.0832655,530.0456247,458.938432,423.1237673,894.4360444,1802.038139,1515.930487,1312.563916,1294.758728,6855.475495
2015-10-27 20:04:34,00:01:32,2.793758498,2.913064595,3.045099845,2.67765325,2.737923145,2.499422703,0.005749881,397.7784037,471.6881512,541.8561545,309.3374915,357.9845861,1137.646234,1349.028112,1549.708602,884.7052256,1095.432833,6048.361903
2015-10-27 20:04:35,00:01:33,2.865947798,2.695285945,2.747795922,2.6561318,2.85619262,2.493317613,0.066556573,443.971968,324.3257831,365.3364954,289.9957708,438.0144518,1269.759829,927.5717396,1044.862377,829.3879045,1340.324222,5438.250411
2015-10-27 20:04:36,00:01:34,2.962556311,2.592730057,2.52664942,2.665747767,2.85909213,2.40998314,0.896567924,499.1467944,223.4890478,119.8091159,298.7925909,439.7936198,1427.559832,639.1786767,342.6540715,854.5468098,1345.768477,4630.82652
2015-10-27 20:04:37,00:01:35,2.729047582,2.959001086,3.074250281,2.7901448,2.850240995,2.44813995,0.516526097,351.2439376,497.2248641,556.155952,395.3241783,434.3396431,1004.557662,1422.063111,1590.606023,1130.62715,1329.079308,6510.241391
2015-10-27 20:04:38,00:01:36,2.671662431,2.725808531,2.705978019,2.865393557,2.763713521,2.491486086,0.084798581,304.0770267,348.751556,333.0860309,443.6356354,376.8878872,869.6602964,997.4294502,952.6260483,1268.797917,1153.276935,5268.24454
2015-10-27 20:04:39,00:01:37,2.910665482,2.597155832,2.658360553,2.794113294,2.892360189,2.548263419,0.480703658,470.316355,228.7601745,292.0582546,398.0185461,459.7147607,1345.104775,654.2540992,835.2866081,1138.333042,1406.727168,5405.412038
2015-10-27 20:04:40,00:01:38,2.847175527,2.736644049,2.683848107,2.777170876,2.834827812,2.453634531,0.461800073,432.4346971,357.0210106,314.6846522,386.3845733,424.675047,1236.763234,1021.08009,899.9981052,1105.05988,1299.505644,5589.989185
2015-10-27 20:04:41,00:01:39,2.689824221,2.925426242,2.844099195,2.585767343,2.85802389,2.505527792,0.055056812,319.7582762,478.6941485,430.5145257,214.9349099,439.1389755,914.5086699,1369.065265,1231.271544,614.7138423,1343.765265,5500.044055
2015-10-27 20:04:42,00:01:40,2.846412427,2.700780011,2.69086863,2.790450069,2.720831299,2.406625341,0.930011605,431.9591846,328.856339,320.636722,395.532089,344.8865789,1235.403268,940.5291297,917.0210248,1131.221774,1055.352931,5306.859791
2015-10-27 20:04:43,00:01:41,2.956909368,2.830348387,2.663091775,2.863714579,3.05229104,2.497438549,0.025512056,496.0906162,421.8247683,296.388952,442.615212,545.4186448,1418.819162,1206.418837,847.6724027,1265.879506,1668.981053,6438.432334
2015-10-27 20:04:44,00:01:42,2.881972906,2.637445645,2.748253782,2.842040495,2.955081162,2.511327627,0.112823169,453.5887356,272.0893064,365.6738615,429.2247379,495.0971316,1297.263784,778.1754163,1045.827244,1227.58275,1514.997223,5891.984757
2015-10-27 20:04:45,00:01:43,2.653805881,2.757704633,2.770841554,2.736722761,2.832386119,2.397009825,1.025782145,287.8276103,372.5693246,381.9474633,357.0803815,423.1237673,823.1869653,1065.548268,1092.369745,1021.249891,1294.758728,5323.010017
2015-10-27 20:04:46,00:01:44,2.88884081,2.550914115,2.684153347,2.792434316,2.78217882,2.441119097,0.586453793,457.6483499,165.6018103,314.9457768,396.8808536,389.8595593,1308.874281,473.6211774,900.7449218,1135.079241,1192.970251,5035.99553
