,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-29-11:31:55,Background,2.0,-1.5836516274598134
1,2015-10-29-11:32:56,Straight Stream Advance,63.0,187.00356973837793
2,2015-10-29-11:33:11,End Advance,78.0,2420.0776369031346
3,2015-10-29-11:34:11,Advance 'O' Pattern,138.0,1611.4465003928658
4,2015-10-29-11:34:37,End Advance,164.0,NaN
