,Time,Event,Elapsed_Time,CFM_Avg
0,2015-10-28-14:56:07,Background,8.0,63.84402345647373
1,2015-10-28-14:57:08,SB Fixed,69.0,3291.2397731213946
2,2015-10-28-14:58:08,Nozzle Off,129.0,7503.367197876417
3,2015-10-28-14:59:08,End Test,189.0,NaN
