Time,Low,High
-21.5067,1.507555,
-21.483,1.502512,
-21.4593,1.502411,
-21.4357,1.507522,
-21.412,1.50254,
-21.3883,1.499702,
-21.3647,1.499906,
-21.341,1.497971,
-21.3173,1.503397,
-21.2937,1.504249,
-21.27,1.510208,
-21.2463,1.511337,
-21.2227,1.511285,
-21.199,1.506563,
-21.1753,1.506442,
-21.1517,1.506334,
-21.128,1.506202,
-21.1043,1.503432,
-21.0807,1.500974,
-21.057,1.500487,
-21.0333,1.504383,
-21.0097,1.50108,
-20.986,1.507405,
-20.9623,1.507976,
-20.9387,1.511024,
-20.915,1.509689,
-20.8913,1.512195,
-20.8677,1.51809,
-20.844,1.518585,
-20.8203,1.520641,
-20.7967,1.530863,
-20.773,1.539783,
-20.7493,1.546817,
-20.7257,1.55331,
-20.702,1.555489,
-20.6783,1.549405,
-20.6547,1.546858,
-20.631,1.548564,
-20.6073,1.548541,
-20.5837,1.550291,
-20.56,1.555022,
-20.5363,1.549084,
-20.5127,1.547626,
-20.489,1.542931,
-20.4653,1.534383,
-20.4417,1.53642,
-20.418,1.528629,
-20.3943,1.525367,
-20.3707,1.527981,
-20.347,1.538224,
-20.3233,1.544332,
-20.2997,1.553083,
-20.276,1.560989,
-20.2523,1.564399,
-20.2287,1.568785,
-20.205,1.564492,
-20.1813,1.560383,
-20.1577,1.551061,
-20.134,1.543811,
-20.1103,1.54068,
-20.0867,1.533709,
-20.063,1.531113,
-20.0393,1.527938,
-20.0157,1.528094,
-19.992,1.526449,
-19.9683,1.527884,
-19.9447,1.528097,
-19.921,1.531202,
-19.8973,1.541815,
-19.8737,1.548457,
-19.85,1.548802,
-19.8263,1.551542,
-19.8027,1.554815,
-19.779,1.554705,
-19.7553,1.557315,
-19.7317,1.563829,
-19.708,1.562705,
-19.6843,1.56164,
-19.6607,1.564997,
-19.637,1.568864,
-19.6133,1.57334,
-19.5897,1.573593,
-19.566,1.575966,
-19.5423,1.576208,
-19.5187,1.571614,
-19.495,1.568997,
-19.4713,1.576627,
-19.4477,1.573761,
-19.424,1.581355,
-19.4003,1.584421,
-19.3767,1.591748,
-19.353,1.601766,
-19.3293,1.610762,
-19.3057,1.615534,
-19.282,1.604597,
-19.2583,1.596188,
-19.2347,1.587796,
-19.211,1.581564,
-19.1873,1.584369,
-19.1637,1.581159,
-19.14,1.573119,
-19.1163,1.568441,
-19.0927,1.563096,
-19.069,1.564643,
-19.0453,1.565098,
-19.0217,1.561086,
-18.998,1.562727,
-18.9743,1.564663,
-18.9507,1.567754,
-18.927,1.562354,
-18.9033,1.566158,
-18.8797,1.566366,
-18.856,1.570819,
-18.8323,1.573231,
-18.8087,1.576328,
-18.785,1.587187,
-18.7613,1.587296,
-18.7377,1.585372,
-18.714,1.600285,
-18.6903,1.609747,
-18.6667,1.620064,
-18.643,1.62957,
-18.6193,1.639058,
-18.5957,1.642433,
-18.572,1.638834,
-18.5483,1.642958,
-18.5247,1.646447,
-18.501,1.63864,
-18.4773,1.645206,
-18.4537,1.644031,
-18.43,1.647561,
-18.4063,1.637966,
-18.3827,1.636574,
-18.359,1.633007,
-18.3353,1.631052,
-18.3117,1.628768,
-18.288,1.630311,
-18.2643,1.62672,
-18.2407,1.630132,
-18.217,1.625679,
-18.1933,1.630301,
-18.1697,1.635577,
-18.146,1.63932,
-18.1223,1.642742,
-18.0987,1.641737,
-18.075,1.640537,
-18.0513,1.638458,
-18.0277,1.644148,
-18.004,1.637545,
-17.9803,1.643468,
-17.9567,1.641761,
-17.933,1.643039,
-17.9093,1.645295,
-17.8857,1.649377,
-17.862,1.647907,
-17.8383,1.646994,
-17.8147,1.651098,
-17.791,1.656166,
-17.7673,1.65878,
-17.7437,1.662841,
-17.72,1.665016,
-17.6963,1.670871,
-17.6727,1.66829,
-17.649,1.672458,
-17.6253,1.68487,
-17.6017,1.685019,
-17.578,1.685205,
-17.5543,1.685778,
-17.5307,1.691537,
-17.507,1.687559,
-17.4833,1.692824,
-17.4597,1.70029,
-17.436,1.69705,
-17.4123,1.700833,
-17.3887,1.703263,
-17.365,1.695486,
-17.3413,1.691354,
-17.3177,1.692225,
-17.294,1.691497,
-17.2703,1.692702,
-17.2467,1.687528,
-17.223,1.685374,
-17.1993,1.680967,
-17.1757,1.675849,
-17.152,1.67533,
-17.1283,1.672049,
-17.1047,1.676159,
-17.081,1.670715,
-17.0573,1.672846,
-17.0337,1.66448,
-17.01,1.661632,
-16.9863,1.662212,
-16.9627,1.659252,
-16.939,1.658607,
-16.9153,1.662764,
-16.8917,1.659413,
-16.868,1.661376,
-16.8443,1.663624,
-16.8207,1.668773,
-16.797,1.667677,
-16.7733,1.676113,
-16.7497,1.689772,
-16.726,1.697362,
-16.7023,1.70668,
-16.6787,1.718746,
-16.655,1.726302,
-16.6313,1.729782,
-16.6077,1.735476,
-16.584,1.73291,
-16.5603,1.734501,
-16.5367,1.738812,
-16.513,1.739106,
-16.4893,1.743145,
-16.4657,1.746332,
-16.442,1.750589,
-16.4183,1.755653,
-16.3947,1.756079,
-16.371,1.764326,
-16.3473,1.760526,
-16.3237,1.761148,
-16.3,1.754594,
-16.2763,1.758616,
-16.2527,1.762717,
-16.229,1.761665,
-16.2053,1.764478,
-16.1817,1.769442,
-16.158,1.758276,
-16.1343,1.756115,
-16.1107,1.757912,
-16.087,1.747232,
-16.0633,1.735794,
-16.0397,1.733603,
-16.016,1.723319,
-15.9923,1.724365,
-15.9687,1.717781,
-15.945,1.714821,
-15.9213,1.708504,
-15.8977,1.705584,
-15.874,1.701595,
-15.8503,1.698288,
-15.8267,1.69839,
-15.803,1.699372,
-15.7793,1.701133,
-15.7557,1.703784,
-15.732,1.705952,
-15.7083,1.710303,
-15.6847,1.711242,
-15.661,1.706569,
-15.6373,1.702719,
-15.6137,1.699038,
-15.59,1.697971,
-15.5663,1.698819,
-15.5427,1.701823,
-15.519,1.701454,
-15.4953,1.697485,
-15.4717,1.691414,
-15.448,1.699416,
-15.4243,1.702647,
-15.4007,1.699147,
-15.377,1.695175,
-15.3533,1.693482,
-15.3297,1.685572,
-15.306,1.687367,
-15.2823,1.68202,
-15.2587,1.681043,
-15.235,1.679403,
-15.2113,1.678696,
-15.1877,1.678295,
-15.164,1.676608,
-15.1403,1.67406,
-15.1167,1.669828,
-15.093,1.670496,
-15.0693,1.674987,
-15.0457,1.668199,
-15.022,1.671741,
-14.9983,1.67277,
-14.9747,1.671616,
-14.951,1.671343,
-14.9273,1.672712,
-14.9037,1.664686,
-14.88,1.658865,
-14.8563,1.661199,
-14.8327,1.66118,
-14.809,1.660399,
-14.7853,1.659493,
-14.7617,1.656709,
-14.738,1.655391,
-14.7143,1.653167,
-14.6907,1.652625,
-14.667,1.65407,
-14.6433,1.652306,
-14.6197,1.652329,
-14.596,1.645516,
-14.5723,1.646697,
-14.5487,1.64525,
-14.525,1.650759,
-14.5013,1.651388,
-14.4777,1.654922,
-14.454,1.655994,
-14.4303,1.66025,
-14.4067,1.660058,
-14.383,1.656901,
-14.3593,1.653292,
-14.3357,1.6553,
-14.312,1.655537,
-14.2883,1.653971,
-14.2647,1.64688,
-14.241,1.649,
-14.2173,1.651641,
-14.1937,1.650105,
-14.17,1.650087,
-14.1463,1.653641,
-14.1227,1.657544,
-14.099,1.662086,
-14.0753,1.666048,
-14.0517,1.670293,
-14.028,1.672046,
-14.0043,1.680084,
-13.9807,1.680777,
-13.957,1.684828,
-13.9333,1.682669,
-13.9097,1.682861,
-13.886,1.678472,
-13.8623,1.681586,
-13.8387,1.680728,
-13.815,1.689597,
-13.7913,1.684648,
-13.7677,1.682857,
-13.744,1.675287,
-13.7203,1.670996,
-13.6967,1.670249,
-13.673,1.664628,
-13.6493,1.670962,
-13.6257,1.670817,
-13.602,1.664273,
-13.5783,1.667469,
-13.5547,1.67773,
-13.531,1.679546,
-13.5073,1.671508,
-13.4837,1.669061,
-13.46,1.669355,
-13.4363,1.668939,
-13.4127,1.668318,
-13.389,1.672011,
-13.3653,1.67015,
-13.3417,1.6735,
-13.318,1.670212,
-13.2943,1.665042,
-13.2707,1.662971,
-13.247,1.66378,
-13.2233,1.668116,
-13.1997,1.670111,
-13.176,1.669233,
-13.1523,1.667408,
-13.1287,1.665499,
-13.105,1.661504,
-13.0813,1.662493,
-13.0577,1.662014,
-13.034,1.663831,
-13.0103,1.660234,
-12.9867,1.656135,
-12.963,1.661659,
-12.9393,1.662172,
-12.9157,1.66366,
-12.892,1.658439,
-12.8683,1.658824,
-12.8447,1.65921,
-12.821,1.660818,
-12.7973,1.655497,
-12.7737,1.651028,
-12.75,1.656615,
-12.7263,1.650487,
-12.7027,1.655591,
-12.679,1.661318,
-12.6553,1.654837,
-12.6317,1.662164,
-12.608,1.667549,
-12.5843,1.672569,
-12.5607,1.674051,
-12.537,1.66789,
-12.5133,1.668723,
-12.4897,1.662962,
-12.466,1.67068,
-12.4423,1.666749,
-12.4187,1.66734,
-12.395,1.661979,
-12.3713,1.665391,
-12.3477,1.665883,
-12.324,1.667665,
-12.3003,1.657382,
-12.2767,1.653979,
-12.253,1.654767,
-12.2293,1.652819,
-12.2057,1.656663,
-12.182,1.653038,
-12.1583,1.65146,
-12.1347,1.644302,
-12.111,1.640384,
-12.0873,1.638137,
-12.0637,1.63297,
-12.04,1.632404,
-12.0163,1.631912,
-11.9927,1.630337,
-11.969,1.627534,
-11.9453,1.62971,
-11.9217,1.633524,
-11.898,1.636334,
-11.8743,1.640281,
-11.8507,1.644583,
-11.827,1.652643,
-11.8033,1.646603,
-11.7797,1.648571,
-11.756,1.637937,
-11.7323,1.632738,
-11.7087,1.629345,
-11.685,1.623897,
-11.6613,1.619073,
-11.6377,1.613992,
-11.614,1.612425,
-11.5903,1.611572,
-11.5667,1.613006,
-11.543,1.609969,
-11.5193,1.61045,
-11.4957,1.615033,
-11.472,1.61789,
-11.4483,1.618719,
-11.4247,1.61849,
-11.401,1.614864,
-11.3773,1.612937,
-11.3537,1.609337,
-11.33,1.605333,
-11.3063,1.610678,
-11.2827,1.612493,
-11.259,1.613342,
-11.2353,1.613113,
-11.2117,1.611287,
-11.188,1.611291,
-11.1643,1.610162,
-11.1407,1.607845,
-11.117,1.611934,
-11.0933,1.608354,
-11.0697,1.612944,
-11.046,1.613659,
-11.0223,1.616511,
-10.9987,1.616319,
-10.975,1.612611,
-10.9513,1.608202,
-10.9277,1.609678,
-10.904,1.600164,
-10.8803,1.60196,
-10.8567,1.598679,
-10.833,1.594814,
-10.8093,1.593858,
-10.7857,1.592285,
-10.762,1.595596,
-10.7383,1.593026,
-10.7147,1.596845,
-10.691,1.603013,
-10.6673,1.600779,
-10.6437,1.602242,
-10.62,1.598537,
-10.5963,1.600509,
-10.5727,1.600644,
-10.549,1.59862,
-10.5253,1.601658,
-10.5017,1.598666,
-10.478,1.599333,
-10.4543,1.598928,
-10.4307,1.602617,
-10.407,1.602153,
-10.3833,1.597248,
-10.3597,1.593656,
-10.336,1.594814,
-10.3123,1.600578,
-10.2887,1.596644,
-10.265,1.594589,
-10.2413,1.596603,
-10.2177,1.597136,
-10.194,1.594355,
-10.1703,1.59939,
-10.1467,1.594516,
-10.123,1.598013,
-10.0993,1.599944,
-10.0757,1.595693,
-10.052,1.584427,
-10.0283,1.592442,
-10.0047,1.595411,
-9.981,1.58848,
-9.95733,1.591916,
-9.93367,1.591655,
-9.91,1.586177,
-9.88633,1.584219,
-9.86267,1.579192,
-9.839,1.573387,
-9.81533,1.570496,
-9.79167,1.567213,
-9.768,1.568255,
-9.74433,1.568331,
-9.72067,1.570587,
-9.697,1.566615,
-9.67333,1.573207,
-9.64967,1.560461,
-9.626,1.566264,
-9.60233,1.561566,
-9.57867,1.569336,
-9.555,1.572064,
-9.53133,1.566885,
-9.50767,1.566851,
-9.484,1.568305,
-9.46033,1.565466,
-9.43667,1.565481,
-9.413,1.570664,
-9.38933,1.569989,
-9.36567,1.572789,
-9.342,1.575602,
-9.31833,1.577019,
-9.29467,1.577717,
-9.271,1.580096,
-9.24733,1.574003,
-9.22367,1.56728,
-9.2,1.569605,
-9.17633,1.567029,
-9.15267,1.565435,
-9.129,1.560662,
-9.10533,1.557099,
-9.08167,1.562727,
-9.058,1.563234,
-9.03433,1.569395,
-9.01067,1.572137,
-8.987,1.572816,
-8.96333,1.572243,
-8.93967,1.569026,
-8.916,1.567975,
-8.89233,1.571819,
-8.86867,1.573245,
-8.845,1.570104,
-8.82133,1.567495,
-8.79767,1.570815,
-8.774,1.567612,
-8.75033,1.566517,
-8.72667,1.563246,
-8.703,1.556405,
-8.67933,1.556629,
-8.65567,1.559227,
-8.632,1.562333,
-8.60833,1.564005,
-8.58467,1.566106,
-8.561,1.563314,
-8.53733,1.564744,
-8.51367,1.564928,
-8.49,1.571579,
-8.46633,1.568787,
-8.44267,1.567434,
-8.419,1.566852,
-8.39533,1.5626,
-8.37167,1.562393,
-8.348,1.566059,
-8.32433,1.569433,
-8.30067,1.572124,
-8.277,1.580978,
-8.25333,1.579664,
-8.22967,1.59001,
-8.206,1.589947,
-8.18233,1.589016,
-8.15867,1.588937,
-8.135,1.585139,
-8.11133,1.585784,
-8.08767,1.586436,
-8.064,1.589679,
-8.04033,1.588762,
-8.01667,1.591296,
-7.993,1.591516,
-7.96933,1.591025,
-7.94567,1.595045,
-7.922,1.596734,
-7.89833,1.596631,
-7.87467,1.597239,
-7.851,1.592691,
-7.82733,1.590036,
-7.80367,1.592022,
-7.78,1.585564,
-7.75633,1.586206,
-7.73267,1.585225,
-7.709,1.583096,
-7.68533,1.582362,
-7.66167,1.577614,
-7.638,1.576848,
-7.61433,1.577338,
-7.59067,1.578953,
-7.567,1.576065,
-7.54333,1.584496,
-7.51967,1.5823,
-7.496,1.575891,
-7.47233,1.572462,
-7.44867,1.570485,
-7.425,1.56623,
-7.40133,1.561181,
-7.37767,1.561488,
-7.354,1.55848,
-7.33033,1.559514,
-7.30667,1.558242,
-7.283,1.560798,
-7.25933,1.560212,
-7.23567,1.556627,
-7.212,1.565135,
-7.18833,1.566086,
-7.16467,1.568653,
-7.141,1.567951,
-7.11733,1.566921,
-7.09367,1.573222,
-7.07,1.571833,
-7.04633,1.569042,
-7.02267,1.566813,
-6.999,1.564552,
-6.97533,1.568893,
-6.95167,1.564373,
-6.928,1.555827,
-6.90433,1.555669,
-6.88067,1.556592,
-6.857,1.558738,
-6.83333,1.556772,
-6.80967,1.553083,
-6.786,1.550373,
-6.76233,1.559163,
-6.73867,1.560185,
-6.715,1.558792,
-6.69133,1.558936,
-6.66767,1.553264,
-6.644,1.553582,
-6.62033,1.55861,
-6.59667,1.556817,
-6.573,1.558451,
-6.54933,1.556189,
-6.52567,1.553873,
-6.502,1.554124,
-6.47833,1.558541,
-6.45467,1.562142,
-6.431,1.560684,
-6.40733,1.566801,
-6.38367,1.566404,
-6.36,1.557105,
-6.33633,1.566779,
-6.31267,1.555696,
-6.289,1.558388,
-6.26533,1.56275,
-6.24167,1.556305,
-6.218,1.557197,
-6.19433,1.562251,
-6.17067,1.565608,
-6.147,1.565403,
-6.12333,1.566734,
-6.09967,1.564049,
-6.076,1.562759,
-6.05233,1.562617,
-6.02867,1.567517,
-6.005,1.567457,
-5.98133,1.568207,
-5.95767,1.570722,
-5.934,1.56922,
-5.91033,1.569783,
-5.88667,1.569371,
-5.863,1.569096,
-5.83933,1.569268,
-5.81567,1.572984,
-5.792,1.574512,
-5.76833,1.571561,
-5.74467,1.56715,
-5.721,1.56757,
-5.69733,1.576748,
-5.67367,1.573425,
-5.65,1.576039,
-5.62633,1.577328,
-5.60267,1.572372,
-5.579,1.580916,
-5.55533,1.58014,
-5.53167,1.576545,
-5.508,1.582952,
-5.48433,1.587492,
-5.46067,1.59079,
-5.437,1.591588,
-5.41333,1.589808,
-5.38967,1.589572,
-5.366,1.5844,
-5.34233,1.584253,
-5.31867,1.586376,
-5.295,1.586146,
-5.27133,1.584537,
-5.24767,1.580046,
-5.224,1.57696,
-5.20033,1.578483,
-5.17667,1.577785,
-5.153,1.577008,
-5.12933,1.576137,
-5.10567,1.573661,
-5.082,1.572042,
-5.05833,1.570573,
-5.03467,1.56724,
-5.011,1.569346,
-4.98733,1.577302,
-4.96367,1.585136,
-4.94,1.582406,
-4.91633,1.586234,
-4.89267,1.582779,
-4.869,1.589682,
-4.84533,1.584799,
-4.82167,1.582021,
-4.798,1.586379,
-4.77433,1.591941,
-4.75067,1.587557,
-4.727,1.589246,
-4.70333,1.58862,
-4.67967,1.595255,
-4.656,1.593934,
-4.63233,1.593738,
-4.60867,1.593308,
-4.585,1.592712,
-4.56133,1.589264,
-4.53767,1.589084,
-4.514,1.588486,
-4.49033,1.588876,
-4.46667,1.5959,
-4.443,1.598158,
-4.41933,1.612257,
-4.39567,1.62091,
-4.372,1.633934,
-4.34833,1.631861,
-4.32467,1.640716,
-4.301,1.635875,
-4.27733,1.648153,
-4.25367,1.66105,
-4.23,1.665135,
-4.20633,1.660343,
-4.18267,1.659774,
-4.159,1.659918,
-4.13533,1.660128,
-4.11167,1.654722,
-4.088,1.652291,
-4.06433,1.650226,
-4.04067,1.646395,
-4.017,1.638531,
-3.99333,1.637856,
-3.96967,1.636281,
-3.946,1.634728,
-3.92233,1.628093,
-3.89867,1.631479,
-3.875,1.624356,
-3.85133,1.625504,
-3.82767,1.626933,
-3.804,1.621928,
-3.78033,1.616022,
-3.75667,1.618706,
-3.733,1.612104,
-3.70933,1.618868,
-3.68567,1.619311,
-3.662,1.615938,
-3.63833,1.610633,
-3.61467,1.614713,
-3.591,1.614031,
-3.56733,1.619019,
-3.54367,1.618316,
-3.52,1.613028,
-3.49633,1.615643,
-3.47267,1.613966,
-3.449,1.612361,
-3.42533,1.610654,
-3.40167,1.614132,
-3.378,1.606298,
-3.35433,1.603264,
-3.33067,1.607299,
-3.307,1.614922,
-3.28333,1.614741,
-3.25967,1.6043,
-3.236,1.604031,
-3.21233,1.608302,
-3.18867,1.607203,
-3.165,1.599364,
-3.14133,1.592448,
-3.11767,1.590118,
-3.094,1.591315,
-3.07033,1.593382,
-3.04667,1.594001,
-3.023,1.593031,
-2.99933,1.587427,
-2.97567,1.593156,
-2.952,1.594363,
-2.92833,1.599936,
-2.90467,1.604315,
-2.881,1.607754,
-2.85733,1.605183,
-2.83367,1.600738,
-2.81,1.604832,
-2.78633,1.60337,
-2.76267,1.599148,
-2.739,1.599742,
-2.71533,1.608579,
-2.69167,1.606442,
-2.668,1.602633,
-2.64433,1.601012,
-2.62067,1.599378,
-2.597,1.599476,
-2.57333,1.602507,
-2.54967,1.60352,
-2.526,1.603543,
-2.50233,1.602709,
-2.47867,1.604581,
-2.455,1.608754,
-2.43133,1.611301,
-2.40767,1.615874,
-2.384,1.611872,
-2.36033,1.610254,
-2.33667,1.607896,
-2.313,1.603932,
-2.28933,1.606346,
-2.26567,1.605424,
-2.242,1.606655,
-2.21833,1.609189,
-2.19467,1.617749,
-2.171,1.613152,
-2.14733,1.610949,
-2.12367,1.609612,
-2.1,1.608368,
-2.07633,1.609552,
-2.05267,1.614442,
-2.029,1.614908,
-2.00533,1.610175,
-1.98167,1.610257,
-1.958,1.607266,
-1.93433,1.60559,
-1.91067,1.597971,
-1.887,1.605804,
-1.86333,1.602035,
-1.83967,1.590549,
-1.816,1.590704,
-1.79233,1.59951,
-1.76867,1.60132,
-1.745,1.610527,
-1.72133,1.605079,
-1.69767,1.608437,
-1.674,1.604195,
-1.65033,1.606446,
-1.62667,1.601965,
-1.603,1.605644,
-1.57933,1.607729,
-1.55567,1.609914,
-1.532,1.607041,
-1.50833,1.603026,
-1.48467,1.601222,
-1.461,1.604799,
-1.43733,1.605236,
-1.41367,1.608527,
-1.39,1.610939,
-1.36633,1.614388,
-1.34267,1.619954,
-1.319,1.618734,
-1.29533,1.61897,
-1.27167,1.616026,
-1.248,1.622634,
-1.22433,1.616532,
-1.20067,1.622571,
-1.177,1.622442,
-1.15333,1.615844,
-1.12967,1.612439,
-1.106,1.62035,
-1.08233,1.625814,
-1.05867,1.628185,
-1.035,1.632929,
-1.01133,1.634111,
-0.98767,1.631266,
-0.964,1.639288,
-0.94033,1.63942,
-0.91667,1.642581,
-0.893,1.64582,
-0.86933,1.648633,
-0.84567,1.646076,
-0.822,1.640674,
-0.79833,1.637477,
-0.77467,1.639355,
-0.751,1.642053,
