Time,Low,High
-17.7,1.843276241,0
-17.68313333,1.824013494,0
-17.66626667,1.861071825,0
-17.6494,1.868168288,0
-17.63253333,1.873753214,0
-17.61566667,1.887187474,0
-17.5988,1.802005786,0
-17.58193333,1.807153679,0
-17.56506667,1.849792026,0
-17.5482,1.92049857,0
-17.53133333,1.897211023,0
-17.51446667,1.9313102,0
-17.4976,2.007373156,0
-17.48073333,2.045253734,0
-17.46386667,1.921639966,0
-17.447,1.7133261,0
-17.43013333,1.780525387,0
-17.41326667,1.768952117,0
-17.3964,1.780332633,0
-17.37953333,1.696225267,0
-17.36266667,1.623286116,0
-17.3458,1.524511731,0
-17.32893333,1.690049369,0
-17.31206667,1.726608814,0
-17.2952,1.684401954,0
-17.27833333,1.671511592,0
-17.26146667,1.748046113,0
-17.2446,1.76635423,0
-17.22773333,1.786751547,0
-17.21086667,1.698975709,0
-17.194,1.896636799,0
-17.17713333,1.702121316,0
-17.16026667,1.665711279,0
-17.1434,1.662377533,0
-17.12653333,1.432225103,0
-17.10966667,1.622660389,0
-17.0928,1.468124493,0
-17.07593333,1.694840412,0
-17.05906667,1.562426307,0
-17.0422,1.733482852,0
-17.02533333,1.621661237,0
-17.00846667,1.7918095,0
-16.9916,1.656010282,0
-16.97473333,1.612098285,0
-16.95786667,1.552264042,0
-16.941,1.628496221,0
-16.92413333,1.738284128,0
-16.90726667,1.629391291,0
-16.8904,1.616642712,0
-16.87353333,1.696322454,0
-16.85666667,1.582658039,0
-16.8398,1.693955947,0
-16.82293333,1.646293406,0
-16.80606667,1.506370075,0
-16.7892,1.499830717,0
-16.77233333,1.739943004,0
-16.75546667,1.695984191,0
-16.7386,1.586961275,0
-16.72173333,1.562610922,0
-16.70486667,1.682708305,0
-16.688,1.75689185,0
-16.67113333,1.896161878,0
-16.65426667,1.841035024,0
-16.6374,1.756537316,0
-16.62053333,1.711730989,0
-16.60366667,1.933057374,0
-16.5868,1.892035773,0
-16.56993333,1.789702003,0
-16.55306667,1.668034582,0
-16.5362,1.771327168,0
-16.51933333,1.823944614,0
-16.50246667,1.728150496,0
-16.4856,1.663051113,0
-16.46873333,1.551635987,0
-16.45186667,1.380914043,0
-16.435,1.360200016,0
-16.41813333,1.409572775,0
-16.40126667,1.500069805,0
-16.3844,1.474394942,0
-16.36753333,1.519247904,0
-16.35066667,1.669669364,0
-16.3338,1.579436324,0
-16.31693333,1.709214815,0
-16.30006667,1.521637972,0
-16.2832,1.773677842,0
-16.26633333,1.929512393,0
-16.24946667,1.86573125,0
-16.2326,1.689558279,0
-16.21573333,1.573393463,0
-16.19886667,1.534851864,0
-16.182,1.584831107,0
-16.16513333,1.700933185,0
-16.14826667,1.791639981,0
-16.1314,1.842030038,0
-16.11453333,1.638691512,0
-16.09766667,1.790427274,0
-16.0808,1.503855628,0
-16.06393333,1.648894926,0
-16.04706667,1.49360492,0
-16.0302,1.545345224,0
-16.01333333,1.621376231,0
-15.99646667,1.636662556,0
-15.9796,1.786064042,0
-15.96273333,1.566816668,0
-15.94586667,1.775264818,0
-15.929,1.868514343,0
-15.91213333,1.738071631,0
-15.89526667,1.659816367,0
-15.8784,1.366557478,0
-15.86153333,1.291489875,0
-15.84466667,1.133535062,0
-15.8278,1.452268523,0
-15.81093333,1.401576352,0
-15.79406667,1.620639494,0
-15.7772,1.665978936,0
-15.76033333,1.635927851,0
-15.74346667,1.69249223,0
-15.7266,1.804355954,0
-15.70973333,1.833235632,0
-15.69286667,2.037577053,0
-15.676,1.880159625,0
-15.65913333,1.778024927,0
-15.64226667,1.937384781,0
-15.6254,1.68345407,0
-15.60853333,1.880139051,0
-15.59166667,1.952810279,0
-15.5748,1.727636508,0
-15.55793333,1.786311963,0
-15.54106667,1.660863277,0
-15.5242,1.611743094,0
-15.50733333,1.715450344,0
-15.49046667,1.604314391,0
-15.4736,1.465292216,0
-15.45673333,1.387685601,0
-15.43986667,1.382638622,0
-15.423,1.419189869,0
-15.40613333,1.325869673,0
-15.38926667,1.195872149,0
-15.3724,1.186869522,0
-15.35553333,1.42683933,0
-15.33866667,1.442853811,0
-15.3218,1.3465314,0
-15.30493333,1.604453454,0
-15.28806667,1.643582008,0
-15.2712,1.580075972,0
-15.25433333,1.584240682,0
-15.23746667,1.555758443,0
-15.2206,1.80754167,0
-15.20373333,1.803920805,0
-15.18686667,1.74813681,0
-15.17,1.662520439,0
-15.15313333,1.634234077,0
-15.13626667,1.770891888,0
-15.1194,1.596023933,0
-15.10253333,1.802743526,0
-15.08566667,1.786540599,0
-15.0688,1.852308333,0
-15.05193333,1.958100343,0
-15.03506667,1.816076201,0
-15.0182,1.72354414,0
-15.00133333,1.727550657,0
-14.98446667,1.626741597,0
-14.9676,1.745009665,0
-14.95073333,1.695324577,0
-14.93386667,1.804940384,0
-14.917,1.835909123,0
-14.90013333,1.75700424,0
-14.88326667,1.76031218,0
-14.8664,1.975488416,0
-14.84953333,1.847996747,0
-14.83266667,1.978552355,0
-14.8158,1.947439266,0
-14.79893333,2.012572077,0
-14.78206667,2.047870044,0
-14.7652,1.897240603,0
-14.74833333,1.674362284,0
-14.73146667,1.819009525,0
-14.7146,1.74901483,0
-14.69773333,1.724551181,0
-14.68086667,1.678197123,0
-14.664,1.565044458,0
-14.64713333,1.705608956,0
-14.63026667,1.670595664,0
-14.6134,1.595109765,0
-14.59653333,1.613265066,0
-14.57966667,1.739789416,0
-14.5628,1.515697499,0
-14.54593333,1.669104619,0
-14.52906667,1.552855028,0
-14.5122,1.590451063,0
-14.49533333,1.598404049,0
-14.47846667,1.700523565,0
-14.4616,1.560551617,0
-14.44473333,1.456133267,0
-14.42786667,1.558991998,0
-14.411,1.433396562,0
-14.39413333,1.662064976,0
-14.37726667,1.88449481,0
-14.3604,1.748231937,0
-14.34353333,1.748531599,0
-14.32666667,1.749778265,0
-14.3098,1.718044146,0
-14.29293333,1.6764196,0
-14.27606667,1.685978858,0
-14.2592,1.622104701,0
-14.24233333,1.720231487,0
-14.22546667,1.76229605,0
-14.2086,1.803640847,0
-14.19173333,1.773357306,0
-14.17486667,1.843785093,0
-14.158,2.003401142,0
-14.14113333,2.080238598,0
-14.12426667,2.166007616,0
-14.1074,2.018050051,0
-14.09053333,2.021559267,0
-14.07366667,2.084284793,0
-14.0568,1.918665102,0
-14.03993333,2.015997591,0
-14.02306667,2.134176417,0
-14.0062,2.068371917,0
-13.98933333,2.010024493,0
-13.97246667,1.862994534,0
-13.9556,1.737491878,0
-13.93873333,1.822474023,0
-13.92186667,1.920918285,0
-13.905,1.887191804,0
-13.88813333,1.767407403,0
-13.87126667,1.738097249,0
-13.8544,1.696368156,0
-13.83753333,1.60589725,0
-13.82066667,1.525110401,0
-13.8038,1.590757381,0
-13.78693333,1.592376763,0
-13.77006667,1.564382874,0
-13.7532,1.664194682,0
-13.73633333,1.721896994,0
-13.71946667,1.648810705,0
-13.7026,1.666731668,0
-13.68573333,1.633907048,0
-13.66886667,1.609131451,0
-13.652,1.614804101,0
-13.63513333,1.621079099,0
-13.61826667,1.704455711,0
-13.6014,1.618468051,0
-13.58453333,1.665530533,0
-13.56766667,1.595797038,0
-13.5508,1.620365616,0
-13.53393333,1.696781687,0
-13.51706667,1.612249157,0
-13.5002,1.523279237,0
-13.48333333,1.431485268,0
-13.46646667,1.492784487,0
-13.4496,1.423949266,0
-13.43273333,1.501764358,0
-13.41586667,1.694421179,0
-13.399,1.630424812,0
-13.38213333,1.626586366,0
-13.36526667,1.614762007,0
-13.3484,1.709483851,0
-13.33153333,1.762982599,0
-13.31466667,1.734452217,0
-13.2978,1.694535062,0
-13.28093333,1.794041194,0
-13.26406667,1.771212802,0
-13.2472,1.821125361,0
-13.23033333,1.563994482,0
-13.21346667,1.519408994,0
-13.1966,1.464891645,0
-13.17973333,1.442406018,0
-13.16286667,1.443279849,0
-13.146,1.424172533,0
-13.12913333,1.535277771,0
-13.11226667,1.613283059,0
-13.0954,1.634842441,0
-13.07853333,1.592610701,0
-13.06166667,1.764133733,0
-13.0448,1.821310179,0
-13.02793333,1.816462047,0
-13.01106667,1.782846037,0
-12.9942,1.823213066,0
-12.97733333,1.835788802,0
-12.96046667,1.988976939,0
-12.9436,2.007049855,0
-12.92673333,1.89055041,0
-12.90986667,1.789243787,0
-12.893,1.708247184,0
-12.87613333,1.789777666,0
-12.85926667,1.728956149,0
-12.8424,1.689446961,0
-12.82553333,1.696257615,0
-12.80866667,1.780214129,0
-12.7918,1.900256195,0
-12.77493333,1.846616501,0
-12.75806667,1.651685859,0
-12.7412,1.718015678,0
-12.72433333,1.699655393,0
-12.70746667,1.694993129,0
-12.6906,1.731478987,0
-12.67373333,1.767011461,0
-12.65686667,1.813957007,0
-12.64,1.919354412,0
-12.62313333,1.904303187,0
-12.60626667,1.999720464,0
-12.5894,1.977542704,0
-12.57253333,1.90899675,0
-12.55566667,1.778793695,0
-12.5388,1.877162218,0
-12.52193333,1.912003074,0
-12.50506667,1.822039439,0
-12.4882,1.862066993,0
-12.47133333,1.986964974,0
-12.45446667,1.968063036,0
-12.4376,1.895370785,0
-12.42073333,1.878040397,0
-12.40386667,1.890465292,0
-12.387,1.893695694,0
-12.37013333,1.958984234,0
-12.35326667,1.950037146,0
-12.3364,1.758942194,0
-12.31953333,1.634593831,0
