Time,Low,High
-19.4403,0.943318,
-19.4198,0.946449,
-19.3993,0.935662,
-19.3788,0.9415,
-19.3583,0.94231,
-19.3378,0.943063,
-19.3173,0.944171,
-19.2968,0.951461,
-19.2763,0.957629,
-19.2558,0.961902,
-19.2353,0.962933,
-19.2148,0.963976,
-19.1943,0.966378,
-19.1738,0.971885,
-19.1533,0.965663,
-19.1328,0.970179,
-19.1123,0.976172,
-19.0918,0.972123,
-19.0713,0.973625,
-19.0508,0.975146,
-19.0303,0.974673,
-19.0098,0.970899,
-18.9893,0.96919,
-18.9688,0.97378,
-18.9483,0.981207,
-18.9278,0.979638,
-18.9073,0.972026,
-18.8868,0.975325,
-18.8663,0.97306,
-18.8458,0.973695,
-18.8253,0.975299,
-18.8048,0.974051,
-18.7843,0.969525,
-18.7638,0.969337,
-18.7433,0.97034,
-18.7228,0.964687,
-18.7023,0.964118,
-18.6818,0.967926,
-18.6613,0.96653,
-18.6408,0.967368,
-18.6203,0.958317,
-18.5998,0.961646,
-18.5793,0.96048,
-18.5588,0.955633,
-18.5383,0.960136,
-18.5178,0.957701,
-18.4973,0.947779,
-18.4768,0.945155,
-18.4563,0.949847,
-18.4358,0.947053,
-18.4153,0.952152,
-18.3948,0.951691,
-18.3743,0.951395,
-18.3538,0.954105,
-18.3333,0.953733,
-18.3128,0.95224,
-18.2923,0.955456,
-18.2718,0.966625,
-18.2513,0.968888,
-18.2308,0.978926,
-18.2103,0.973219,
-18.1898,0.973115,
-18.1693,0.973419,
-18.1488,0.97256,
-18.1283,0.984155,
-18.1078,0.98912,
-18.0873,0.998016,
-18.0668,1.000167,
-18.0463,0.990564,
-18.0258,0.996865,
-18.0053,0.989835,
-17.9848,1.002447,
-17.9643,1.005228,
-17.9438,1.008499,
-17.9233,1.006963,
-17.9028,1.002736,
-17.8823,1.000762,
-17.8618,1.00378,
-17.8413,1.004261,
-17.8208,1.000661,
-17.8003,1.007636,
-17.7798,1.002768,
-17.7593,1.001275,
-17.7388,1.014309,
-17.7183,1.006266,
-17.6978,1.008238,
-17.6773,1.008094,
-17.6568,1.002218,
-17.6363,1.004632,
-17.6158,1.004757,
-17.5953,1.006527,
-17.5748,1.00719,
-17.5543,1.011076,
-17.5338,1.009367,
-17.5133,1.002329,
-17.4928,0.999379,
-17.4723,1.005251,
-17.4518,1.009616,
-17.4313,1.0049,
-17.4108,1.007813,
-17.3903,1.004509,
-17.3698,1.010486,
-17.3493,1.006789,
-17.3288,1.004053,
-17.3083,1.008523,
-17.2878,1.008054,
-17.2673,1.005543,
-17.2468,1.00575,
-17.2263,1.002826,
-17.2058,0.992275,
-17.1853,0.98927,
-17.1648,0.988579,
-17.1443,0.986879,
-17.1238,0.984821,
-17.1033,0.979067,
-17.0828,0.97889,
-17.0623,0.982365,
-17.0418,0.98623,
-17.0213,0.987078,
-17.0008,0.988328,
-16.9803,0.989554,
-16.9598,0.989199,
-16.9393,0.982368,
-16.9188,0.978144,
-16.8983,0.975426,
-16.8778,0.977094,
-16.8573,0.976368,
-16.8368,0.977709,
-16.8163,0.977612,
-16.7958,0.979143,
-16.7753,0.981124,
-16.7548,0.982887,
-16.7343,0.979562,
-16.7138,0.98252,
-16.6933,0.978634,
-16.6728,0.973382,
-16.6523,0.967907,
-16.6318,0.966479,
-16.6113,0.97252,
-16.5908,0.979842,
-16.5703,0.973842,
-16.5498,0.966214,
-16.5293,0.977486,
-16.5088,0.973033,
-16.4883,0.979283,
-16.4678,0.985078,
-16.4473,0.985851,
-16.4268,0.98587,
-16.4063,0.980661,
-16.3858,0.98056,
-16.3653,0.97825,
-16.3448,0.976867,
-16.3243,0.97224,
-16.3038,0.971351,
-16.2833,0.977144,
-16.2628,0.983414,
-16.2423,0.984058,
-16.2218,0.987028,
-16.2013,0.98886,
-16.1808,0.989861,
-16.1603,0.991168,
-16.1398,0.987938,
-16.1193,0.985555,
-16.0988,0.988401,
-16.0783,0.985174,
-16.0578,0.983779,
-16.0373,0.980217,
-16.0168,0.988089,
-15.9963,0.994008,
-15.9758,0.996284,
-15.9553,1.003441,
-15.9348,1.008496,
-15.9143,1.004116,
-15.8938,1.005864,
-15.8733,1.011407,
-15.8528,1.012442,
-15.8323,1.009697,
-15.8118,1.004485,
-15.7913,1.000741,
-15.7708,1.001331,
-15.7503,0.994484,
-15.7298,0.994393,
-15.7093,0.997472,
-15.6888,1.000735,
-15.6683,1.001687,
-15.6478,1.002429,
-15.6273,1.001592,
-15.6068,1.002008,
-15.5863,1.000431,
-15.5658,0.995406,
-15.5453,0.999732,
-15.5248,0.998849,
-15.5043,0.994974,
-15.4838,0.993415,
-15.4633,0.986811,
-15.4428,0.984307,
-15.4223,0.982529,
-15.4018,0.987253,
-15.3813,0.985472,
-15.3608,0.978239,
-15.3403,0.9819,
-15.3198,0.98717,
-15.2993,0.99109,
-15.2788,0.985967,
-15.2583,0.993637,
-15.2378,0.986386,
-15.2173,0.985908,
-15.1968,0.976695,
-15.1763,0.975573,
-15.1558,0.978445,
-15.1353,0.980602,
-15.1148,0.976627,
-15.0943,0.97408,
-15.0738,0.979471,
-15.0533,0.979815,
-15.0328,0.983189,
-15.0123,0.985022,
-14.9918,0.981826,
-14.9713,0.98985,
-14.9508,0.990267,
-14.9303,0.984835,
-14.9098,0.985751,
-14.8893,0.982062,
-14.8688,0.987239,
-14.8483,0.988598,
-14.8278,0.98747,
-14.8073,0.976144,
-14.7868,0.973129,
-14.7663,0.980058,
-14.7458,0.978598,
-14.7253,0.980685,
-14.7048,0.985042,
-14.6843,0.982416,
-14.6638,0.989097,
-14.6433,0.99472,
-14.6228,0.995135,
-14.6023,0.99165,
-14.5818,0.988978,
-14.5613,0.990121,
-14.5408,0.991128,
-14.5203,0.990378,
-14.4998,0.98717,
-14.4793,0.985093,
-14.4588,0.985893,
-14.4383,0.989429,
-14.4178,0.988821,
-14.3973,0.991731,
-14.3768,0.988626,
-14.3563,0.98725,
-14.3358,0.985473,
-14.3153,0.984736,
-14.2948,0.977373,
-14.2743,0.975354,
-14.2538,0.976941,
-14.2333,0.978175,
-14.2128,0.976887,
-14.1923,0.977247,
-14.1718,0.973984,
-14.1513,0.968019,
-14.1308,0.963383,
-14.1103,0.9615,
-14.0898,0.977332,
-14.0693,0.955618,
-14.0488,0.956478,
-14.0283,0.95162,
-14.0078,0.956869,
-13.9873,0.959898,
-13.9668,0.960108,
-13.9463,0.961144,
-13.9258,0.966398,
-13.9053,0.958424,
-13.8848,0.962934,
-13.8643,0.964651,
-13.8438,0.963957,
-13.8233,0.967978,
