Time,Low,High
-17.5,1.636979621,0
-17.4832,1.491052351,0
-17.4664,1.96864733,0
-17.4496,2.185865311,0
-17.4328,2.259403787,0
-17.416,1.237690998,0
-17.3992,1.906058655,0
-17.3824,1.667749101,0
-17.3656,1.675244705,0
-17.3488,1.572324405,0
-17.332,1.793880819,0
-17.3152,1.368918795,0
-17.2984,1.585612125,0
-17.2816,1.810595952,0
-17.2648,1.293259481,0
-17.248,1.543428915,0
-17.2312,1.984310698,0
-17.2144,2.069973897,0
-17.1976,2.076405451,0
-17.1808,1.780244024,0
-17.164,2.169218665,0
-17.1472,1.764031672,0
-17.1304,1.830249412,0
-17.1136,1.891688531,0
-17.0968,2.112624217,0
-17.08,1.472666405,0
-17.0632,1.991683514,0
-17.0464,1.864879293,0
-17.0296,1.974861912,0
-17.0128,2.095731832,0
-16.996,1.939459981,0
-16.9792,2.255192232,0
-16.9624,1.640804593,0
-16.9456,2.061023403,0
-16.9288,1.649740231,0
-16.912,1.737089071,0
-16.8952,1.93289787,0
-16.8784,1.790072922,0
-16.8616,1.467626084,0
-16.8448,1.747149171,0
-16.828,1.820893083,0
-16.8112,1.733459182,0
-16.7944,1.709364199,0
-16.7776,1.558742222,0
-16.7608,1.633480124,0
-16.744,1.629187856,0
-16.7272,1.627506645,0
-16.7104,1.66449083,0
-16.6936,1.846613936,0
-16.6768,1.909875781,0
-16.66,1.702616125,0
-16.6432,1.844681754,0
-16.6264,1.720650198,0
-16.6096,1.806474886,0
-16.5928,1.912349762,0
-16.576,1.564650701,0
-16.5592,1.340934014,0
-16.5424,1.86387808,0
-16.5256,1.482262688,0
-16.5088,1.391661853,0
-16.492,1.691142317,0
-16.4752,1.897429446,0
-16.4584,2.150209075,0
-16.4416,2.271285201,0
-16.4248,1.819067955,0
-16.408,1.422213066,0
-16.3912,1.718773493,0
-16.3744,1.488167012,0
-16.3576,1.55084759,0
-16.3408,1.376322163,0
-16.324,2.147363375,0
-16.3072,1.768742218,0
-16.2904,1.485635403,0
-16.2736,1.985281484,0
-16.2568,1.849751535,0
-16.24,2.113235998,0
-16.2232,1.645093246,0
-16.2064,1.910906672,0
-16.1896,1.882591952,0
-16.1728,2.200472814,0
-16.156,1.322965997,0
-16.1392,1.751114888,0
-16.1224,2.034756033,0
-16.1056,1.630104334,0
-16.0888,1.533022327,0
-16.072,2.267222459,0
-16.0552,1.320991864,0
-16.0384,1.594207027,0
-16.0216,1.881785036,0
-16.0048,1.808259887,0
-15.988,1.556279746,0
-15.9712,2.043160293,0
-15.9544,1.614287744,0
-15.9376,1.517331287,0
-15.9208,2.435545148,0
-15.904,1.627771845,0
-15.8872,2.063118271,0
-15.8704,1.629538662,0
-15.8536,1.446035132,0
-15.8368,1.359258678,0
-15.82,1.342098104,0
-15.8032,1.525596602,0
-15.7864,2.199314545,0
-15.7696,1.746055985,0
-15.7528,2.076350713,0
-15.736,1.822695519,0
-15.7192,1.87631866,0
-15.7024,1.96847076,0
-15.6856,2.082034572,0
-15.6688,1.696842931,0
-15.652,2.415461743,0
-15.6352,1.946299371,0
-15.6184,1.807011293,0
-15.6016,1.94935407,0
-15.5848,1.434601311,0
-15.568,1.846489042,0
-15.5512,2.117717672,0
-15.5344,1.958541106,0
-15.5176,1.978038904,0
-15.5008,2.164690899,0
-15.484,1.844250925,0
-15.4672,1.729091734,0
-15.4504,1.407465391,0
-15.4336,1.977697955,0
-15.4168,1.917637858,0
-15.4,2.045922083,0
-15.3832,2.018247212,0
-15.3664,2.458798945,0
-15.3496,1.981335753,0
-15.3328,1.613073091,0
-15.316,1.873609059,0
-15.2992,1.843927244,0
-15.2824,2.205688398,0
-15.2656,1.549096401,0
-15.2488,1.568950834,0
-15.232,1.698080906,0
-15.2152,1.608755124,0
-15.1984,1.827803054,0
-15.1816,1.873422705,0
-15.1648,2.066965608,0
-15.148,1.70001276,0
-15.1312,1.994780213,0
-15.1144,1.700561674,0
-15.0976,1.738857668,0
-15.0808,1.553821698,0
-15.064,2.258972532,0
-15.0472,2.258972532,0
-15.0304,1.540430685,0
-15.0136,1.525631844,0
-14.9968,1.535787563,0
-14.98,1.548561529,0
-14.9632,1.581710579,0
-14.9464,1.662686216,0
-14.9296,1.690491906,0
-14.9128,1.644013919,0
-14.896,1.59635785,0
-14.8792,1.587753151,0
-14.8624,1.586346255,0
-14.8456,1.593899333,0
-14.8288,1.686063492,0
-14.812,1.695725949,0
-14.7952,1.721665753,0
-14.7784,1.715384009,0
-14.7616,1.704477088,0
-14.7448,1.752450515,0
-14.728,1.69436101,0
-14.7112,1.670737566,0
-14.6944,1.686351907,0
-14.6776,1.708276834,0
-14.6608,1.715459935,0
-14.644,1.749973739,0
-14.6272,1.73832609,0
-14.6104,1.734316722,0
-14.5936,1.660489158,0
-14.5768,1.642944665,0
-14.56,1.703862843,0
-14.5432,1.740529617,0
-14.5264,1.686127126,0
-14.5096,1.609338338,0
-14.4928,1.586557011,0
-14.476,1.574031639,0
-14.4592,1.548491957,0
-14.4424,1.587270141,0
-14.4256,1.547759166,0
-14.4088,1.542442267,0
-14.392,1.66481042,0
-14.3752,1.646907903,0
-14.3584,1.697626268,0
-14.3416,1.649325657,0
-14.3248,1.622396743,0
-14.308,1.717373329,0
-14.2912,1.674988424,0
-14.2744,1.618848724,0
-14.2576,1.632637522,0
-14.2408,1.7572221,0
-14.224,1.709017373,0
-14.2072,1.707678392,0
-14.1904,1.763063783,0
-14.1736,1.725469907,0
-14.1568,1.749501477,0
-14.14,1.764862869,0
-14.1232,1.786162738,0
-14.1064,1.745216388,0
-14.0896,1.796645614,0
-14.0728,1.819778676,0
-14.056,1.77062724,0
-14.0392,1.695612002,0
-14.0224,1.680844555,0
-14.0056,1.605890161,0
-13.9888,1.617098478,0
-13.972,1.664027643,0
-13.9552,1.561409383,0
-13.9384,1.587325969,0
-13.9216,1.59650733,0
-13.9048,1.575029157,0
-13.888,1.595295053,0
-13.8712,1.686157213,0
-13.8544,1.714577793,0
-13.8376,1.764343807,0
-13.8208,1.673614166,0
-13.804,1.691347829,0
-13.7872,1.750000842,0
-13.7704,1.716493255,0
-13.7536,1.703591813,0
-13.7368,1.751231622,0
-13.72,1.76037808,0
-13.7032,1.736068567,0
-13.6864,1.817581011,0
-13.6696,1.816509355,0
-13.6528,1.88744932,0
-13.636,2.010613931,0
-13.6192,1.954304508,0
-13.6024,2.014596051,0
-13.5856,1.957720134,0
-13.5688,1.967974593,0
-13.552,1.970853093,0
-13.5352,1.908984459,0
-13.5184,1.92513216,0
-13.5016,1.890009555,0
-13.4848,1.834101803,0
-13.468,1.952315653,0
-13.4512,1.975037744,0
-13.4344,1.843437914,0
-13.4176,1.951715853,0
-13.4008,1.83412435,0
-13.384,1.897975104,0
-13.3672,1.8365112,0
-13.3504,1.75445843,0
-13.3336,1.704733008,0
-13.3168,1.725845996,0
-13.3,1.793020155,0
-13.2832,1.74177448,0
-13.2664,1.832972624,0
-13.2496,1.863126784,0
-13.2328,1.740407141,0
-13.216,1.76436303,0
-13.1992,1.800904428,0
-13.1824,1.756887446,0
-13.1656,1.753514062,0
-13.1488,1.755574621,0
-13.132,1.932478884,0
-13.1152,1.833095912,0
-13.0984,1.748806779,0
-13.0816,1.660657588,0
-13.0648,1.648565495,0
-13.048,1.720349638,0
-13.0312,1.792149452,0
-13.0144,1.719727797,0
-12.9976,1.725537764,0
-12.9808,1.778651135,0
-12.964,1.76320445,0
-12.9472,1.731754636,0
-12.9304,1.718778761,0
-12.9136,1.719101793,0
-12.8968,1.663832522,0
-12.88,1.777161671,0
-12.8632,1.756121934,0
-12.8464,1.749388794,0
-12.8296,1.833981349,0
-12.8128,1.774212672,0
-12.796,1.805892182,0
-12.7792,1.941385144,0
-12.7624,1.900043437,0
-12.7456,1.866107906,0
-12.7288,1.75396288,0
-12.712,1.774657181,0
-12.6952,1.850348389,0
-12.6784,1.797208314,0
-12.6616,1.77683373,0
-12.6448,1.697194334,0
-12.628,1.785976643,0
-12.6112,1.802964028,0
-12.5944,1.906217909,0
-12.5776,1.842065242,0
-12.5608,1.793866406,0
-12.544,1.844262501,0
-12.5272,1.842173981,0
-12.5104,1.784195069,0
-12.4936,1.86705709,0
-12.4768,2.019417198,0
-12.46,1.87470903,0
-12.4432,1.813344228,0
-12.4264,1.738390096,0
-12.4096,1.67025601,0
-12.3928,1.735013518,0
-12.376,1.752785604,0
-12.3592,1.708253036,0
-12.3424,1.645952604,0
-12.3256,1.616598902,0
-12.3088,1.671019623,0
-12.292,1.722182488,0
-12.2752,1.683734574,0
-12.2584,1.665680518,0
-12.2416,1.631711149,0
-12.2248,1.61620535,0
-12.208,1.576241507,0
-12.1912,1.671884271,0
-12.1744,1.773257633,0
-12.1576,1.785983967,0
-12.1408,1.745124814,0
-12.124,1.759096455,0
-12.1072,1.733273081,0
-12.0904,1.719334025,0
-12.0736,1.724224552,0
-12.0568,1.811280203,0
-12.04,1.787646688,0
-12.0232,1.756913279,0
-12.0064,1.678675934,0
-11.9896,1.6978583,0
-11.9728,1.728453139,0
-11.956,1.839257534,0
-11.9392,1.77717928,0
-11.9224,1.813116019,0
-11.9056,1.76732105,0
-11.8888,1.724326158,0
-11.872,1.866911348,0
-11.8552,1.801921795,0
-11.8384,1.75881425,0
-11.8216,1.866208073,0
-11.8048,1.826628401,0
-11.788,1.892811417,0
-11.7712,1.898767167,0
-11.7544,1.912055992,0
-11.7376,1.94420768,0
-11.7208,2.014224264,0
-11.704,1.994787322,0
-11.6872,1.89307763,0
-11.6704,1.897484767,0
-11.6536,1.858208939,0
-11.6368,1.888454272,0
-11.62,1.883554653,0
-11.6032,1.825109095,0
-11.5864,1.90912031,0
-11.5696,1.910737335,0
-11.5528,1.857956698,0
-11.536,1.781146298,0
-11.5192,1.680496945,0
-11.5024,1.640371811,0
-11.4856,1.708444507,0
-11.4688,1.711848003,0
-11.452,1.711908347,0
-11.4352,1.766173859,0
-11.4184,1.694005182,0
-11.4016,1.686264221,0
-11.3848,1.770273138,0
-11.368,1.6851789,0
-11.3512,1.64679118,0
-11.3344,1.678096197,0
-11.3176,1.644932296,0
-11.3008,1.62184025,0
-11.284,1.676186385,0
-11.2672,1.666603329,0
-11.2504,1.707030723,0
-11.2336,1.751011778,0
-11.2168,1.749298069,0
-11.2,1.799872923,0
-11.1832,1.773210565,0
-11.1664,1.694425404,0
-11.1496,1.669979122,0
-11.1328,1.656237466,0
-11.116,1.596814726,0
-11.0992,1.579320891,0
-11.0824,1.63537456,0
-11.0656,1.631102959,0
-11.0488,1.716231262,0
-11.032,1.65652083,0
-11.0152,1.634448244,0
-10.9984,1.671631057,0
-10.9816,1.667249604,0
-10.9648,1.729131151,0
-10.948,1.705724448,0
-10.9312,1.744812082,0
-10.9144,1.746744545,0
-10.8976,1.766988586,0
-10.8808,1.624635894,0
-10.864,1.695669759,0
-10.8472,1.738310969,0
-10.8304,1.771145874,0
-10.8136,1.797536317,0
-10.7968,1.79556973,0
-10.78,1.797360316,0
-10.7632,1.912269526,0
-10.7464,1.784383264,0
-10.7296,1.707516793,0
-10.7128,1.746474797,0
-10.696,1.661353894,0
-10.6792,1.707144973,0
-10.6624,1.711453145,0
-10.6456,1.710625454,0
-10.6288,1.723853239,0
-10.612,1.710055294,0
-10.5952,1.661085786,0
-10.5784,1.731489509,0
-10.5616,1.729822925,0
-10.5448,1.642151987,0
-10.528,1.73942011,0
-10.5112,1.83506899,0
-10.4944,1.847428423,0
-10.4776,1.78174557,0
-10.4608,1.869887306,0
-10.444,1.982002539,0
-10.4272,1.938933186,0
-10.4104,1.97785002,0
-10.3936,1.877865236,0
-10.3768,1.89416415,0
-10.36,1.795874835,0
-10.3432,1.714169315,0
-10.3264,1.758908848,0
-10.3096,1.800188263,0
-10.2928,1.928945376,0
-10.276,1.792121682,0
-10.2592,1.801364186,0
-10.2424,1.716384013,0
-10.2256,1.684674676,0
-10.2088,1.703361148,0
-10.192,1.72642789,0
-10.1752,1.655801265,0
-10.1584,1.619133288,0
-10.1416,1.661753465,0
-10.1248,1.795555253,0
-10.108,1.729656055,0
-10.0912,1.73228876,0
-10.0744,1.767778938,0
-10.0576,1.782153164,0
-10.0408,1.836689008,0
-10.024,1.829996226,0
-10.0072,1.769843603,0
-9.9904,1.816621794,0
-9.9736,1.775090766,0
-9.9568,1.642602144,0
-9.94,1.628945671,0
-9.9232,1.62081953,0
-9.9064,1.702962791,0
-9.8896,1.668969067,0
-9.8728,1.773648354,0
-9.856,1.710290681,0
-9.8392,1.778486006,0
-9.8224,1.772140731,0
-9.8056,1.639168748,0
-9.7888,1.668268372,0
-9.772,1.741348986,0
-9.7552,1.729089809,0
-9.7384,1.80007123,0
-9.7216,1.813054888,0
-9.7048,1.754052405,0
-9.688,1.809031203,0
-9.6712,1.863758171,0
-9.6544,1.907690203,0
-9.6376,1.854934455,0
-9.6208,1.911356339,0
-9.604,1.933900908,0
-9.5872,1.905858612,0
-9.5704,1.78979215,0
-9.5536,1.827559071,0
-9.5368,1.784821508,0
-9.52,1.674801269,0
-9.5032,1.699197662,0
-9.4864,1.796860348,0
-9.4696,1.802563052,0
-9.4528,1.78650359,0
-9.436,1.848245974,0
-9.4192,1.806937408,0
-9.4024,1.686071476,0
-9.3856,1.73198501,0
-9.3688,1.767599558,0
-9.352,1.78980454,0
-9.3352,1.809137408,0
-9.3184,1.883418674,0
-9.3016,1.847589426,0
-9.2848,1.783443945,0
-9.268,1.720950048,0
-9.2512,1.724122978,0
-9.2344,1.708372609,0
-9.2176,1.715967752,0
-9.2008,1.755023474,0
-9.184,1.688640137,0
-9.1672,1.607340561,0
-9.1504,1.576503544,0
-9.1336,1.604757478,0
-9.1168,1.742159805,0
-9.1,1.744141623,0
-9.0832,1.719196222,0
-9.0664,1.76720284,0
-9.0496,1.79184265,0
-9.0328,1.772185226,0
-9.016,1.86113355,0
-8.9992,1.826320512,0
-8.9824,1.820810699,0
-8.9656,1.805062556,0
-8.9488,1.756088852,0
-8.932,1.725502447,0
-8.9152,1.738294334,0
-8.8984,1.770973571,0
-8.8816,1.744304491,0
-8.8648,1.741660184,0
-8.848,1.73544127,0
-8.8312,1.779375122,0
-8.8144,1.835907312,0
-8.7976,1.822202545,0
-8.7808,1.785050456,0
-8.764,1.846576477,0
-8.7472,1.816366449,0
-8.7304,1.772841212,0
-8.7136,1.751928656,0
-8.6968,1.855425437,0
-8.68,1.803334688,0
-8.6632,1.794557902,0
-8.6464,1.790722762,0
-8.6296,1.756637638,0
-8.6128,1.818639847,0
-8.596,1.833464899,0
-8.5792,1.804476149,0
-8.5624,1.753166309,0
-8.5456,1.644372063,0
-8.5288,1.655904466,0
-8.512,1.688048142,0
-8.4952,1.709799588,0
-8.4784,1.664916741,0
-8.4616,1.7510048,0
-8.4448,1.692386594,0
-8.428,1.794445648,0
-8.4112,1.839604095,0
-8.3944,1.837824958,0
-8.3776,1.682158853,0
-8.3608,1.796080153,0
-8.344,1.789750732,0
-8.3272,1.817522326,0
-8.3104,1.761735824,0
-8.2936,1.707840835,0
-8.2768,1.759497992,0
-8.26,1.769729593,0
-8.2432,1.928473627,0
-8.2264,1.792634379,0
-8.2096,1.789006059,0
-8.1928,1.674947135,0
-8.176,1.767502136,0
-8.1592,1.793807588,0
-8.1424,1.761924467,0
-8.1256,1.862361884,0
-8.1088,1.898632781,0
-8.092,1.81084792,0
-8.0752,1.847353358,0
-8.0584,1.847678296,0
-8.0416,1.841703703,0
-8.0248,1.825676838,0
-8.008,1.89466556,0
-7.9912,1.807240152,0
-7.9744,1.773006444,0
-7.9576,1.743067889,0
-7.9408,1.705231542,0
-7.924,1.686813064,0
-7.9072,1.698220474,0
-7.8904,1.675528236,0
-7.8736,1.699997562,0
-7.8568,1.690399818,0
-7.84,1.661237477,0
-7.8232,1.652841375,0
-7.8064,1.678832991,0
-7.7896,1.717975703,0
