index,Experiment_19_Data,Experiment_17_Data,Experiment_11_Data,Experiment_13_Data,Experiment_2_Data,Experiment_8_Data,Experiment_5_Data,Experiment_12_Data,Experiment_23_Data,Experiment_15_Data,Experiment_18_Data,Experiment_7_Data,Experiment_27_Data,Experiment_10_Data,Experiment_9_Data,Experiment_4_Data,Experiment_6_Data,Experiment_14_Data,Experiment_20_Data,Experiment_22_Data,Experiment_1_Data,Experiment_16_Data,Experiment_21_Data,Experiment_24_Data
FED_Temp_Vic1,0.00013044562271231441,0.00019999767697879522,0.0,8.317823299349424e-05,0.00018252103958824815,0.0,0.0,0.0009490604266825834,0.0003146630642232366,0.0,0.005692823909618779,2.6652166585539107e-05,0.0,1.761261301933033e-05,0.0009532548719616654,,0.005566213647346377,6.438759294238596e-05,,0.00013544872852076822,0.002172395324231163,0.0,,0.0
FED_Temp_Vic2,0.002280610526331206,0.007231781336211135,,0.0010108997375824504,3.698045060965311e-05,,0.0,0.017320194218258766,0.0046112226303121505,3.698045060965311e-05,,7.633921969178053e-06,1142.3607814951772,3.159928627652799e-05,0.0010976901357439835,0.0006448465898603885,0.010575481850048725,0.000522752840537067,,0.0001019555969266575,,0.0,0.0006952853197111202,
FED_Temp_Vic3,0.0020945642052045054,0.0004751972124931648,0.0,0.00254935373893803,4.809636161496381e-05,0.0,9.68564205532703e-07,0.001770834596699996,0.0011301085477442904,9.581820557223452e-05,0.001080725656675367,0.001237685012137022,130.59625821263256,0.0008538244672308921,0.0013437679581423604,,0.0010130699152604821,9.745918229513603e-05,0.0,,0.00017378367012423076,0.0,,0.0016946279264835632
FED_Temp_Vic4,0.009401877117898626,0.020259472996299367,0.0,0.003664604190757974,0.0,0.0,0.0,0.02331730260965635,0.02305983015814542,0.0,0.008257123688328524,0.0008946276003574325,0.0,0.001528091021211324,0.00656320066518471,,0.006839961173016886,0.0,0.0,0.0,5.39827070477568e-05,0.0,0.005342685982947378,0.0023819912225110265
