index,Experiment_19_Data,Experiment_17_Data,Experiment_11_Data,Experiment_13_Data,Experiment_2_Data,Experiment_8_Data,Experiment_5_Data,Experiment_12_Data,Experiment_23_Data,Experiment_15_Data,Experiment_18_Data,Experiment_7_Data,Experiment_27_Data,Experiment_10_Data,Experiment_9_Data,Experiment_4_Data,Experiment_6_Data,Experiment_14_Data,Experiment_20_Data,Experiment_22_Data,Experiment_1_Data,Experiment_16_Data,Experiment_21_Data,Experiment_24_Data
FED_Vic1,0.0003458640705567607,0.001073768577470989,0.0004645822790522113,0.00043186065452554444,0.0009107459076824905,0.0004997829265242462,0.00035756660989921503,0.0013540819432016154,0.000840582654657415,0.0007631695175818393,0.0011855132795566595,0.0003641698822253597,0.0004374090925459685,0.000441276645019534,0.00039830488225548247,,0.0006887588079657186,0.0008434157772096264,,0.0008398994273449226,0.0017470635527237499,0.00019555607618666236,,0.0005780530710165617
FED_Vic2,0.0003325981629390785,0.0007415987781320272,0.00042464119425379856,0.0003427214297233576,0.0009489020917417216,0.0003424046531665592,0.0003233276635609981,0.0008409147366236203,0.0006131231073909694,0.0006844589024027646,0.0010159411813699768,0.0004163985512302019,0.0004145193810137942,0.00039084412648567236,0.0003999737661830912,0.0007691867764600852,0.000629665597373948,0.00046453340026089853,0.00040729589457874285,0.0007975500561292403,,8.900765603882175e-05,0.0003888685135224845,
FED_Vic3,0.0003287775076629426,0.000896192035194654,0.0005420660630350565,0.0003870795257764752,0.0014578891815837409,0.0005554513150702657,0.0004055946031342912,0.000898246042517863,0.0014799358176980524,0.0014056272468973392,0.0009797321316285857,0.0004015437800149386,0.00022876514714495212,0.0004414291041718237,0.0004386719598652879,,0.0006997566126663639,0.0005784251693203969,0.00046486943798893486,0.0005382541151829439,0.001417195501299578,9.046015268045637e-05,,0.0004078621040384561
FED_Vic4,0.00039823927477777475,0.0007647743009339918,0.00044763396906932334,0.0003618084430441351,0.0015141313722440478,0.0004368592898988535,0.0003398879560081749,0.001056335677770416,0.0010741686949058311,0.0008271225388227382,0.0010312856330063156,0.00048450006260418086,0.0003569376645511271,0.0004091434550692628,0.000456924353246096,,0.0010174784332499477,0.0012653890584877019,0.0005689862867221864,0.00085758246033911,0.002087395419231638,0.0001627957222587295,0.0005764328744918648,0.0005155100530200714
