Time,Elapsed Time,1TC1,1TC2,1TC3,1TC4,1TC5,1TC6,1TC7,2TC1,2TC2,2TC3,2TC4,2TC5,2TC6,2TC7,3TC1,3TC2,3TC3,3TC4,3TC5,3TC6,3TC7,4TC1,4TC2,4TC3,4TC4,4TC5,4TC6,4TC7,BDP11T,BDP12T,BDP13T,BDP14T,BDP15T,BDP21T,BDP22T,BDP23T,BDP24T,BDP25T,BDP31T,BDP32T,BDP33T,BDP34T,BDP35T,BDP41T,BDP42T,BDP43T,BDP44T,BDP45T,BDP11V,BDP12V,BDP13V,BDP14V,BDP15V,BDP21V,BDP22V,BDP23V,BDP24V,BDP25V,BDP31V,BDP32V,BDP33V,BDP34V,BDP35V,BDP41V,BDP42V,BDP43V,BDP44V,BDP45V,PT11V,PT14V,PT17V,PT21V,PT24V,PT27V,BDP11Flow,BDP12Flow,BDP13Flow,BDP14Flow,BDP15Flow,Total1BDPFlow,BDP21Flow,BDP22Flow,BDP23Flow,BDP24Flow,BDP25Flow,TotalBDP2Flow,BDP31Flow,BDP32Flow,BDP33Flow,BDP34Flow,BDP35Flow,Total3BDPFlow,BDP41Flow,BDP42Flow,BDP43Flow,BDP44Flow,BDP45Flow,Total4BDPFlow,PT11,PT14,PT17,PT21,PT24,PT27
2017-03-09 11:38:01,00:00:01,22.7323764,23.16675556,22.44716294,22.32078007,22.34285105,22.25963897,21.96167109,22.00484222,21.9073955,22.19312996,22.22720677,21.91132322,21.99630786,22.00330334,22.11171636,21.95869663,22.06645614,22.20516304,22.25739289,21.921566,21.53922368,22.04820126,22.17978427,44.14121211,22.12453782,22.07327565,21.96923167,22.52277089,25.05795829,25.03803597,24.94641118,26.21813345,23.57920617,21.96233434,21.97393384,22.18741111,22.03784019,22.00502906,21.4249149,21.53525942,21.81733477,21.55346027,21.53365571,21.32263247,21.39460898,21.74556594,21.38357443,21.80886211,2.510106682,2.310587378,2.181793765,1.979483931,2.295395369,2.553567382,2.703965757,2.245797796,2.369892228,2.341316666,2.464064307,2.431717855,2.499530951,2.527008057,2.460041176,2.571222622,2.533182816,2.483540654,2.655712108,2.607059177,2.421443675,2.311567518,2.384915189,2.496124762,2.472283456,2.547812244,-182.9252459,-791.9063063,-1026.416643,-1312.763259,-823.0516169,-4137.063072,421.1332717,821.7656318,-917.4005553,-656.3280451,-724.828065,-1055.657762,344.9311015,-475.4697811,39.40746512,299.0308606,-363.7271281,-155.8274819,-485.5996032,-331.4560592,-233.4401901,718.0100691,595.3622485,262.876465,-3.927890546,-9.400821944,-5.747374427,-0.208025621,-1.395561063,2.366527855
2017-03-09 11:38:02,00:00:02,22.69450412,22.90172559,22.63655918,22.16922321,22.34285105,22.33541151,22.34061827,22.00484222,22.02109838,22.15524192,22.18931751,21.94922175,22.07209564,22.04120118,22.22538812,22.22391564,22.06645614,22.16726593,22.40895687,22.03528167,21.65296321,21.93449398,22.17978427,36.38689765,22.04875354,22.07327565,21.96923167,22.40911838,25.02017764,25.11363485,25.02200226,26.25588749,23.54135556,21.84865047,22.01183977,22.18741111,22.03784019,21.96712883,21.38698952,21.57317753,21.85523999,21.66720905,21.57157151,21.43639344,21.50836994,21.74556594,21.53525942,21.80886211,2.724802876,2.527445266,2.553846642,2.441127219,2.373832898,2.582106,2.616984544,2.472433308,2.432616142,2.310796227,2.449870972,2.462390178,2.494647566,2.444152832,2.429978543,3.196019952,2.570718557,2.365268407,2.53363035,2.580200561,2.581984949,2.495762687,2.567749764,2.24064473,2.353858599,2.466778578,862.7208115,301.4415145,422.2295808,-441.4958426,-646.3122776,498.5837865,521.3829078,-622.3484122,-302.1076143,-472.3319013,-791.4696014,-1666.874621,-407.3933965,352.874262,133.1205179,-430.0014502,-481.487387,-832.8874538,1518.029417,483.8781809,-667.8886535,-333.6837344,515.2975113,1515.632722,4.06867033,-0.226060559,3.359615726,-12.93348599,-7.294303171,-1.669759051
2017-03-09 11:38:03,00:00:03,22.69450412,23.24246684,22.48504474,22.24500418,22.30496803,22.18386136,21.88586648,21.96693962,21.98319868,22.3446694,22.30298149,21.72181164,21.95841208,22.07909776,21.99803321,21.95869663,21.9527649,22.35673876,22.44684469,21.88365825,21.00829058,21.82077535,22.21767977,31.21207689,22.16242806,22.18697258,21.9313338,22.59853286,25.02017764,25.03803597,25.96644557,26.40689035,23.42779598,22.00022644,21.74647178,22.18741111,22.30306555,21.77760876,21.4249149,21.64901001,21.7794283,21.5155415,21.57157151,21.28470965,21.62211964,21.8213704,21.49734005,21.80886211,2.570685495,2.285559444,2.393000156,2.437617204,2.427701474,2.512667117,2.513217482,2.421764628,2.314798961,2.402510147,2.377530748,2.453234261,2.456038305,2.491912842,2.470570727,2.479960091,2.449719196,2.46324361,2.555910271,2.481159413,2.60579145,2.538187092,2.580416934,2.53290534,2.514403637,2.599850813,-483.7650547,-842.6026202,-595.1972482,-454.46638,-489.253639,-2865.284942,-204.7897606,-209.1913431,-508.9450791,-783.0528096,-568.1317359,-2274.110728,-636.7704124,-393.4895883,-381.5105534,163.631651,312.1469583,-935.9919448,-257.5830103,-408.0096638,-348.8476212,-430.2443156,-249.7563594,-1694.44097,5.254472133,1.887099064,3.990567465,1.624014969,0.702445151,4.958568975
2017-03-09 11:38:04,00:00:04,22.58087961,22.93959087,22.40927987,22.16922321,22.26708374,22.2217508,21.9995715,21.89113062,21.86949202,22.23101672,22.03774781,21.79762005,21.80681633,22.07909776,21.9601363,22.03447981,21.9527649,22.20516304,22.25739289,21.99737771,21.42547287,21.78286662,22.1418875,6.979196898,21.97296421,22.1111759,21.9313338,22.33334368,25.02017764,25.03803597,24.75741046,26.02934332,23.27636513,21.77285493,21.74647178,22.07373199,21.9241532,21.89132458,21.34906289,21.30772445,21.62778983,21.36385392,21.30613465,21.17093372,21.47045087,21.63184982,21.42149755,21.80886211,2.685892052,2.50760605,2.522409853,2.394886586,2.3114186,2.504426019,2.605997443,2.417949215,2.476568666,2.453479281,2.405001719,2.471851292,2.49846271,2.393951416,2.473622771,2.524065227,2.523570004,2.459886205,2.52600024,2.507102395,2.583968824,2.516059255,2.556761375,2.5861685,2.573921284,2.664097843,784.5122942,158.6897708,272.3885476,-589.9271916,-790.1667867,-164.5033658,-121.0531195,-592.4027115,-521.2075678,-278.5273546,-392.4574258,-1905.648179,-560.8248077,305.2801551,71.3423116,-592.5456032,295.5179909,-481.2299533,-282.2697436,-279.3503199,-364.4317612,-293.3985907,-153.3457515,-1372.796167,4.167487147,0.784911491,2.812284098,4.277053002,3.667019149,8.158713585
2017-03-09 11:38:05,00:00:05,22.58087961,22.78812207,22.52292526,22.24500418,22.49437041,22.41117897,22.22694742,22.08064365,22.02109838,22.3446694,22.22720677,21.83552236,22.07209564,22.07909776,21.9601363,22.11025794,21.9148653,22.39462951,22.48473123,21.95947248,21.08415309,21.93449398,22.1418875,27.48408106,22.12453782,22.14907487,22.00712828,22.56065251,25.24684177,25.18922847,25.28652959,26.33139158,23.35208314,21.88654635,21.70855703,22.11162629,22.07573332,21.89132458,21.4249149,21.53525942,21.81733477,21.62929405,21.53365571,21.36055404,21.54628776,21.89716982,21.57317753,21.6950954,2.704965986,2.446104481,2.314408183,2.417625379,2.387414494,2.522281732,2.626140461,2.430005919,2.485420215,2.512841536,2.424078782,2.479786421,2.505177365,2.465057373,2.471638943,2.544210134,2.526469106,2.43974177,2.553926442,2.52098952,2.616321249,2.543223083,2.573854424,2.516117524,2.501279233,2.597561726,823.7780968,-422.4211652,-783.8785042,-522.2350998,-610.5350272,-1515.2917,271.6087856,-646.2440387,-481.3932546,-219.7075071,-206.1948569,-1281.930872,-501.3614357,258.6967401,130.9253414,340.1317071,306.4294851,534.821838,-382.587044,-296.0322194,-446.6604788,-422.5423348,-263.6152917,-1811.437369,5.778961392,2.137941753,3.663688853,0.78781387,0.048718577,4.844549571
2017-03-09 11:38:06,00:00:06,22.61875572,22.97745486,22.56080451,22.28289276,22.34285105,22.44906079,22.37850602,22.00484222,21.98319868,22.30678644,22.26509476,21.94922175,22.07209564,22.07909776,22.03592885,21.99658885,21.87696444,22.28095344,22.37106778,22.1110858,21.23586323,21.78286662,22.29346696,42.39353315,22.20031703,22.1111759,22.00712828,22.56065251,25.24684177,25.11363485,26.07972318,26.40689035,23.46565047,21.96233434,21.8981182,22.33896553,22.41671454,21.85342057,21.34906289,21.68692436,21.81733477,21.62929405,21.4199008,21.17093372,21.39460898,21.7834688,21.38357443,21.7330189,2.677957296,2.583452898,2.543927267,2.504917928,2.423733817,2.506104761,2.608896817,2.449846065,2.504802057,2.501854178,2.443918928,2.461779783,2.495105383,2.464141846,2.455615712,2.564965492,2.543100796,2.45622358,2.543396891,2.511833174,2.646384586,2.58412143,2.614450415,2.41493278,2.423753682,2.504166992,767.5863478,525.6419931,381.3611374,127.602864,-502.4991702,1299.693172,-142.1686003,-600.4501197,-407.4945923,-126.0906882,-78.35108661,-1354.555087,-430.9009937,355.7262509,127.3000811,344.5587703,-383.3398526,13.34425591,-463.7786052,-377.756539,-380.7057733,-379.0518758,-197.933801,-1799.226594,7.276416233,4.175088441,5.685775148,-4.25219821,-3.812829092,0.192557883
2017-03-09 11:38:07,00:00:07,22.65663056,23.01531757,22.71230875,22.58595563,22.57012245,22.41117897,22.22694742,22.15644001,22.17268451,22.23101672,22.22720677,22.02501504,21.95841208,22.07909776,22.1874988,22.1481451,22.10435068,22.28095344,22.37106778,22.1110858,21.46339106,21.93449398,22.17978427,12.02749733,22.12453782,22.2627642,21.89343467,22.40911838,25.36015605,25.11363485,26.15523495,26.55787193,23.69275021,21.96233434,21.93602665,22.22530162,22.45459499,21.96712883,21.50076191,21.53525942,21.85523999,21.55346027,21.53365571,21.43639344,21.47045087,21.7834688,21.57317753,21.77094113,2.623329551,2.471742853,2.430693782,2.404348365,2.488894955,2.515108924,2.614848163,2.471059759,2.501749799,2.511162912,2.471389899,2.485585168,2.492968903,2.463226318,2.460193778,2.559318814,2.551340349,2.474841921,2.54614373,2.503592462,2.569623882,2.505987274,2.537531695,2.423937154,2.404524904,2.4937898,-639.0030301,305.8676188,-479.02198,-562.7500484,-191.7474091,-1566.654849,-223.6588631,-616.639541,-309.5425904,-76.11379908,-192.2463437,-1418.201137,307.7719501,218.461109,152.5741292,348.9296693,-363.0319293,664.7049283,-443.1651214,-412.286157,-288.6078105,-390.8640187,-109.0599853,-1643.983093,3.452965548,0.283226113,1.854453748,-3.803690348,-4.770614537,-0.324330083
2017-03-09 11:38:08,00:00:08,22.50512355,22.90172559,22.63655918,22.39655088,22.53224706,22.29752588,22.15116051,22.04274357,21.98319868,22.26890221,22.15142699,21.94922175,21.95841208,22.07909776,22.14960821,22.07236951,21.99066324,22.12936756,22.40895687,21.99737771,21.50130799,21.89658904,22.21767977,57.93417761,22.27609118,22.18697258,21.96923167,22.52277089,25.36015605,25.00023456,25.58876738,25.99158131,23.27636513,21.73495527,21.70855703,22.11162629,21.96205013,21.77760876,21.31113501,21.30772445,21.70361158,21.43970021,21.53365571,21.24678559,21.47045087,21.8213704,21.49734005,21.80886211,2.630196167,2.442899685,2.505775823,2.513158833,2.571300141,2.536169508,2.624919672,2.473043774,2.519452899,2.515740978,2.475205312,2.473682476,2.503040884,2.471160889,2.474080578,2.564355041,2.550730012,2.603949432,2.835630098,3.074338057,2.540476179,2.472566609,2.50807671,2.442251135,2.401625326,2.470441116,-656.5509617,-434.799058,-138.2853883,208.7267104,-485.8637956,-1506.772493,346.0514276,-643.1092567,-298.7437916,-253.782402,-228.2891097,-1077.873132,286.5158601,295.1833513,100.3388798,309.0012809,292.9422415,1283.981614,-461.5945021,-409.8281883,586.6517951,1054.14364,1378.964673,2148.337418,2.001118468,-1.381457187,0.38730091,-2.891470967,-4.915042501,-1.487328005
2017-03-09 11:38:09,00:00:09,22.58087961,23.31817296,22.56080451,22.4723166,22.34285105,22.25963897,21.73424214,22.04274357,21.83158728,22.23101672,22.22720677,21.68390555,21.88261672,21.96540424,21.9601363,21.8829084,21.9148653,22.35673876,22.5226165,22.03528167,21.08415309,21.78286662,22.33135865,36.57392443,22.27609118,22.30065811,22.04502362,22.59853286,25.51122329,25.07583607,26.26849265,26.4823838,23.46565047,22.00022644,21.8981182,22.33896553,22.41671454,21.85342057,21.34906289,21.6110944,21.85523999,21.55346027,21.64739935,21.51222784,21.77376834,22.12453782,21.6110944,21.88470029,2.58686019,2.412988252,2.46075712,2.491793524,2.436552401,2.51907686,2.62293589,2.460681837,2.509380445,2.509026481,2.452770686,2.461474586,2.494189749,2.457427979,2.467060877,2.563439363,2.462383694,2.470568859,2.563082574,2.489705337,2.594040806,2.528725534,2.551419797,2.507876233,2.509825356,2.613127515,-536.2653427,-536.732989,-360.4539418,164.8343435,-458.3285781,-1726.946508,251.3175355,-637.982385,-360.7995218,-176.2304982,-172.8735614,-1096.568431,-395.4350526,357.1437049,138.6969138,375.4321662,330.2367186,806.0744508,-458.2988316,-352.9046774,-312.156865,457.0082566,-184.6185856,-850.9707029,4.669172525,1.415818861,2.546220112,0.377315148,0.474400997,5.619881519
2017-03-09 11:38:10,00:00:10,22.69450412,22.75025167,22.48504474,22.24500418,22.19131136,22.37329588,22.1890546,21.89113062,21.94529772,22.11735263,22.37875112,21.94922175,22.10998763,22.07909776,22.1874988,22.186031,21.87696444,22.47040721,22.40895687,21.84574924,21.27378765,21.93449398,22.36924907,-33.94369723,22.31397635,22.37644211,21.96923167,22.52277089,25.43569231,25.18922847,25.47543812,26.2936402,23.57920617,21.81075333,21.8981182,22.22530162,22.07573332,21.89132458,21.38698952,21.53525942,21.66570133,21.5155415,21.53365571,21.32263247,21.6600337,21.85927074,21.45941943,21.84678183,2.469975126,2.415735221,2.418180109,2.473480402,2.472261316,2.511293601,2.620646911,2.459918754,2.478247408,2.492392842,2.45170237,2.457201825,2.489001152,2.445068359,2.458515154,2.542531392,2.518687306,2.451340081,2.560946143,2.453995585,2.563824862,2.504003399,2.521964812,2.447440096,2.446339866,2.542776253,-315.2898116,-528.1926908,-520.4737025,-296.3144392,-303.0485939,-1963.319238,-193.3684256,-632.0150874,-364.2838755,-268.3643681,-158.7013332,-1616.73309,-399.882366,376.4280426,-190.8283669,-426.4622835,-370.6073988,-1011.352373,-375.2529721,-248.738318,-401.3793577,449.2028029,-390.2735305,-966.4413755,3.164116391,0.184409296,1.079067274,-2.633008809,-2.687811267,2.115685166
