Locations,Experiment_8_Data,Experiment_13_Data,Experiment_19_Data,Experiment_24_Data,Experiment_10_Data,Experiment_27_Data,Experiment_14_Data,Experiment_17_Data,Experiment_4_Data,Experiment_15_Data,Experiment_7_Data,Experiment_11_Data,Experiment_21_Data,Experiment_12_Data,Experiment_5_Data,Experiment_2_Data,Experiment_20_Data,Experiment_6_Data,Experiment_16_Data,Experiment_9_Data,Experiment_22_Data,Experiment_1_Data,Experiment_23_Data,Experiment_18_Data
FED_Vic1,0.0012405224951149874,0.18767271875678465,0.009709985118652072,0.09528295030169356,0.0038210616740371505,0.001352596078508534,0.44120683891450635,0.15511312775734676,,0.07922700519208935,0.015503291585102387,0.022492572690354835,,0.007047309643379492,0.564222600863224,0.038195460149940304,,1.1002428826186104,0.09675743963979969,0.0022304088426533014,0.12640188958861187,3.9291376816517176,0.0949512839744382,0.012008704523269421
FED_Vic2,0.000929189267604485,0.0013356997066148579,0.0010873652534672577,,0.0013728785904326022,0.0013532769261665261,,0.001848705938232259,0.036471506432461435,0.008257081489101783,0.0015487343929432881,0.001364346700344098,0.0011948472312468292,0.0017629087746695532,0.011376225668714884,0.04453974686307579,0.001577098515443359,0.016813767844097247,0.0009970834800374561,0.0009164787027001517,0.011711189676672446,,0.001367783911658013,0.002537081942243257
FED_Vic3,0.053213616528323536,1.9108229895563684,0.17889557914231002,1.4521242143122266,0.1805158568426154,1.1438077654977574,7.348057983558902,2.2365106632194016,,2.3504174509315785,0.16423206073619898,0.9654447018548337,,0.26892585212216547,5.928573341464141,9.927849717968611,2.5397151606253368,14.636305249420564,1.8353349852451317,0.1108652279841544,1.8395967473067034,14.791731970499958,0.24232849990180558,0.0604297793539402
FED_Vic4,0.001203790415228822,0.05920406407631327,0.001314298609744807,0.08614889053784425,0.0014100005617671846,0.0012268648808926247,0.5887370609762371,0.07281748877190776,,0.09407743500321036,0.0025540091878458425,0.01489341696602926,0.012071913757636197,0.004615187557949609,0.697493796252028,0.22668076039082632,0.031726012456577524,1.4076041188224941,0.030270804173207495,0.000986233517837699,0.28054491247238117,1.7082937696120635,0.2834119913110831,0.0024192550717324623
