index,Experiment_8_Data,Experiment_13_Data,Experiment_19_Data,Experiment_24_Data,Experiment_10_Data,Experiment_27_Data,Experiment_14_Data,Experiment_17_Data,Experiment_4_Data,Experiment_15_Data,Experiment_7_Data,Experiment_11_Data,Experiment_21_Data,Experiment_12_Data,Experiment_5_Data,Experiment_2_Data,Experiment_20_Data,Experiment_6_Data,Experiment_16_Data,Experiment_9_Data,Experiment_22_Data,Experiment_1_Data,Experiment_23_Data,Experiment_18_Data
FED_Temp_Vic1,0.20404247511883752,3.7890487692317962,0.23098702366271373,3.9010086479216763,0.27373119655606565,0.060934099951838024,1.426832066173625,2.7116795239717515,,1.8038003909997027,0.3558448674608156,0.2696900363247839,,0.13262364626190123,0.22381196647781956,0.26634479759342294,,0.3665505916192899,4.207185482022488,0.28170419225303567,6.880342476587724,0.5529746207387425,2.656685757436596,0.4504070012328997
FED_Temp_Vic2,,0.004524749695896864,0.007177104576383453,,0.00017623394752216623,3483.2640222639734,,0.01554038372691454,0.003095950836568354,0.0007959384422592216,0.000864393176420191,,0.0025856394199428668,0.03718687551353812,0.0,0.0015922306878513762,,0.03252305549079056,0.0,0.003812602908138397,0.0015599573818677994,,0.010484583969486688,
FED_Temp_Vic3,0.009784215486770028,0.5015096959756153,0.035373257314421154,0.2607642550372143,0.021797932668902585,398.21154143524177,0.035082347392879576,0.025467308762741676,,0.018816663534094405,0.04600683907205752,0.04795018997654534,,0.004968384195678398,0.5130137585444887,0.02779149391186963,0.04529984998160781,0.04799547791870915,0.25199834932384835,0.02112946987105482,,0.058199361481249774,0.019256220000494657,0.005287680932823304
FED_Temp_Vic4,0.002345154258002761,0.07488962226334064,0.06490539432371314,0.0677453386894658,0.029494179110594897,0.029336995247946984,0.019862607738184556,0.09905173608984803,,0.019916233602595156,0.03336864313042442,0.003149141747168348,0.04999106037172842,0.08109683904801737,0.027558960850282727,0.046537281954697036,0.006947567098528237,0.17226421821839424,0.022853419817289874,0.04651225128800348,0.04707157814998043,0.07283644822759863,0.1053752308123821,0.05564382746730676
