Locations,Experiment_5_Data,Experiment_4_Data,Experiment_13_Data,Experiment_19_Data,Experiment_1_Data,Experiment_16_Data,Experiment_2_Data,Experiment_27_Data,Experiment_24_Data,Experiment_14_Data,Experiment_22_Data,Experiment_21_Data,Experiment_6_Data,Experiment_9_Data,Experiment_17_Data,Experiment_7_Data,Experiment_20_Data,Experiment_15_Data,Experiment_10_Data,Experiment_8_Data,Experiment_23_Data,Experiment_11_Data,Experiment_12_Data,Experiment_18_Data
FED_Vic1,1.547085785144089,,2.774430147996635,0.31286703516444636,4.1331983132549475,1.2582987982208684,3.018816819504265,0.020478884155183487,1.098632977100941,0.7865728883777043,2.290771601966397,,3.7078280370799406,0.4441880239475187,0.6336256289793138,0.8169964797301809,,2.398165836167035,0.5391220534956325,0.15862032392265446,0.93218047510615,0.39608391915877667,0.12343427253822015,0.5057717123439351
FED_Vic2,0.07650356582322097,0.07535358295098965,0.018416711926007308,0.0050758316672588665,,0.006448489798188921,0.04601304486683753,0.0004148406274194845,,0.23138337789546087,0.03776744433122098,0.010610078546165434,0.05297504392366095,0.01200618456996988,0.014680029142766775,0.015411570796241694,0.022931067586126463,0.022733984799451223,0.005581950852493876,0.00026695294215685686,0.012433033074249169,0.0002701083837071954,0.0008877986001627474,0.0006165461165611248
FED_Vic3,11.08427425934805,,7.887543280964181,5.050106375347446,21.822444962987483,5.215675331283212,1.2342873833956993,138.88216836540036,6.450466400690569,13.240222374062895,6.273017397446633,,9.169611548862408,0.652135686684157,17.46155465156284,1.3962601709435434,1.74481244658338,2.5160937813057025,0.6110402988670447,0.45048801960470647,0.08236416077812922,0.7226955487368186,1.6919491078976825,1.0470242891245927
FED_Vic4,0.6741241825153574,,0.0939631150349795,0.08155923573009392,1.1280228634341125,0.053093221565948874,0.06897392771964342,0.0014800149428334736,0.2843946753866029,0.23086721183486958,0.13526079018297027,0.01663358735867484,1.798380034308424,0.01497629730017112,0.3556632762283639,0.02576615335002509,0.05074715305648933,0.3717151034121583,0.020316982302811724,0.02056947659519161,0.3269322349044843,0.04361462137312791,0.025740829253177555,0.02663873085027585
