index,Experiment_5_Data,Experiment_4_Data,Experiment_13_Data,Experiment_19_Data,Experiment_1_Data,Experiment_16_Data,Experiment_2_Data,Experiment_27_Data,Experiment_24_Data,Experiment_14_Data,Experiment_22_Data,Experiment_21_Data,Experiment_6_Data,Experiment_9_Data,Experiment_17_Data,Experiment_7_Data,Experiment_20_Data,Experiment_15_Data,Experiment_10_Data,Experiment_8_Data,Experiment_23_Data,Experiment_11_Data,Experiment_12_Data,Experiment_18_Data
FED_Temp_Vic1,0.14612960301200736,,0.7625615007641406,0.035403634213845514,0.04805337252791486,0.759571336357193,1.06642544722806,0.11316408161310654,1.1894302782751431,1.1096042682636442,1.6019355091656449,,0.8332896513133823,0.5075786272039646,0.7817161458830242,0.6296691211416368,,2.4264396182844656,0.4231568024163426,0.5291499927161292,1.047407057221867,0.6557809570998252,0.0992245827306317,0.225806166396755
FED_Temp_Vic2,7.16448882734336e-05,0.004323797121684214,0.0,0.00017550858217376796,,8.964150308175158e-05,0.0017851358597101952,1123.6335555690343,,0.014980029618222574,0.0012070869545754257,0.0,0.0042755667416376625,8.650412833292528e-07,0.005257755135694334,0.0,,0.002120718556800202,0.0,,0.0010397088842564392,,0.003863530770344417,
FED_Temp_Vic3,0.5234251162633414,,0.6859578303101563,0.23515808547533645,0.03408626723583794,0.3558627550234471,0.041062508753137,128.4553359468532,0.376606587249882,0.03346915415035434,,,0.043461461285416884,0.10525225783666248,0.06622037790185142,0.13846363929195465,0.1556494087421676,0.032274895333302356,0.1608313862263001,0.07148098243590088,0.04447079694072977,0.14881180677988712,0.009234520573720966,0.010009449027568408
FED_Temp_Vic4,0.03153596334522754,,0.03713851319336976,0.03128356374539795,0.009979882880868055,0.02522148592356984,0.02761319919136416,0.10294239979929105,0.03614883254399627,0.0023165406521183825,0.02309735418707818,0.027353057968289136,0.08971117103936058,0.02037328141957031,0.04423596927993391,0.014024099457271885,0.0017254146155406104,0.01790245195056876,0.02570187704905879,0.02463159209372572,0.10208256879015727,0.0221160790815319,0.043476154775692055,0.025070798580762145
