Time,GPM,Total Gallons
01:49.2,-0.10767978,-0.068036683
01:49.2,-0.090450436,-0.068053193
01:49.2,-0.054803502,-0.068065293
01:49.2,-0.004897794,-0.06807027
01:49.2,-0.008462487,-0.068071388
01:49.2,-0.030444764,-0.068074629
01:49.2,-0.059556425,-0.068082131
01:49.2,-0.080350474,-0.068093784
01:49.2,-0.085103393,-0.068107575
01:49.3,-0.14689142,-0.068126909
01:49.3,-0.13976203,-0.068150796
01:49.3,-0.16352665,-0.068176068
01:49.3,-0.092232786,-0.068197384
01:49.3,-0.063121118,-0.068210334
01:49.3,-0.088668093,-0.068222977
01:49.3,-0.016780104,-0.068231769
01:49.3,-0.03757415,-0.068236299
01:49.3,-0.053021155,-0.068243846
01:49.3,-0.15520903,-0.068261199
01:49.4,-0.080350474,-0.068280831
01:49.4,-0.12787972,-0.068298183
01:49.4,-0.14986199,-0.068321332
01:49.4,-0.12787972,-0.068344474
01:49.4,-0.11065037,-0.068364352
01:49.4,-0.03757415,-0.068376705
01:49.4,-0.049456462,-0.068383954
01:49.4,-0.035791803,-0.068391062
01:49.4,-0.023909492,-0.068396039
01:49.4,-0.053021155,-0.068402447
01:49.4,-0.034009457,-0.068409704
01:49.5,-0.094015129,-0.068420373
01:49.5,-0.073221087,-0.068434305
01:49.5,-0.1195621,-0.068450369
01:49.5,-0.13976203,-0.068471983
01:49.5,-0.073221087,-0.06848973
01:49.5,-0.10233275,-0.068504363
01:49.5,-0.1005504,-0.068521269
01:49.5,-0.049456462,-0.068533771
01:49.5,-0.08332105,-0.068544835
01:49.6,-0.059556425,-0.068556741
01:49.6,-0.073221087,-0.068567805
01:49.6,-0.068468161,-0.068579614
01:49.6,-0.11421506,-0.068594836
01:49.6,-0.07678578,-0.068610758
01:49.6,-0.018562451,-0.0686187
01:49.6,-0.054803502,-0.068624817
01:49.6,-0.049456462,-0.068633504
01:49.6,-0.055991732,-0.068642288
01:49.6,-0.13619733,-0.068658307
01:49.7,-0.1195621,-0.068679623
01:49.7,-0.11243271,-0.068698958
01:49.7,-0.16352665,-0.06872195
01:49.7,-0.12134445,-0.068745688
01:49.7,-0.165309,-0.068769582
01:49.7,-0.14154437,-0.068795152
01:49.7,-0.1159974,-0.06881661
01:49.7,-0.1005504,-0.068834662
01:49.7,-0.10886802,-0.068852112
01:49.7,-0.12609737,-0.068871692
01:49.7,-0.073221087,-0.068888299
01:49.8,-0.10233275,-0.068902932
01:49.8,-0.13976203,-0.068923108
01:49.8,-0.13500911,-0.068946004
01:49.8,-0.16055608,-0.068970636
01:49.8,-0.15520903,-0.068996951
01:49.8,-0.18788539,-0.069025539
01:49.8,-0.22174998,-0.069059677
01:49.8,-0.16709134,-0.06909208
01:49.8,-0.15342669,-0.06911879
01:49.8,-0.12431502,-0.069141939
01:49.9,-0.061338775,-0.069157407
01:49.9,-0.096985705,-0.069170602
01:49.9,-0.14332671,-0.069190629
01:49.9,-0.16055608,-0.069215953
01:49.9,-0.12787972,-0.069239989
01:49.9,-0.11243271,-0.069260016
01:49.9,-0.13500911,-0.069280639
01:49.9,-0.14154437,-0.069303684
01:49.9,-0.15164433,-0.069328114
01:50.0,-0.16352665,-0.069354385
01:50.0,-0.13797969,-0.069379508
01:50.0,-0.080350474,-0.069397703
01:50.0,-0.14986199,-0.069416888
01:50.0,-0.14510907,-0.069441468
01:50.0,-0.13797969,-0.069465064
01:50.0,-0.13500911,-0.06948781
01:50.0,-0.12134445,-0.069509171
01:50.0,-0.088668093,-0.069526672
01:50.0,-0.20630297,-0.069551259
01:50.0,-0.20273829,-0.069585346
01:50.1,-0.13797969,-0.06961374
01:50.1,-0.1843207,-0.069640599
01:50.1,-0.15699138,-0.069669038
01:50.1,-0.17719132,-0.069696888
01:50.1,-0.14986199,-0.069724143
01:50.1,-0.098768055,-0.069744863
01:50.1,-0.057774078,-0.069757909
01:50.1,-0.13500911,-0.069773972
01:50.1,-0.10233275,-0.069793753
01:50.2,-0.10886802,-0.069811352
01:50.2,-0.047674116,-0.069824398
01:50.2,-0.064903468,-0.069833778
01:50.2,-0.12609737,-0.0698497
01:50.2,-0.1159974,-0.069869876
01:50.2,-0.12134445,-0.06988965
01:50.2,-0.15877372,-0.069912992
01:50.2,-0.13797969,-0.069937728
01:50.2,-0.16055608,-0.069962606
01:50.2,-0.1688737,-0.069990054
01:50.3,-0.10233275,-0.070012659
01:50.3,-0.080350474,-0.07002788
01:50.3,-0.035791803,-0.070037559
01:50.3,-0.090450436,-0.070048079
01:50.3,-0.13144441,-0.070066571
01:50.3,-0.14154437,-0.070089325
01:50.3,-0.15164433,-0.070113756
01:50.3,-0.14332671,-0.070138335
01:50.3,-0.13322675,-0.07016138
01:50.3,-0.11777975,-0.070182301
01:50.4,-0.086885743,-0.070199355
01:50.4,-0.07678578,-0.070212997
01:50.4,-0.082132816,-0.070226237
01:50.4,-0.12253268,-0.070243292
01:50.4,-0.15164433,-0.070266142
01:50.4,-0.17243838,-0.070293151
01:50.4,-0.094015129,-0.070315354
01:50.4,-0.11777975,-0.070333004
01:50.4,-0.10233275,-0.070351347
01:50.4,-0.044109423,-0.070363551
01:50.5,-0.045891769,-0.070371054
01:50.5,-0.045891769,-0.070378698
01:50.5,-0.044109423,-0.070386201
01:50.5,-0.073221087,-0.070395976
01:50.5,-0.057774078,-0.070406899
01:50.5,-0.015591874,-0.070413008
01:50.5,-0.041138843,-0.070417739
01:50.5,-0.004897794,-0.070421576
01:50.5,0.015302136,-0.070420705
01:50.5,0.028966794,-0.070417017
01:50.5,-0.034009457,-0.070417441
01:50.6,0.032531489,-0.070417561
01:50.6,-0.016780104,-0.070416249
01:50.6,0.047978491,-0.070413649
01:50.6,-0.012027181,-0.070410654
01:50.6,-0.035791803,-0.07041464
01:50.6,-0.045891769,-0.070421442
01:50.6,-0.013809527,-0.070426419
01:50.6,-0.047674116,-0.070431545
01:50.6,-0.069656394,-0.070441321
01:50.7,-0.11243271,-0.070456497
01:50.7,-0.096985705,-0.070473947
01:50.7,-0.030444764,-0.070484564
01:50.7,-0.016780104,-0.070488505
01:50.7,-0.012027181,-0.070490904
01:50.7,0.059860803,-0.070486918
01:50.7,0.001637478,-0.070481792
01:50.7,0.009955095,-0.070480824
01:50.7,0.047978491,-0.070475996
01:50.7,0.015302136,-0.070470728
01:50.8,0.025402101,-0.070467331
01:50.8,0.011737443,-0.070464239
01:50.8,-0.039356496,-0.070466541
01:50.8,-0.044109423,-0.070473492
01:50.8,-0.000144869,-0.07047718
01:50.8,-0.023909492,-0.070479184
01:50.8,-0.086885743,-0.070488423
01:50.8,0.01886683,-0.070494086
01:50.8,-0.023909492,-0.07049451
01:50.8,-0.042921189,-0.070500076
01:50.9,0.036096182,-0.07050065
01:50.9,-0.059556425,-0.070502602
01:50.9,-0.066685811,-0.070513122
01:50.9,-0.07678578,-0.07052508
01:50.9,0.050949071,-0.070527233
01:50.9,-0.049456462,-0.070527107
01:50.9,-0.045891769,-0.070535056
01:50.9,-0.13144441,-0.070549831
01:50.9,-0.004897794,-0.070561193
01:50.9,0.008766864,-0.070560873
01:51.0,0.06164315,-0.070555001
01:51.0,-0.004897794,-0.070550278
01:51.0,-0.025691839,-0.070552826
01:51.0,-0.064903468,-0.070560373
01:51.0,-0.039356496,-0.070569061
01:51.0,-0.088668093,-0.07057973
01:51.0,-0.015591874,-0.070588417
01:51.0,-0.041138843,-0.070593148
01:51.0,0.054513764,-0.070592031
01:51.0,0.095507741,-0.070579529
01:51.1,0.047978491,-0.070567571
01:51.1,-0.000144869,-0.070563585
01:51.1,-0.034009457,-0.070566431
01:51.1,-0.063121118,-0.070574529
01:51.1,-0.051238809,-0.070584059
01:51.1,0.023619754,-0.070586361
01:51.1,-0.059556425,-0.070589356
01:51.1,-0.022127146,-0.070596159
01:51.1,-0.012027181,-0.070599005
01:51.1,0.015302136,-0.070598736
01:51.1,0.006984518,-0.070596874
01:51.2,0.025402101,-0.070594177
01:51.2,0.034313835,-0.0705892
01:51.2,0.044413798,-0.070582643
01:51.2,0.005202171,-0.070578508
01:51.2,0.034313835,-0.070575215
01:51.2,-0.004897794,-0.070572764
01:51.2,0.073525459,-0.070567042
01:51.2,0.059860803,-0.070555925
01:51.2,0.1056077,-0.070542134
01:51.2,0.13650171,-0.070521958
01:51.3,0.090160698,-0.070503071
01:51.3,0.12105471,-0.070485473
01:51.3,0.11095474,-0.070466138
01:51.3,0.075307809,-0.070450611
01:51.3,0.090160698,-0.070436828
01:51.3,0.081843078,-0.070422493
01:51.3,0.006984518,-0.070415087
01:51.3,0.080060735,-0.070407838
01:51.3,0.044413798,-0.070397459
01:51.4,0.046196144,-0.070389912
01:51.4,0.06461373,-0.070380673
01:51.4,0.083625428,-0.07036832
01:51.4,0.078278385,-0.070354834
01:51.4,0.076496042,-0.07034193
01:51.4,0.10204301,-0.070327051
01:51.4,0.071743116,-0.070312575
01:51.4,0.066396073,-0.070301063
01:51.4,0.01886683,-0.070293956
01:51.4,0.022431523,-0.070290513
01:51.4,0.03074914,-0.07028608
01:51.5,0.020649176,-0.070281796
01:51.5,0.039066758,-0.070276819
01:51.5,0.1091724,-0.070264466
01:51.5,0.039066758,-0.070252113
01:51.5,0.052731417,-0.070244461
01:51.5,0.047978491,-0.070236072
01:51.5,0.13828406,-0.070220552
01:51.5,0.054513764,-0.070204481
01:51.5,0.06461373,-0.070194557
01:51.6,0.10204301,-0.070180669
01:51.6,0.028966794,-0.070169747
01:51.6,0.032531489,-0.070164621
01:51.6,0.022431523,-0.070160046
01:51.6,0.068178423,-0.070152491
01:51.6,0.081843078,-0.070139989
01:51.6,0.040849105,-0.070129767
01:51.6,0.034313835,-0.070123501
01:51.6,0.042631451,-0.070117094
01:51.6,0.009955095,-0.070112705
01:51.7,-0.039356496,-0.070115156
01:51.7,-0.066685811,-0.070123993
01:51.7,-0.061338775,-0.070134662
01:51.7,-0.066685811,-0.070145331
01:51.7,-0.03222711,-0.070153579
01:51.7,-0.080350474,-0.070162959
01:51.7,-0.10767978,-0.070178628
01:51.7,-0.054803502,-0.070192166
01:51.7,0.003419824,-0.07019645
01:51.7,-0.004897794,-0.070196576
01:51.8,-0.03222711,-0.070199668
01:51.8,0.023619754,-0.070200384
01:51.8,0.042631451,-0.070194863
01:51.8,0.15016638,-0.070178799
01:51.8,-0.025691839,-0.070168421
01:51.8,0.01886683,-0.070168994
01:51.8,-0.080350474,-0.070174113
01:51.8,-0.068468161,-0.070186518
01:51.8,-0.054803502,-0.070196792
01:51.8,-0.018562451,-0.070202902
01:51.9,-0.013809527,-0.070205599
01:51.9,-0.008462487,-0.070207454
01:51.9,-0.030444764,-0.070210703
01:51.9,-0.047674116,-0.070217207
01:51.9,-0.12253268,-0.070231393
01:51.9,-0.064903468,-0.070247017
01:51.9,-0.13797969,-0.070263922
01:51.9,-0.094015129,-0.070283256
01:51.9,-0.082132816,-0.070297934
01:51.9,-0.13797969,-0.070316277
01:51.9,-0.069656394,-0.070333578
01:52.0,-0.10233275,-0.070347913
01:52.0,-0.10411509,-0.070365116
01:52.0,-0.13619733,-0.070385143
01:52.0,-0.11243271,-0.070405863
01:52.0,-0.1005504,-0.070423611
01:52.0,-0.17065604,-0.070446216
01:52.0,-0.10411509,-0.070469111
01:52.0,-0.07678578,-0.070484184
01:52.0,-0.004897794,-0.070490994
01:52.1,0.005202171,-0.070490971
01:52.1,-0.001927216,-0.070490696
01:52.1,-0.010244834,-0.070491709
01:52.1,-0.096985705,-0.07050065
01:52.1,-0.054803502,-0.070513293
01:52.1,0.006984518,-0.070517279
01:52.1,-0.080350474,-0.070523396
01:52.1,0.009955095,-0.07052926
01:52.1,-0.041138843,-0.07053186
01:52.1,-0.025691839,-0.070537426
01:52.2,-0.053021155,-0.07054399
01:52.2,-0.082132816,-0.070555255
01:52.2,-0.027474185,-0.070564389
01:52.2,-0.051238809,-0.070570946
01:52.2,-0.020344799,-0.070576914
01:52.2,-0.010244834,-0.070579462
01:52.2,-0.095797479,-0.070588298
01:52.2,-0.035791803,-0.070599265
01:52.2,-0.030444764,-0.070604786
01:52.2,-0.041138843,-0.070610747
01:52.3,0.028966794,-0.07061176
01:52.3,0.020649176,-0.070607625
01:52.3,-0.012027181,-0.07060691
01:52.3,-0.068468161,-0.070613615
01:52.3,-0.098768055,-0.070627555
01:52.3,-0.057774078,-0.070640601
01:52.3,-0.066685811,-0.070650972
01:52.3,-0.080350474,-0.070663221
01:52.3,0.040849105,-0.070666514
01:52.3,0.009955095,-0.070662282
01:52.4,-0.022127146,-0.070663296
01:52.4,-0.080350474,-0.070671834
01:52.4,-0.039356496,-0.07068181
01:52.4,-0.068468161,-0.070690796
01:52.4,0.020649176,-0.070694782
01:52.4,-0.069656394,-0.070698865
01:52.4,-0.061338775,-0.070709787
01:52.4,-0.1005504,-0.070723273
01:52.4,-0.094015129,-0.070739485
01:52.4,-0.098768055,-0.070755556
01:52.5,-0.071438737,-0.070769742
01:52.5,-0.051238809,-0.070779964
01:52.5,-0.082132816,-0.070791073
01:52.5,-0.053021155,-0.070802338
01:52.5,-0.049456462,-0.070810877
01:52.5,-0.078568123,-0.070821546
01:52.5,-0.042921189,-0.070831671
01:52.5,-0.057774078,-0.070840061
01:52.5,0.011737443,-0.070843898
01:52.5,-0.064903468,-0.070848331
01:52.5,-0.001927216,-0.070853904
01:52.6,-0.044109423,-0.070857733
01:52.6,-0.027474185,-0.070863701
01:52.6,-0.041138843,-0.070869423
01:52.6,-0.022127146,-0.070874691
01:52.6,0.027184447,-0.070874274
01:52.6,0.005202171,-0.070871569
01:52.6,-0.047674116,-0.070875108
01:52.6,-0.057774078,-0.0708839
01:52.6,-0.03757415,-0.070891842
01:52.6,-0.029256532,-0.070897415
01:52.7,-0.088668093,-0.070907243
01:52.7,-0.1005504,-0.070923008
01:52.7,-0.10767978,-0.07094036
01:52.7,-0.063121118,-0.070954598
01:52.7,-0.090450436,-0.070967391
01:52.7,-0.10589744,-0.07098376
01:52.7,-0.016780104,-0.070993982
01:52.7,0.042631451,-0.070991829
01:52.7,-0.004897794,-0.070988685
01:52.8,0.066396073,-0.070983559
01:52.8,-0.041138843,-0.07098145
01:52.8,-0.03222711,-0.070987567
01:52.8,0.003419824,-0.070989966
01:52.8,0.13293701,-0.070978604
01:52.8,0.11273709,-0.07095813
01:52.8,0.03074914,-0.070946172
01:52.8,0.023619754,-0.070941642
01:52.8,-0.000144869,-0.070939682
01:52.8,0.009955095,-0.07093887
01:52.9,-0.041138843,-0.070941463
01:52.9,-0.063121118,-0.070950158
01:52.9,-0.008462487,-0.070956118
01:52.9,-0.064903468,-0.070962235
01:52.9,0.008766864,-0.070966914
01:52.9,-0.069656394,-0.070971988
01:52.9,0.008766864,-0.070977062
01:52.9,-0.053021155,-0.07098075
01:52.9,0.013519789,-0.070984043
01:52.9,-0.059556425,-0.07098788
01:53.0,0.039066758,-0.070989586
01:53.0,-0.025691839,-0.070988469
01:53.0,-0.063121118,-0.070995875
01:53.0,-0.053021155,-0.071005553
01:53.0,-0.055991732,-0.071014635
01:53.0,-0.041138843,-0.071022727
01:53.0,-0.041138843,-0.071029589
01:53.0,0.01886683,-0.071031444
01:53.0,-0.035791803,-0.071032852
01:53.0,-0.039356496,-0.071039118
01:53.1,-0.010244834,-0.071043245
01:53.1,0.006984518,-0.071043521
01:53.1,-0.003709563,-0.071043245
01:53.1,-0.064903468,-0.071048968
01:53.1,-0.055991732,-0.071059041
01:53.1,-0.063121118,-0.071068965
01:53.1,-0.12134445,-0.071084335
01:53.1,-0.061338775,-0.071099564
01:53.1,-0.054803502,-0.071109243
01:53.1,-0.12253268,-0.071124017
01:53.2,-0.14154437,-0.071146026
01:53.2,-0.042921189,-0.071161397
01:53.2,-0.095797479,-0.07117296
01:53.2,-0.064903468,-0.071186349
01:53.2,-0.10233275,-0.071200289
01:53.2,-0.13500911,-0.071220063
01:53.2,-0.12431502,-0.071241677
01:53.2,-0.094015129,-0.071259871
01:53.2,-0.053021155,-0.071272127
01:53.2,-0.054803502,-0.071281113
01:53.3,-0.042921189,-0.071289256
01:53.3,-0.030444764,-0.071295366
01:53.3,-0.029256532,-0.071300343
01:53.3,-0.07500343,-0.07130903
01:53.3,-0.12966207,-0.071326084
01:53.3,-0.12609737,-0.071347401
01:53.3,-0.11243271,-0.071367279
01:53.3,-0.094015129,-0.071384482
01:53.3,-0.068468161,-0.071398027
01:53.3,-0.11243271,-0.0714131
01:53.3,-0.12787972,-0.071433127
01:53.4,-0.12134445,-0.071453892
01:53.4,-0.088668093,-0.071471393
01:53.4,-0.1688737,-0.071492858
01:53.4,-0.092232786,-0.071514621
01:53.4,-0.12966207,-0.071533106
01:53.4,-0.090450436,-0.07155145
01:53.4,-0.1159974,-0.07156866
01:53.4,-0.098768055,-0.071586557
01:53.4,-0.1195621,-0.071604751
01:53.5,-0.080350474,-0.071621411
01:53.5,-0.088668093,-0.071635492
01:53.5,-0.10886802,-0.071651958
01:53.5,-0.10233275,-0.071669556
01:53.5,-0.053021155,-0.071682505
01:53.5,-0.069656394,-0.071692728
01:53.5,-0.00668014,-0.07169909
01:53.5,-0.13976203,-0.071711294
01:53.5,-0.008462487,-0.07172364
01:53.5,-0.1159974,-0.071734019
01:53.6,-0.12253268,-0.071753897
01:53.6,-0.16352665,-0.071777731
01:53.6,-0.12787972,-0.071802013
01:53.6,-0.18907362,-0.071828432
01:53.6,-0.15699138,-0.071857266
01:53.6,-0.15342669,-0.071883135
01:53.6,-0.13322675,-0.071907029
01:53.6,-0.18610305,-0.071933635
01:53.6,-0.12609737,-0.071959652
01:53.6,-0.1005504,-0.071978539
01:53.7,-0.051238809,-0.07199119
01:53.7,-0.07678578,-0.07200186
01:53.7,-0.027474185,-0.072010547
01:53.7,-0.044109423,-0.072016515
01:53.7,-0.14154437,-0.072031982
01:53.7,-0.022127146,-0.072045624
01:53.7,-0.063121118,-0.072052732
01:53.7,-0.082132816,-0.072064832
01:53.7,-0.17422073,-0.0720862
01:53.7,-0.11777975,-0.072110534
01:53.8,-0.12431502,-0.07213071
01:53.8,-0.10767978,-0.072150037
01:53.8,-0.092232786,-0.072166696
01:53.8,-0.059556425,-0.072179347
01:53.8,-0.047674116,-0.072188288
01:53.8,-0.016780104,-0.072193652
01:53.8,0.01886683,-0.072193481
01:53.8,-0.008462487,-0.072192617
01:53.8,-0.057774078,-0.072198138
01:53.8,-0.08332105,-0.072209895
01:53.9,-0.025691839,-0.072218977
01:53.9,-0.10411509,-0.072229795
01:53.9,-0.17540896,-0.072253086
01:53.9,-0.12787972,-0.072278365
01:53.9,-0.13500911,-0.07230027
01:53.9,-0.055991732,-0.072316192
01:53.9,-0.020344799,-0.072322547
01:53.9,0.11927236,-0.072314307
01:53.9,0.21670732,-0.072286308
01:53.9,0.34800684,-0.07223925
01:53.9,0.49653575,-0.072168864
01:54.0,0.75735247,-0.072064377
01:54.0,0.94806361,-0.07192225
01:54.0,1.1785804,-0.071745031
01:54.0,1.5213851,-0.07152003
01:54.0,1.7120962,-0.071250565
01:54.0,1.9592483,-0.070944615
01:54.0,2.2681885,-0.070592321
01:54.0,2.4796934,-0.070196658
01:54.0,2.707834,-0.069764353
01:54.0,2.9056745,-0.069296554
01:54.1,3.1142089,-0.068794884
01:54.1,3.1278737,-0.068274699
01:54.1,3.2146144,-0.067746148
01:54.1,3.3067024,-0.067202695
01:54.1,3.2865024,-0.066653252
01:54.1,3.3067024,-0.066103809
01:54.1,3.2894731,-0.065554112
01:54.1,3.2163968,-0.065011948
01:54.1,3.1599557,-0.064480573
01:54.2,3.0542033,-0.06396272
01:54.2,2.9027038,-0.063466296
01:54.2,2.7815042,-0.062992603
01:54.2,2.5973284,-0.062544361
01:54.2,2.5581167,-0.06211473
01:54.2,2.4386995,-0.061698321
01:54.2,2.4149349,-0.061293844
01:54.2,2.3650293,-0.060895506
01:54.2,2.2866061,-0.06050786
01:54.2,2.1214418,-0.060140517
01:54.3,2.1642182,-0.059783373
01:54.3,2.1333241,-0.059425235
01:54.3,2.0667832,-0.059075221
01:54.3,2.0620303,-0.058731146
01:54.3,1.9592483,-0.05839603
01:54.3,1.8142841,-0.058081564
01:54.3,1.7614079,-0.057783585
01:54.3,1.6764493,-0.057497092
01:54.3,1.6455553,-0.05722025
01:54.3,1.5332674,-0.056955345
01:54.4,1.4750441,-0.056704648
01:54.4,1.3900856,-0.056465879
01:54.4,1.3455269,-0.05623791
01:54.4,1.2962153,-0.05601776
01:54.4,1.207098,-0.055809144
01:54.4,1.186898,-0.055609643
01:54.4,1.11501,-0.055417813
01:54.4,1.1084747,-0.055232517
01:54.4,1.1476864,-0.055044502
01:54.4,1.1102571,-0.054856334
01:54.5,1.0591632,-0.054675546
01:54.5,1.0609455,-0.054498866
01:54.5,0.99915755,-0.05432719
01:54.5,1.0199516,-0.054158926
01:54.5,0.9379636,-0.053995762
01:54.5,0.95994592,-0.053837601
01:54.5,0.82032871,-0.053689241
01:54.5,0.81201112,-0.053553212
01:54.5,0.77279949,-0.05342114
01:54.5,0.81022877,-0.05328922
01:54.6,0.73655844,-0.053160317
01:54.6,0.7846818,-0.053033546
01:54.6,0.80844641,-0.05290078
01:54.6,0.67714691,-0.052776981
01:54.6,0.63615292,-0.052667536
01:54.6,0.60347652,-0.05256423
01:54.6,0.56426495,-0.052466918
01:54.6,0.58327663,-0.052371286
01:54.6,0.48405933,-0.052282341
01:54.6,0.55238259,-0.05219597
01:54.7,0.50128865,-0.052108161
01:54.7,0.56426495,-0.052019365
01:54.7,0.52327096,-0.051928733
01:54.7,0.51317096,-0.051842362
01:54.7,0.46029469,-0.051761236
01:54.7,0.45851237,-0.05168467
01:54.7,0.46385938,-0.051607803
01:54.7,0.46385938,-0.051530492
01:54.7,0.39731845,-0.051458724
01:54.7,0.4448477,-0.051388543
01:54.7,0.31235993,-0.05132544
01:54.8,0.36167151,-0.05126927
01:54.8,0.30701289,-0.051213548
01:54.8,0.33909512,-0.051159702
01:54.8,0.33909512,-0.051103186
01:54.8,0.30701289,-0.051049344
01:54.8,0.29691291,-0.050999016
01:54.8,0.25948364,-0.050952647
01:54.8,0.29334822,-0.050906576
01:54.8,0.31711283,-0.050855704
01:54.9,0.3034482,-0.050803989
01:54.9,0.27136594,-0.050756089
01:54.9,0.21136028,-0.05071586
01:54.9,0.24700721,-0.050677661
01:54.9,0.21492496,-0.050639167
01:54.9,0.18403096,-0.050605919
01:54.9,0.23037197,-0.050571386
01:54.9,0.26423657,-0.050530165
01:54.9,0.18403096,-0.050492812
01:54.9,0.25948364,-0.05045585
01:55.0,0.17927803,-0.050419286
01:55.0,0.13828406,-0.050392821
01:55.0,0.085407771,-0.05037418
01:55.0,0.097290084,-0.050358955
01:55.0,0.093725391,-0.050343037
01:55.0,0.12283705,-0.050324991
01:55.0,0.080060735,-0.050308082
01:55.0,0.12283705,-0.050291173
01:55.0,0.076496042,-0.050274562
01:55.0,0.013519789,-0.050267059
01:55.1,0.027184447,-0.050263669
01:55.1,-0.061338775,-0.050266515
01:55.1,0.006984518,-0.050271045
01:55.1,0.046196144,-0.050266612
01:55.1,0.05629611,-0.05025807
