Time,GPM,Total Gallons
48:53.9,-0.041487407,1.1571413
48:53.9,-0.058738466,1.157133
48:53.9,-0.033159308,1.1571254
48:53.9,-0.048625775,1.1571184
48:53.9,-0.072420344,1.1571084
48:53.9,-0.080748439,1.1570957
48:54.0,-0.15748592,1.1570758
48:54.0,-0.12714784,1.157052
48:54.0,-0.068851158,1.1570357
48:54.0,-0.043272,1.1570264
48:54.0,-0.082533032,1.1570159
48:54.0,-0.082533032,1.1570021
48:54.0,-0.086102217,1.1569881
48:54.0,-0.031374715,1.1569782
48:54.0,-0.084317625,1.1569687
48:54.0,-0.077179253,1.1569552
48:54.1,0.02513738,1.1569508
48:54.1,-0.01769284,1.1569515
48:54.1,-0.00758015,1.1569494
48:54.1,0.021568194,1.1569506
48:54.1,-0.048625775,1.1569483
48:54.1,-0.033159308,1.1569415
48:54.1,-0.082533032,1.1569319
48:54.1,-0.046841182,1.156921
48:54.1,0.003127405,1.1569175
48:54.2,0.007886319,1.1569183
48:54.2,-0.01055447,1.156918
48:54.2,-0.045056593,1.1569135
48:54.2,-0.1063276,1.1569009
48:54.2,-0.086102217,1.1568848
48:54.2,-0.1063276,1.1568688
48:54.2,-0.036728494,1.1568569
48:54.2,0.040603846,1.1568571
48:54.2,0.023352787,1.1568625
48:54.2,-0.000441779,1.1568644
48:54.3,0.023352787,1.1568663
48:54.3,0.016214417,1.1568696
48:54.3,0.006101726,1.1568714
48:54.3,-0.031374715,1.1568694
48:54.3,0.009670911,1.1568676
48:54.3,-0.051600099,1.156864
48:54.3,-0.089076541,1.1568524
48:54.3,-0.009364742,1.1568441
48:54.3,-0.004010964,1.1568431
48:54.3,-0.072420344,1.1568366
48:54.4,-0.12893243,1.1568199
48:54.4,-0.12536325,1.1567987
48:54.4,-0.10275842,1.1567796
48:54.4,-0.048625775,1.1567671
48:54.4,0.016214417,1.1567644
48:54.4,0.009670911,1.1567665
48:54.4,0.11377214,1.1567768
48:54.4,0.023352787,1.1567882
48:54.4,0.091762163,1.1567979
48:54.4,0.08997757,1.156813
48:54.4,0.055475451,1.1568251
48:54.5,0.007886319,1.1568304
48:54.5,0.026921973,1.1568333
48:54.5,-0.024236346,1.1568335
48:54.5,-0.053384688,1.1568271
48:54.5,-0.072420344,1.1568166
48:54.5,-0.062307652,1.1568053
48:54.5,-0.10275842,1.1567916
48:54.5,0.021568194,1.1567848
48:54.5,-0.00758015,1.156786
48:54.5,0.026921973,1.1567876
48:54.6,0.023352787,1.1567918
48:54.6,0.076295696,1.1568
48:54.6,0.048931945,1.1568105
48:54.6,0.074511103,1.1568208
48:54.6,0.081649475,1.1568338
48:54.6,0.011455503,1.1568415
48:54.6,-0.021262025,1.1568408
48:54.6,0.023352787,1.1568409
48:54.6,0.054285724,1.1568474
48:54.6,0.062613823,1.1568571
48:54.7,0.093546756,1.1568701
48:54.7,0.076295696,1.1568843
48:54.7,-0.014123655,1.1568894
48:54.7,-0.021262025,1.1568866
48:54.7,0.029896293,1.1568873
48:54.7,0.001342813,1.1568899
48:54.7,0.052501131,1.1568943
48:54.7,-0.01055447,1.1568979
48:54.7,-0.039702814,1.1568936
48:54.7,-0.08788681,1.156883
48:54.8,-0.063497379,1.1568704
48:54.8,-0.055169281,1.1568605
48:54.8,-0.062307652,1.1568507
48:54.8,-0.070635751,1.1568396
48:54.8,-0.12357866,1.1568235
48:54.8,-0.048625775,1.1568091
48:54.8,0.016214417,1.1568065
48:54.8,-0.015908247,1.1568065
48:54.8,-0.005795557,1.1568047
48:54.9,-0.065281972,1.1567987
48:54.9,-0.053384688,1.1567888
48:54.9,-0.033159308,1.1567816
48:54.9,-0.019477433,1.1567773
48:54.9,-0.075989529,1.1567693
48:54.9,-0.041487407,1.1567595
48:54.9,-0.024236346,1.156754
48:54.9,0.035250071,1.156755
48:54.9,0.026921973,1.1567601
48:54.9,0.028706564,1.1567647
48:54.9,0.007886319,1.1567678
