Time,GPM,Total Gallons
33:24.81,-0.10564660000000001,-8.8e-06
33:24.82,-0.10683802,-2.65e-05
33:24.83,-0.14972924,-4.79e-05
33:24.84,-0.10683802,-6.929999999999999e-05
33:24.85,-0.038926926,-8.14e-05
33:24.86,0.000390024,-8.46e-05
33:24.87,-0.11219943,-9.39e-05
33:24.88,-0.05441542,-0.000107835
33:24.89,-0.055606842000000004,-0.00011700399999999999
33:24.90,-0.062755384,-0.00012686700000000002
33:24.91,-0.052628285999999996,-0.000136483
33:24.92,0.002177158,-0.00014068700000000002
33:24.93,-0.049054019000000004,-0.000144594
33:24.94,-0.12232652,-0.00015887600000000002
33:24.95,-0.043692615,-0.00017271099999999998
33:24.96,-0.083009563,-0.000183269
33:24.97,0.017665654,-0.000188715
33:24.98,0.012304251,-0.000186217
33:24.99,-0.006162801,-0.00018570599999999997
33:25.00,-0.049054019000000004,-0.00019030700000000002
33:25.01,-0.028204121000000002,-0.000196745
33:25.02,-0.01450276,-0.00020030400000000003
33:25.03,-0.038926926,-0.00020475700000000002
33:25.04,-0.021651296,-0.000209805
33:25.05,-0.060968246,-0.00021669
33:25.06,0.005751426,-0.000221292
33:25.07,-0.06632965099999999,-0.00022634
33:25.08,-0.062755384,-0.000237097
33:25.09,-0.080031008,-0.00024899599999999997
33:25.10,-0.06454251700000001,-0.000261045
33:25.11,-0.069308206,-0.00027219900000000004
33:25.12,-0.018077028999999998,-0.000279481
33:25.13,0.015878519,-0.000279664
33:25.14,0.005751426,-0.00027786200000000003
33:25.15,0.014091386000000001,-0.000276208
33:25.16,-0.041905481,-0.00027852599999999997
33:25.17,-0.05441542,-0.000286553
33:25.18,-0.052628285999999996,-0.000295474
33:25.19,-0.094923794,-0.00030777
33:25.20,-0.060968246,-0.000320761
33:25.21,-0.10564660000000001,-0.00033464599999999997
33:25.22,-0.11041229,-0.000352651
33:25.23,-0.083009563,-0.00036877
33:25.24,-0.090158105,-0.000383201
33:25.25,-0.038926926,-0.000393958
33:25.26,-0.023438429,-0.000399155
33:25.27,-0.027012697999999998,-0.00040336
33:25.28,-0.009737069000000001,-0.000406422
33:25.29,-0.025225565,-0.000409336
33:25.30,-0.059181113,-0.00041637
33:25.31,-0.10028519,-0.00042965900000000004
33:25.32,-0.011524203,-0.00043897699999999995
33:25.33,-0.10028519,-0.000448294
33:25.34,-0.083009563,-0.000463569
33:25.35,-0.10683802,-0.00047939
33:25.36,-0.08837097099999999,-0.0004956580000000001
33:25.37,-0.074669607,-0.000509245
33:25.38,0.017665654,-0.000513995
33:25.39,-0.016289894,-0.000513881
33:25.40,-0.021651296,-0.000517043
33:25.41,0.05042978,-0.000514644
33:25.42,-0.00139711,-0.000510558
33:25.43,-0.002588533,-0.00051089
33:25.44,-0.05441542,-0.000515641
33:25.45,-0.028204121000000002,-0.0005225259999999999
33:25.46,-0.055606842000000004,-0.00052951
33:25.47,-0.06632965099999999,-0.0005396719999999999
33:25.48,-0.004375667,-0.000545564
33:25.49,-0.018077028999999998,-0.000547435
