Time,GPM,Total Gallons
21:46.9,0.16554691,0.054697331
21:46.9,0.1536483,0.054723933
21:46.9,0.13520543,0.054748006
21:46.9,0.14353447,0.054771233
21:46.9,0.16554691,0.05479699
21:46.9,0.066788375,0.05481635
21:46.9,0.16257226,0.054835465
21:46.9,0.11795244,0.054858845
21:46.9,0.13163584,0.054879643
21:47.0,0.11259806,0.054899994
21:47.0,0.13996488,0.054921042
21:47.0,0.13520543,0.054943975
21:47.0,0.15900268,0.054968491
21:47.0,0.1518635,0.054994397
21:47.0,0.042991139,0.055010635
21:47.0,0.12152202,0.055024348
21:47.0,0.017409107,0.055035923
21:47.0,0.053104963,0.055041801
21:47.1,0.10783862,0.055055212
21:47.1,0.13520543,0.055075467
21:47.1,0.068573169,0.05509245
21:47.1,0.032282382,0.055100854
21:47.1,0.017409107,0.055104993
21:47.1,0.10605382,0.055115283
21:47.1,0.088800825,0.055131521
21:47.1,0.034067173,0.055141762
21:47.1,0.088800825,0.055151999
21:47.1,0.085231237,0.055166502
21:47.2,0.12449668,0.055183981
21:47.2,0.13520543,0.055205625
21:47.2,0.11438286,0.055226423
21:47.2,0.054889757,0.055240531
21:47.2,0.12449668,0.055255476
21:47.2,0.090585612,0.055273402
21:47.2,0.082256578,0.055287804
21:47.2,0.097724788,0.055302802
21:47.2,-0.013527302,0.055309821
21:47.2,0.023953348,0.055310689
21:47.2,0.051320173,0.055316962
21:47.3,0.001940903,0.055321403
21:47.3,0.001940903,0.055321723
21:47.3,-0.054577537,0.055317339
21:47.3,0.017409107,0.055314239
21:47.3,-0.005198269,0.05531526
21:47.3,0.013839521,0.055315979
21:47.3,0.020383762,0.055318829
21:47.3,0.057864413,0.055325352
21:47.3,0.080471791,0.055336878
21:47.3,0.056674551,0.055348307
21:47.4,0.010269936,0.055353887
21:47.4,0.013839521,0.055355895
21:47.4,-0.011742509,0.05535607
21:47.4,0.047750585,0.055359073
21:47.4,0.065003581,0.055368468
21:47.4,0.035851967,0.055376872
21:47.4,0.051320173,0.055384137
21:47.4,0.00670035,0.055388972
21:47.4,0.015624315,0.055390835
21:47.4,0.12330682,0.055402409
21:47.5,0.12330682,0.055422962
21:47.5,0.12449668,0.055443615
21:47.5,0.13342065,0.055465106
21:47.5,0.11081327,0.055485461
21:47.5,0.080471791,0.055501401
21:47.5,0.12806627,0.05551878
21:47.5,0.049535379,0.05553358
21:47.5,0.10605382,0.055546544
21:47.5,0.045965794,0.055559214
21:47.5,0.0941552,0.055570893
21:47.6,0.065003581,0.055584155
21:47.6,0.065003581,0.055594988
21:47.6,0.061433997,0.055605527
21:47.6,0.057864413,0.055615466
21:47.6,0.049535379,0.055624418
21:47.6,-0.006983061,0.055627964
21:47.6,0.049535379,0.055631511
21:47.6,0.10605382,0.055644475
21:47.6,0.065003581,0.055658732
21:47.6,0.059649207,0.055669118
21:47.7,0.003725696,0.0556744
21:47.7,0.017409107,0.055676162
21:47.7,-0.035539746,0.05567465
21:47.7,-0.03732454,0.055668578
21:47.7,0.031092519,0.05566806
21:47.7,0.00015611,0.055670664
21:47.7,-0.020666473,0.055668954
21:47.7,0.070357963,0.055673096
21:47.7,0.031092519,0.055681549
21:47.8,0.068573169,0.055689856
21:47.8,0.025738141,0.055697713
21:47.8,0.039421551,0.055703145
21:47.8,0.076902203,0.055712838
21:47.8,0.15067364,0.055731803
21:47.8,0.20481236,0.055761427
21:47.8,0.16733171,0.05579244
21:47.8,0.1536483,0.055819191
21:47.8,0.14174968,0.055843808
21:47.8,0.12449668,0.055865996
21:47.9,0.14888884,0.055888776
21:47.9,0.14174968,0.055912998
21:47.9,0.14174968,0.055936623
21:47.9,0.12628147,0.05595896
21:47.9,0.10248423,0.055978023
21:47.9,0.11616764,0.055996243
21:47.9,0.18101512,0.056021009
21:47.9,0.16733171,0.05605004
21:47.9,0.19112894,0.056079913
21:47.9,0.21849577,0.056114048
21:47.9,0.17923033,0.056147192
21:48.0,0.13520543,0.056173395
21:48.0,0.16733171,0.056198608
21:48.0,0.21016674,0.056230068
21:48.0,0.20005292,0.056264251
21:48.0,0.19291374,0.056297
21:48.0,0.14710405,0.056325335
21:48.0,0.15543309,0.056350548
21:48.0,0.10426903,0.056372188
21:48.0,0.063218787,0.056386147
21:48.0,0.095939994,0.056399412
21:48.1,-0.01888168,0.056405831
21:48.1,0.054889757,0.056408834
21:48.1,0.01859897,0.056414958
21:48.1,0.061433997,0.056421626
21:48.1,0.076902203,0.056433156
21:48.1,0.01859897,0.056441113
21:48.1,0.051320173,0.05644694
21:48.1,0.13520543,0.056462485
21:48.1,0.097724788,0.056481894
21:48.1,0.098914646,0.056498282
21:48.2,0.085231237,0.05651363
21:48.2,0.17447087,0.05653527
21:48.2,0.18101512,0.056564894
21:48.2,0.1881543,0.056595661
21:48.2,0.11081327,0.056620575
21:48.2,0.14174968,0.056641623
21:48.2,0.2018377,0.056670256
21:48.2,0.2018377,0.056703895
21:48.2,0.23574877,0.056740362
21:48.2,0.1709013,0.056774251
21:48.3,0.20302756,0.056805409
21:48.3,0.26490039,0.056844406
21:48.3,0.25954601,0.056888111
21:48.3,0.23217918,0.056929089
21:48.3,0.21373633,0.056966249
21:48.3,0.26311558,0.057005987
21:48.3,0.26133078,0.057049692
21:48.3,0.28215337,0.057094984
21:48.3,0.26133078,0.057140276
21:48.3,0.25776121,0.057183534
21:48.4,0.29702666,0.057229765
21:48.4,0.28512803,0.057278279
21:48.4,0.19648333,0.057318415
21:48.4,0.19648333,0.057351165
21:48.4,0.18636949,0.057383068
21:48.4,0.23753355,0.057418395
21:48.4,0.25121698,0.057459123
21:48.4,0.27322942,0.057502829
21:48.4,0.20005292,0.057542268
21:48.5,0.21552111,0.057576902
21:48.5,0.1881543,0.057610542
21:48.5,0.21849577,0.057644431
21:48.5,0.25478655,0.05768387
21:48.5,0.23396398,0.057724603
21:48.5,0.23753355,0.057763893
21:48.5,0.16733171,0.057797633
21:48.5,0.21016674,0.057829093
21:48.5,0.14710405,0.057858866
21:48.5,0.059649207,0.057876095
21:48.6,0.11973723,0.057891045
21:48.6,0.13163584,0.057911992
21:48.6,0.19648333,0.057939336
21:48.6,0.19112894,0.057971638
21:48.6,0.27858379,0.058010779
21:48.6,0.29524186,0.058058601
21:48.6,0.30416584,0.058108553
21:48.6,0.22028056,0.058152258
21:48.6,0.22206536,0.05818912
21:48.6,0.20005292,0.058224298
21:48.6,0.21671097,0.058259029
21:48.7,0.18101512,0.058292173
21:48.7,0.19112894,0.058323186
21:48.7,0.14531927,0.058351222
21:48.7,0.13818009,0.058374848
21:48.7,0.20302756,0.058403283
21:48.7,0.14531927,0.058432311
21:48.7,0.21373633,0.058462236
21:48.7,0.22028056,0.058498401
21:48.7,0.2018377,0.058533579
21:48.7,0.19469853,0.058566626
21:48.8,0.23574877,0.058602497
21:48.8,0.27322942,0.058644913
21:48.8,0.24764739,0.05868832
21:48.8,0.26311558,0.058730885
21:48.8,0.28334326,0.058776423
21:48.8,0.22741973,0.058818989
21:48.8,0.24288794,0.058858182
21:48.8,0.20838194,0.058895789
21:48.8,0.27501422,0.058936071
21:48.8,0.19112894,0.058974918
21:48.9,0.17923033,0.059005782
21:48.9,0.15543309,0.05903367
21:48.9,0.13699023,0.05905804
21:48.9,0.21671097,0.059087515
21:48.9,0.21373633,0.059123386
21:48.9,0.2440778,0.05916154
21:48.9,0.21849577,0.059200086
21:48.9,0.20302756,0.059235215
21:48.9,0.18636949,0.059267666
21:48.9,0.16733171,0.059297141
21:49.0,0.21373633,0.059328899
21:49.0,0.19648333,0.059363082
21:49.0,0.23217918,0.059398804
21:49.0,0.22028056,0.059436511
21:49.0,0.22563495,0.059473671
21:49.0,0.21671097,0.059510533
21:49.0,0.26668519,0.059550818
21:49.0,0.21849577,0.059591252
21:49.0,0.21552111,0.059627421
21:49.1,0.27322942,0.05966815
21:49.1,0.26490039,0.059712995
21:49.1,0.30892527,0.059760813
21:49.1,0.21373633,0.059804369
21:49.1,0.25776121,0.059843663
21:49.1,0.18636949,0.059880674
21:49.1,0.25478655,0.059917439
21:49.1,0.18636949,0.0599542
21:49.1,0.11081327,0.059978966
21:49.1,0.1709013,0.060002442
21:49.2,0.19291374,0.060032763
21:49.2,0.16554691,0.060062636
21:49.2,0.13996488,0.060088094
21:49.2,0.16554691,0.060113553
21:49.2,0.11259806,0.060136735
21:49.2,0.084041372,0.060153119
21:49.2,0.1709013,0.060174365
21:49.2,0.17447087,0.060203146
21:49.2,0.15067364,0.060230244
21:49.2,0.1518635,0.060255457
21:49.3,0.2018377,0.060284931
21:49.3,0.14888884,0.06031416
21:49.3,0.12152202,0.060336694
21:49.3,0.16554691,0.060360618
21:49.3,0.18458471,0.060389794
21:49.3,0.15900268,0.060418427
21:49.3,0.21849577,0.060449887
21:49.3,0.15721788,0.060481198
21:49.3,0.13996488,0.060505964
21:49.3,0.1709013,0.06053187
21:49.3,0.24586259,0.0605666
21:49.4,0.1096234,0.060596224
21:49.4,0.1096234,0.060614496
21:49.4,0.041206345,0.060627066
21:49.4,0.078686997,0.060637057
21:49.4,0.088800825,0.060651012
21:49.4,0.11438286,0.060667947
21:49.4,0.14353447,0.060689438
21:49.4,0.11081327,0.060710635
21:49.4,0.13520543,0.060731139
21:49.4,0.14888884,0.060754813
21:49.5,0.080471791,0.060773928
21:49.5,0.1518635,0.060793288
21:49.5,0.13520543,0.060817212
21:49.5,0.13163584,0.060839448
21:49.5,0.080471791,0.060857125
21:49.5,0.065003581,0.060869247
21:49.5,0.090585612,0.060882214
21:49.5,0.082256578,0.060896616
21:49.5,0.047750585,0.06090745
21:49.5,0.11795244,0.060921259
21:49.6,0.13342065,0.060942207
21:49.6,0.14710405,0.060965586
21:49.6,0.10069944,0.060986236
21:49.6,0.13818009,0.061006144
21:49.6,0.10605382,0.061026495
21:49.6,0.17923033,0.06105027
21:49.6,0.11438286,0.061074737
21:49.6,0.13163584,0.061095241
21:49.6,0.068573169,0.061111927
21:49.6,0.029307727,0.061120082
21:49.7,0.022168554,0.061124373
21:49.7,-0.044463713,0.061122514
21:49.7,0.037636761,0.061121944
21:49.7,-0.003413476,0.061124798
21:49.7,0.013839521,0.061125666
21:49.7,0.10248423,0.061135359
21:49.7,0.1096234,0.061153036
21:49.7,0.16554691,0.061175968
21:49.7,0.17744553,0.061204549
21:49.7,0.15543309,0.061232291
21:49.8,0.10248423,0.061253786
21:49.8,0.16376212,0.06127597
21:49.8,0.12985106,0.061300442
21:49.8,0.1691165,0.061325356
21:49.8,0.10605382,0.061348286
21:49.8,0.11438286,0.061366655
21:49.8,0.12806627,0.061386861
21:49.8,0.18993908,0.061413363
21:49.8,0.14710405,0.061441448
21:49.9,0.18101512,0.061468791
21:49.9,0.16078746,0.061497279
21:49.9,0.12985106,0.061521497
21:49.9,0.15900268,0.061545569
21:49.9,0.1691165,0.061572913
21:49.9,0.17447087,0.061601546
21:49.9,0.14353447,0.061628047
21:49.9,0.0941552,0.061647855
21:49.9,0.11616764,0.061665382
21:49.9,0.12628147,0.061685584
21:50.0,0.14888884,0.061708517
21:50.0,0.16554691,0.061734721
21:50.0,0.16376212,0.061762165
21:50.0,0.18993908,0.06179164
21:50.0,0.13818009,0.061818983
21:50.0,0.14353447,0.06184246
21:50.0,0.16078746,0.061867822
21:50.0,0.16554691,0.061895017
21:50.0,0.1881543,0.061924491
21:50.0,0.076902203,0.061946578
21:50.0,0.14353447,0.061964951
21:50.1,0.15900268,0.06199016
21:50.1,0.12152202,0.06201354
21:50.1,0.084041372,0.062030669
21:50.1,0.078686997,0.062044229
21:50.1,0.065003581,0.062056206
21:50.1,-0.005198269,0.062061191
21:50.1,0.012054729,0.062061761
21:50.1,0.080471791,0.062069472
21:50.1,0.088800825,0.06208358
21:50.1,0.045965794,0.062094808
21:50.2,0.061433997,0.062103759
21:50.2,0.13163584,0.062119849
21:50.2,0.10426903,0.062139507
21:50.2,0.1096234,0.062157333
21:50.2,0.13520543,0.062177736
21:50.2,0.13699023,0.06220042
21:50.2,0.19826812,0.062228356
21:50.2,0.18458471,0.062260263
21:50.2,0.17625567,0.062290333
21:50.2,0.15067364,0.062317576
21:50.3,0.039421551,0.06233342
21:50.3,0.088800825,0.062344104
21:50.3,0.097724788,0.06235965
21:50.3,0.1536483,0.062380597
21:50.3,0.13996488,0.062405065
21:50.3,0.12985106,0.062427551
21:50.3,0.1691165,0.062452465
21:50.3,0.090585612,0.062474106
21:50.3,0.12806627,0.06249233
21:50.3,0.042991139,0.062506586
21:50.4,0.056674551,0.062514886
21:50.4,0.12449668,0.062529989
21:50.4,0.044775933,0.062544093
21:50.4,0.017409107,0.062549278
21:50.4,0.042991139,0.062554307
21:50.4,0.023953348,0.062559888
21:50.4,0.037636761,0.062565021
21:50.4,0.032282382,0.062570848
21:50.4,0.078686997,0.062580094
21:50.5,0.16078746,0.062600054
21:50.5,0.14710405,0.062625706
21:50.5,0.16376212,0.062651612
21:50.5,0.14531927,0.062677376
21:50.5,0.16376212,0.062703133
21:50.5,0.1881543,0.062732458
21:50.5,0.14531927,0.062760249
21:50.5,0.13520543,0.062783621
21:50.5,0.0941552,0.062802739
21:50.5,0.11259806,0.062819965
21:50.6,0.059649207,0.062834322
21:50.6,0.095939994,0.062847286
21:50.6,0.1096234,0.062864415
21:50.6,0.065003581,0.062878974
21:50.6,0.14710405,0.062896647
21:50.6,0.095939994,0.062916905
21:50.6,0.10426903,0.062933587
21:50.6,0.16376212,0.062955923
21:50.6,0.16257226,0.062983118
21:50.6,0.14531927,0.063008778
21:50.6,0.15721788,0.063033991
21:50.7,0.12152202,0.063057214
21:50.7,0.12806627,0.063078016
21:50.7,0.12806627,0.063099362
21:50.7,0.12330682,0.063120306
21:50.7,0.12806627,0.063141257
21:50.7,0.13342065,0.06316305
21:50.7,0.14710405,0.063186422
21:50.7,0.15543309,0.063211635
21:50.7,0.14888884,0.063236997
