Time,GPM,Total Gallons
33:44.1,-0.24003759,-0.002880956
33:44.1,-0.26919466,-0.002923393
33:44.1,-0.24182272,-0.002965978
33:44.1,-0.26264921,-0.003008019
33:44.1,-0.2501533,-0.003050753
33:44.1,-0.22992188,-0.00309076
33:44.1,-0.24003759,-0.003129924
33:44.1,-0.19719455,-0.003166361
33:44.1,-0.22159128,-0.00320126
33:44.1,-0.22337641,-0.003238342
33:44.2,-0.21088052,-0.003274531
33:44.2,-0.23349214,-0.003311562
33:44.2,-0.23349214,-0.003350478
33:44.2,-0.25550869,-0.003391229
33:44.2,-0.21266565,-0.003430245
33:44.2,-0.22159128,-0.003466433
33:44.2,-0.21623591,-0.00350292
33:44.2,-0.16863252,-0.003534993
33:44.2,-0.17874824,-0.003563942
33:44.3,-0.1460209,-0.003591006
33:44.3,-0.10496299,-0.003611922
33:44.3,-0.10020265,-0.00362902
33:44.3,-0.13114485,-0.003648299
33:44.3,-0.15137629,-0.003671843
33:44.3,-0.17696311,-0.003699205
33:44.3,-0.17041764,-0.003728154
33:44.3,-0.19421934,-0.003758541
33:44.3,-0.17041764,-0.003788928
33:44.3,-0.15316142,-0.003815894
33:44.3,-0.161492,-0.003842115
33:44.4,-0.25729382,-0.003877015
33:44.4,-0.20790531,-0.003915782
33:44.4,-0.2656244,-0.003955244
33:44.4,-0.17696311,-0.003992127
33:44.4,-0.25550869,-0.004028167
33:44.4,-0.22159128,-0.004067926
33:44.4,-0.16684739,-0.004100296
33:44.4,-0.15137629,-0.004126816
33:44.4,-0.1460209,-0.004151599
33:44.4,-0.17696311,-0.004178515
33:44.5,-0.18231849,-0.004208456
33:44.5,-0.17160773,-0.00423795
33:44.5,-0.16506226,-0.004266006
33:44.5,-0.21266565,-0.004297485
33:44.5,-0.22992188,-0.004334367
33:44.5,-0.13412006,-0.004364705
33:44.5,-0.11567375,-0.004385522
33:44.5,-0.13412006,-0.004406338
33:44.5,-0.18053336,-0.00443256
33:44.5,-0.13769032,-0.004459079
33:44.6,-0.24360785,-0.004490854
33:44.6,-0.24003759,-0.004531159
33:44.6,-0.24182272,-0.004571315
33:44.6,-0.26383927,-0.004613454
33:44.6,-0.24182272,-0.004655594
33:44.6,-0.24003759,-0.004695749
33:44.6,-0.26383927,-0.00473774
33:44.6,-0.25907895,-0.004781317
33:44.6,-0.30311209,-0.004828168
33:44.6,-0.32572368,-0.004880571
33:44.7,-0.29656661,-0.00493243
33:44.7,-0.30668232,-0.004982702
33:44.7,-0.24539298,-0.005028709
33:44.7,-0.25907895,-0.005070749
33:44.7,-0.26740953,-0.005114624
33:44.7,-0.26383927,-0.005158896
33:44.7,-0.31025258,-0.005206738
33:44.7,-0.33583942,-0.00526058
33:44.7,-0.31679806,-0.005314967
33:44.8,-0.26383927,-0.005363355
33:44.8,-0.21980615,-0.005403659
33:44.8,-0.26919466,-0.00544441
33:44.8,-0.2810955,-0.005490269
33:44.8,-0.22813675,-0.005532705
33:44.8,-0.19897968,-0.005568299
33:44.8,-0.19243421,-0.005600918
33:44.8,-0.23170701,-0.005636264
33:44.8,-0.19897968,-0.005672155
33:44.8,-0.27276492,-0.005711468
33:44.9,-0.21266565,-0.005751921
33:44.9,-0.26919466,-0.005792077
33:44.9,-0.26264921,-0.005836398
33:44.9,-0.27097979,-0.005880868
33:44.9,-0.21266565,-0.005921172
33:44.9,-0.2501533,-0.005959741
33:44.9,-0.32393855,-0.006007583
33:44.9,-0.3286989,-0.006061971
33:44.9,-0.29121125,-0.006113631
33:44.9,-0.2810955,-0.006161324
33:45.0,-0.17160773,-0.00619905
33:45.0,-0.16684739,-0.006227255
33:45.0,-0.19421934,-0.006257345
33:45.0,-0.21088052,-0.006291104
33:45.0,-0.22337641,-0.006327293
33:45.0,-0.23825246,-0.006365763
33:45.0,-0.23170701,-0.006404927
33:45.0,-0.21088052,-0.00644181
33:45.0,-0.19897968,-0.006475966
33:45.0,-0.20612018,-0.006509725
33:45.0,-0.161492,-0.00654036
33:45.1,-0.21445078,-0.006571689
33:45.1,-0.19600447,-0.006605894
33:45.1,-0.23349214,-0.006641686
33:45.1,-0.27097979,-0.006683726
33:45.1,-0.30489722,-0.006731717
33:45.1,-0.24717811,-0.006777724
33:45.1,-0.28466576,-0.006822045
33:45.1,-0.29656661,-0.006870482
33:45.1,-0.26383927,-0.006917184
33:45.1,-0.25193843,-0.006960166
33:45.2,-0.1852937,-0.006996603
33:45.2,-0.29478148,-0.00703661
33:45.2,-0.2810955,-0.007084601
33:45.2,-0.24360785,-0.007128327
33:45.2,-0.2810955,-0.007172053
33:45.2,-0.28942612,-0.007219597
33:45.2,-0.22337641,-0.007262331
33:45.2,-0.2501533,-0.007301793
33:45.2,-0.23170701,-0.007341949
33:45.2,-0.16684739,-0.007375163
33:45.3,-0.25550869,-0.00741036
33:45.3,-0.22456649,-0.007450367
33:45.3,-0.24896322,-0.007489828
33:45.3,-0.20433505,-0.007527604
33:45.3,-0.23349214,-0.00756409
33:45.3,-0.21980615,-0.007601866
33:45.3,-0.17160773,-0.007634484
33:45.3,-0.12757459,-0.007659417
33:45.3,-0.16863252,-0.007684101
33:45.4,-0.23825246,-0.007718009
33:45.4,-0.22337641,-0.007756479
33:45.4,-0.23170701,-0.007794403
33:45.4,-0.1852937,-0.007829154
33:45.4,-0.20433505,-0.007861624
33:45.4,-0.27097979,-0.007901234
33:45.4,-0.26919466,-0.007946249
33:45.4,-0.22813675,-0.007987695
33:45.4,-0.19243421,-0.008022742
33:45.4,-0.20790531,-0.008056105
33:45.5,-0.20254993,-0.008090311
33:45.5,-0.19064908,-0.008123078
33:45.5,-0.12221921,-0.008149151
33:45.5,-0.18053336,-0.00817438
33:45.5,-0.18410362,-0.008204768
33:45.5,-0.24717811,-0.008240708
33:45.5,-0.12578946,-0.008271789
33:45.5,-0.16506226,-0.008296028
33:45.5,-0.13114485,-0.008320712
33:45.5,-0.24539298,-0.008352091
33:45.5,-0.19600447,-0.008388875
33:45.6,-0.24539298,-0.008425659
33:45.6,-0.23349214,-0.008465567
33:45.6,-0.21980615,-0.008503342
33:45.6,-0.23646735,-0.008541365
33:45.6,-0.25372356,-0.008582216
33:45.6,-0.24003759,-0.008623364
33:45.6,-0.27276492,-0.008666097
33:45.6,-0.23527725,-0.008708435
33:45.6,-0.2501533,-0.008748889
33:45.6,-0.24360785,-0.008790036
33:45.7,-0.25372356,-0.008831481
33:45.7,-0.22337641,-0.008871241
33:45.7,-0.28466576,-0.008913579
33:45.7,-0.29656661,-0.008962015
33:45.7,-0.21088052,-0.009004303
33:45.7,-0.18231849,-0.00903707
33:45.7,-0.14304569,-0.009064185
33:45.7,-0.21445078,-0.009093977
33:45.7,-0.23825246,-0.009131703
33:45.7,-0.23646735,-0.009171263
33:45.8,-0.24717811,-0.009211568
33:45.8,-0.28645089,-0.009256038
33:45.8,-0.24717811,-0.009300508
33:45.8,-0.27276492,-0.009343837
33:45.8,-0.27455005,-0.009389448
33:45.8,-0.31858319,-0.009438877
33:45.8,-0.27752525,-0.009488554
33:45.8,-0.2656244,-0.009533817
33:45.8,-0.2656244,-0.009578088
33:45.8,-0.24896322,-0.009620971
33:45.9,-0.23170701,-0.009661028
33:45.9,-0.15316142,-0.009693101
33:45.9,-0.18053336,-0.009720909
33:45.9,-0.19243421,-0.00975199
33:45.9,-0.20790531,-0.009785353
33:45.9,-0.18886395,-0.009818418
33:45.9,-0.20076481,-0.009850888
33:45.9,-0.2810955,-0.009891043
33:45.9,-0.24717811,-0.009935067
33:45.9,-0.29121125,-0.009979934
33:46.0,-0.21802104,-0.010022371
33:46.0,-0.21088052,-0.010058113
33:46.0,-0.18410362,-0.010091029
33:46.0,-0.25372356,-0.010127516
33:46.0,-0.24896322,-0.010169407
33:46.0,-0.2810955,-0.010213579
33:46.0,-0.2501533,-0.010257851
33:46.0,-0.18707883,-0.010294287
33:46.0,-0.19600447,-0.010326212
33:46.1,-0.16327713,-0.010356152
33:46.1,-0.19421934,-0.010385945
33:46.1,-0.17339286,-0.010416579
33:46.1,-0.12578946,-0.010441512
33:46.1,-0.25550869,-0.010473288
33:46.1,-0.15673167,-0.010507641
33:46.1,-0.15316142,-0.010533466
33:46.1,-0.16327713,-0.010559836
33:46.1,-0.14423577,-0.010585464
33:46.1,-0.19600447,-0.010613818
33:46.2,-0.21623591,-0.010648171
33:46.2,-0.22337641,-0.010684807
33:46.2,-0.23646735,-0.010723128
33:46.2,-0.23646735,-0.01076254
33:46.2,-0.23349214,-0.010801704
33:46.2,-0.22813675,-0.010840174
33:46.2,-0.21980615,-0.010877503
33:46.2,-0.22159128,-0.010914287
33:46.2,-0.27931038,-0.010956029
33:46.2,-0.26740953,-0.011001591
33:46.3,-0.23170701,-0.011043184
33:46.3,-0.29478148,-0.011087059
33:46.3,-0.25372356,-0.011132768
33:46.3,-0.29121125,-0.011178181
33:46.3,-0.21623591,-0.011220469
33:46.3,-0.27931038,-0.011261765
33:46.3,-0.24003759,-0.011305045
33:46.3,-0.27276492,-0.011347779
33:46.3,-0.19243421,-0.011386547
33:46.3,-0.17041764,-0.011416785
33:46.3,-0.30489722,-0.011456395
33:46.4,-0.2810955,-0.011505229
33:46.4,-0.25372356,-0.011549799
33:46.4,-0.30013686,-0.011595954
33:46.4,-0.21445078,-0.011638838
33:46.4,-0.27276492,-0.01167944
33:46.4,-0.25907895,-0.011723761
33:46.4,-0.25193843,-0.011766346
33:46.4,-0.24896322,-0.011808089
33:46.4,-0.38046759,-0.011860543
33:46.4,-0.32393855,-0.011919244
33:46.5,-0.27752525,-0.011969367
33:46.5,-0.31025258,-0.01201835
33:46.5,-0.20433505,-0.012061233
33:46.5,-0.22456649,-0.012096975
33:46.5,-0.15137629,-0.012128305
33:46.5,-0.13114485,-0.012151849
33:46.5,-0.15137629,-0.012175392
33:46.5,-0.11031837,-0.012197201
33:46.5,-0.12221921,-0.012216579
33:46.5,-0.091872059,-0.012234421
33:46.6,-0.18231849,-0.012257271
33:46.6,-0.17874824,-0.01228736
33:46.6,-0.17696311,-0.012317003
33:46.6,-0.15673167,-0.012344811
33:46.6,-0.19243421,-0.012373909
33:46.6,-0.21802104,-0.012408114
33:46.6,-0.22159128,-0.012444749
33:46.6,-0.16684739,-0.01247712
33:46.6,-0.16327713,-0.012504631
33:46.6,-0.13769032,-0.012529712
33:46.7,-0.17160773,-0.012555487
33:46.7,-0.161492,-0.012583246
33:46.7,-0.15792176,-0.012609865
33:46.7,-0.10198778,-0.012631524
33:46.7,-0.17160773,-0.012654324
33:46.7,-0.13233493,-0.012679653
33:46.7,-0.15673167,-0.012703743
33:46.7,-0.17874824,-0.0127317
33:46.7,-0.12043409,-0.012756633
33:46.8,-0.10198778,-0.012775168
33:46.8,-0.074615829,-0.012789886
33:46.8,-0.11745888,-0.012805891
33:46.8,-0.14423577,-0.0128277
33:46.8,-0.18410362,-0.012855062
33:46.8,-0.16863252,-0.012884458
33:46.8,-0.20254993,-0.01291539
33:46.8,-0.20612018,-0.012949446
33:46.8,-0.14423577,-0.012978643
33:46.8,-0.23170701,-0.013009973
33:46.9,-0.17696311,-0.013044029
33:46.9,-0.19064908,-0.013074664
33:46.9,-0.17696311,-0.013105299
33:46.9,-0.18707883,-0.013135636
33:46.9,-0.12400434,-0.013161561
33:46.9,-0.20433505,-0.013188923
33:46.9,-0.12043409,-0.013215987
33:46.9,-0.053789351,-0.013230506
33:46.9,-0.074615829,-0.013241207
33:46.9,-0.12043409,-0.013257462
33:46.9,-0.15137629,-0.013280112
33:47.0,-0.1460209,-0.013304897
33:47.0,-0.15792176,-0.013330225
33:47.0,-0.18410362,-0.013358728
33:47.0,-0.14780603,-0.013386387
33:47.0,-0.086516678,-0.013405915
33:47.0,-0.19719455,-0.013429558
33:47.0,-0.18053336,-0.013461036
33:47.0,-0.15792176,-0.013489241
33:47.0,-0.19600447,-0.013518736
33:47.0,-0.26740953,-0.013557354
33:47.1,-0.20969044,-0.013597113
33:47.1,-0.23170701,-0.013633898
33:47.1,-0.20076481,-0.013669937
33:47.1,-0.19600447,-0.013703002
33:47.1,-0.22337641,-0.013737951
33:47.1,-0.19719455,-0.013772999
33:47.1,-0.20790531,-0.013806758
33:47.1,-0.15137629,-0.013836699
33:47.1,-0.20790531,-0.01386664
33:47.1,-0.18410362,-0.013899308
33:47.2,-0.15673167,-0.013927711
33:47.2,-0.13947545,-0.013952396
33:47.2,-0.19064908,-0.013979906
33:47.2,-0.12400434,-0.014006129
33:47.2,-0.069260448,-0.014022234
33:47.2,-0.12043409,-0.014038042
33:47.2,-0.16327713,-0.014061686
33:47.2,-0.16506226,-0.014089048
33:47.2,-0.16506226,-0.014116558
33:47.2,-0.20969044,-0.014147788
33:47.3,-0.19600447,-0.014181597
33:47.3,-0.21445078,-0.014215802
33:47.3,-0.16684739,-0.014247578
33:47.3,-0.19600447,-0.014277816
33:47.3,-0.13947545,-0.014305773
33:47.3,-0.14959116,-0.014329863
33:47.3,-0.24360785,-0.01436263
33:47.3,-0.16863252,-0.014396984
33:47.3,-0.24003759,-0.014431041
33:47.3,-0.24003759,-0.014471048
33:47.4,-0.22992188,-0.014510212
33:47.4,-0.25907895,-0.014550962
33:47.4,-0.15792176,-0.014585713
33:47.4,-0.17041764,-0.014613075
33:47.4,-0.20433505,-0.014644305
33:47.4,-0.19719455,-0.014677767
33:47.4,-0.16506226,-0.014707956
33:47.4,-0.21445078,-0.014739582
33:47.4,-0.21088052,-0.014775028
33:47.5,-0.15792176,-0.014805761
33:47.5,-0.10853324,-0.014827967
33:47.5,-0.1121035,-0.014846353
33:47.5,-0.084731549,-0.014862756
33:47.5,-0.029987657,-0.014872316
33:47.5,-0.072830707,-0.014880884
33:47.5,-0.079376169,-0.014893569
33:47.5,-0.1852937,-0.014915626
33:47.5,-0.12221921,-0.014941252
33:47.5,-0.19243421,-0.014967473
33:47.6,-0.17696311,-0.014998257
33:47.6,-0.20076481,-0.015029735
33:47.6,-0.16327713,-0.015060073
33:47.6,-0.14959116,-0.015086145
33:47.6,-0.16684739,-0.015112516
33:47.6,-0.18410362,-0.015141763
33:47.6,-0.14304569,-0.015169025
33:47.6,-0.20076481,-0.015197677
33:47.6,-0.18053336,-0.015229452
33:47.6,-0.20969044,-0.015261971
33:47.7,-0.21266565,-0.015297169
33:47.7,-0.10020265,-0.015323241
33:47.7,-0.12578946,-0.015342074
33:47.7,-0.12578946,-0.015363039
33:47.7,-0.10198778,-0.015382022
33:47.7,-0.19064908,-0.015406408
33:47.7,-0.15673167,-0.015435358
33:47.7,-0.14304569,-0.015460339
33:47.7,-0.19600447,-0.015488594
33:47.7,-0.19064908,-0.015520816
33:47.7,-0.17874824,-0.0155516
33:47.8,-0.13947545,-0.015578119
33:47.8,-0.10020265,-0.015598092
33:47.8,-0.13947545,-0.015618066
33:47.8,-0.076400958,-0.015636057
33:47.8,-0.14304569,-0.015654344
33:47.8,-0.18410362,-0.015681606
33:47.8,-0.17339286,-0.015711399
33:47.8,-0.1460209,-0.015738018
33:47.8,-0.13947545,-0.015761809
33:47.8,-0.12043409,-0.015783468
33:47.9,-0.13412006,-0.015804682
33:47.9,-0.20254993,-0.015832739
33:47.9,-0.13412006,-0.015860794
33:47.9,-0.11864896,-0.015881859
33:47.9,-0.13590519,-0.015903072
33:47.9,-0.11864896,-0.015924286
33:47.9,-0.18231849,-0.015949367
33:47.9,-0.15673167,-0.015977621
33:47.9,-0.15673167,-0.016003745
33:47.9,-0.17517798,-0.016031403
33:48.0,-0.21802104,-0.016064171
33:48.0,-0.14780603,-0.016094657
33:48.0,-0.12400434,-0.016117308
33:48.0,-0.12221921,-0.016137827
33:48.0,-0.13233493,-0.016159041
33:48.0,-0.20969044,-0.016187543
33:48.0,-0.15970688,-0.016218327
33:48.0,-0.19600447,-0.016247971
33:48.0,-0.15673167,-0.016277365
33:48.0,-0.13590519,-0.016301753
33:48.1,-0.18410362,-0.01632842
33:48.1,-0.11864896,-0.01635365
33:48.1,-0.22337641,-0.016382152
33:48.1,-0.18231849,-0.016415961
33:48.1,-0.19421934,-0.016447341
33:48.1,-0.18410362,-0.016478868
33:48.1,-0.20969044,-0.016511684
33:48.1,-0.20612018,-0.016546337
33:48.1,-0.18053336,-0.016578559
33:48.2,-0.21088052,-0.016611176
33:48.2,-0.19897968,-0.016645333
33:48.2,-0.18886395,-0.016677653
33:48.2,-0.18231849,-0.016708586
33:48.2,-0.1852937,-0.016739221
33:48.2,-0.19243421,-0.016770698
33:48.2,-0.14423577,-0.016798755
33:48.2,-0.1852937,-0.016826216
33:48.2,-0.161492,-0.016855115
33:48.2,-0.15673167,-0.016881635
33:48.3,-0.17517798,-0.016909294
33:48.3,-0.13590519,-0.016935218
33:48.3,-0.17517798,-0.016961142
33:48.3,-0.12935972,-0.016986521
33:48.3,-0.15970688,-0.017010611
33:48.3,-0.12221921,-0.017034104
33:48.3,-0.13947545,-0.017055914
33:48.3,-0.13590519,-0.017078862
33:48.3,-0.18231849,-0.017105382
33:48.3,-0.12400434,-0.017130909
33:48.3,-0.13233493,-0.01715227
33:48.4,-0.15673167,-0.01717636
33:48.4,-0.081161298,-0.017196184
33:48.4,-0.10020265,-0.017211299
33:48.4,-0.064500108,-0.017225025
33:48.4,-0.098417521,-0.017238602
33:48.4,-0.20254993,-0.017263683
33:48.4,-0.11864896,-0.017290449
33:48.4,-0.15792176,-0.017313497
33:48.4,-0.1460209,-0.017338827
33:48.4,-0.16684739,-0.017364899
33:48.5,-0.10496299,-0.01738755
33:48.5,-0.1121035,-0.01740564
33:48.5,-0.13412006,-0.017426159
33:48.5,-0.16863252,-0.017451389
33:48.5,-0.078186087,-0.017471958
33:48.5,-0.086516678,-0.017485684
33:48.5,-0.15316142,-0.017505657
33:48.5,-0.10853324,-0.017527465
33:48.5,-0.10853324,-0.017545555
33:48.5,-0.15792176,-0.017567759
33:48.6,-0.17339286,-0.017595369
33:48.6,-0.1460209,-0.017621988
33:48.6,-0.15494654,-0.017647069
33:48.6,-0.15673167,-0.017673042
33:48.6,-0.13590519,-0.017697429
33:48.6,-0.16684739,-0.017722659
33:48.6,-0.11864896,-0.01774645
33:48.6,-0.13233493,-0.017767366
33:48.6,-0.08294642,-0.017785307
33:48.6,-0.09306214,-0.017799975
33:48.7,-0.14959116,-0.017820196
33:48.7,-0.13947545,-0.017844286
33:48.7,-0.13590519,-0.017867235
33:48.7,-0.15970688,-0.017891869
33:48.7,-0.15792176,-0.017918339
33:48.7,-0.16684739,-0.017945403
33:48.7,-0.14959116,-0.017971775
33:48.7,-0.22456649,-0.018002955
33:48.7,-0.22813675,-0.018040681
33:48.8,-0.161492,-0.018073151
33:48.8,-0.12578946,-0.018097091
33:48.8,-0.10853324,-0.018116618
33:48.8,-0.11864896,-0.01813555
33:48.8,-0.084731549,-0.0181525
33:48.8,-0.13114485,-0.018170489
33:48.8,-0.11864896,-0.018191306
33:48.8,-0.053789351,-0.018205676
33:48.8,-0.15316142,-0.018222922
33:48.8,-0.15970688,-0.018248996
33:48.9,-0.12221921,-0.018272489
33:48.9,-0.12757459,-0.018293306
33:48.9,-0.14959116,-0.018316403
33:48.9,-0.15792176,-0.018342029
33:48.9,-0.17160773,-0.018369492
33:48.9,-0.20433505,-0.01840082
33:48.9,-0.24896322,-0.018438596
33:48.9,-0.23646735,-0.018479049
33:48.9,-0.1852937,-0.018514197
33:48.9,-0.19600447,-0.018545972
33:49.0,-0.24896322,-0.018583054
33:49.0,-0.19897968,-0.018620383
33:49.0,-0.22337641,-0.01865558
33:49.0,-0.23646735,-0.018693902
33:49.0,-0.16863252,-0.01872766
33:49.0,-0.18231849,-0.018756907
33:49.0,-0.16684739,-0.018786004
33:49.0,-0.13947545,-0.018811531
33:49.0,-0.14780603,-0.018835472
33:49.0,-0.19719455,-0.018864224
33:49.0,-0.091872059,-0.018888313
33:49.1,-0.11388862,-0.018905459
33:49.1,-0.12757459,-0.018925581
33:49.1,-0.055574477,-0.018940846
33:49.1,-0.15673167,-0.018958537
33:49.1,-0.060929857,-0.018976675
33:49.1,-0.13590519,-0.01899308
33:49.1,-0.14423577,-0.019016424
33:49.1,-0.12400434,-0.019038778
33:49.1,-0.15494654,-0.019062025
33:49.1,-0.16863252,-0.019088991
33:49.2,-0.1121035,-0.019112386
33:49.2,-0.11745888,-0.019131515
33:49.2,-0.1121035,-0.019150646
33:49.2,-0.13233493,-0.019171016
33:49.2,-0.14959116,-0.019194512
33:49.2,-0.17696311,-0.019221725
33:49.2,-0.161492,-0.019249929
33:49.2,-0.096632399,-0.019271441
33:49.2,-0.11031837,-0.019288687
33:49.2,-0.10853324,-0.019306924
33:49.3,-0.11567375,-0.019325608
33:49.3,-0.065690197,-0.019340724
33:49.3,-0.094847269,-0.019354101
33:49.3,-0.13590519,-0.019373331
33:49.3,-0.13114485,-0.019395586
33:49.3,-0.088301808,-0.019413874
33:49.3,-0.050814137,-0.019425467
33:49.3,-0.12757459,-0.019440332
33:49.3,-0.079376169,-0.019457579
33:49.3,-0.03355791,-0.019466991
33:49.4,-0.067475326,-0.01947541
33:49.4,-0.045458756,-0.019484822
33:49.4,-0.094847269,-0.019496514
33:49.4,-0.14126056,-0.019516191
33:49.4,-0.096632399,-0.019536015
33:49.4,-0.067475326,-0.01954969
33:49.4,-0.081161298,-0.019562077
33:49.4,-0.081161298,-0.019575603
33:49.4,-0.12935972,-0.019593148
33:49.4,-0.14304569,-0.019615849
33:49.5,-0.17696311,-0.019642517
33:49.5,-0.13233493,-0.019668292
33:49.5,-0.14126056,-0.019691093
33:49.5,-0.050814137,-0.019707099
33:49.5,-0.091872059,-0.01971899
33:49.5,-0.11031837,-0.019735839
33:49.5,-0.078186087,-0.019751549
33:49.5,-0.11031837,-0.019767256
33:49.5,-0.15137629,-0.019789066
33:49.6,-0.067475326,-0.019807303
33:49.6,-0.079376169,-0.019819541
33:49.6,0.007500009,-0.019825531
33:49.6,-0.12400434,-0.019835239
33:49.6,-0.072830707,-0.019851644
33:49.6,-0.11745888,-0.0198675
33:49.6,-0.088301808,-0.019884648
33:49.6,-0.098417521,-0.019900208
33:49.6,-0.052004222,-0.019912744
33:49.6,-0.094847269,-0.019924982
33:49.7,-0.1037729,-0.019941533
33:49.7,-0.040103376,-0.019953523
33:49.7,-0.060929857,-0.019961944
33:49.7,-0.12400434,-0.019977355
33:49.7,-0.12221921,-0.019997874
33:49.7,-0.13947545,-0.020019682
33:49.7,-0.072830707,-0.020037375
33:49.7,-0.091872059,-0.020051099
33:49.7,-0.091872059,-0.020066412
33:49.7,-0.049029011,-0.020078154
33:49.7,-0.13947545,-0.020093864
33:49.8,-0.081161298,-0.02011225
33:49.8,-0.09306214,-0.020126769
33:49.8,-0.094847269,-0.020142429
33:49.8,-0.11864896,-0.020160221
33:49.8,-0.11745888,-0.020179896
33:49.8,-0.086516678,-0.020196894
33:49.8,-0.057359602,-0.020208884
33:49.8,-0.10853324,-0.020222709
33:49.8,-0.091872059,-0.020239409
33:49.8,-0.067475326,-0.02025269
33:49.9,-0.15316142,-0.020271076
33:49.9,-0.13769032,-0.020295314
33:49.9,-0.12043409,-0.020316824
33:49.9,-0.091872059,-0.020334518
33:49.9,-0.15673167,-0.020355234
33:49.9,-0.20790531,-0.020385621
33:49.9,-0.26086408,-0.020424686
33:49.9,-0.24539298,-0.020466875
33:49.9,-0.22635162,-0.020506188
33:49.9,-0.16684739,-0.020538956
33:50.0,-0.091872059,-0.020560516
33:50.0,-0.15673167,-0.020581234
33:50.0,-0.16863252,-0.020608347
33:50.0,-0.17041764,-0.020636603
33:50.0,-0.19421934,-0.020666989
33:50.0,-0.21623591,-0.020701194
33:50.0,-0.24003759,-0.020739218
33:50.0,-0.20612018,-0.020776398
33:50.0,-0.14126056,-0.020805348
33:50.0,-0.16506226,-0.020830875
33:50.1,-0.1121035,-0.020853972
33:50.1,-0.1460209,-0.020875484
33:50.1,-0.16506226,-0.020901408
33:50.1,-0.19719455,-0.020931596
33:50.1,-0.22159128,-0.020966496
33:50.1,-0.20076481,-0.021001693
33:50.1,-0.23825246,-0.021038279
33:50.1,-0.25729382,-0.021079576
33:50.1,-0.23349214,-0.021120474
33:50.2,-0.23527725,-0.021159539
33:50.2,-0.28288063,-0.021202721
33:50.2,-0.22635162,-0.021245157
33:50.2,-0.26383927,-0.021286007
33:50.2,-0.31858319,-0.021334544
33:50.2,-0.31025258,-0.021386947
33:50.2,-0.31025258,-0.021438656
33:50.2,-0.26264921,-0.0214864
33:50.2,-0.27276492,-0.021531017
33:50.2,-0.24717811,-0.021574348
33:50.3,-0.23825246,-0.021614801
33:50.3,-0.20790531,-0.021651981
33:50.3,-0.21445078,-0.021687178
33:50.3,-0.18053336,-0.021720095
33:50.3,-0.19064908,-0.021751028
33:50.3,-0.27752525,-0.021790043
33:50.3,-0.23527725,-0.021832777
33:50.3,-0.25193843,-0.021873379
33:50.3,-0.23825246,-0.021914229
33:50.3,-0.22337641,-0.0219527
