Time,GPM,Total Gallons
13:01.1,-0.26671222,-0.002920427
13:01.1,-0.31253618,-0.002968699
13:01.1,-0.32800922,-0.003022079
13:01.1,-0.31610689,-0.003075756
13:01.1,-0.28873152,-0.003126161
13:01.1,-0.24409777,-0.003170564
13:01.2,-0.32324827,-0.003217844
13:01.2,-0.24766847,-0.003265421
13:01.2,-0.21731754,-0.003304171
13:01.2,-0.25957081,-0.003343912
13:01.2,-0.22743452,-0.003384497
13:01.2,-0.30420455,-0.003428801
13:01.2,-0.26492685,-0.003476229
13:01.2,-0.28873152,-0.003522368
13:01.2,-0.23576614,-0.003566077
13:01.3,-0.21850777,-0.003603934
13:01.3,-0.23576614,-0.003641791
13:01.3,-0.26492685,-0.003683517
13:01.3,-0.26849756,-0.00372797
13:01.3,-0.29706314,-0.003775101
13:01.3,-0.29230222,-0.003824215
13:01.3,-0.32979456,-0.003876058
13:01.3,-0.30598989,-0.003929041
13:01.3,-0.2375515,-0.003974337
13:01.3,-0.18101542,-0.004009218
13:01.4,-0.26314151,-0.004046232
13:01.4,-0.21017613,-0.004085676
13:01.4,-0.23219545,-0.004122541
13:01.4,-0.23933685,-0.004161836
13:01.4,-0.23100521,-0.004201032
13:01.4,-0.20660543,-0.0042375
13:01.4,-0.17089844,-0.00426896
13:01.4,-0.22029312,-0.00430156
13:01.4,-0.20839079,-0.004337284
13:01.4,-0.25302452,-0.004375736
13:01.4,-0.29706314,-0.004421577
13:01.5,-0.25480989,-0.004467568
13:01.5,-0.25123918,-0.004509739
13:01.5,-0.25302452,-0.004551762
13:01.5,-0.24290754,-0.004593091
13:01.5,-0.1947031,-0.004629559
13:01.5,-0.24290754,-0.004666027
13:01.5,-0.17446914,-0.004700809
13:01.5,-0.22386381,-0.004734004
13:01.5,-0.25659522,-0.004774043
13:01.5,-0.28397059,-0.004819091
13:01.6,-0.25302452,-0.004863842
13:01.6,-0.27028289,-0.004907452
13:01.6,-0.21017613,-0.004947491
13:01.6,-0.25659522,-0.004986389
13:01.6,-0.24290754,-0.005028016
13:01.6,-0.20005915,-0.00506493
13:01.6,-0.1554254,-0.005094554
13:01.6,-0.20660543,-0.005124724
13:01.6,-0.16256681,-0.005155489
13:01.6,-0.22564916,-0.005187841
13:01.7,-0.22564916,-0.00522545
13:01.7,-0.16911308,-0.005258347
13:01.7,-0.19648845,-0.005288815
13:01.7,-0.18637148,-0.00532072
13:01.7,-0.19291775,-0.005352329
13:01.7,-0.24588312,-0.005388896
13:01.7,-0.18101542,-0.005424472
13:01.7,-0.26314151,-0.005461486
13:01.7,-0.24409777,-0.005503756
13:01.8,-0.1554254,-0.00553705
13:01.8,-0.22743452,-0.005568956
13:01.8,-0.25302452,-0.005608995
13:01.8,-0.27325848,-0.005652853
13:01.8,-0.28039989,-0.005698992
13:01.8,-0.29230222,-0.005746718
13:01.8,-0.28218523,-0.005794593
13:01.8,-0.26314151,-0.005840038
13:01.8,-0.29230222,-0.005886326
13:01.8,-0.28218523,-0.005934201
13:01.9,-0.31789222,-0.005984208
13:01.9,-0.26314151,-0.006032629
13:01.9,-0.23219545,-0.006073908
13:01.9,-0.23933685,-0.006113203
13:01.9,-0.35002851,-0.006162318
13:01.9,-0.28516081,-0.006215251
13:01.9,-0.32800922,-0.00626635
13:01.9,-0.26492685,-0.006315762
13:01.9,-0.26671222,-0.006360066
13:01.9,-0.27325848,-0.006405064
13:02.0,-0.28694618,-0.006451749
13:02.0,-0.27504385,-0.006498582
13:02.0,-0.21553218,-0.006539465
13:02.0,-0.22029312,-0.006575784
13:02.0,-0.25659522,-0.006615526
13:02.0,-0.20839079,-0.006654275
13:02.0,-0.30063385,-0.006696695
13:02.0,-0.31967759,-0.006748389
13:02.0,-0.3095606,-0.006800826
13:02.0,-0.31253618,-0.006852668
13:02.0,-0.3488383,-0.006907784
13:02.1,-0.31075084,-0.006962751
13:02.1,-0.28694618,-0.00701256
13:02.1,-0.27028289,-0.007058997
13:02.1,-0.35895526,-0.007111434
13:02.1,-0.3351506,-0.007169277
13:02.1,-0.36371621,-0.007227518
13:02.1,-0.30420455,-0.007283179
13:02.1,-0.27028289,-0.007331054
13:02.1,-0.29230222,-0.007377937
13:02.1,-0.32979456,-0.007429779
13:02.2,-0.32324827,-0.0074842
13:02.2,-0.35181388,-0.007540457
13:02.2,-0.32979456,-0.007597259
13:02.2,-0.31967759,-0.007651382
13:02.2,-0.35716993,-0.007707787
13:02.2,-0.32324827,-0.00776449
13:02.2,-0.30241922,-0.00781663
13:02.2,-0.21553218,-0.007859794
13:02.2,-0.25778547,-0.007899238
13:02.2,-0.413706,-0.007955196
13:02.3,-0.33336526,-0.008017453
13:02.3,-0.32800922,-0.008072569
13:02.3,-0.27325848,-0.008122676
13:02.3,-0.27147314,-0.008168071
13:02.3,-0.29051688,-0.008214904
13:02.3,-0.25302452,-0.008260201
13:02.3,-0.22207846,-0.008299793
13:02.3,-0.17803983,-0.008333137
13:02.3,-0.13162075,-0.008358942
13:02.3,-0.20362985,-0.00838688
13:02.4,-0.20660543,-0.008421067
13:02.4,-0.21731754,-0.008456395
13:02.4,-0.28218523,-0.008498021
13:02.4,-0.15364006,-0.008534341
13:02.4,-0.26314151,-0.008569073
13:02.4,-0.28039989,-0.008614369
13:02.4,-0.26849756,-0.008660112
13:02.4,-0.28873152,-0.008706548
13:02.4,-0.26849756,-0.008752985
13:02.5,-0.28218523,-0.008798876
13:02.5,-0.23933685,-0.008842337
13:02.5,-0.28397059,-0.008885947
13:02.5,-0.19827379,-0.008926135
13:02.5,-0.24766847,-0.008963297
13:02.5,-0.24766847,-0.009004576
13:02.5,-0.29408756,-0.009049724
13:02.5,-0.24409777,-0.009094574
13:02.5,-0.22029312,-0.009133273
13:02.5,-0.24588312,-0.009172122
13:02.5,-0.29587293,-0.009217269
13:02.6,-0.26671222,-0.009264153
13:02.6,-0.3095606,-0.009312176
13:02.6,-0.35002851,-0.009367143
13:02.6,-0.413706,-0.009430789
13:02.6,-0.36252597,-0.009495476
13:02.6,-0.32622385,-0.009552873
13:02.6,-0.32800922,-0.009607393
13:02.6,-0.27682918,-0.009657797
13:02.6,-0.33991155,-0.009709193
13:02.7,-0.25957081,-0.009759151
13:02.7,-0.28694618,-0.009804696
13:02.7,-0.30598989,-0.009854108
13:02.7,-0.30777526,-0.009905256
13:02.7,-0.31967759,-0.009957545
13:02.7,-0.31253618,-0.01001023
13:02.7,-0.29051688,-0.010060485
13:02.7,-0.35895526,-0.010114609
13:02.7,-0.30420455,-0.010169874
13:02.7,-0.29230222,-0.010219584
13:02.7,-0.26849756,-0.010266318
13:02.8,-0.28039989,-0.010312061
13:02.8,-0.30241922,-0.010360629
13:02.8,-0.31253618,-0.010411877
13:02.8,-0.34705293,-0.010466844
13:02.8,-0.34169689,-0.01052424
13:02.8,-0.30598989,-0.010578216
13:02.8,-0.3351506,-0.010631645
13:02.8,-0.34169689,-0.010688051
13:02.8,-0.31967759,-0.010743166
13:02.8,-0.33991155,-0.010798133
13:02.9,-0.3095606,-0.010852257
13:02.9,-0.27147314,-0.010900677
13:02.9,-0.32146293,-0.010950089
13:02.9,-0.26492685,-0.010998956
13:02.9,-0.30241922,-0.011046235
13:02.9,-0.31075084,-0.011097334
13:02.9,-0.31967759,-0.011149871
13:02.9,-0.26849756,-0.011198887
13:02.9,-0.2411222,-0.011241356
13:02.9,-0.24290754,-0.011281692
13:03.0,-0.28039989,-0.011325303
13:03.0,-0.22564916,-0.011367474
13:03.0,-0.28516081,-0.011410043
13:03.0,-0.26671222,-0.011456032
13:03.0,-0.21017613,-0.011495774
13:03.0,-0.25957081,-0.01153492
13:03.0,-0.21196148,-0.011574215
13:03.0,-0.24945383,-0.011612668
13:03.0,-0.29706314,-0.011658211
13:03.0,-0.22207846,-0.011701474
13:03.1,-0.21553218,-0.011737943
13:03.1,-0.25480989,-0.011777138
13:03.1,-0.23933685,-0.011818319
13:03.1,-0.19172752,-0.011854241
13:03.1,-0.17803983,-0.011885055
13:03.1,-0.17446914,-0.011914432
13:03.1,-0.14887913,-0.011941378
13:03.1,-0.26849756,-0.01197616
13:03.1,-0.18458612,-0.012013918
13:03.2,-0.15899611,-0.01204255
13:03.2,-0.27147314,-0.012078423
13:03.2,-0.20482008,-0.012118115
13:03.2,-0.21731754,-0.012153294
13:03.2,-0.17446914,-0.012185943
13:03.2,-0.2018445,-0.012217304
13:03.2,-0.19291775,-0.012250202
13:03.2,-0.20482008,-0.012283347
13:03.2,-0.18458612,-0.012315798
13:03.2,-0.22029312,-0.012349539
13:03.3,-0.20005915,-0.012384568
13:03.3,-0.24588312,-0.012421731
13:03.3,-0.20839079,-0.012459588
13:03.3,-0.2375515,-0.012496751
13:03.3,-0.21017613,-0.012534062
13:03.3,-0.2411222,-0.012571671
13:03.3,-0.23576614,-0.012611412
13:03.3,-0.22386381,-0.012649716
13:03.3,-0.28218523,-0.012691887
13:03.3,-0.27325848,-0.012738176
13:03.4,-0.26314151,-0.012782876
13:03.4,-0.36371621,-0.012835115
13:03.4,-0.31967759,-0.012892066
13:03.4,-0.32979456,-0.012946189
13:03.4,-0.28873152,-0.012997734
13:03.4,-0.23933685,-0.013041741
13:03.4,-0.27504385,-0.013084607
13:03.4,-0.22207846,-0.013126035
13:03.4,-0.25778547,-0.013166024
13:03.4,-0.27028289,-0.013210031
13:03.4,-0.27147314,-0.013255178
13:03.5,-0.19648845,-0.013294175
13:03.5,-0.24945383,-0.013331338
13:03.5,-0.30420455,-0.013377477
13:03.5,-0.22743452,-0.013421781
13:03.5,-0.20005915,-0.013457406
13:03.5,-0.24945383,-0.013494867
13:03.5,-0.19291775,-0.013531731
13:03.5,-0.17923006,-0.013562744
13:03.5,-0.16554239,-0.013591477
13:03.5,-0.28694618,-0.013629184
13:03.6,-0.23576614,-0.013672745
13:03.6,-0.32979456,-0.013719875
13:03.6,-0.25957081,-0.013768991
13:03.6,-0.27028289,-0.013813145
13:03.6,-0.36074063,-0.013865733
13:03.6,-0.24766847,-0.013916434
13:03.6,-0.30063385,-0.013962126
13:03.6,-0.25778547,-0.014008663
13:03.6,-0.25957081,-0.014051776
13:03.6,-0.26671222,-0.014095634
13:03.7,-0.24945383,-0.014138649
13:03.7,-0.26671222,-0.014181663
13:03.7,-0.25778547,-0.014225373
13:03.7,-0.30420455,-0.014272206
13:03.7,-0.23933685,-0.014317502
13:03.7,-0.24409777,-0.014357789
13:03.7,-0.22029312,-0.01439649
13:03.7,-0.23933685,-0.014434792
13:03.7,-0.2411222,-0.014474832
13:03.7,-0.33991155,-0.014523252
13:03.8,-0.34526759,-0.014580351
13:03.8,-0.21196148,-0.014626788
13:03.8,-0.25957081,-0.014666083
13:03.8,-0.25957081,-0.014709346
13:03.8,-0.29884851,-0.014755881
13:03.8,-0.29408756,-0.014805294
13:03.8,-0.25302452,-0.014850887
13:03.8,-0.22029312,-0.014890332
13:03.8,-0.18637148,-0.014924221
13:03.9,-0.17625448,-0.01495444
13:03.9,-0.21017613,-0.014986644
13:03.9,-0.21196148,-0.015021822
13:03.9,-0.17923006,-0.015054422
13:03.9,-0.20660543,-0.015086576
13:03.9,-0.17803983,-0.015118631
13:03.9,-0.29230222,-0.015157826
13:03.9,-0.26135615,-0.015203966
13:03.9,-0.26135615,-0.015247526
13:03.9,-0.28397059,-0.01529297
13:03.9,-0.26492685,-0.015338713
13:04.0,-0.36074063,-0.015390852
13:04.0,-0.32324827,-0.015447853
13:04.0,-0.26314151,-0.01549672
13:04.0,-0.32622385,-0.015545835
13:04.0,-0.3351506,-0.01560095
13:04.0,-0.35895526,-0.015658794
13:04.0,-0.31967759,-0.015715348
13:04.0,-0.33157992,-0.015769619
13:04.0,-0.32146293,-0.01582404
13:04.1,-0.29706314,-0.015875585
13:04.1,-0.27504385,-0.015923264
13:04.1,-0.27861455,-0.015969401
13:04.1,-0.28694618,-0.016016534
13:04.1,-0.28397059,-0.016064109
13:04.1,-0.31789222,-0.016114267
13:04.1,-0.3744283,-0.01617196
13:04.1,-0.35002851,-0.016232334
13:04.1,-0.33157992,-0.016289135
13:04.1,-0.29408756,-0.016341275
13:04.1,-0.35716993,-0.016395548
13:04.2,-0.36371621,-0.016455622
13:04.2,-0.27147314,-0.016508557
13:04.2,-0.31075084,-0.016557077
13:04.2,-0.25480989,-0.016604207
13:04.2,-0.25957081,-0.016647073
13:04.2,-0.22386381,-0.01668736
13:04.2,-0.29408756,-0.016730523
13:04.2,-0.28397059,-0.016778696
13:04.2,-0.32324827,-0.016829299
13:04.2,-0.27028289,-0.016878761
13:04.3,-0.28516081,-0.016925048
13:04.3,-0.33336526,-0.016976593
13:04.3,-0.28397059,-0.017028039
13:04.3,-0.32146293,-0.017078493
13:04.3,-0.31967759,-0.017131923
13:04.3,-0.28039989,-0.017181929
13:04.3,-0.25302452,-0.017226383
13:04.3,-0.21731754,-0.017265579
13:04.3,-0.23933685,-0.017303634
13:04.3,-0.21374683,-0.017341392
13:04.4,-0.23100521,-0.017378455
13:04.4,-0.20660543,-0.017414924
13:04.4,-0.21731754,-0.017450251
13:04.4,-0.15364006,-0.017481165
13:04.4,-0.20839079,-0.017511334
13:04.4,-0.21731754,-0.01754681
13:04.4,-0.28516081,-0.017588684
13:04.4,-0.27504385,-0.01763537
13:04.4,-0.24588312,-0.01767878
13:04.4,-0.28039989,-0.017722638
13:04.5,-0.28039989,-0.017769372
13:04.5,-0.31253618,-0.017818784
13:04.5,-0.30241922,-0.017870033
13:04.5,-0.31075084,-0.017921131
13:04.5,-0.29587293,-0.017971683
13:04.5,-0.28397059,-0.018020006
13:04.5,-0.32622385,-0.018070856
13:04.5,-0.33336526,-0.018125823
13:04.5,-0.35538459,-0.01818322
13:04.6,-0.25659522,-0.018234219
13:04.6,-0.2375515,-0.018275399
13:04.6,-0.29706314,-0.018319951
13:04.6,-0.25957081,-0.018366339
13:04.6,-0.24290754,-0.018408213
13:04.6,-0.25778547,-0.018449938
13:04.6,-0.29230222,-0.018495779
13:04.6,-0.20660543,-0.018537356
13:04.6,-0.25302452,-0.018575659
13:04.6,-0.18101542,-0.01861183
13:04.7,-0.18637148,-0.018642446
13:04.7,-0.18637148,-0.018673507
13:04.7,-0.2411222,-0.018709132
13:04.7,-0.19827379,-0.01874575
13:04.7,-0.22921987,-0.018781375
13:04.7,-0.25123918,-0.018821415
13:04.7,-0.14173773,-0.018854164
13:04.7,-0.15899611,-0.018879225
13:04.7,-0.2018445,-0.018909296
13:04.7,-0.22564916,-0.018944921
13:04.7,-0.17803983,-0.018978562
13:04.8,-0.21017613,-0.019010914
13:04.8,-0.26492685,-0.019050507
13:04.8,-0.17446914,-0.019087125
13:04.8,-0.21553218,-0.019119624
13:04.8,-0.20005915,-0.019154258
13:04.8,-0.22029312,-0.019189289
13:04.8,-0.21196148,-0.019225311
13:04.8,-0.27028289,-0.019265497
13:04.8,-0.36728692,-0.019318629
13:04.8,-0.3095606,-0.019375036
13:04.9,-0.30241922,-0.019426035
13:04.9,-0.25302452,-0.019472321
13:04.9,-0.20660543,-0.019510625
13:04.9,-0.07865537,-0.019534398
13:04.9,0.054650746,-0.019536398
13:04.9,0.2867462,-0.019507948
13:04.9,0.46468607,-0.019445326
13:04.9,0.67119151,-0.019350668
13:04.9,0.88126767,-0.019221295
13:04.9,1.1425239,-0.019052641
13:05.0,1.3918777,-0.018841438
13:05.0,1.6840799,-0.018585103
13:05.0,1.8620198,-0.018289588
13:05.0,2.0530522,-0.017963326
13:05.0,2.358942,-0.017595652
13:05.0,2.5690184,-0.01718498
13:05.0,2.8439622,-0.01673389
13:05.0,3.0712967,-0.016240941
13:05.0,3.3325529,-0.015707277
13:05.0,3.5581021,-0.015133045
13:05.1,3.8348312,-0.014516954
13:05.1,3.9235036,-0.013870413
13:05.1,4.1216774,-0.013199968
13:05.1,4.2055888,-0.012506016
13:05.1,4.3882895,-0.011789845
13:05.1,4.6019363,-0.011040645
13:05.1,4.7828522,-0.010258563
13:05.1,5.018518,-0.009441766
13:05.1,5.1434927,-0.008594915
13:05.2,5.3226228,-0.007722721
13:05.2,5.4850893,-0.006822061
13:05.2,5.6302981,-0.00589576
13:05.2,5.8457303,-0.004939405
13:05.2,5.9772511,-0.003954137
13:05.2,6.0932984,-0.002948238
13:05.2,6.1206741,-0.001930386
13:05.2,6.2295804,-0.000901178
13:05.2,6.3289647,0.000145388
13:05.2,6.4366808,0.001209213
13:05.3,6.5711775,0.002293223
13:05.3,6.6431866,0.003394442
13:05.3,6.7390003,0.004509646
13:05.3,6.769351,0.005635365
13:05.3,6.8104143,0.006767035
13:05.3,6.834219,0.007904111
13:05.3,6.8705211,0.009046194
13:05.3,6.9115839,0.010194726
13:05.3,6.9145594,0.011346928
13:05.3,6.9883542,0.012505527
13:05.3,6.9556227,0.013667548
13:05.4,6.9883542,0.014829569
13:05.4,7.0323925,0.015997989
13:05.4,6.9264617,0.01716125
13:05.4,6.8056531,0.018305615
13:05.4,6.6943665,0.019430639
13:05.4,6.574748,0.020536421
13:05.4,6.3628864,0.021614578
13:05.4,6.1480494,0.022657176
13:05.4,5.9189296,0.023662779
13:05.4,5.717185,0.024632474
13:05.5,5.5142503,0.025568446
13:05.5,5.4101048,0.026478827
13:05.5,5.2559695,0.027367685
13:05.5,5.0667224,0.028227925
13:05.5,4.9042559,0.029058857
13:05.5,4.6870384,0.029858148
13:05.5,4.5537319,0.030628227
13:05.5,4.4448256,0.031378124
13:05.5,4.3436561,0.032110509
13:05.5,4.1579795,0.032818995
13:05.6,4.0532389,0.033503275
13:05.6,3.9371912,0.03416916
13:05.6,3.8145974,0.034815155
13:05.6,3.6914082,0.035440665
13:05.6,3.5616727,0.036045101
13:05.6,3.4795465,0.036631882
13:05.6,3.3414795,0.037200313
13:05.6,3.2046027,0.03774583
13:05.6,3.1379497,0.038274385
13:05.6,3.006429,0.03878643
13:05.7,2.9362051,0.039281659
13:05.7,2.8558645,0.039764341
13:05.7,2.8439622,0.040239334
13:05.7,2.6785197,0.040699549
13:05.7,2.6713784,0.041145384
13:05.7,2.4684436,0.041573711
13:05.7,2.3809614,0.041977838
13:05.7,2.3113327,0.04236887
13:05.7,2.2173045,0.042746264
13:05.7,2.09233,0.043105405
13:05.8,2.0429351,0.04345002
13:05.8,1.9846138,0.043785654
13:05.8,1.9590238,0.044114299
13:05.8,1.8757075,0.044433866
13:05.8,1.8156008,0.044741482
13:05.8,1.7132406,0.045035556
13:05.8,1.689436,0.045319118
13:05.8,1.5680321,0.04559058
13:05.8,1.5341105,0.045849096
13:05.9,1.4841207,0.04610062
13:05.9,1.4263945,0.046343166
13:05.9,1.3389124,0.046573617
13:05.9,1.3543854,0.046798062
13:05.9,1.3460537,0.047023103
13:05.9,1.2365522,0.047238324
13:05.9,1.1698992,0.047438864
13:05.9,1.0895585,0.047627158
13:05.9,1.0895585,0.047808755
13:05.9,0.98719841,0.047981821
13:06.0,1.0211201,0.048149183
13:06.0,0.97886682,0.048315853
13:06.0,0.95803773,0.048477266
13:06.0,0.92411608,0.048634112
13:06.0,0.90864301,0.048786845
13:06.0,0.84377533,0.048932884
13:06.0,0.85389233,0.049074359
13:06.0,0.806283,0.049212709
13:06.0,0.74141526,0.049341686
13:06.0,0.75331759,0.049466252
13:06.1,0.68666458,0.049586251
13:06.1,0.66762084,0.049699113
13:06.1,0.69856685,0.049812961
13:06.1,0.57240218,0.049918879
13:06.1,0.54978776,0.050012395
13:06.1,0.46944699,0.050097335
13:06.1,0.4373107,0.050172899
13:06.1,0.39803302,0.050242513
13:06.1,0.39803302,0.050308853
13:06.1,0.36232603,0.050372217
13:06.1,0.38613069,0.050434589
13:06.2,0.36530161,0.050497212
13:06.2,0.37065765,0.050558541
13:06.2,0.2968632,0.050614171
13:06.2,0.34982857,0.050668061
13:06.2,0.26651224,0.050719425
13:06.2,0.24568316,0.050762109
13:06.2,0.27127317,0.050805189
13:06.2,0.26829758,0.050850153
13:06.2,0.23021014,0.050891697
13:06.2,0.21711758,0.050928976
13:06.3,0.24568316,0.050967541
13:06.3,0.19807383,0.051004522
13:06.3,0.20342989,0.051037982
13:06.3,0.17903011,0.051069856
13:06.3,0.1962885,0.051101133
13:06.3,0.21711758,0.051135581
13:06.3,0.16236685,0.051167209
13:06.3,0.10404542,0.051189408
13:06.3,0.14153777,0.051209874
13:06.3,0.058221444,0.051226523
13:06.4,0.083811454,0.051238358
13:06.4,0.042748414,0.051248904
13:06.4,-0.005456029,0.051252011
13:06.4,-0.041163024,0.051248126
13:06.4,-0.001885329,0.051244538
13:06.4,0.0171584,0.051245812
13:06.4,-0.025689993,0.051245101
13:06.4,-0.027475342,0.051240671
13:06.4,-0.037592325,0.051235247
13:06.4,-0.046519071,0.05122824
13:06.5,-0.037592325,0.051221229
13:06.5,-0.037592325,0.051214963
13:06.5,-0.092343047,0.051204138
13:06.5,-0.034021623,0.051193606
13:06.5,-0.061396986,0.051185653
13:06.5,0.011802352,0.051181521
13:06.5,0.032631431,0.051185224
13:06.5,0.015373051,0.051189225
13:06.5,0.054650746,0.051195059
13:06.6,-0.025689993,0.051197473
13:06.6,-0.001885329,0.051195174
13:06.6,-0.022119293,0.051193174
13:06.6,-0.010216962,0.051190481
13:06.6,0.010017002,0.051190462
13:06.6,-0.070323735,0.051185437
13:06.6,-0.095913745,0.051171582
13:06.6,-0.17625448,0.051148903
13:06.6,-0.10603073,0.051125377
13:06.6,-0.10781608,0.051107559
13:06.7,-0.10960143,0.05108944
13:06.7,-0.10246003,0.051071767
13:06.7,-0.13519144,0.051051963
13:06.7,-0.098889329,0.051032454
13:06.7,-0.082226068,0.051017363
13:06.7,-0.10246003,0.05100197
13:06.7,-0.10781608,0.05098445
13:06.7,-0.097699098,0.050967321
13:06.7,-0.14352308,0.050947219
13:06.7,-0.056636054,0.050930537
13:06.7,-0.10960143,0.050916687
13:06.8,-0.086987004,0.050900303
13:06.8,-0.070323735,0.050887194
13:06.8,-0.12507446,0.05087091
13:06.8,-0.11614771,0.050850809
13:06.8,-0.14709377,0.05082887
13:06.8,-0.14887913,0.050804205
13:06.8,-0.11138678,0.050782517
13:06.8,-0.16435215,0.050759539
13:06.8,-0.18458612,0.050730459
13:06.8,-0.16435215,0.05070138
13:06.9,-0.15066448,0.050675128
13:06.9,-0.15066448,0.050650015
13:06.9,-0.17803983,0.050622623
13:06.9,-0.088772349,0.050600391
13:06.9,-0.12507446,0.050582569
13:06.9,-0.11436236,0.050562616
13:06.9,-0.10424538,0.050544396
13:06.9,-0.11138678,0.050526429
13:06.9,-0.098889329,0.050508905
13:06.9,-0.12805004,0.050489992
13:07.0,-0.13995238,0.050467659
13:07.0,-0.14887913,0.05044359
13:07.0,-0.24766847,0.050410543
13:07.0,-0.16554239,0.050376106
13:07.0,-0.2411222,0.050342217
13:07.0,-0.22029312,0.050303765
13:07.0,-0.005456029,0.050284952
13:07.0,0.31590691,0.050310824
13:07.0,0.78426367,0.050402507
13:07.0,1.2639276,0.050573193
13:07.1,1.7013383,0.050820302
13:07.1,2.2583675,0.051150285
13:07.1,2.7469583,0.051567405
13:07.1,3.211149,0.052063923
13:07.1,3.5890481,0.052630618
13:07.1,4.0925169,0.053270761
13:07.1,4.4841032,0.053985495
13:07.1,5.0679126,0.054781511
13:07.1,5.7153997,0.055680137
13:07.1,6.272429,0.056679145
13:07.2,7.0567923,0.057789933
13:07.2,7.8358002,0.05903101
13:07.2,8.4963799,0.060392052
13:07.2,9.2670555,0.061872367
13:07.2,9.9419174,0.063473143
13:07.2,10.56679,0.065182239
13:07.2,11.186901,0.066995084
13:07.2,11.820701,0.068912424
13:07.2,12.440812,0.070934251
13:07.3,13.121031,0.073064446
13:07.3,13.773278,0.075305685
13:07.3,14.497535,0.077661633
13:07.3,15.175968,0.080134474
13:07.3,15.949619,0.082728326
13:07.3,16.642931,0.085444428
13:07.3,17.425508,0.088283524
13:07.3,18.088469,0.091243081
13:07.3,18.889496,0.094324633
13:07.3,19.480446,0.097522192
13:07.4,20.096987,0.10082038
13:07.4,20.683176,0.1042188
13:07.4,21.431238,0.1077284
13:07.4,21.988268,0.11134677
13:07.4,22.529823,0.11505668
13:07.4,23.154696,0.1188638
13:07.4,23.771832,0.12277442
13:07.4,24.396704,0.12678854
13:07.4,24.951948,0.13090101
13:07.4,25.570274,0.13511129
13:07.5,26.08267,0.13941579
13:07.5,26.648029,0.14381009
13:07.5,27.172922,0.14829527
13:07.5,27.750187,0.15287228
13:07.5,28.211401,0.15753584
13:07.5,28.708324,0.16227925
13:07.5,29.14395,0.16710036
13:07.5,29.627184,0.17199805
13:07.5,30.059834,0.17697208
13:07.5,30.50736,0.18201944
13:07.5,30.931084,0.18713941
13:07.6,31.379803,0.19233209
13:07.6,31.798763,0.19759707
13:07.6,32.270096,0.20293625
13:07.6,32.692036,0.20834987
13:07.6,33.083027,0.21383123
13:07.6,33.441879,0.21937509
13:07.6,33.840015,0.22498202
13:07.6,34.197083,0.2306519
13:07.6,34.588074,0.23638411
13:07.6,34.858257,0.24217142
13:07.7,35.214733,0.24801095
13:07.7,35.440281,0.25389898
13:07.7,35.630123,0.25982162
13:07.7,35.966366,0.26578814
13:07.7,36.110382,0.27179465
13:07.7,36.316891,0.27783036
13:07.7,36.494232,0.28389809
13:07.7,36.691219,0.28999698
