Time,GPM,Total Gallons
18:12.1,0.017315492,0.001423488
18:12.1,0.034557734,0.001427811
18:12.1,0.017315492,0.001432134
18:12.1,-0.032032993,0.001430907
18:12.1,-0.016574431,0.001426856
18:12.1,0.029801251,0.001427959
18:12.1,0.032774054,0.001433173
18:12.2,0.043476135,0.001439528
18:12.2,-0.023114592,0.001441224
18:12.2,-0.018358111,0.001437768
18:12.2,0.060123816,0.001441249
18:12.2,0.097581096,0.001454391
18:12.2,0.20341279,0.001479475
18:12.2,0.13206558,0.001507432
18:12.2,0.1421731,0.001530285
18:12.2,0.094608299,0.001550017
18:12.2,0.13563295,0.001569205
18:12.2,0.1659555,0.001594337
18:12.3,0.13206558,0.001619173
18:12.3,0.16238815,0.001643711
18:12.3,0.069042213,0.001662998
18:12.3,0.10293214,0.001677329
18:12.3,0.087473579,0.001693197
18:12.3,0.038125094,0.001703663
18:12.3,0.11482334,0.001716409
18:12.3,0.12017438,0.001735993
18:12.3,0.065474853,0.001751464
18:12.4,-0.00111587,0.001756827
18:12.4,0.063691176,0.001762042
18:12.4,0.061907496,0.001772509
18:12.4,0.041692454,0.001781142
18:12.4,0.038125094,0.001787794
18:12.4,0.053583656,0.001795436
18:12.4,0.046448935,0.001803773
18:12.4,0.017315492,0.001809086
18:12.4,0.026233891,0.001812716
18:12.4,0.072015017,0.001820903
18:12.4,0.1094723,0.001836027
18:12.5,0.072015017,0.001851152
18:12.5,0.046448935,0.001861024
18:12.5,-0.042140514,0.001861383
18:12.5,-0.013007071,0.001856787
18:12.5,-0.062355556,0.001850507
18:12.5,-0.057599075,0.00184051
18:12.5,-0.021925472,0.001833883
18:12.5,0.00245149,0.00183226
18:12.5,0.046448935,0.001836335
18:12.5,0.087473579,0.001847496
18:12.5,0.1094723,0.001863908
18:12.6,0.19865631,0.001889586
18:12.6,0.1064995,0.001915016
18:12.6,0.1183907,0.001933758
18:12.6,0.1094723,0.001952747
18:12.6,0.046448935,0.00196574
18:12.6,0.012559011,0.001970658
18:12.6,0.016126372,0.001973048
18:12.6,0.036341414,0.001977421
18:12.6,0.00066781,0.001980505
18:12.7,0.065474853,0.001986017
18:12.7,0.087473579,0.001998763
18:12.7,0.13682206,0.002017455
18:12.7,0.13206558,0.002039862
18:12.7,0.13860574,0.002062419
18:12.7,0.18795423,0.002089632
18:12.7,0.16773918,0.002119274
18:12.7,0.1302819,0.00214411
18:12.7,0.085689895,0.002162108
18:12.7,0.080933414,0.002175993
18:12.8,0.038125094,0.002185915
18:12.8,0.087473579,0.002196382
18:12.8,0.077366054,0.002210119
18:12.8,0.12195806,0.002226729
18:12.8,0.10471582,0.002245619
18:12.8,0.12314718,0.002264608
18:12.8,0.11482334,0.00228444
18:12.8,0.1867651,0.002309572
18:12.8,0.19508895,0.002341394
18:12.9,0.18498142,0.002373067
18:12.9,0.14871326,0.002400876
18:12.9,0.12493086,0.00242368
18:12.9,0.085689895,0.002441232
18:12.9,0.073798694,0.002454523
18:12.9,0.029801251,0.002463156
18:12.9,0.051799975,0.002469957
18:12.9,0.063691176,0.002479581
18:12.9,0.12849823,0.002495597
18:12.9,0.12195806,0.002516469
18:12.9,0.12849823,0.002537341
18:13.0,0.026233891,0.002550236
18:13.0,0.056556456,0.002557135
18:13.0,0.00542429,0.0025623
18:13.0,0.032774054,0.002565483
18:13.0,0.012559011,0.002569261
18:13.0,-0.018358111,0.002568778
18:13.0,-0.016574431,0.002565867
18:13.0,0.041692454,0.00256796
18:13.0,0.00066781,0.00257149
18:13.0,0.028017571,0.00257388
18:13.0,0.036341414,0.002579244
18:13.1,0.080933414,0.002589017
18:13.1,-0.006466911,0.002595223
18:13.1,-0.011223391,0.002593748
18:13.1,0.00245149,0.002593017
18:13.1,0.01077533,0.00259412
18:13.1,0.036341414,0.002598046
18:13.1,-0.00289955,0.002600833
18:13.1,-0.009439711,0.002599805
18:13.1,0.034557734,0.002601898
18:13.2,0.00066781,0.002604833
18:13.2,0.028017571,0.002607224
18:13.2,0.00066781,0.002609614
18:13.2,-0.006466911,0.002609131
18:13.2,0.020882852,0.002610332
18:13.2,0.034557734,0.002614953
18:13.2,-0.006466911,0.002617294
18:13.2,-0.006466911,0.002616216
18:13.2,-0.021925472,0.00261385
18:13.2,0.032774054,0.002614754
18:13.2,0.061907496,0.002622644
18:13.3,0.041692454,0.002631278
18:13.3,0.061907496,0.002639911
18:13.3,0.024450211,0.002647108
18:13.3,0.087473579,0.002656435
18:13.3,-0.00111587,0.002663632
18:13.3,0.041692454,0.002667013
18:13.3,0.041692454,0.002673962
18:13.3,0.024450211,0.002679474
18:13.3,0.073798694,0.002687661
18:13.3,0.038125094,0.002696988
18:13.4,0.007207971,0.002700766
18:13.4,0.097581096,0.002709499
18:13.4,0.016126372,0.002718975
18:13.4,-0.028465632,0.002717946
18:13.4,-0.018358111,0.002714044
18:13.4,0.01077533,0.002713413
18:13.4,0.053583656,0.002718776
18:13.4,0.050016295,0.002727409
18:13.4,0.030990371,0.00273416
18:13.5,0.058340136,0.002741604
18:13.5,0.055367336,0.00275108
18:13.5,0.14871326,0.002768087
18:13.5,0.043476135,0.002784103
18:13.5,0.077366054,0.002794174
18:13.5,0.12314718,0.002810883
18:13.5,0.058340136,0.002826008
18:13.5,0.067258537,0.002836475
18:13.5,0.097581096,0.002850212
18:13.5,0.089257255,0.002865782
18:13.6,0.046448935,0.002877091
18:13.6,0.039908774,0.002884287
18:13.6,0.026233891,0.002889799
18:13.6,-0.028465632,0.002889613
18:13.6,0.01077533,0.002888139
18:13.6,0.061907496,0.002894196
18:13.6,0.056556456,0.002904068
18:13.6,0.080933414,0.002915526
18:13.6,0.083906218,0.002929263
18:13.7,0.073798694,0.002942405
18:13.7,0.080933414,0.0029553
18:13.7,0.094608299,0.002969929
18:13.7,0.017315492,0.002979256
18:13.7,0.017315492,0.002982142
18:13.7,0.016126372,0.002984929
18:13.7,0.055367336,0.002990887
18:13.7,-0.038573153,0.002992286
18:13.7,-0.006466911,0.002988533
18:13.7,-0.065922916,0.0029825
18:13.7,0.055367336,0.00298162
18:13.8,0.077366054,0.002992682
18:13.8,0.022666531,0.003001018
18:13.8,0.016126372,0.003004251
18:13.8,0.075582378,0.003011893
18:13.8,0.09936478,0.003026472
18:13.8,0.087473579,0.003042043
18:13.8,0.055367336,0.003053946
18:13.8,0.019099172,0.003060152
18:13.8,0.085689895,0.003068885
18:13.8,0.085689895,0.003083166
18:13.8,0.13682206,0.00310171
18:13.9,0.14038943,0.003124811
18:13.9,0.10471582,0.003145237
18:13.9,0.10293214,0.003162541
18:13.9,0.073798694,0.003177269
18:13.9,0.085689895,0.00319056
18:13.9,0.097581096,0.003205833
18:13.9,0.16238815,0.003227498
18:13.9,0.14752415,0.003253324
18:13.9,0.18141407,0.003280736
18:14.0,0.12849823,0.003306563
18:14.0,0.080933414,0.003324016
18:14.0,0.10293214,0.003339338
18:14.0,0.012559011,0.003348962
18:14.0,0.048232615,0.003354029
18:14.0,0.017315492,0.003359491
18:14.0,0.061907496,0.003366093
18:14.0,0.044665255,0.003374974
18:14.0,0.087473579,0.003385986
18:14.0,0.089257255,0.003400714
18:14.0,0.15049694,0.003420694
18:14.1,0.092824616,0.003440971
18:14.1,0.1183907,0.003458573
18:14.1,0.11482334,0.003478008
18:14.1,0.007207971,0.003488177
18:14.1,0.024450211,0.003490815
18:14.1,-0.023114592,0.003490927
18:14.1,0.073798694,0.00349515
18:14.1,-0.018358111,0.003499771
18:14.1,-0.013007071,0.003497157
18:14.2,0.016126372,0.003497417
18:14.2,-0.033816673,0.003495942
18:14.2,-0.043924194,0.003489464
18:14.2,-0.026681952,0.00348358
18:14.2,-0.073057637,0.003475268
