ULVersion=1,Company=UL,Project=12345,File=12345,Engineer=39605,Reviewer=39605,Technician=20137,Technician2=34344,TestLocation=Bld11-Calorimeter,TestType=Heat Release Check,TestNumber=1,Sample=Chair,CommodityDesC=Chair,GenProjectDesc=UL2901 research,SpkActivationTempDegF=165,SpkRTI=275,NumberOfTiers=2,SpkRadial DistanceFeet=7.1,SpkRDD=0.11,SpkDistanceBelowCeililngInch=3,CeilingToCommodityFeet=18,StorageType=,PalletType=,IgniterType=Burner - Heptane,IgniterNumber=0,Client Witnessed=No,HRRflag=True,RDDflag=False,IRIflag=False,ULtest=Yes,CCN=NA,TestFacilityLocation=NBK,TESTDATE=11/11/16,TestCode=11111604.DAT,DuctDiameter= 60 ,HRRA= 1.105 ,HRRB= 1.5 ,HRRE= 13100 ,HRRCFACTOR= 1 ,HRRO2DELAY= 15 ,HRRDUCTAREA= 1.824145 ,HRRC0C02DELAY= 30 ,HRRCOCO2Units=%,TestStartTime=11/11/2016 14:16:42,UserName=20137,ComputerName=NBKMJ00KM1J,EdgeSetupFile=Cal.SET,EdgeVersion=3.063c (NetDaq /MegaDaq)-Win7~Date:2013-06-13,RunTimeInitialO2=0.2096401,RunTimeO2CorrectionFactor=0.999332,RunTimeMaxHRRvel=16.10,RunTimeMaxHRRtemp=320,RunTimeHRRMax=1910.0,RunTimeMaxHRRTestTime=348.008,PostTestInitialAverageO2=20.96401,PreTestO2AvgStandardDeviation=N/A,HrrPeak=1910,HrrTotal=458,HRRavgOneMinute=1601,HRRavgFiveMinute=744,HRRavgTenMinute=498,ConvHrrPeak=1016,ConvHrrTotal=223,ConvHRRavgOneMinute=813,ConvHRRavgFiveMinute=397,ConvHRRavgTenMinute=264,ConvectiveEnergy=158
Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
-00:00:17,-17.001, 1.333389E-03 , 1.983919E-02 ,-0.0197582 , 20.96557 , 6.233562 , 6.809419E-03 , 14.90292 , 0.4469526 , 44.58408 , 15.05472 , 14.35664 , 13.63326 , 13.60367 , 14.72838 , 14.05963 , 14.12544 , 14.17756 , 13.71482 ,-17.001 , 288.0529 , 12.90203 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:16,-16.002, 1.312593E-03 , 1.987865E-02 ,-0.1078987 , 20.96653 , 6.179927 , 6.43904E-03 , 14.91094 , 0.475 , 44.5366 , 15.01528 , 14.26266 , 13.64129 , 13.57989 , 14.72051 , 14.06544 , 14.13568 , 14.09945 , 13.66626 ,-16.002 , 288.0609 , 13.30087 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:15,-15.004, 1.313077E-03 , 1.995758E-02 ,-4.360108E-02 , 20.966 , 6.217662 , 4.283434E-03 , 14.86464 , 0.4412835 , 44.59953 , 14.90989 , 14.18916 , 13.62656 , 13.48359 , 14.75585 , 14.07345 , 14.09397 , 14.0326 , 13.63118 ,-15.004 , 288.0146 , 12.81909 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:14,-14.006, 1.278257E-03 , 0.0196545 ,-9.209038E-02 , 20.9656 , 6.171551 , 4.713074E-03 , 14.85739 , 0.4733505 , 44.56364 , 14.85961 , 14.14327 , 13.6352 , 13.54902 , 14.69411 , 14.11388 , 14.06619 , 14.0368 , 13.59433 ,-14.006 , 288.0074 , 13.27652 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:13,-13.007, 1.279708E-03 , 0.0199339 ,-9.668447E-02 , 20.96529 , 6.192819 , 4.527885E-03 , 14.85131 , 0.5831024 , 44.62183 , 14.86941 , 14.16897 , 13.63817 , 13.62005 , 14.76283 , 14.14402 , 13.9808 , 13.98523 , 13.63817 ,-13.007 , 288.0013 , 14.73536 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:12,-11.993, 1.331696E-03 , 1.996389E-02 ,-2.615024E-02 , 20.96446 , 6.182002 , 5.579761E-03 , 14.85851 , 0.6842981 , 44.64885 , 14.96285 , 14.2466 , 13.65 , 13.72712 , 14.77705 , 14.18302 , 14.00852 , 13.91331 , 13.61597 ,-11.993 , 288.0085 , 15.96307 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:11,-11.01, 1.299052E-03 , 0.0198676 ,-0.1110165 , 20.96287 , 6.168391 , 3.075998E-03 , 14.82933 , 0.599282 , 44.67767 , 14.92223 , 14.25363 , 13.6685 , 13.74784 , 14.7318 , 14.11297 , 14.00187 , 13.88855 , 13.61635 ,-11.01 , 287.9793 , 14.93782 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:10,-10.012, 1.352975E-03 , 2.002545E-02 ,-3.828781E-02 , 20.96259 , 6.187815 , 2.957478E-03 , 14.80793 , 0.464418 , 44.61717 , 14.95975 , 14.27971 , 13.68332 , 13.7989 , 14.70357 , 14.13463 , 14.05533 , 13.8625 , 13.66964 ,-10.012 , 287.9579 , 13.14952 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:09,-9.014, 1.315979E-03 , 1.993863E-02 ,-5.274257E-02 , 20.96324 , 6.223289 , 4.261212E-03 , 14.87686 , 0.4945423 , 44.69322 , 14.99912 , 14.37825 , 13.63214 , 13.83166 , 14.73409 , 14.11526 , 14.17865 , 13.83629 , 13.75012 ,-9.014 , 288.0269 , 13.57092 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:08,-8, 1.309208E-03 , 0.0199339 ,-8.813658E-02 , 20.96243 , 6.218627 , 3.801942E-03 , 14.8656 , 0.5000846 , 44.67341 , 15.01057 , 14.33741 , 13.70925 , 13.83166 , 14.74092 , 14.14021 , 14.13559 , 13.8067 , 13.76362 ,-8 , 288.0156 , 13.64648 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:07,-7.001, 1.24658E-03 , 1.962135E-02 ,-2.257676E-02 , 20.96214 , 6.230873 , 3.987131E-03 , 14.85482 , 0.4268891 , 44.59878 , 15.03599 , 14.46503 , 13.66684 , 13.7802 , 14.66438 , 14.12499 , 14.09098 , 13.79388 , 13.70309 ,-7.001 , 288.0048 , 12.60806 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:06,-6.003, 1.323717E-03 , 1.979657E-02 ,-0.1194903 , 20.96209 , 6.207059 , 1.801895E-03 , 14.85396 , 0.44445 , 44.66205 , 15.02626 , 14.45955 , 13.65007 , 13.74087 , 14.62509 , 14.10361 , 14.09233 , 13.73847 , 13.74993 ,-6.003 , 288.004 , 12.86476 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:05,-5.004, 1.356844E-03 , 0.0199339 ,-6.989745E-02 , 20.96267 , 6.182975 , 4.801965E-03 , 14.7939 , 0.4447212 , 44.6433 , 15.03178 , 14.54008 , 13.66928 , 13.74639 , 14.55357 , 14.0753 , 14.11597 , 13.69406 , 13.75545 ,-5.004 , 287.9439 , 12.86734 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:04,-4.006, 1.353701E-03 , 2.034115E-02 ,-6.114224E-02 , 20.96272 , 6.175386 , 4.713074E-03 , 14.79322 , 0.4308612 , 44.63831 , 15.04919 , 14.59815 , 13.64585 , 13.76827 , 14.51889 , 14.00419 , 14.11085 , 13.67525 , 13.75237 ,-4.006 , 287.9432 , 12.66523 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:03,-3.008, 1.236666E-03 , 1.957557E-02 ,-0.1065961 , 20.96185 , 6.15317 , 4.120468E-03 , 14.71433 , 0.4308126 , 44.60749 , 15.02923 , 14.63951 , 13.64195 , 13.78027 , 14.52626 , 13.94575 , 14.09086 , 13.6941 , 13.76658 ,-3.008 , 287.8643 , 12.66278 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:02,-2.009, 1.25601E-03 , 1.939247E-02 ,-3.150425E-02 , 20.96181 , 6.238442 , 5.624207E-03 , 14.85327 , 0.490548 , 44.68102 , 15.12289 , 14.71732 , 13.67213 , 13.83079 , 14.49748 , 14.04395 , 14.15523 , 13.7718 , 13.93285 ,-2.009 , 288.0033 , 13.51545 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:01,-1.011, 1.279708E-03 , 1.973974E-02 ,-7.375331E-02 , 20.96281 , 6.232546 , 5.987178E-03 , 14.84965 , 0.4401076 , 44.6973 , 15.13736 , 14.78168 , 13.64797 , 13.79998 , 14.55058 , 14.08358 , 14.13793 , 13.84306 , 14.02221 ,-1.011 , 287.9996 , 12.80166 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:00,0, 1.322991E-03 , 2.002387E-02 ,-7.860739E-02 , 20.96395 , 6.232601 , 5.587169E-03 , 14.85894 , 0.4461171 , 44.69357 , 15.19188 , 14.86115 , 13.67078 , 13.825 , 14.57335 , 14.1426 , 14.11543 , 13.89544 , 14.08825 ,-0.012 , 288.0089 , 12.88898 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:01,0.986, 1.331938E-03 , 1.990706E-02 ,-0.028252 , 20.964 , 6.193193 , 4.076022E-03 , 14.81086 , 0.4606553 , 44.64218 , 15.18462 , 14.90819 , 13.57714 , 13.76096 , 14.61819 , 14.11944 , 14.02868 , 13.84731 , 14.1285 , 0.986 , 287.9608 , 13.09621 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:02,2, 1.266892E-03 , 1.959925E-02 ,-8.084355E-02 , 20.96432 , 6.160553 , 5.224198E-03 , 14.7922 , 0.4255973 , 44.60183 , 15.21583 , 14.93719 , 13.58343 , 13.76281 , 14.60175 , 14.10761 , 13.93291 , 13.83992 , 14.13016 , 2 , 287.9422 , 12.5876 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:03,2.998, 1.299536E-03 , 1.987076E-02 ,-4.945529E-02 , 20.96432 , 6.158566 , 4.624183E-03 , 14.76751 , 0.4069254 , 44.58226 , 15.17527 , 15.01223 , 13.53392 , 13.83573 , 14.58851 , 14.0829 , 13.89914 , 13.847 , 14.11913 , 2.998 , 287.9175 , 12.30786 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:04,3.997, 1.250207E-03 , 1.979972E-02 ,-2.729763E-02 , 20.96516 , 6.136799 , 2.357463E-03 , 14.76184 , 0.4294731 , 44.54989 , 15.21262 , 15.02909 , 13.56227 , 13.85723 , 14.56917 , 14.06576 , 13.74148 , 13.89569 , 14.05449 , 3.997 , 287.9118 , 12.64412 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:05,4.995, 1.29736E-03 , 1.960399E-02 ,-0.089034 , 20.96522 , 6.17106 , 3.535269E-03 , 14.81369 , 0.4147625 , 44.61162 , 15.22604 , 15.0811 , 13.60291 , 13.97272 , 14.64818 , 14.12467 , 13.75714 , 13.91818 , 14.07236 , 4.995 , 287.9637 , 12.42681 , 0.7034594 , 68.00179 , 0 , 0 , 0.2095 , 0 , 0 
00:00:06,5.994, 1.312352E-03 , 1.991495E-02 ,-4.652783E-02 , 20.96564 , 6.224309 , 3.357487E-03 , 14.80307 , 0.4719855 , 44.60127 , 15.30146 , 15.15192 , 13.62853 , 14.00961 , 14.5899 , 14.14565 , 13.79865 , 14.00277 , 14.08447 , 5.994 , 287.9531 , 13.25611 , 1.76056 , 68.00681 , 0 , 0 , 0.2095 , 0 , 0 
00:00:07,7.008, 1.302438E-03 , 1.971448E-02 ,-0.1116856 , 20.96571 , 6.238481 , 5.868657E-03 , 14.81489 , 0.470881 , 44.6218 , 15.37216 , 15.13899 , 13.66089 , 14.05785 , 14.61317 , 14.15305 , 13.78109 , 14.017 , 14.13493 , 7.008 , 287.9649 , 13.24087 , 2.462383 , 68.01389 , 0 , 0 , 0.2095 , 0 , 0 
00:00:08,7.99, 1.36168E-03 , 2.014068E-02 ,-7.383314E-02 , 20.96544 , 6.209398 , 5.083453E-03 , 14.87899 , 0.4626077 , 44.57606 , 15.391 , 15.21433 , 13.716 , 14.14918 , 14.65013 , 14.16285 , 13.76353 , 14.06747 , 14.11516 , 7.99 , 288.029 , 13.12549 , 3.410152 , 68.02326 , 0 , 0 , 0.2095 , 0 , 0 
00:00:09,8.989, 1.263506E-03 , 1.942246E-02 ,-4.782129E-02 , 20.96477 , 6.180342 , 5.401979E-03 , 14.87958 , 0.4291984 , 44.60311 , 15.34636 , 15.22397 , 13.68035 , 14.22001 , 14.67123 , 14.20189 , 13.74378 , 14.0433 , 14.14533 , 8.989 , 288.0296 , 12.64266 , 3.429854 , 68.0328 , 0 , 0 , 0.2095 , 0 , 0 
00:00:10,9.987, 1.240051E-03 , 2.000493E-02 ,-0.107362 , 20.96467 , 6.118896 , 2.898217E-03 , 14.81652 , 0.4106023 , 44.50179 , 15.29902 , 15.17902 , 13.68064 , 14.16595 , 14.66025 , 14.11161 , 13.65124 , 13.97777 , 14.17741 , 9.987 , 287.9665 , 12.36439 , 2.219192 , 68.03898 , 0 , 0 , 0.2095 , 0 , 0 
00:00:11,11.001, 1.291556E-03 , 1.997336E-02 ,-2.402917E-02 , 20.96564 , 6.176393 , 3.172297E-03 , 14.7872 , 0.4369172 , 44.49968 , 15.29021 , 15.21766 , 13.72156 , 14.18892 , 14.62187 , 14.05953 , 13.65129 , 13.96655 , 14.22958 , 11.001 , 287.9372 , 12.7538 , 2.428037 , 68.04581 , 0 , 0 , 0.2095 , 0 , 0 
00:00:12,12, 1.335565E-03 , 2.000966E-02 ,-4.796093E-02 , 20.96639 , 6.156282 , 4.17232E-03 , 14.81272 , 0.4555777 , 44.55556 , 15.24538 , 15.2092 , 13.77651 , 14.25734 , 14.62468 , 14.10319 , 13.66537 , 13.95123 , 14.33681 , 12 , 287.9627 , 13.02388 , 3.192739 , 68.0546 , 0 , 0 , 0.2095 , 0 , 0 
00:00:13,12.998, 1.329762E-03 , 1.993232E-02 ,-5.742102E-02 , 20.96635 , 6.193532 , 3.89824E-03 , 14.81341 , 0.4294948 , 44.50309 , 15.23924 , 15.19401 , 13.8249 , 14.23769 , 14.60948 , 14.0902 , 13.68659 , 13.97466 , 14.34193 , 12.998 , 287.9634 , 12.64558 , 3.189686 , 68.06333 , 0 , 0 , 0.2095 , 0 , 0 
00:00:14,13.996, 1.299052E-03 , 2.025434E-02 ,-2.289655E-02 , 20.96612 , 6.151442 , 4.216766E-03 , 14.81236 , 0.4245721 , 44.4909 , 15.20441 , 15.11818 , 13.77171 , 14.21853 , 14.6402 , 14.10967 , 13.69682 , 13.93054 , 14.34772 , 13.996 , 287.9624 , 12.57288 , 2.67366 , 68.07063 , 0 , 0 , 0.2095 , 0 , 0 
00:00:15,14.995, 1.301954E-03 , 1.994337E-02 ,-0.1253352 , 20.9657 , 6.131643 , 6.16496E-03 , 14.82914 , 0.4459744 , 44.56022 , 15.18924 , 15.17798 , 13.77261 , 14.20132 , 14.68174 , 14.13774 , 13.84509 , 13.97451 , 14.45283 , 14.995 , 287.9792 , 12.88625 , 3.993567 , 68.08141 , 0 , 0 , 0.2095 , 0 , 0 
00:00:16,15.993, 1.302196E-03 , 2.000335E-02 ,-5.206605E-02 , 20.96619 , 6.219886 , 5.579761E-03 , 14.88494 , 0.4577109 , 44.56187 , 15.21105 , 15.14994 , 13.74675 , 14.1958 , 14.66274 , 14.22297 , 13.89411 , 13.96215 , 14.50182 , 15.993 , 288.0349 , 13.05597 , 4.412181 , 68.0932 , 0 , 0 , 0.2095 , 0 , 0 
00:00:17,17.007, 1.297601E-03 , 0.0197208 ,-7.217484E-02 , 20.96619 , 6.169418 , 4.809373E-03 , 14.84623 , 0.4636793 , 44.55059 , 15.1814 , 15.13395 , 13.73739 , 14.11177 , 14.7125 , 14.1639 , 13.88494 , 13.91674 , 14.52665 , 17.007 , 287.9962 , 13.13994 , 3.865153 , 68.10368 , 0 , 0 , 0.2095 , 0 , 0 
00:00:18,17.99, 1.262056E-03 , 1.970186E-02 ,-8.849307E-02 , 20.96585 , 6.168961 , 4.446401E-03 , 14.83895 , 0.5746081 , 44.56132 , 15.13571 , 15.05428 , 13.73028 , 14.13165 , 14.72332 , 14.12721 , 13.96842 , 13.92313 , 14.56925 , 17.99 , 287.989 , 14.62732 , 4.281045 , 68.11485 , 0 , 0 , 0.2095 , 0 , 0 
00:00:19,18.988, 1.272695E-03 , 1.982971E-02 ,-3.783195E-02 , 20.96575 , 6.168201 , 3.861202E-03 , 14.84725 , 0.6311135 , 44.55626 , 15.10339 , 15.03303 , 13.6796 , 14.11519 , 14.74086 , 14.10835 , 13.95177 , 13.9246 , 14.62965 , 18.988 , 287.9973 , 15.32989 , 4.197653 , 68.12592 , 0 , 0 , 0.2095 , 0 , 0 
00:00:20,19.987, 1.296392E-03 , 1.979183E-02 ,-0.1074175 , 20.96514 , 6.185539 , 4.17232E-03 , 14.81233 , 0.6254947 , 44.60831 , 15.07069 , 14.94826 , 13.64242 , 14.05751 , 14.66954 , 14.13459 , 13.97358 , 13.88743 , 14.61283 , 19.987 , 287.9623 , 15.26057 , 3.091605 , 68.13405 , 0 , 0 , 0.2095 , 0 , 0 
00:00:21,21.001, 1.254559E-03 , 1.963398E-02 ,-9.379157E-02 , 20.96517 , 6.132305 , 2.675989E-03 , 14.82056 , 0.5247717 , 44.52772 , 15.02907 , 14.91125 , 13.63032 , 13.97739 , 14.57358 , 14.06112 , 13.98404 , 13.84797 , 14.5758 , 21.001 , 287.9706 , 13.97817 , 1.435221 , 68.13758 , 0 , 0 , 0.2095 , 0 , 0 
00:00:22,21.999, 1.263506E-03 , 1.980919E-02 ,-2.661491E-02 , 20.96537 , 6.190907 , 4.987154E-03 , 14.90593 , 0.5739202 , 44.59549 , 15.06234 , 14.85846 , 13.64533 , 13.96522 , 14.58637 , 14.04915 , 13.99018 , 13.9153 , 14.60909 , 21.999 , 288.0559 , 14.62026 , 1.827501 , 68.14217 , 0 , 0 , 0.2095 , 0 , 0 
00:00:23,22.998, 1.369418E-03 , 2.034589E-02 ,-0.1086729 , 20.96607 , 6.210929 , 6.557562E-03 , 14.86019 , 0.5316666 , 44.62202 , 15.07755 , 14.91911 , 13.638 , 13.95105 , 14.55872 , 14.12112 , 14.00781 , 13.90335 , 14.66513 , 22.998 , 288.0102 , 14.07067 , 2.31408 , 68.1481 , 0 , 0 , 0.2095 , 0 , 0 
00:00:24,23.996, 1.398435E-03 , 2.049743E-02 ,-5.432175E-02 , 20.9662 , 6.173126 , 3.357487E-03 , 14.80243 , 0.5275596 , 44.57236 , 15.0584 , 14.89072 , 13.61642 , 13.89546 , 14.48506 , 14.0452 , 13.95443 , 13.94538 , 14.56451 , 23.996 , 287.9524 , 14.01481 , 0.9742151 , 68.15015 , 0 , 0 , 0.2095 , 0 , 0 
00:00:25,24.994, 1.267859E-03 , 1.968291E-02 ,-3.856471E-02 , 20.96504 , 6.188163 , 5.631614E-03 , 14.79683 , 0.5118929 , 44.60688 , 15.04153 , 14.8672 , 13.61099 , 13.91277 , 14.43639 , 14.01241 , 14.03977 , 13.91942 , 14.51585 , 24.994 , 287.9468 , 13.80501 , 0.6220474 , 68.15112 , 0 , 0 , 0.2095 , 0 , 0 
