ULVersion=1,Company=UL,Project=12345,File=12345,Engineer=39605,Reviewer=39605,Technician=20137,Technician2=34344,TestLocation=Bld11-Calorimeter,TestType=Heat Release Check,TestNumber=1,Sample=Chair,CommodityDesC=Chair,GenProjectDesc=UL2901 research,SpkActivationTempDegF=165,SpkRTI=275,NumberOfTiers=2,SpkRadial DistanceFeet=7.1,SpkRDD=0.11,SpkDistanceBelowCeililngInch=3,CeilingToCommodityFeet=18,StorageType=,PalletType=,IgniterType=Burner - Heptane,IgniterNumber=0,Client Witnessed=No,HRRflag=True,RDDflag=False,IRIflag=False,ULtest=Yes,CCN=NA,TestFacilityLocation=NBK,TESTDATE=11/11/16,TestCode=11111602.DAT,DuctDiameter= 60 ,HRRA= 1.105 ,HRRB= 1.5 ,HRRE= 13100 ,HRRCFACTOR= 1 ,HRRO2DELAY= 15 ,HRRDUCTAREA= 1.824145 ,HRRC0C02DELAY= 30 ,HRRCOCO2Units=%,TestStartTime=11/11/2016 11:17:44,UserName=20137,ComputerName=NBKMJ00KM1J,EdgeSetupFile=Cal.SET,EdgeVersion=3.063c (NetDaq /MegaDaq)-Win7~Date:2013-06-13,RunTimeInitialO2=0.2095827,RunTimeO2CorrectionFactor=0.9996054,RunTimeMaxHRRvel=14.93,RunTimeMaxHRRtemp=318,RunTimeHRRMax=1643.0,RunTimeMaxHRRTestTime=398.996,PostTestInitialAverageO2=20.95827,PreTestO2AvgStandardDeviation=N/A,HrrPeak=1643,HrrTotal=215,HRRavgOneMinute=1308,HRRavgFiveMinute=604,HRRavgTenMinute=406,ConvHrrPeak=868,ConvHrrTotal=126,ConvHRRavgOneMinute=707,ConvHRRavgFiveMinute=347,ConvHRRavgTenMinute=248,ConvectiveEnergy=149
Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
-00:00:30,-30, 2.894742E-03 , 1.955505E-02 ,-8.910001E-02 , 20.95916 , 6.1905 , 2.387093E-03 , 18.02727 , 0.2600845 , 57.97342 , 17.67709 , 17.65683 , 17.55057 , 17.49182 , 17.53934 , 17.47837 , 17.57101 , 17.51447 , 17.48279 ,-30 , 291.1773 , 9.895254 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:29,-28.99, 2.886037E-03 , 1.996389E-02 ,-4.512617E-02 , 20.95823 , 6.119831 , 3.801942E-03 , 18.01606 , 0.2650279 , 57.96272 , 17.62978 , 17.64801 , 17.5644 , 17.48981 , 17.53494 , 17.51247 , 17.56661 , 17.50105 , 17.46034 ,-28.99 , 291.166 , 9.988659 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:28,-28.023, 2.899336E-03 , 1.976026E-02 ,-0.1003504 , 20.95911 , 6.144877 , 3.350079E-03 , 18.02274 , 0.2633632 , 57.9472 , 17.62965 , 17.65672 , 17.53701 , 17.458 , 17.52118 , 17.44677 , 17.54383 , 17.50092 , 17.43092 ,-28.023 , 291.1727 , 9.957353 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:27,-26.994, 2.934399E-03 , 1.994968E-02 ,-0.1229611 , 20.95865 , 6.163929 , 2.172274E-03 , 18.01448 , 0.278569 , 57.93526 , 17.66448 , 17.61697 , 17.56725 , 17.45895 , 17.51531 , 17.45895 , 17.5131 , 17.49505 , 17.45895 ,-26.994 , 291.1645 , 10.24063 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:26,-26.011, 2.949149E-03 , 1.981393E-02 ,-2.132904E-02 , 20.95838 , 6.081895 , 3.075998E-03 , 17.9742 , 0.2640335 , 57.88523 , 17.62419 , 17.64904 , 17.52473 , 17.48864 , 17.49306 , 17.38696 , 17.51571 , 17.47501 , 17.41404 ,-26.011 , 291.1242 , 9.969186 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:25,-25.012, 2.834048E-03 , 0.0195077 ,-7.082418E-02 , 20.95772 , 6.101104 , 7.055732E-04 , 17.99758 , 0.2821659 , 57.91151 , 17.56157 , 17.64738 , 17.50742 , 17.45088 , 17.46893 , 17.45088 , 17.4553 , 17.4553 , 17.35362 ,-25.012 , 291.1476 , 10.30623 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:24,-24.014, 2.804548E-03 , 1.937195E-02 ,-7.533774E-02 , 20.95748 , 6.204695 , 4.17232E-03 , 18.06595 , 0.2754595 , 57.94287 , 17.69552 , 17.67748 , 17.59608 , 17.60069 , 17.55777 , 17.49442 , 17.56901 , 17.49442 , 17.46955 ,-24.014 , 291.2159 , 10.18421 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:23,-23, 2.889181E-03 , 1.938299E-02 ,-3.728268E-02 , 20.95926 , 6.196978 , 6.127922E-03 , 18.06072 , 0.3269992 , 57.99947 , 17.6949 , 17.68809 , 17.63837 , 17.55015 , 17.52768 , 17.50503 , 17.56839 , 17.60448 , 17.51406 ,-23 , 291.2107 , 11.09604 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:22,-22.002, 2.928837E-03 , 1.964187E-02 ,-0.1254863 , 20.95881 , 6.172157 , 3.350079E-03 , 18.00456 , 0.359924 , 57.95388 , 17.63633 , 17.6273 , 17.56414 , 17.52804 , 17.48494 , 17.43079 , 17.50078 , 17.50078 , 17.433 ,-22.002 , 291.1546 , 11.64014 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:21,-21.003, 2.90248E-03 , 1.946981E-02 ,-7.007284E-02 , 20.95906 , 6.126389 , 4.898264E-03 , 18.00688 , 0.3613128 , 57.88157 , 17.67253 , 17.61158 , 17.58451 , 17.52797 , 17.45798 , 17.39922 , 17.47824 , 17.47142 , 17.45116 ,-21.003 , 291.1569 , 11.66262 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:20,-20.005, 2.912636E-03 , 1.959451E-02 ,-3.665144E-02 , 20.95889 , 6.14432 , 3.935278E-03 , 18.0244 , 0.3098098 , 57.90966 , 17.65396 , 17.64272 , 17.57054 , 17.52081 , 17.45524 , 17.42356 , 17.4755 , 17.49594 , 17.4009 ,-20.005 , 291.1744 , 10.79979 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:19,-18.991, 2.915538E-03 , 1.970975E-02 ,-0.1118706 , 20.95889 , 6.204009 , 3.446377E-03 , 18.0903 , 0.2826894 , 57.96903 , 17.67017 , 17.67017 , 17.62947 , 17.57533 , 17.48932 , 17.43959 , 17.52321 , 17.57072 , 17.4103 ,-18.991 , 291.2403 , 10.31743 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:18,-18.008, 2.901996E-03 , 1.977762E-02 ,-3.827852E-02 , 20.95934 , 6.208262 , 4.342695E-03 , 18.08751 , 0.2839423 , 57.94253 , 17.68321 , 17.69904 , 17.63128 , 17.55669 , 17.48671 , 17.45282 , 17.51617 , 17.53864 , 17.45282 ,-18.008 , 291.2375 , 10.34022 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:17,-17.01, 2.913361E-03 , 1.992916E-02 ,-4.009457E-02 , 20.95976 , 6.142195 , 4.987154E-03 , 18.01346 , 0.3060609 , 57.88367 , 17.64523 , 17.68151 , 17.61595 , 17.5526 , 17.44191 , 17.43509 , 17.48943 , 17.56402 , 17.41022 ,-17.01 , 291.1635 , 10.73404 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:16,-16.011, 2.855086E-03 , 1.949033E-02 ,-9.467922E-02 , 20.95859 , 6.185652 , 3.172297E-03 , 18.03831 , 0.2936403 , 57.92319 , 17.65204 , 17.64762 , 17.61595 , 17.57525 , 17.48261 , 17.41262 , 17.478 , 17.53676 , 17.37633 ,-16.011 , 291.1883 , 10.51443 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:15,-15.013, 2.805273E-03 , 0.0191841 ,-6.242451E-02 , 20.95755 , 6.180008 , 3.357487E-03 , 18.00311 , 0.3237076 , 57.95639 , 17.68238 , 17.65531 , 17.60117 , 17.55586 , 17.45659 , 17.41368 , 17.44517 , 17.51977 , 17.41589 ,-15.013 , 291.1531 , 11.03896 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:14,-13.999, 2.784478E-03 , 1.895206E-02 ,-0.1022644 , 20.95779 , 6.161995 , 4.35751E-03 , 18.01018 , 0.3033491 , 57.95451 , 17.63292 , 17.6239 , 17.58099 , 17.54268 , 17.42959 , 17.44543 , 17.42739 , 17.52445 , 17.38889 ,-13.999 , 291.1602 , 10.68633 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:13,-13, 2.906107E-03 , 1.986128E-02 ,-0.1096697 , 20.9582 , 6.19033 , 4.920486E-03 , 18.05195 , 0.2692524 , 57.89012 , 17.6633 , 17.67011 , 17.62499 , 17.5458 , 17.40803 , 17.44874 , 17.38998 , 17.48484 , 17.42387 ,-13 , 291.202 , 10.06857 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:12,-12.002, 2.900304E-03 , 1.986128E-02 ,-6.436019E-02 , 20.95806 , 6.225426 , 3.631567E-03 , 18.00284 , 0.2812734 , 57.85994 , 17.64362 , 17.59169 , 17.60311 , 17.5195 , 17.41783 , 17.43588 , 17.40199 , 17.46074 , 17.36128 ,-12.002 , 291.1528 , 10.29001 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:11,-11.004, 2.906591E-03 , 1.955505E-02 ,-7.390129E-02 , 20.95755 , 6.1826 , 2.757472E-03 , 17.95596 , 0.3255566 , 57.89326 , 17.61054 , 17.60594 , 17.49967 , 17.52693 , 17.38898 , 17.43871 , 17.38455 , 17.40942 , 17.35748 ,-11.004 , 291.106 , 11.06955 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:10,-9.99, 2.882168E-03 , 1.951243E-02 ,-0.119115 , 20.9573 , 6.142638 , 3.172297E-03 , 17.92996 , 0.2891122 , 57.90734 , 17.58434 , 17.60921 , 17.54604 , 17.48728 , 17.34269 , 17.37437 , 17.36295 , 17.39243 , 17.32003 ,-9.99 , 291.08 , 10.43111 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:09,-9.007, 2.914329E-03 , 1.991495E-02 ,-1.862677E-02 , 20.95804 , 6.12695 , 2.898217E-03 , 17.93711 , 0.2882755 , 57.89444 , 17.60513 , 17.62539 , 17.51029 , 17.4764 , 17.33843 , 17.36791 , 17.39959 , 17.35427 , 17.34985 ,-9.007 , 291.0871 , 10.41613 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:08,-7.993, 2.956403E-03 , 1.974447E-02 ,-5.865968E-02 , 20.95805 , 6.19011 , 4.809373E-03 , 17.96356 , 0.3021438 , 57.92728 , 17.63601 , 17.63601 , 17.54558 , 17.44613 , 17.4056 , 17.39658 , 17.35808 , 17.40321 , 17.33781 ,-7.993 , 291.1136 , 10.66422 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:07,-7.01, 2.965108E-03 , 0.0202275 ,-7.646297E-02 , 20.95753 , 6.156376 , 3.89824E-03 , 17.94609 , 0.2973205 , 57.89279 , 17.62995 , 17.57802 , 17.55537 , 17.45149 , 17.34521 , 17.35644 , 17.38371 , 17.38371 , 17.34521 ,-7.01 , 291.0961 , 10.57844 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:06,-6.012, 2.872738E-03 , 1.939247E-02 ,-3.669361E-02 , 20.95717 , 6.146676 , 3.616752E-03 , 17.97481 , 0.2809856 , 57.81716 , 17.6224 , 17.59975 , 17.45738 , 17.40765 , 17.36252 , 17.38278 , 17.39641 , 17.35571 , 17.33765 ,-6.012 , 291.1248 , 10.28425 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:05,-5.013, 2.881685E-03 , 1.946981E-02 ,-0.1247697 , 20.95737 , 6.209343 , 6.076069E-03 , 17.97555 , 0.2812398 , 57.87956 , 17.67525 , 17.63235 , 17.51927 , 17.46972 , 17.4176 , 17.39513 , 17.41097 , 17.37929 , 17.31831 ,-5.013 , 291.1255 , 10.28892 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:04,-3.999, 2.962448E-03 , 0.0200365 ,-9.119653E-02 , 20.9582 , 6.213533 , 5.913102E-03 , 18.02957 , 0.2594675 , 57.8927 , 17.66153 , 17.6479 , 17.50112 , 17.43334 , 17.34971 , 17.379 , 17.43997 , 17.33608 , 17.37218 ,-3.999 , 291.1796 , 9.88355 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:03,-3.001, 2.960756E-03 , 2.004439E-02 ,-4.522507E-02 , 20.95867 , 6.142805 , 3.083406E-03 , 17.91024 , 0.2801904 , 57.82489 , 17.62558 , 17.59611 , 17.41083 , 17.36128 , 17.30251 , 17.34543 , 17.32959 , 17.35888 , 17.29109 ,-3.001 , 291.0602 , 10.26855 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:02,-2.002, 2.855086E-03 , 1.941299E-02 ,-9.383708E-02 , 20.95703 , 6.173283 , 3.261188E-03 , 17.90645 , 0.2800131 , 57.8146 , 17.62621 , 17.61055 , 17.40261 , 17.36872 , 17.29872 , 17.32359 , 17.34606 , 17.32801 , 17.30535 ,-2.002 , 291.0565 , 10.26523 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:01,-1.004, 2.841545E-03 , 1.969238E-02 ,-0.0575242 , 20.95694 , 6.203434 , 1.942639E-03 , 17.89313 , 0.2616512 , 57.78378 , 17.58802 , 17.57237 , 17.41416 , 17.34176 , 17.28982 , 17.34176 , 17.29442 , 17.30105 , 17.31929 ,-1.004 , 291.0431 , 9.922729 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:00,0, 2.883136E-03 , 1.969238E-02 ,-2.819076E-02 , 20.95606 , 6.193161 , 3.535269E-03 , 17.89882 , 0.2686324 , 57.88372 , 17.65928 , 17.62318 , 17.37693 , 17.31135 , 17.30233 , 17.31817 , 17.24577 , 17.33622 , 17.34304 ,-0.006 , 291.0488 , 10.05433 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:01,0.993, 2.89305E-03 , 1.952506E-02 ,-9.437849E-02 , 20.95639 , 6.164387 , 5.70569E-03 , 17.91332 , 0.2651754 , 57.78389 , 17.66254 , 17.60821 , 17.38241 , 17.32125 , 17.31462 , 17.34612 , 17.24222 , 17.34851 , 17.33488 , 0.993 , 291.0633 , 9.989676 , 0 , 68 , 0 , 0 , 0.209489 , 0 , 0 
00:00:02,1.991, 2.888455E-03 , 1.978394E-02 ,-5.299659E-02 , 20.95661 , 6.198695 , 3.89824E-03 , 17.87023 , 0.2814574 , 57.77942 , 17.62864 , 17.6489 , 17.32124 , 17.29637 , 17.37558 , 17.34611 , 17.24442 , 17.28053 , 17.31442 , 1.991 , 291.0202 , 10.29103 , 0 , 68 , 0 , 0 , 0.20949 , 0 , 0 
00:00:03,2.99, 2.920374E-03 , 1.997336E-02 ,-0.0639017 , 20.95665 , 6.153902 , 4.350102E-03 , 17.90057 , 0.268696 , 57.74309 , 17.6566 , 17.62733 , 17.35603 , 17.3155 , 17.32453 , 17.37868 , 17.24531 , 17.33134 , 17.29505 , 2.99 , 291.0506 , 10.05555 , 0 , 68 , 0 , 0 , 0.2094915 , 0 , 0 
00:00:04,3.988, 2.928112E-03 , 2.000493E-02 ,-0.1214703 , 20.95616 , 6.210598 , 4.720481E-03 , 17.89118 , 0.2697235 , 57.76025 , 17.6857 , 17.63598 , 17.32876 , 17.33097 , 17.40318 , 17.41902 , 17.2676 , 17.31513 , 17.31513 , 3.988 , 291.0412 , 10.0746 , 0.3454106 , 68.0006 , 0 , 0 , 0.2094854 , 0 , 0 
00:00:05,4.986, 2.886521E-03 , 1.963714E-02 ,-1.827124E-02 , 20.95621 , 6.201449 , 5.083453E-03 , 17.91824 , 0.2896438 , 57.8019 , 17.64941 , 17.67206 , 17.32857 , 17.30149 , 17.38733 , 17.37149 , 17.29467 , 17.27662 , 17.29707 , 4.986 , 291.0682 , 10.44048 , 4.604843E-02 , 68.00016 , 0 , 0 , 0.2094844 , 0 , 0 
00:00:06,6, 2.920857E-03 , 1.978394E-02 ,-5.464846E-02 , 20.95662 , 6.214437 , 4.276027E-03 , 17.91743 , 0.2870767 , 57.76411 , 17.68028 , 17.67126 , 17.29847 , 17.29405 , 17.43184 , 17.36405 , 17.27581 , 17.29405 , 17.33458 , 6 , 291.0674 , 10.3941 , 0.2118547 , 68.0003 , 0 , 0 , 0.2094831 , 0 , 0 
00:00:07,6.999, 2.932706E-03 , 1.986128E-02 ,-8.730564E-02 , 20.95706 , 6.177615 , 3.89824E-03 , 17.80449 , 0.2688959 , 57.7837 , 17.60562 , 17.59199 , 17.21918 , 17.1943 , 17.3345 , 17.32087 , 17.21236 , 17.24865 , 17.25307 , 6.999 , 290.9545 , 10.05763 , 0 , 68.0003 , 0 , 0 , 0.2094846 , 0 , 0 
00:00:08,7.997, 2.877574E-03 , 1.969554E-02 ,-5.035294E-02 , 20.95747 , 6.149897 , 3.957501E-03 , 17.79278 , 0.3527666 , 57.73711 , 17.5917 , 17.5963 , 17.24154 , 17.18258 , 17.33641 , 17.31154 , 17.19843 , 17.26402 , 17.2957 , 7.997 , 290.9428 , 11.51963 , 0 , 68.0003 , 0 , 0 , 0.2094838 , 0 , 0 
00:00:09,8.996, 2.912394E-03 , 1.986444E-02 ,-2.538483E-02 , 20.9575 , 6.187 , 3.535269E-03 , 17.81597 , 0.3549179 , 57.75319 , 17.6217 , 17.61949 , 17.19915 , 17.19234 , 17.38227 , 17.29403 , 17.25332 , 17.24429 , 17.26916 , 8.996 , 290.966 , 11.55516 , 0 , 68.0003 , 0 , 0 , 0.2094716 , 0 , 0 
00:00:10,9.994, 2.875881E-03 , 1.960557E-02 ,-8.953109E-02 , 20.95673 , 6.128184 , 5.172343E-03 , 17.78497 , 0.3556099 , 57.81534 , 17.60654 , 17.62237 , 17.2247 , 17.1569 , 17.32178 , 17.32178 , 17.17938 , 17.24957 , 17.29249 , 9.994 , 290.935 , 11.56581 , 0 , 68.0003 , 0 , 0 , 0.2094716 , 0 , 0 
00:00:11,10.992, 2.912636E-03 , 0.0194777 ,-5.456029E-02 , 20.95648 , 6.227232 , 5.890879E-03 , 17.8601 , 0.3564695 , 57.75206 , 17.62515 , 17.6071 , 17.22066 , 17.1687 , 17.37669 , 17.32695 , 17.21624 , 17.2704 , 17.32474 , 10.992 , 291.0101 , 11.58127 , 0 , 68.0003 , 0 , 0 , 0.2094697 , 0 , 0 
00:00:12,12.006, 2.847348E-03 , 0.0194193 ,-9.420715E-02 , 20.95749 , 6.215012 , 4.624183E-03 , 17.85246 , 0.3217744 , 57.78844 , 17.64918 , 17.65157 , 17.17248 , 17.14079 , 17.38267 , 17.30586 , 17.20638 , 17.26957 , 17.29444 , 12.006 , 291.0025 , 11.0031 , 0 , 68.0003 , 0 , 0 , 0.2094826 , 0 , 0 
00:00:13,12.989, 2.900304E-03 , 1.999704E-02 ,-9.794386E-02 , 20.95752 , 6.220644 , 5.913102E-03 , 17.82893 , 0.3364736 , 57.74808 , 17.63227 , 17.62546 , 17.1668 , 17.11484 , 17.38382 , 17.32045 , 17.18264 , 17.25266 , 17.29797 , 12.989 , 290.9789 , 11.25116 , 0 , 68.0003 , 0 , 0 , 0.2094826 , 0 , 0 
00:00:14,13.988, 2.917956E-03 , 1.991969E-02 ,-2.241782E-02 , 20.95735 , 6.196311 , 4.809373E-03 , 17.76642 , 0.3327724 , 57.77749 , 17.62187 , 17.62647 , 17.11346 , 17.0569 , 17.33049 , 17.2557 , 17.13152 , 17.22862 , 17.26712 , 13.988 , 290.9164 , 11.18791 , 0 , 68.0003 , 0 , 0 , 0.2094777 , 0 , 0 
00:00:15,14.986, 2.870803E-03 , 1.970817E-02 ,-9.383351E-02 , 20.95742 , 6.213262 , 5.476055E-03 , 17.81483 , 0.3785506 , 57.74994 , 17.5911 , 17.5911 , 17.09612 , 17.08931 , 17.32218 , 17.26121 , 17.11418 , 17.23412 , 17.27926 , 14.986 , 290.9648 , 11.93365 , 0 , 68.0003 , 0 , 0 , 0.2094814 , 0 , 0 
00:00:16,16, 2.854844E-03 , 1.981867E-02 ,-4.958301E-02 , 20.95717 , 6.202558 , 5.172343E-03 , 17.7794 , 0.3391623 , 57.7681 , 17.63265 , 17.58071 , 17.11503 , 17.08573 , 17.29356 , 17.21452 , 17.12185 , 17.20771 , 17.2755 , 16 , 290.9294 , 11.29506 , 0 , 68.0003 , 0 , 0 , 0.2094828 , 0 , 0 
00:00:17,16.998, 2.929079E-03 , 0.0197792 ,-9.40951E-03 , 20.95727 , 6.214824 , 4.446401E-03 , 17.80275 , 0.3279245 , 57.78183 , 17.63997 , 17.57901 , 17.12254 , 17.04792 , 17.33736 , 17.24451 , 17.07058 , 17.20158 , 17.25354 , 16.998 , 290.9528 , 11.10681 , 0 , 68.0003 , 0 , 0 , 0.209479 , 0 , 0 
00:00:18,17.997, 2.900062E-03 , 1.985971E-02 ,-0.1181918 , 20.95742 , 6.20812 , 5.364941E-03 , 17.80515 , 0.3580577 , 57.78667 , 17.60867 , 17.60646 , 17.12513 , 17.04811 , 17.35118 , 17.24931 , 17.09565 , 17.21781 , 17.281 , 17.997 , 290.9551 , 11.60595 , 0 , 68.0003 , 0 , 0 , 0.2094807 , 0 , 0 
00:00:19,18.995, 2.914812E-03 , 1.982182E-02 ,-6.305075E-02 , 20.95681 , 6.141487 , 3.535269E-03 , 17.78448 , 0.3222605 , 57.71188 , 17.60825 , 17.50659 , 17.04327 , 16.96422 , 17.31005 , 17.21278 , 16.98449 , 17.14959 , 17.18128 , 18.995 , 290.9345 , 11.01012 , 0 , 68.0003 , 0 , 0 , 0.2094826 , 0 , 0 
00:00:20,20.009, 2.88507E-03 , 1.968607E-02 ,-0.0702711 , 20.95671 , 6.153727 , 2.364871E-03 , 17.67006 , 0.3658907 , 57.68356 , 17.52549 , 17.53673 , 17.03951 , 16.92416 , 17.25877 , 17.15928 , 16.92876 , 17.13441 , 17.14123 , 20.009 , 290.8201 , 11.72948 , 0 , 68.0003 , 0 , 0 , 0.209489 , 0 , 0 
00:00:21,20.992, 2.873463E-03 , 1.972553E-02 ,-0.1143705 , 20.95634 , 6.214899 , 4.624183E-03 , 17.71922 , 0.3193704 , 57.69411 , 17.61536 , 17.52715 , 17.05702 , 16.9236 , 17.28769 , 17.23113 , 17.00505 , 17.14288 , 17.18821 , 20.992 , 290.8692 , 10.95941 , 0 , 68.0003 , 0 , 0 , 0.209489 , 0 , 0 
00:00:22,21.99, 2.884586E-03 , 1.968291E-02 ,-2.595007E-02 , 20.95658 , 6.218071 , 4.527885E-03 , 17.68847 , 0.352188 , 57.70591 , 17.57319 , 17.54152 , 17.04431 , 16.90867 , 17.27498 , 17.20479 , 16.92231 , 17.11212 , 17.19355 , 21.99 , 290.8385 , 11.50812 , 0 , 68.0003 , 0 , 0 , 0.2094856 , 0 , 0 
00:00:23,22.989, 2.911911E-03 , 1.978236E-02 ,-5.569529E-02 , 20.95673 , 6.209238 , 3.809349E-03 , 17.6978 , 0.3106479 , 57.6581 , 17.58491 , 17.55324 , 17.0763 , 16.9204 , 17.24802 , 17.23457 , 16.92483 , 17.13729 , 17.16898 , 22.989 , 290.8478 , 10.80832 , 0 , 68.0003 , 0 , 0 , 0.2094861 , 0 , 0 
00:00:24,23.987, 2.905865E-03 , 1.978236E-02 ,-7.172399E-02 , 20.95665 , 6.185818 , 4.624183E-03 , 17.70635 , 0.322704 , 57.6664 , 17.56621 , 17.55497 , 17.08265 , 16.93338 , 17.24073 , 17.19117 , 16.99438 , 17.10513 , 17.14585 , 23.987 , 290.8564 , 11.01622 , 0 , 68.0003 , 0 , 0 , 0.2094873 , 0 , 0 
00:00:25,25.001, 2.850975E-03 , 1.944298E-02 ,-4.255306E-02 , 20.95543 , 6.162989 , 2.772288E-03 , 17.69504 , 0.2999069 , 57.63969 , 17.56392 , 17.53906 , 17.10063 , 16.91986 , 17.17525 , 17.21597 , 16.94695 , 17.06912 , 17.07575 , 25.001 , 290.845 , 10.61977 , 0 , 68.0003 , 0 , 0 , 0.2094772 , 0 , 0 
00:00:26,26, 2.815429E-03 , 1.979183E-02 ,-0.1075312 , 20.95524 , 6.173097 , 5.809396E-03 , 17.67556 , 0.3027748 , 57.64044 , 17.57832 , 17.49471 , 17.10601 , 16.98181 , 17.15797 , 17.2009 , 16.97038 , 17.04281 , 17.05183 , 26 , 290.8256 , 10.67007 , 0 , 68.0003 , 0 , 0 , 0.2094877 , 0 , 0 
00:00:27,26.998, 2.924001E-03 , 0.0198234 ,-6.984694E-02 , 20.9567 , 6.210949 , 6.372372E-03 , 17.65898 , 0.327534 , 57.7082 , 17.60705 , 17.53927 , 17.13474 , 17.02621 , 17.23184 , 17.24547 , 16.99452 , 16.99894 , 17.03524 , 26.998 , 290.809 , 11.09745 , 0 , 68.0003 , 0 , 0 , 0.2094869 , 0 , 0 
00:00:28,27.996, 2.932706E-03 , 1.986128E-02 ,-4.199616E-02 , 20.95653 , 6.165722 , 3.083406E-03 , 17.62555 , 0.3271715 , 57.58796 , 17.47416 , 17.48098 , 17.08767 , 16.95204 , 17.14644 , 17.15547 , 16.96328 , 16.89768 , 16.95204 , 27.996 , 290.7755 , 11.09067 , 0 , 68.0003 , 0 , 0 , 0.2094912 , 0 , 0 
00:00:29,28.995, 2.866934E-03 , 1.960557E-02 ,-0.1046011 , 20.95604 , 6.174181 , 4.261212E-03 , 17.60904 , 0.3179037 , 57.6093 , 17.52101 , 17.46889 , 17.08921 , 16.94916 , 17.15922 , 17.1548 , 16.90843 , 16.87452 , 16.96482 , 28.995 , 290.759 , 10.93215 , 0 , 68.0003 , 0 , 0 , 0.2094927 , 0 , 0 
00:00:30,30.009, 2.800921E-03 , 1.923303E-02 ,-8.208864E-02 , 20.95641 , 6.15811 , 4.809373E-03 , 17.5998 , 0.2970688 , 57.58905 , 17.54106 , 17.48009 , 17.15698 , 16.95115 , 17.18628 , 17.20433 , 16.92628 , 16.84942 , 16.98285 , 30.009 , 290.7498 , 10.56767 , 0 , 68.0003 , 0 , 0 , 0.209498 , 0 , 0 
