Time,HF from Skin Temp Vic 1,HF from Skin Temp Vic 3,"Vic 1, surface necrosis","Vic 3, surface necrosis","Vic 1, 2 mm necrosis","Vic 3, 2 mm Necrosis","Vic 1, 10 mm necrosis","Vic 3, 10 mm necrosis",Vic 1 necrosis depth,Vic 3 necrosis depth
-2.815,0,0,6.898808389532969e-09,6.898808389532969e-09,6.898808389533361e-09,6.898808389533361e-09,6.898808389533361e-09,6.898808389533361e-09,0.0,0
-2.8133333333333335,0,0,1.3797942072121084e-08,1.3797942072121084e-08,1.3798356291771996e-08,1.3798356291771996e-08,1.3798356291771996e-08,1.3798356291771996e-08,0.0,0
-2.811666666666667,0,0,2.0697543163949898e-08,2.0697543163949898e-08,2.0698643689150847e-08,2.0698643689150847e-08,2.069864368915124e-08,2.069864368915124e-08,0.0,0
-2.8100000000000005,0,0,2.7597680628068638e-08,2.7597680628068638e-08,2.7599670564094773e-08,2.7599670564094773e-08,2.759967056409654e-08,2.759967056409654e-08,0.0,0
-2.808333333333334,0,0,3.4498392110064416e-08,3.4498392110064416e-08,3.4501436899016384e-08,3.4501436899016384e-08,3.450143689902325e-08,3.450143689902325e-08,0.0,0
-2.8066666666666675,0,0,4.139970065148249e-08,4.139970065148249e-08,4.140394267631096e-08,4.140394267631096e-08,4.140394267633706e-08,4.140394267633706e-08,0.0,0
-2.805000000000001,0,0,4.830162179815282e-08,4.830162179815282e-08,4.83071878783486e-08,4.83071878783486e-08,4.830718787843356e-08,4.830718787843356e-08,0.0,0
-2.8033333333333346,0,0,5.520416685850241e-08,5.520416685850241e-08,5.521117248745811e-08,5.521117248745811e-08,5.5211172487699256e-08,5.5211172487699256e-08,0.0,0
-2.801666666666668,0,0,6.210734452620522e-08,6.210734452620522e-08,6.211589648589835e-08,6.211589648589835e-08,6.211589648650982e-08,6.211589648650982e-08,0.0,0
-2.8000000000000016,0,0,6.901116175907925e-08,6.901116175907925e-08,6.902135985581625e-08,6.902135985581625e-08,6.902135985723142e-08,6.902135985723142e-08,0.0,0
-2.798333333333335,0,0,7.591562429379795e-08,7.591562429379795e-08,7.592756257918684e-08,7.592756257918684e-08,7.592756258222058e-08,7.592756258222058e-08,0.0,0
-2.7966666666666686,0,0,8.282073696841806e-08,8.282073696841806e-08,8.283450463773154e-08,8.283450463773154e-08,8.283450464382336e-08,8.283450464382336e-08,0.0,0
-2.795000000000002,0,0,8.972650393611787e-08,8.972650393611787e-08,8.974218601281485e-08,8.974218601281485e-08,8.974218602437637e-08,8.974218602437637e-08,0.0,0
-2.7933333333333357,0,0,9.663292881339657e-08,9.663292881339657e-08,9.665060668531786e-08,9.665060668531786e-08,9.665060670620636e-08,9.665060670620636e-08,0.0,0
-2.791666666666669,0,0,1.0354001478666242e-07,1.0354001478666242e-07,1.0355976663549005e-07,1.0355976663549005e-07,1.0355976667163022e-07,1.0355976667163022e-07,0.0,0
-2.7900000000000027,0,0,1.1044776469120525e-07,1.1044776469120525e-07,1.1046966584278128e-07,1.1046966584278128e-07,1.1046966590295482e-07,1.1046966590295482e-07,0.0,0
