Time,Elapsed Time,1TC1,1TC2,1TC3,1TC4,1TC5,1TC6,1TC7,2TC1,2TC2,2TC3,2TC4,2TC5,2TC6,2TC7,3TC1,3TC2,3TC3,3TC4,3TC5,3TC6,3TC7,4TC1,4TC2,4TC4,4TC5,4TC6,4TC7,4TC3,BDP11T,BDP12T,BDP13T,BDP14T,BDP15T,BDP21T,BDP22T,BDP23T,BDP24T,BDP25T,BDP31T,BDP32T,BDP33T,BDP34T,BDP35T,BDP41T,BDP42T,BDP43T,BDP44T,BDP45T,BDP11V,BDP12V,BDP13V,BDP14V,BDP15V,BDP21V,BDP22V,BDP23V,BDP24V,BDP25V,BDP31V,BDP32V,BDP33V,BDP34V,BDP35V,BDP41V,BDP42V,BDP43V,BDP44V,BDP45V,PT11V,PT14V,PT17V,PT21V,PT24V,PT27V,BDP11Flow,BDP12Flow,BDP13Flow,BDP14Flow,BDP15Flow,Total1BDPFlow,BDP21Flow,BDP22Flow,BDP23Flow,BDP24Flow,BDP25Flow,TotalBDP2Flow,BDP31Flow,BDP32Flow,BDP33Flow,BDP34Flow,BDP35Flow,Total3BDPFlow,BDP41Flow,BDP42Flow,BDP43Flow,BDP44Flow,BDP45Flow,Total4BDPFlow,PT11,PT14,PT17,PT21,PT24,PT27
2017-04-10 14:59:00,00:00:01,1259.866326,1260.744683,1260.041945,1261.096475,1260.39329,1260.173647,1260.525106,1260.876662,1260.085835,1260.832749,1260.876442,1260.481133,1260.129772,1259.734681,1259.734631,1259.910237,1260.832644,1260.261474,1259.55899,1260.788636,1260.876497,1260.30545,1259.822463,1258.637732,1259.778496,1260.568801,1259.778537,1260.129739,21.30645592,21.57949171,18.21795727,17.6045278,21.09180176,19.42585678,19.26338725,13.1752585,14.2794937,13.13497781,13.54478605,13.90769699,19.42351077,19.75716115,13.09679383,20.63227362,21.00961286,21.40018214,21.91658833,22.08264479,0.000353102,0.216394145,0.000329171,0.000140668,1.329982273,2.526109515,4.088622209,3.867615386,1.807987476,5.000339671,2.492439146,0.000468882,0.000328202,2.414570945,2.297073894,2.49845004,2.508899476,2.406882428,2.475416621,2.445882038,2.581590982,2.480607279,2.56175701,2.480255473,2.505553157,2.596303029,-2876.793409,-2749.665831,-2876.80718,-2876.915649,-1968.183396,-13348.36547,294.0144949,2293.399206,2127.900575,-1513.65298,2877.192031,6078.853327,158.2175925,-2876.726784,-2876.807737,-531.8291571,-819.6686091,-6946.814695,-71.63571642,-171.6530609,-555.2456498,-285.2923527,-423.2919986,-1507.118778,4.049046809,-0.980951432,3.061116689,-0.998474881,0.261602758,4.781853863
2017-04-10 14:59:01,00:00:02,1259.866326,1260.744683,1260.041945,1261.096475,1260.39329,1260.173647,1260.525106,1260.876662,1260.085835,1260.832749,1260.876442,1260.481133,1260.129772,1259.734681,1259.734631,1259.910237,1260.832644,1260.261474,1259.55899,1260.788636,1260.876497,1260.30545,1259.822463,1258.637732,1259.778496,1260.568801,1259.778537,1260.129739,21.38233208,21.76901504,17.07651051,17.98493101,21.1676517,19.76760387,19.64324635,13.44238411,14.39386388,13.32570775,13.58294425,14.06022149,19.42351077,19.83308529,13.05863825,20.55637696,20.8957957,21.24848884,21.72706579,22.19633012,0.000353102,0.244322311,0.000329171,0.000293302,1.16867797,2.542898511,4.106020899,3.844569753,1.79761077,5.000339671,2.349278151,0.000468882,0.000175578,2.45440292,2.310046602,2.45754594,2.49668901,2.425348592,2.496629818,2.446492476,2.630275647,2.535695381,2.611657929,2.489411605,2.512878578,2.608665256,-2876.793409,-2732.8001,-2876.80718,-2876.82782,-2099.475941,-13462.70445,376.8690316,2305.923733,2109.895819,-1524.959342,2877.192031,6144.921272,-706.4109936,-2876.726784,-2876.895561,-388.5419009,-793.0359528,-7641.611192,-374.9116706,-104.7003817,-497.1510301,-105.6321232,-420.8979131,-1503.293119,6.474029996,1.762986924,5.546681437,-0.542407955,0.626481957,5.39761638
2017-04-10 14:59:02,00:00:03,1259.866326,1260.744683,1260.041945,1261.096475,1260.39329,1260.173647,1260.525106,1260.876662,1260.085835,1260.832749,1260.876442,1260.481133,1260.129772,1259.734681,1259.734631,1259.910237,1260.832644,1260.261474,1259.55899,1260.788636,1260.876497,1260.30545,1259.822463,1258.637732,1259.778496,1260.568801,1259.778537,1260.129739,21.5340694,21.73111289,18.52216968,17.90885946,21.24349666,19.72963677,19.68122568,13.36606709,14.43198533,13.32570775,13.58294425,13.86956348,19.46149108,19.83308529,13.09679383,20.44252278,20.85785417,21.24848884,21.84078309,22.19633012,0.000353102,0.231350212,0.000176551,0.000293302,1.130679132,2.536182912,4.123114348,3.844111893,1.771363807,5.000339671,2.369424474,0.000468882,0.000175578,2.447687951,2.465719087,2.468992983,2.487531161,2.412376493,2.48319988,2.424669338,2.638059089,2.533711599,2.605096034,2.491700638,2.506621448,2.601034251,-2876.793409,-2740.646818,-2876.895002,-2876.82782,-2129.226959,-13500.39001,346.1155435,2318.162635,2109.536552,-1553.190455,2877.192031,6097.816306,-657.5067779,-2876.726784,-2876.895561,-416.1694624,336.8957493,-6490.402836,-320.4050405,-203.180652,-538.616505,-235.8443785,-499.4077,-1797.454276,6.861723233,1.664174739,5.219833473,-0.428391224,0.314814308,5.017516061
2017-04-10 14:59:03,00:00:04,1259.866326,1260.744683,1260.041945,1261.096475,1260.39329,1260.173647,1260.525106,1260.876662,1260.085835,1260.832749,1260.876442,1260.481133,1260.129772,1259.734681,1259.734631,1259.910237,1260.832644,1260.261474,1259.55899,1260.788636,1260.876497,1260.30545,1259.822463,1258.637732,1259.778496,1260.568801,1259.778537,1260.129739,21.26851597,21.65530481,17.87563025,17.83278335,21.24349666,19.88149796,19.98501699,13.48054123,14.24136836,13.51641478,13.54478605,13.94582955,19.49947021,19.87104555,13.24940709,20.4804754,20.81991141,21.2105624,21.61333717,22.08264479,0.000200482,0.311929838,0.000787031,-1.19665E-05,1.211712798,2.507641619,4.095642733,3.87600949,1.832098058,5.000339671,2.529221448,0.000468882,0.000480826,2.393205135,2.458240703,2.501960466,2.497299533,2.389637167,2.506854884,2.449849881,2.627681167,2.528828443,2.601891388,2.51199673,2.526766354,2.61721198,-2876.881231,-2691.534586,-2876.543698,-2877.003476,-2065.264543,-13387.22753,-159.0603817,2298.461176,2134.420864,-1487.050427,2877.192031,5663.963261,311.0428425,-2876.726784,-2876.719911,-594.626867,-371.8312887,-6408.862008,-80.56548787,-94.55592402,-604.478367,-150.6500952,-407.4790884,-1337.728962,6.344798917,1.420944747,5.060210049,0.582557129,1.318232105,5.823328737
2017-04-10 14:59:04,00:00:05,1259.866326,1260.744683,1260.041945,1261.096475,1260.39329,1260.173647,1260.525106,1260.876662,1260.085835,1260.832749,1260.876442,1260.481133,1260.129772,1259.734681,1259.734631,1259.910237,1260.832644,1260.261474,1259.55899,1260.788636,1260.876497,1260.30545,1259.822463,1258.637732,1259.778496,1260.568801,1259.778537,1260.129739,21.38233208,21.65530481,17.68540866,17.71866067,21.35725478,19.76760387,19.83313098,13.21342205,14.66069335,13.09682909,13.50662691,13.83142903,19.27157758,19.90900461,13.02048177,20.36661387,20.74402218,21.02091156,21.6891575,22.19633012,0.000353102,0.286748705,0.000481791,0.000140668,1.216596183,2.513746708,4.088316969,3.860900102,1.815770005,5.000339671,2.449704521,0.000468882,0.000328202,2.44921408,2.405434154,2.487155624,2.505694228,2.434810594,2.533409534,2.474877815,2.659578017,2.556601392,2.624476513,2.51825342,2.536838808,2.626979666,-2876.793409,-2706.977877,-2876.719355,-2876.915649,-2061.346528,-13398.75282,-213.3382356,2293.178867,2122.669923,-1505.117472,2877.192031,5574.585113,-408.0692022,-2876.726784,-2876.807737,-410.0539548,-559.5469062,-7131.204584,-206.2176561,-137.3051372,-464.5771603,-332.5864503,-288.4018547,-1429.088259,7.933581006,2.80431533,6.185175134,0.894202862,1.819941004,6.309857145
2017-04-10 14:59:05,00:00:06,1259.866326,1260.744683,1260.041945,1261.096475,1260.39329,1260.173647,1260.525106,1260.876662,1260.085835,1260.832749,1260.876442,1260.481133,1260.129772,1259.734681,1259.734631,1259.910237,1260.832644,1260.261474,1259.55899,1260.788636,1260.876497,1260.30545,1259.822463,1258.637732,1259.778496,1260.568801,1259.778537,1260.129739,21.26851597,21.57949171,17.72345525,17.83278335,21.39517165,19.84353447,19.90907641,13.21342205,14.31761807,13.28756359,13.62110153,13.98396115,19.57542488,19.71919727,13.13494851,20.32865759,20.78196741,21.09677563,21.49959726,21.96894807,0.000200482,0.298957739,0.000634411,0.000140668,1.308617465,2.516646626,4.081143825,3.87600949,1.832098058,5.000339671,2.468477231,0.000621513,0.000175578,2.469358987,2.440231533,2.49845004,2.512409984,2.444119983,2.543787213,2.488307438,2.650726259,2.539205149,2.6096741,2.530919403,2.547979551,2.63552639,-2876.881231,-2699.501254,-2876.631528,-2876.915649,-1986.071858,-13316.00152,234.7645133,2287.99479,2134.420864,-1487.050427,2877.192031,6047.32177,323.0587607,-2876.638951,-2876.895561,318.5084107,-444.8416065,-5556.808947,-71.63571642,-202.7005661,-430.1278957,-380.7527033,-196.7542798,-1281.971161,7.492674972,1.937808481,5.447866936,1.525095444,2.374861452,6.735569502
2017-04-10 14:59:06,00:00:07,1259.866326,1260.744683,1260.041945,1261.096475,1260.39329,1260.173647,1260.525106,1260.876662,1260.085835,1260.832749,1260.876442,1260.481133,1260.129772,1259.734681,1259.734631,1259.910237,1260.832644,1260.261474,1259.55899,1260.788636,1260.876497,1260.30545,1259.822463,1258.637732,1259.778496,1260.568801,1259.778537,1260.129739,21.38233208,21.76901504,17.6093121,17.79474359,21.35725478,19.72963677,19.68122568,13.1752585,14.2794937,13.09682909,13.54478605,13.86956348,19.23359131,19.71919727,13.21125514,20.44252278,20.55427756,21.17263472,21.53751182,21.89314394,0.000353102,0.39800353,0.000329171,-1.19665E-05,1.199504336,2.53023045,4.061761075,3.878909272,1.834234438,5.000339671,2.457335704,0.000621513,2.29546E-05,2.455929049,2.467245288,2.532638542,2.508288952,2.444577821,2.538903599,2.485713079,2.657746619,2.559500766,2.631038408,2.534581855,2.553778843,2.645904556,-2876.793409,-2638.064041,-2876.80718,-2877.003476,-2075.027215,-13343.69532,316.3673445,2273.927637,2136.668704,-1484.67025,2877.192031,6119.485466,375.8388205,-2876.638951,-2876.983383,-381.9843362,329.310998,-5430.456851,-328.7264995,-165.6605751,-428.3621995,-358.8923782,-217.4896867,-1499.131339,7.842359068,2.948733138,6.512023097,1.707522214,2.663724151,7.252505936
2017-04-10 14:59:07,00:00:08,1259.866326,1260.744683,1260.041945,1261.096475,1260.39329,1260.173647,1260.525106,1260.876662,1260.085835,1260.832749,1260.876442,1260.481133,1260.129772,1259.734681,1259.734631,1259.910237,1260.832644,1260.261474,1259.55899,1260.788636,1260.876497,1260.30545,1259.822463,1258.637732,1259.778496,1260.568801,1259.778537,1260.129739,21.26851597,21.69320948,17.4951588,17.9468958,21.28141728,19.99538118,20.0989188,13.51869742,14.31761807,13.47827522,13.65925787,13.98396115,19.61340041,19.79512382,13.13494851,20.32865759,20.74402218,20.98297767,21.53751182,21.81733477,0.000505722,0.406244628,0.000481791,0.000293302,1.23765578,2.530535705,4.07244448,3.895544861,1.856056041,5.000339671,2.466035252,0.000621513,0.000175578,2.453639855,2.465108607,2.52058099,2.500810042,2.451903242,2.517843015,2.45244424,2.654999521,2.547750672,2.623255696,2.550605086,2.56873491,2.658266783,-2876.705584,-2632.887558,-2876.719355,-2876.82782,-2044.364076,-13307.50439,317.9606054,2281.691913,2149.51878,-1460.136238,2877.192031,6166.227091,335.3385937,-2876.638951,-2876.895561,-391.7795254,339.8822604,-5470.093183,-261.0372405,-51.78729009,-399.0499355,-243.0543882,-396.7993073,-1351.728162,7.705526161,2.363460968,6.12436621,2.505639335,3.408685849,7.868268453
2017-04-10 14:59:08,00:00:09,1259.866326,1260.744683,1260.041945,1261.096475,1260.39329,1260.173647,1260.525106,1260.876662,1260.085835,1260.832749,1260.876442,1260.481133,1260.129772,1259.734681,1259.734631,1259.910237,1260.832644,1260.261474,1259.55899,1260.788636,1260.876497,1260.30545,1259.822463,1258.637732,1259.778496,1260.568801,1259.778537,1260.129739,21.38233208,21.61739889,17.41905098,17.79474359,21.58473729,19.80556977,19.8711043,13.21342205,14.58446129,13.21127252,13.54478605,13.86956348,19.27157758,19.79512382,13.02048177,20.32865759,20.66812802,20.86916858,21.53751182,22.08264479,0.000505722,0.381063495,0.000481791,-1.19665E-05,1.16364198,2.519088662,4.058403433,3.830223465,1.862465183,5.000339671,2.445278434,0.000621513,0.000175578,2.444635692,2.467397908,2.512644373,2.482494344,2.410239912,2.51601166,2.45946427,2.635006759,2.526844661,2.602196593,2.545111407,2.55835723,2.647735997,-2876.705584,-2648.672817,-2876.719355,-2877.003476,-2103.443036,-13382.54427,251.3952581,2271.481955,2098.609552,-1452.851736,2877.192031,6045.827059,-425.6460427,-2876.638951,-2876.895561,-428.1384971,328.5428924,-6278.776159,-204.6058256,-240.7456987,-545.143674,-230.2435773,-366.3433734,-1587.082149,6.70968667,1.322132562,5.07541228,2.231999179,2.89177365,7.343730013
2017-04-10 14:59:09,00:00:10,1259.866326,1260.744683,1260.041945,1261.096475,1260.39329,1260.173647,1260.525106,1260.876662,1260.085835,1260.832749,1260.876442,1260.481133,1260.129772,1259.734681,1259.734631,1259.910237,1260.832644,1260.261474,1259.55899,1260.788636,1260.876497,1260.30545,1259.822463,1258.637732,1259.778496,1260.568801,1259.778537,1260.129739,21.34439462,21.80691594,17.34293868,17.83278335,21.24349666,19.61572825,19.60526582,12.94625823,14.35574146,13.21127252,13.54478605,13.86956348,19.34754655,19.64326592,13.13494851,20.40456894,20.74402218,21.05884421,21.4237644,21.81733477,0.000505722,0.390220271,0.000329171,0.000445937,1.200725183,2.520920188,4.061303214,3.834496827,1.871315903,5.000339671,2.466950994,0.000621513,0.000175578,2.46066005,2.460072144,2.530654387,2.51897311,2.45129279,2.527762856,2.46892605,2.642637584,2.54912406,2.610131907,2.547553042,2.566750942,2.658419403,-2876.705584,-2642.943631,-2876.80718,-2876.739988,-2074.053016,-13347.2494,263.1795492,2273.59429,2101.977756,-1442.73172,2877.192031,6073.211905,330.7870823,-2876.638951,-2876.895561,360.8994718,-363.5861551,-5425.434113,-318.5779139,-250.6332011,-401.5743533,-303.1806015,-320.7506707,-1594.71674,7.089778079,2.431869404,5.470670283,2.353617026,3.309864399,7.875870459
