ULVersion=1,Company=UL,Project=12345,File=12345,Engineer=39605,Reviewer=39605,Technician=20137,Technician2=34344,TestLocation=Bld11-Calorimeter,TestType=Heat Release Check,TestNumber=1,Sample=Chair,CommodityDesC=Chair,GenProjectDesc=UL2901 research,SpkActivationTempDegF=165,SpkRTI=275,NumberOfTiers=2,SpkRadial DistanceFeet=7.1,SpkRDD=0.11,SpkDistanceBelowCeililngInch=3,CeilingToCommodityFeet=18,StorageType=,PalletType=,IgniterType=Burner - Heptane,IgniterNumber=0,Client Witnessed=No,HRRflag=True,RDDflag=False,IRIflag=False,ULtest=Yes,CCN=NA,TestFacilityLocation=NBK,TESTDATE=11/11/16,TestCode=11111601.DAT,DuctDiameter= 60 ,HRRA= 1.105 ,HRRB= 1.5 ,HRRE= 13100 ,HRRCFACTOR= 1 ,HRRO2DELAY= 15 ,HRRDUCTAREA= 1.824145 ,HRRC0C02DELAY= 30 ,HRRCOCO2Units=%,TestStartTime=11/11/2016 07:52:42,UserName=20137,ComputerName=NBKMJ00KM1J,EdgeSetupFile=Cal.SET,EdgeVersion=3.063c (NetDaq /MegaDaq)-Win7~Date:2013-06-13,RunTimeInitialO2=0.209522,RunTimeO2CorrectionFactor=0.9998948,RunTimeMaxHRRvel=13.73,RunTimeMaxHRRtemp=323,RunTimeHRRMax=2004.6,RunTimeMaxHRRTestTime=377.997,PostTestInitialAverageO2=20.9522,PreTestO2AvgStandardDeviation=N/A,HrrPeak=1982,HrrTotal=227,HRRavgOneMinute=1565,HRRavgFiveMinute=601,HRRavgTenMinute=363,ConvHrrPeak=1059,ConvHrrTotal=132,ConvHRRavgOneMinute=830,ConvHRRavgFiveMinute=348,ConvHRRavgTenMinute=210,ConvectiveEnergy=126
Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
-00:00:30,-30, 1.753108E-06 , 1.960872E-02 ,-3.007472E-02 , 20.95431 , 6.264976 , 4.898264E-03 , 16.03223 , 0.4913339 , 60.84909 , 16.14309 , 15.98464 , 14.89543 , 14.8138 , 16.41455 , 15.67227 , 14.65752 , 14.8886 , 15.29187 ,-30 , 289.1822 , 13.55393 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:29,-29.007,-2.653841E-05 , 1.963871E-02 ,-0.1128254 , 20.95395 , 6.280298 , 2.868586E-03 , 16.04499 , 0.5732846 , 60.87645 , 16.08354 , 15.98393 , 14.82675 , 14.79499 , 16.39116 , 15.56527 , 14.69764 , 14.89251 , 15.21418 ,-29.007 , 289.195 , 14.64103 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:28,-28.008, 9.249151E-06 , 1.955979E-02 ,-6.657133E-02 , 20.95344 , 6.244222 , 3.535269E-03 , 16.00709 , 0.4073577 , 60.87261 , 16.06151 , 15.95747 , 14.84994 , 14.76165 , 16.42353 , 15.49339 , 14.72988 , 14.92031 , 15.21705 ,-28.008 , 289.1571 , 12.34087 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:27,-27.01,-1.759152E-05 , 1.948244E-02 ,-4.796427E-02 , 20.95356 , 6.276191 , 3.142667E-03 , 16.05015 , 0.3964044 , 60.84644 , 16.01381 , 15.93246 , 14.79775 , 14.7706 , 16.471 , 15.42074 , 14.79554 , 14.9383 , 15.16488 ,-27.01 , 289.2002 , 12.17474 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:26,-26.012, 4.89661E-06 , 1.949507E-02 ,-0.1102192 , 20.9553 , 6.295182 , 3.172297E-03 , 16.06211 , 0.4080849 , 60.81639 , 16.01913 , 15.81767 , 14.76447 , 14.72143 , 16.43557 , 15.36257 , 14.862 , 15.02747 , 15.21322 ,-26.012 , 289.2121 , 12.35306 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:25,-25.013,-2.266948E-05 , 0.0195077 ,-3.395155E-02 , 20.955 , 6.261696 , 4.809373E-03 , 16.0561 , 0.3859683 , 60.77771 , 16.04946 , 15.78915 , 14.78801 , 14.70415 , 16.44763 , 15.31816 , 14.8787 , 14.98064 , 15.20499 ,-25.013 , 289.2061 , 12.01353 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:24,-24.015,-1.033728E-05 , 1.951085E-02 ,-3.352738E-02 , 20.95646 , 6.331683 , 3.62416E-03 , 16.12551 , 0.3520786 , 60.80992 , 16.05302 , 15.78589 , 14.82796 , 14.79158 , 16.37209 , 15.37378 , 14.88688 , 15.0228 , 15.23569 ,-24.015 , 289.2755 , 11.47537 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:23,-23.001,-1.952598E-05 , 1.929618E-02 ,-0.1128423 , 20.95707 , 6.322354 , 3.71305E-03 , 16.08235 , 0.3750389 , 60.80331 , 16.04841 , 15.73828 , 14.85271 , 14.82094 , 16.347 , 15.3352 , 14.87764 , 15.04994 , 15.16775 ,-23.001 , 289.2324 , 11.84275 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:22,-22.002,-4.346496E-05 , 1.919673E-02 ,-4.598428E-02 , 20.95661 , 6.295482 , 3.253781E-03 , 16.08509 , 0.3558249 , 60.76185 , 15.97405 , 15.69342 , 14.79192 , 14.86673 , 16.34072 , 15.29272 , 14.81003 , 15.01188 , 15.16367 ,-22.002 , 289.2351 , 11.53545 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:21,-21.004,-7.030564E-05 , 0.0191399 ,-3.230564E-02 , 20.95482 , 6.237566 , 1.809302E-03 , 16.04589 , 0.3665303 , 60.80498 , 15.9328 , 15.67246 , 14.82765 , 14.8162 , 16.33102 , 15.20363 , 14.84797 , 14.93182 , 15.12663 ,-21.004 , 289.1959 , 11.7069 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:20,-20.006,-9.611861E-06 , 1.957242E-02 ,-7.375831E-02 , 20.95296 , 6.253655 , 2.475985E-03 , 16.04594 , 0.3441474 , 60.75019 , 15.9192 , 15.70185 , 14.8048 , 14.8434 , 16.33329 , 15.21051 , 14.91137 , 14.90694 , 15.15844 ,-20.006 , 289.196 , 11.34382 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:19,-19.007, 1.38435E-05 , 1.934037E-02 ,-2.910653E-02 , 20.95169 , 6.317776 , 4.624183E-03 , 16.10032 , 0.3447582 , 60.78338 , 15.93744 , 15.74279 , 14.84577 , 14.83672 , 16.39669 , 15.17669 , 14.97727 , 14.86849 , 15.20383 ,-19.007 , 289.2503 , 11.35495 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:18,-18.009, 2.206497E-05 , 1.989601E-02 ,-0.1083197 , 20.95185 , 6.302248 , 5.164937E-03 , 16.0715 , 0.3645024 , 60.76851 , 15.97188 , 15.72964 , 14.91886 , 14.86678 , 16.44016 , 15.14322 , 14.99809 , 14.88266 , 15.24052 ,-18.009 , 289.2215 , 11.67499 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:17,-17.01, 2.93192E-05 , 1.998283E-02 ,-0.0907838 , 20.95123 , 6.32656 , 4.083429E-03 , 16.12248 , 0.3872889 , 60.78072 , 16.01162 , 15.80112 , 14.95864 , 14.87479 , 16.44151 , 15.09695 , 14.96325 , 14.86352 , 15.27807 ,-17.01 , 289.2725 , 12.03544 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:16,-16.012, 2.641751E-05 , 1.980919E-02 ,-6.117584E-02 , 20.95113 , 6.315047 , 4.898264E-03 , 16.14281 , 0.3895282 , 60.76755 , 16.04542 , 15.80338 , 15.00171 , 14.87022 , 16.49116 , 15.08093 , 14.98805 , 14.8475 , 15.28255 ,-16.012 , 289.2928 , 12.07061 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:15,-15.014, 3.826609E-05 , 1.996389E-02 ,-0.1104498 , 20.95158 , 6.322455 , 6.031623E-03 , 16.13667 , 0.4180564 , 60.77732 , 16.10513 , 15.89687 , 15.06131 , 14.88218 , 16.51913 , 15.02493 , 15.0205 , 14.84819 , 15.29911 ,-15.014 , 289.2867 , 12.50468 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:14,-14, 3.22209E-05 , 1.998283E-02 ,-2.911487E-02 , 20.95153 , 6.303451 , 4.438994E-03 , 16.11806 , 0.3638268 , 60.69553 , 16.06144 , 15.85777 , 15.04027 , 14.83177 , 16.47767 , 14.91562 , 14.98358 , 14.8362 , 15.30762 ,-14 , 289.2681 , 11.6651 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:13,-13.001,-7.296551E-05 , 0.0190815 ,-4.689337E-02 , 20.95049 , 6.214297 , 2.438946E-03 , 16.06807 , 0.4033386 , 60.71017 , 16.06124 , 15.85758 , 14.9699 , 14.77949 , 16.44354 , 14.83157 , 14.96307 , 14.85429 , 15.30743 ,-13.001 , 289.2181 , 12.28114 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:12,-12.003,-5.99079E-05 , 1.924566E-02 ,-7.228755E-02 , 20.94977 , 6.29975 , 1.535222E-03 , 16.04615 , 0.380777 , 60.68681 , 16.05519 , 15.91038 , 15.01814 , 14.83235 , 16.47604 , 14.83457 , 14.95258 , 14.87317 , 15.40549 ,-12.003 , 289.1962 , 11.93226 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:11,-10.989,-2.557118E-05 , 1.927566E-02 ,-3.477581E-02 , 20.94996 , 6.275748 , 2.083383E-03 , 16.04731 , 0.3781243 , 60.67257 , 16.11741 , 15.91375 , 14.98311 , 14.83573 , 16.5043 , 14.8132 , 14.92881 , 14.92641 , 15.38634 ,-10.989 , 289.1973 , 11.89065 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:10,-10.006, 4.261863E-05 , 0.0197792 ,-0.1088228 , 20.95034 , 6.285727 , 3.253781E-03 , 16.04833 , 0.3976862 , 60.71106 , 16.09813 , 15.99391 , 15.04747 , 14.85928 , 16.51877 , 14.87295 , 14.97951 , 14.9592 , 15.43923 ,-10.006 , 289.1983 , 12.19436 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:09,-9.008,-7.919206E-06 , 1.952664E-02 ,-6.850319E-02 , 20.9507 , 6.312952 , 3.535269E-03 , 16.07526 , 0.4208516 , 60.72178 , 16.13853 , 16.0594 , 15.03823 , 14.93389 , 16.56155 , 14.92484 , 14.98154 , 14.94534 , 15.47079 ,-9.008 , 289.2253 , 12.54509 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:08,-8.009,-3.596892E-05 , 0.0192283 ,-4.673085E-02 , 20.949 , 6.273824 , 1.846341E-03 , 16.02733 , 0.3851993 , 60.72735 , 16.0906 , 16.03416 , 15.01297 , 14.87926 , 16.57025 , 14.94944 , 14.97216 , 14.96994 , 15.43409 ,-8.009 , 289.1773 , 12.00096 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:07,-7.011,-2.291129E-05 , 1.923461E-02 ,-0.1271234 , 20.949 , 6.315017 , 4.624183E-03 , 16.09059 , 0.4044369 , 60.75162 , 16.11548 , 16.11327 , 14.98802 , 14.98802 , 16.60193 , 15.04693 , 15.11709 , 15.03326 , 15.53835 ,-7.011 , 289.2406 , 12.29833 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:06,-6.012, 6.34141E-05 , 1.981867E-02 ,-4.027472E-02 , 20.94997 , 6.30746 , 3.446377E-03 , 16.0606 , 0.3711806 , 60.70724 , 16.17367 , 16.1307 , 14.9737 , 14.98515 , 16.62156 , 15.04166 , 15.15263 , 15.14137 , 15.51058 ,-6.012 , 289.2106 , 11.78123 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:05,-5.014, 1.047632E-04 , 2.043586E-02 ,-4.927037E-02 , 20.95038 , 6.338022 , 4.17232E-03 , 16.14064 , 0.3740878 , 60.72597 , 16.13621 , 16.17015 , 14.92936 , 14.97239 , 16.59758 , 15.09463 , 15.23735 , 15.22388 , 15.55448 ,-5.014 , 289.2906 , 11.82892 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:04,-4, 5.422541E-05 , 1.993232E-02 ,-5.415828E-02 , 20.95074 , 6.303097 , 3.446377E-03 , 16.11753 , 0.3866379 , 60.67715 , 16.17637 , 16.15608 , 14.97178 , 14.99228 , 16.6084 , 15.06688 , 15.23915 , 15.25041 , 15.51087 ,-4 , 289.2675 , 12.02522 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:03,-3.002,-4.588304E-05 , 1.927881E-02 ,-2.486201E-02 , 20.94888 , 6.262199 , 3.364895E-03 , 16.11083 , 0.3769633 , 60.64638 , 16.16967 , 16.10641 , 14.93128 , 14.95381 , 16.59728 , 15.03322 , 15.2642 , 15.29134 , 15.56544 ,-3.002 , 289.2608 , 11.87368 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:02,-1.988,-8.433049E-05 , 1.947297E-02 ,-0.0760388 , 20.94863 , 6.253392 , 3.261188E-03 , 16.12702 , 0.3647669 , 60.64437 , 16.20393 , 16.16557 , 14.94749 , 14.9859 , 16.59079 , 15.0064 , 15.34151 , 15.39135 , 15.64956 ,-1.988 , 289.277 , 11.68035 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:01,-0.989, 4.552033E-05 , 1.997178E-02 ,-6.286416E-02 , 20.94933 , 6.303707 , 4.527885E-03 , 16.14525 , 0.3736169 , 60.67542 , 16.2358 , 16.18361 , 14.96094 , 15.01763 , 16.6361 , 15.02225 , 15.44798 , 15.41623 , 15.67443 ,-0.989 , 289.2953 , 11.82156 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:00,0, 8.517681E-05 , 2.021172E-02 ,-4.236099E-02 , 20.94957 , 6.269076 , 3.987131E-03 , 16.15637 , 0.4813615 , 60.66654 , 16.25356 , 16.17444 , 14.997 , 14.91999 , 16.61109 , 15.02415 , 15.48403 , 15.3323 , 15.77155 ,-0.006 , 289.3064 , 13.41855 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:01,0.992,-4.533897E-06 , 1.987707E-02 ,-0.1004996 , 20.94816 , 6.284696 , 1.624113E-03 , 16.20778 , 0.5458568 , 60.63327 , 16.25315 , 16.2146 , 15.02595 , 14.95799 , 16.63077 , 15.04404 , 15.57405 , 15.33853 , 15.79825 , 0.992 , 289.3578 , 14.29052 , 0 , 68 , 0 , 0 , 0.2094603 , 0 , 0 
00:00:02,1.99, 5.978699E-05 , 2.002703E-02 ,-5.665252E-02 , 20.94808 , 6.257265 , 2.631544E-03 , 16.13546 , 0.5083265 , 60.57431 , 16.23284 , 16.16257 , 14.98974 , 14.91494 , 16.60605 , 15.06452 , 15.5899 , 15.22313 , 15.80045 , 1.99 , 289.2855 , 13.78878 , 0 , 68 , 0 , 0 , 0.2094539 , 2.632111 , 1.313424E-03 
00:00:03,2.989,-2.599433E-06 , 1.996863E-02 ,-8.112116E-02 , 20.94783 , 6.238027 , 1.905601E-03 , 16.18892 , 0.4947384 , 60.58428 , 16.29515 , 16.16402 , 15.06136 , 14.94132 , 16.65487 , 15.11804 , 15.60944 , 15.21313 , 15.84489 , 2.989 , 289.3389 , 13.60449 , 0.2167624 , 68.00015 , 0 , 0 , 0.2094591 , 0 , 2.628163E-03 
00:00:04,3.987,-1.831694E-05 , 1.940036E-02 ,-0.1027493 , 20.94688 , 6.246409 , 1.668558E-03 , 16.16549 , 0.4850417 , 60.55265 , 16.29901 , 16.20846 , 15.14222 , 14.85894 , 16.61559 , 15.23509 , 15.49998 , 15.18746 , 15.8351 , 3.987 , 289.3155 , 13.46996 , 0.1467135 , 68.00005 , 0 , 0 , 0.2094628 , 0 , 2.628163E-03 
00:00:05,4.986,-1.251355E-05 , 1.951717E-02 ,-3.690879E-02 , 20.94678 , 6.27463 , 4.083429E-03 , 16.13696 , 0.4741549 , 60.56665 , 16.3472 , 16.24541 , 15.22001 , 14.93011 , 16.65031 , 15.40351 , 15.44873 , 15.32413 , 15.82686 , 4.986 , 289.287 , 13.31728 , 1.822263 , 68.00526 , 0 , 0 , 0.209464 , 0 , 2.628163E-03 
00:00:06,6, 2.93192E-05 , 1.980919E-02 ,-9.558117E-02 , 20.94771 , 6.315507 , 2.853771E-03 , 16.28362 , 0.439742 , 60.56436 , 16.3583 , 16.27016 , 15.29002 , 14.94104 , 16.66602 , 15.51411 , 15.41444 , 15.35795 , 15.87173 , 6 , 289.4336 , 12.82816 , 2.657099 , 68.0129 , 0 , 0 , 0.2094581 , 0 , 2.628163E-03 
00:00:07,6.998,-1.148587E-06 , 1.974447E-02 ,-4.489622E-02 , 20.9474 , 6.338826 , 3.994539E-03 , 16.2591 , 0.4290583 , 60.54705 , 16.38819 , 16.27053 , 15.35815 , 14.95269 , 16.65497 , 15.48053 , 15.40134 , 15.39451 , 15.83373 , 6.998 , 289.4091 , 12.67084 , 2.782285 , 68.02074 , 0 , 0 , 0.2094442 , 7.479564 , 6.360466E-03 
00:00:08,7.996,-1.632201E-06 , 1.964503E-02 ,-2.619575E-02 , 20.94745 , 6.305666 , 2.631544E-03 , 16.24678 , 0.4639345 , 60.59655 , 16.40057 , 16.2785 , 15.38661 , 15.00147 , 16.67878 , 15.58595 , 15.43866 , 15.48628 , 15.76697 , 7.996 , 289.3968 , 13.17547 , 3.825739 , 68.03133 , 0 , 0 , 0.2094474 , 6.081602 , 1.312749E-02 
00:00:09,9.01,-9.883896E-05 , 1.906887E-02 ,-0.0941869 , 20.94704 , 6.280386 , 3.105629E-03 , 16.21477 , 0.4600062 , 60.53447 , 16.40711 , 16.25774 , 15.40902 , 15.01263 , 16.63333 , 15.62644 , 15.39998 , 15.5517 , 15.80063 , 9.01 , 289.3648 , 13.11885 , 4.04959 , 68.04262 , 0 , 0 , 0.2094488 , 5.302808 , 1.889938E-02 
00:00:10,9.993,-5.434631E-05 , 1.943666E-02 ,-5.451358E-02 , 20.94687 , 6.262966 , 8.333609E-05 , 16.22465 , 0.450394 , 60.48473 , 16.37402 , 16.25877 , 15.37129 , 15.08827 , 16.57758 , 15.66788 , 15.36907 , 15.5411 , 15.83543 , 9.993 , 289.3747 , 12.98128 , 3.958995 , 68.05328 , 0 , 0 , 0.2094488 , 5.416757 , 2.416805E-02 
00:00:11,10.992, 4.116779E-05 , 1.982814E-02 ,-9.906862E-02 , 20.94747 , 6.265522 , 2.03153E-03 , 16.24322 , 0.4443518 , 60.51595 , 16.41749 , 16.24543 , 15.41019 , 15.0727 , 16.56222 , 15.66599 , 15.33542 , 15.57556 , 15.87892 , 10.992 , 289.3932 , 12.89433 , 4.186166 , 68.06464 , 0 , 0 , 0.2094512 , 3.952155 , 2.884782E-02 
00:00:12,11.99, 5.253276E-05 , 1.976657E-02 ,-8.623236E-02 , 20.94761 , 6.263445 , 2.713027E-03 , 16.24098 , 0.4157318 , 60.54021 , 16.44456 , 16.26145 , 15.48953 , 15.16795 , 16.58487 , 15.71136 , 15.30383 , 15.6344 , 15.9287 , 11.99 , 289.391 , 12.47212 , 5.156554 , 68.07841 , 0 , 0 , 0.2094422 , 8.135345 , 3.487948E-02 
00:00:13,12.988,-1.37226E-05 , 0.0197208 ,-3.024439E-02 , 20.948 , 6.296166 , 2.535246E-03 , 16.26449 , 0.4117199 , 60.55619 , 16.45 , 16.23277 , 15.49257 , 15.14385 , 16.59473 , 15.78248 , 15.26164 , 15.71901 , 15.9703 , 12.988 , 289.4145 , 12.41229 , 5.497633 , 68.09296 , 0 , 0 , 0.2094327 , 13.14294 , 4.549735E-02 
00:00:14,13.987, 1.215085E-05 , 0.0198897 ,-0.1315704 , 20.94813 , 6.295543 , 4.17232E-03 , 16.30242 , 0.4343444 , 60.58436 , 16.41103 , 16.26609 , 15.53053 , 15.12975 , 16.62803 , 15.8815 , 15.21118 , 15.7433 , 15.9968 , 13.987 , 289.4524 , 12.7496 , 6.11753 , 68.10899 , 0 , 0 , 0.2094305 , 14.32013 , 5.921516E-02 
00:00:15,14.985, 5.08401E-05 , 1.987076E-02 ,-3.112537E-02 , 20.94823 , 6.259686 , 3.62416E-03 , 16.31657 , 0.4178181 , 60.55876 , 16.41614 , 16.25995 , 15.54487 , 15.06914 , 16.61508 , 15.92498 , 15.10551 , 15.70782 , 16.05854 , 14.985 , 289.4666 , 12.505 , 5.705763 , 68.12389 , 0 , 0 , 0.2094264 , 16.11283 , 7.440119E-02 
00:00:16,15.999,-2.532937E-05 , 1.947139E-02 ,-5.766885E-02 , 20.94823 , 6.311768 , 4.446401E-03 , 16.34096 , 0.4201813 , 60.56918 , 16.42467 , 16.22791 , 15.56688 , 15.04149 , 16.63946 , 15.96083 , 15.06864 , 15.66193 , 16.02871 , 15.999 , 289.491 , 12.54085 , 5.471367 , 68.13835 , 0 , 0 , 0.2094219 , 18.24643 , 9.182134E-02 
00:00:17,17.013,-4.298134E-05 , 1.947139E-02 ,-0.1129121 , 20.94759 , 6.299036 , 2.987108E-03 , 16.31269 , 0.4336788 , 60.52411 , 16.40305 , 16.21311 , 15.59968 , 14.97238 , 16.60439 , 16.00265 , 15.04938 , 15.66077 , 16.05024 , 17.013 , 289.4627 , 12.74006 , 5.355921 , 68.15244 , 0 , 0 , 0.2094391 , 9.893497 , 0.1060883 
00:00:18,17.996,-1.106271E-05 , 1.942877E-02 ,-2.820148E-02 , 20.94811 , 6.310468 , 6.061254E-03 , 16.25595 , 0.4050786 , 60.53292 , 16.40975 , 16.2423 , 15.61081 , 14.99035 , 16.64279 , 15.99109 , 15.08101 , 15.62447 , 16.0907 , 17.996 , 289.4059 , 12.3116 , 5.561595 , 68.16653 , 0 , 0 , 0.2094464 , 5.933671 , 0.1138673 
00:00:19,18.994,-4.032146E-05 , 1.964503E-02 ,-6.265637E-02 , 20.94848 , 6.30863 , 3.438971E-03 , 16.36054 , 0.4434222 , 60.53545 , 16.39908 , 16.20674 , 15.61601 , 14.966 , 16.66586 , 16.01436 , 15.08381 , 15.64535 , 16.10493 , 18.994 , 289.5105 , 12.88344 , 5.877543 , 68.18154 , 0 , 0 , 0.209465 , 0 , 0.1168282 
00:00:20,19.993, 1.021638E-05 , 1.956768E-02 ,-5.916272E-02 , 20.9486 , 6.295267 , 3.801942E-03 , 16.318 , 0.4126767 , 60.56659 , 16.40615 , 16.17545 , 15.63212 , 14.9391 , 16.71827 , 16.01479 , 15.07058 , 15.68656 , 16.1369 , 19.993 , 289.468 , 12.42786 , 5.906875 , 68.19656 , 0 , 0 , 0.209465 , 0 , 0.1168282 
00:00:21,20.991,-3.500169E-05 , 0.0196987 ,-6.19705E-03 , 20.94779 , 6.30034 , 2.898217E-03 , 16.30698 , 0.4017167 , 60.53643 , 16.39309 , 16.15538 , 15.52844 , 14.86249 , 16.62817 , 16.00616 , 15.00081 , 15.64397 , 16.0401 , 20.991 , 289.457 , 12.26148 , 4.264109 , 68.20737 , 0 , 0 , 0.2094608 , 0 , 0.1168282 
00:00:22,21.99,-3.209999E-05 , 1.938773E-02 ,-0.1078906 , 20.94801 , 6.272513 , 3.083406E-03 , 16.27743 , 0.4059322 , 60.50764 , 16.35876 , 16.03747 , 15.48522 , 14.90086 , 16.63476 , 15.98324 , 14.99136 , 15.68213 , 16.02844 , 21.99 , 289.4274 , 12.32502 , 3.81532 , 68.21698 , 0 , 0 , 0.2094456 , 6.744255 , 0.120197 
00:00:23,22.988,-1.662429E-05 , 1.941141E-02 ,-4.934305E-02 , 20.94662 , 6.293295 , 3.083406E-03 , 16.25261 , 0.4021807 , 60.48128 , 16.28194 , 15.9765 , 15.34704 , 14.83279 , 16.60093 , 15.94255 , 15.01194 , 15.68904 , 16.01044 , 22.988 , 289.4026 , 12.26741 , 2.569256 , 68.22325 , 0 , 0 , 0.2094402 , 8.878688 , 0.1279929 
00:00:24,23.986,-3.451807E-05 , 1.921883E-02 ,-9.475499E-02 , 20.94694 , 6.291845 , 4.535292E-03 , 16.31204 , 0.4057239 , 60.51044 , 16.29858 , 16.03151 , 15.32751 , 14.82452 , 16.6017 , 15.99535 , 15.067 , 15.75533 , 15.97045 , 23.986 , 289.462 , 12.32259 , 3.11936 , 68.23096 , 0 , 0 , 0.2094391 , 9.803453 , 0.1373152 
00:00:25,25,-1.904237E-05 , 1.968765E-02 ,-9.307072E-02 , 20.94708 , 6.285808 , 5.194567E-03 , 16.28836 , 0.4128425 , 60.50304 , 16.28154 , 15.98053 , 15.2584 , 14.82556 , 16.61399 , 16.01004 , 15.06583 , 15.63421 , 15.9737 , 25 , 289.4384 , 12.42972 , 2.453402 , 68.23695 , 0 , 0 , 0.209429 , 15.01268 , 0.149897 
00:00:26,25.999, 3.24627E-05 , 2.006176E-02 ,-4.437793E-02 , 20.94732 , 6.299304 , 5.350126E-03 , 16.31978 , 0.4105665 , 60.52062 , 16.27903 , 15.94185 , 15.27398 , 14.79811 , 16.5934 , 16.03003 , 15.03598 , 15.62043 , 16.01417 , 25.999 , 289.4698 , 12.39608 , 2.274068 , 68.24232 , 0 , 0 , 0.2094334 , 12.959 , 0.1638689 
00:00:27,26.997,-4.322315E-05 , 1.931512E-02 ,-9.241946E-02 , 20.94642 , 6.29454 , 4.083429E-03 , 16.31267 , 0.4273078 , 60.5466 , 16.27432 , 15.90541 , 15.28957 , 14.80466 , 16.58409 , 16.06609 , 15.05176 , 15.51145 , 15.95744 , 26.997 , 289.4627 , 12.64613 , 1.879793 , 68.24658 , 0 , 0 , 0.2094347 , 12.65526 , 0.1766504 
00:00:28,28.011,-5.531355E-05 , 1.921725E-02 ,-5.943486E-02 , 20.94547 , 6.279377 , 2.075975E-03 , 16.33161 , 0.3771271 , 60.52707 , 16.24327 , 15.87214 , 15.23597 , 14.79426 , 16.55785 , 16.01254 , 15.04118 , 15.4466 , 15.98081 , 28.011 , 289.4816 , 11.88079 , 1.009892 , 68.24836 , 0 , 0 , 0.2094331 , 12.46578 , 0.1893868 
00:00:29,28.994,-5.821524E-05 , 1.910044E-02 ,-2.977113E-02 , 20.94525 , 6.310991 , 3.261188E-03 , 16.33337 , 0.4501188 , 60.52449 , 16.22715 , 15.82427 , 15.29441 , 14.85956 , 16.58671 , 16.04602 , 15.02263 , 15.3533 , 15.93294 , 28.994 , 289.4834 , 12.97975 , 0.9838116 , 68.25 , 0 , 0 , 0.2094371 , 11.60242 , 0.2012163 
