ULVersion=1,Company=UL,Project=12345,File=12345,Engineer=39605,Reviewer=39605,Technician=20137,Technician2=34344,TestLocation=Bld11-Calorimeter,TestType=Heat Release Check,TestNumber=1,Sample=Antifreeze Formula 21,CommodityDesC=Antifreeze Formula 21,GenProjectDesc=UL2901 research,SpkActivationTempDegF=165,SpkRTI=275,NumberOfTiers=2,SpkRadial DistanceFeet=7.1,SpkRDD=0.11,SpkDistanceBelowCeililngInch=3,CeilingToCommodityFeet=18,StorageType=,PalletType=,IgniterType=Burner - Heptane,IgniterNumber=0,Client Witnessed=No,HRRflag=True,RDDflag=False,IRIflag=False,ULtest=Yes,CCN=NA,TestFacilityLocation=NBK,TESTDATE=11/10/16,TestCode=11101603.DAT,DuctDiameter= 60 ,HRRA= 1.105 ,HRRB= 1.5 ,HRRE= 13100 ,HRRCFACTOR= 1 ,HRRO2DELAY= 15 ,HRRDUCTAREA= 1.824145 ,HRRC0C02DELAY= 30 ,HRRCOCO2Units=%,TestStartTime=11/10/2016 13:19:42,UserName=20137,ComputerName=NBKMJ00KM1J,EdgeSetupFile=Cal.SET,EdgeVersion=3.063c (NetDaq /MegaDaq)-Win7~Date:2013-06-13,RunTimeInitialO2=0.2096294,RunTimeO2CorrectionFactor=0.9993827,RunTimeMaxHRRvel=15.81,RunTimeMaxHRRtemp=327,RunTimeHRRMax=2275.5,RunTimeMaxHRRTestTime=353.998,PostTestInitialAverageO2=20.96294,PreTestO2AvgStandardDeviation=N/A,HrrPeak=2268,HrrTotal=195,HRRavgOneMinute=1529,HRRavgFiveMinute=544,HRRavgTenMinute=319,ConvHrrPeak=1078,ConvHrrTotal=126,ConvHRRavgOneMinute=815,ConvHRRavgFiveMinute=331,ConvHRRavgTenMinute=208,ConvectiveEnergy=125
Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
-00:00:30,-30, 2.327401E-05 , 2.004124E-02 ,-1.333424E-02 , 20.96426 , 6.349411 , 6.024216E-03 , 19.49053 , 0.4144982 , 44.6342 , 19.20652 , 19.16809 , 18.78669 , 18.84536 , 19.10944 , 18.88822 , 19.29219 , 19.37786 , 19.08241 ,-30 , 292.6405 , 12.52332 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:29,-29.013, 2.61757E-05 , 2.025276E-02 ,-8.022755E-02 , 20.96497 , 6.341079 , 5.357534E-03 , 19.49133 , 0.4056195 , 44.66596 , 19.11244 , 19.08081 , 18.77847 , 18.82813 , 19.14848 , 18.83714 , 19.30641 , 19.32902 , 19.04477 ,-29.013 , 292.6413 , 12.38849 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:28,-27.999,-3.016553E-05 , 1.957557E-02 ,-0.1025768 , 20.96378 , 6.314118 , 3.120444E-03 , 19.51217 , 0.384365 , 44.63757 , 19.07225 , 19.04742 , 18.76769 , 18.80375 , 19.11969 , 18.78793 , 19.28442 , 19.27542 , 19.04301 ,-27.999 , 292.6622 , 12.05997 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:27,-27, 2.478531E-06 , 1.973027E-02 ,-2.931647E-02 , 20.96427 , 6.32172 , 4.350102E-03 , 19.47206 , 0.4125149 , 44.63807 , 19.02329 , 18.97143 , 18.75698 , 18.80885 , 19.14741 , 18.80664 , 19.29394 , 19.29853 , 19.0369 ,-27 , 292.6221 , 12.49293 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:26,-26.002, 3.445762E-06 , 1.965924E-02 ,-0.1064784 , 20.96528 , 6.266484 , 3.513046E-03 , 19.45824 , 0.3702451 , 44.55806 , 18.96882 , 18.9416 , 18.74977 , 18.82206 , 19.09957 , 18.76118 , 19.2643 , 19.20566 , 19.06353 ,-26.002 , 292.6082 , 11.83529 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:25,-25.004, 1.529435E-05 , 1.979499E-02 ,-3.879014E-02 , 20.96504 , 6.30586 , 3.801942E-03 , 19.51047 , 0.4071299 , 44.59177 , 18.98963 , 18.9534 , 18.72552 , 18.91515 , 19.09555 , 18.79321 , 19.34595 , 19.21506 , 19.0459 ,-25.004 , 292.6605 , 12.41194 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:24,-24.005,-1.08209E-05 , 1.937195E-02 ,-6.185236E-02 , 20.96563 , 6.365168 , 3.62416E-03 , 19.47666 , 0.4156258 , 44.65789 , 18.95562 , 18.92619 , 18.7774 , 18.89456 , 19.08195 , 18.80444 , 19.29614 , 19.2375 , 19.05253 ,-24.005 , 292.6266 , 12.54005 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:23,-23.007,-2.532937E-05 , 1.956768E-02 ,-6.209495E-02 , 20.96474 , 6.41948 , 5.446424E-03 , 19.44914 , 0.3889715 , 44.67073 , 18.9325 , 18.90767 , 18.86703 , 18.87843 , 19.14452 , 18.77671 , 19.32046 , 19.20997 , 19.02279 ,-23.007 , 292.5992 , 12.13072 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:22,-22.008,-1.348079E-05 , 1.991653E-02 ,-2.131355E-02 , 20.96482 , 6.282789 , 3.172297E-03 , 19.51052 , 0.3706709 , 44.69773 , 18.88798 , 18.84734 , 18.76162 , 18.86315 , 19.13826 , 18.84954 , 19.3052 , 19.16308 , 19.03915 ,-22.008 , 292.6605 , 11.84315 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:21,-21.01,-1.541525E-05 , 1.947928E-02 ,-0.1237656 , 20.9643 , 6.202885 , 3.024145E-03 , 19.45419 , 0.4106869 , 44.61822 , 18.84284 , 18.84063 , 18.75253 , 18.87889 , 19.12494 , 18.80679 , 19.27147 , 19.15877 , 19.05727 ,-21.01 , 292.6042 , 12.46484 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:20,-20.012,-2.992372E-05 , 0.0194414 ,-5.377939E-02 , 20.96458 , 6.429305 , 4.261212E-03 , 19.49908 , 0.4041032 , 44.73299 , 18.87212 , 18.86991 , 18.7774 , 18.87653 , 19.16083 , 18.89014 , 19.32096 , 19.20367 , 19.09316 ,-20.012 , 292.6491 , 12.36547 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:19,-19.013,-2.242768E-05 , 1.945087E-02 ,-9.118557E-02 , 20.96467 , 6.41327 , 4.083429E-03 , 19.47665 , 0.3790715 , 44.71318 , 18.84048 , 18.86752 , 18.81345 , 18.93759 , 19.19245 , 18.90136 , 19.28052 , 19.22628 , 19.07514 ,-19.013 , 292.6266 , 11.97591 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:18,-17.999,-1.880056E-05 , 1.972711E-02 ,-0.1047115 , 20.96494 , 6.385066 , 4.35751E-03 , 19.50528 , 0.3893106 , 44.75023 , 18.81505 , 18.85349 , 18.81726 , 18.90315 , 19.16482 , 18.88274 , 19.21888 , 19.19865 , 19.04972 ,-17.999 , 292.6553 , 12.13717 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:17,-17.001,-5.748981E-05 , 1.928197E-02 ,-0.046682 , 20.96251 , 6.457884 , 3.987131E-03 , 19.50042 , 0.4421926 , 44.72097 , 18.81001 , 18.86426 , 18.81681 , 18.92293 , 19.16198 , 18.91153 , 19.23644 , 19.1868 , 19.0831 ,-17.001 , 292.6504 , 12.93515 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:16,-16.002, 1.505254E-05 , 1.954243E-02 ,-0.1209148 , 20.96087 , 6.248754 , 2.690805E-03 , 19.47936 , 0.4082069 , 44.71583 , 18.80034 , 18.84099 , 18.86343 , 18.95833 , 19.17255 , 18.9221 , 19.19737 , 19.2334 , 19.06664 ,-16.002 , 292.6294 , 12.42768 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:15,-15.004, 3.02261E-07 , 1.981235E-02 ,-3.045004E-02 , 20.96106 , 6.305151 , 4.720481E-03 , 19.46712 , 0.4156646 , 44.735 , 18.7995 , 18.81752 , 18.86479 , 18.9687 , 19.18972 , 18.92346 , 19.19653 , 19.27319 , 19.0612 ,-15.004 , 292.6171 , 12.54043 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:14,-14.006,-8.965026E-05 , 1.934037E-02 ,-0.0625968 , 20.95947 , 6.278405 , 1.661151E-03 , 19.43617 , 0.3875818 , 44.67765 , 18.73909 , 18.84283 , 18.9015 , 18.98959 , 19.10231 , 18.85184 , 19.12033 , 19.25565 , 19.04144 ,-14.006 , 292.5862 , 12.10876 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:13,-13.007,-7.030564E-05 , 1.925514E-02 ,-6.856157E-02 , 20.95848 , 6.300342 , 4.898264E-03 , 19.46 , 0.4362843 , 44.67686 , 18.72008 , 18.84883 , 18.90971 , 18.97297 , 19.16917 , 18.91412 , 19.14656 , 19.29088 , 19.0925 ,-13.007 , 292.61 , 12.84755 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:12,-12.009, 7.07288E-06 , 2.014858E-02 ,-0.0152151 , 20.95875 , 6.38765 , 2.898217E-03 , 19.4582 , 0.4458178 , 44.7059 , 18.73851 , 18.82441 , 18.87388 , 19.05907 , 19.13115 , 18.8829 , 19.15376 , 19.29128 , 19.02285 ,-12.009 , 292.6082 , 12.98712 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:11,-11.01, 3.512259E-05 , 1.976815E-02 ,-0.1054475 , 20.96115 , 6.320485 , 3.935278E-03 , 19.47985 , 0.4489066 , 44.70515 , 18.75356 , 18.81444 , 18.87311 , 19.01527 , 19.13479 , 18.86851 , 19.13038 , 19.2679 , 19.08754 ,-11.01 , 292.6299 , 13.03252 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:10,-10.012, 2.61757E-05 , 1.988496E-02 ,-6.502289E-02 , 20.96317 , 6.347999 , 3.438971E-03 , 19.46175 , 0.4289513 , 44.72505 , 18.77389 , 18.82576 , 18.83698 , 19.06723 , 19.10768 , 18.93629 , 19.16413 , 19.32425 , 19.09205 ,-10.012 , 292.6118 , 12.73916 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:09,-9.014, 2.496666E-05 , 1.997494E-02 ,-2.873884E-02 , 20.96352 , 6.330544 , 5.172343E-03 , 19.46275 , 0.444485 , 44.72152 , 18.76348 , 18.86059 , 18.8582 , 19.01857 , 19.08385 , 18.95752 , 19.22598 , 19.2712 , 19.02077 ,-9.014 , 292.6128 , 12.9678 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:08,-8, 1.021638E-05 , 1.979972E-02 ,-9.367599E-02 , 20.96379 , 6.29039 , 4.261212E-03 , 19.42317 , 0.4170108 , 44.70922 , 18.78476 , 18.80499 , 18.83662 , 18.97198 , 19.10512 , 18.96297 , 19.1908 , 19.25404 , 19.02164 ,-8 , 292.5732 , 12.55978 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:07,-7.001, 7.743896E-05 , 1.998757E-02 ,-5.294869E-02 , 20.96361 , 6.363748 , 5.601984E-03 , 19.51606 , 0.4014141 , 44.71001 , 18.87532 , 18.87992 , 18.83467 , 19.00166 , 19.09875 , 18.99265 , 19.30853 , 19.32434 , 19.01748 ,-7.001 , 292.6661 , 12.32462 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:06,-6.003, 5.470903E-05 , 2.012805E-02 ,-0.1186601 , 20.96368 , 6.316126 , 3.987131E-03 , 19.42188 , 0.5002552 , 44.64654 , 18.83534 , 18.87598 , 18.82173 , 18.95709 , 19.09923 , 18.86918 , 19.21875 , 19.2932 , 18.93226 ,-6.003 , 292.5719 , 13.75635 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:05,-4.989,-4.636665E-05 , 1.960557E-02 ,-8.186918E-02 , 20.96228 , 6.325958 , 4.350102E-03 , 19.47863 , 0.5324916 , 44.70449 , 18.89672 , 18.91713 , 18.79299 , 18.95318 , 19.03667 , 18.86508 , 19.27348 , 19.3119 , 18.94637 ,-4.989 , 292.6286 , 14.19403 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:04,-4.006,-5.748981E-05 , 1.914464E-02 ,-4.297532E-02 , 20.95966 , 6.31618 , 3.009331E-03 , 19.35631 , 0.5254211 , 44.72548 , 18.85985 , 18.89388 , 18.7403 , 18.88707 , 19.03824 , 18.86224 , 19.21641 , 19.23443 , 18.90289 ,-4.006 , 292.5063 , 14.09654 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:03,-3.008,-3.669434E-05 , 0.0191257 ,-0.1236231 , 20.96077 , 6.312593 , 1.987084E-03 , 19.39781 , 0.5201036 , 44.73751 , 18.94441 , 18.88115 , 18.75938 , 18.94662 , 19.04371 , 18.81346 , 19.23089 , 19.22868 , 18.84951 ,-3.008 , 292.5478 , 14.02602 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:02,-2.009,-3.113276E-05 , 1.941299E-02 ,-0.0375908 , 20.96122 , 6.285133 , 3.261188E-03 , 19.41118 , 0.4633361 , 44.75277 , 18.98482 , 18.93517 , 18.73211 , 18.92174 , 19.04587 , 18.75474 , 19.25107 , 19.22165 , 18.83824 ,-2.009 , 292.5612 , 13.23876 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:01,-1.011,-1.033728E-05 , 1.960872E-02 ,-7.936874E-02 , 20.96119 , 6.327726 , 4.898264E-03 , 19.48037 , 0.5566133 , 44.82938 , 19.06765 , 18.99096 , 18.78774 , 18.97055 , 19.09247 , 18.79013 , 19.30666 , 19.20077 , 18.84641 ,-1.011 , 292.6304 , 14.51201 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:00,0, 1.021638E-05 , 2.003177E-02 ,-6.242523E-02 , 20.96153 , 6.375687 , 4.898264E-03 , 19.48923 , 0.5326848 , 44.88669 , 19.12616 , 18.9796 , 18.76055 , 18.95698 , 19.08773 , 18.78097 , 19.34714 , 19.21184 , 18.84185 ,-0.012 , 292.6392 , 14.19686 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:01,0.986, 4.721298E-05 , 2.025434E-02 ,-1.987663E-02 , 20.96157 , 6.323023 , 4.446401E-03 , 19.45772 , 0.4805734 , 44.85348 , 19.19374 , 18.98394 , 18.75385 , 18.94109 , 19.09905 , 18.78089 , 19.30203 , 19.21176 , 18.85538 , 0.986 , 292.6077 , 13.48385 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:02,2, 1.456892E-05 , 1.969238E-02 ,-8.484024E-02 , 20.9614 , 6.34768 , 4.350102E-03 , 19.46383 , 0.5168473 , 44.81102 , 19.21585 , 19.04669 , 18.73752 , 18.90895 , 19.07831 , 18.78259 , 19.29931 , 19.16841 , 18.85487 , 2 , 292.6138 , 13.98362 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:03,2.998,-2.847287E-05 , 1.976026E-02 ,-3.864931E-02 , 20.96139 , 6.329209 , 5.253827E-03 , 19.4118 , 0.5385786 , 44.8771 , 19.23826 , 19.08253 , 18.75757 , 18.88172 , 19.12997 , 18.77338 , 19.28551 , 19.16141 , 18.83426 , 2.998 , 292.5618 , 14.2733 , 7.971098E-02 , 67.99967 , 0 , 0 , 0.2095 , 0 , 0 
00:00:04,3.997,-1.662429E-05 , 1.985655E-02 ,-0.1109012 , 20.96132 , 6.339952 , 5.083453E-03 , 19.46301 , 0.5273906 , 44.91179 , 19.27809 , 19.09313 , 18.72751 , 18.84946 , 19.10655 , 18.79741 , 19.30732 , 19.14498 , 18.84486 , 3.997 , 292.613 , 14.12551 , 9.483397E-02 , 67.9994 , 0 , 0 , 0.2095 , 0 , 0 
00:00:05,5.011,-2.357625E-06 , 1.977604E-02 ,-8.272298E-02 , 20.96103 , 6.363431 , 4.061207E-03 , 19.46134 , 0.5060737 , 44.99659 , 19.30124 , 19.13889 , 18.75306 , 18.85459 , 19.12988 , 18.76888 , 19.27201 , 19.20214 , 18.83436 , 5.011 , 292.6114 , 13.83705 , 0.4470134 , 68.00036 , 0 , 0 , 0.2095 , 0 , 0 
00:00:06,5.994, 2.01305E-05 , 2.007754E-02 ,-5.523276E-02 , 20.96044 , 6.340504 , 4.261212E-03 , 19.41411 , 0.5207944 , 44.97427 , 19.29683 , 19.09827 , 18.73946 , 18.82076 , 19.11849 , 18.71242 , 19.27422 , 19.1275 , 18.80274 , 5.994 , 292.5641 , 14.03572 , 0 , 68.00036 , 0 , 0 , 0.2095 , 0 , 0 
00:00:07,6.992, 9.974575E-06 , 1.958504E-02 ,-0.1219047 , 20.96087 , 6.313399 , 4.535292E-03 , 19.43684 , 0.4669263 , 44.94593 , 19.27893 , 19.1278 , 18.77581 , 18.79402 , 19.09636 , 18.72615 , 19.21128 , 19.13019 , 18.79402 , 6.992 , 292.5869 , 13.29054 , 0 , 68.00036 , 0 , 0 , 0.2095 , 0 , 0 
00:00:08,7.99,-2.025141E-05 , 0.019544 ,-2.267351E-02 , 20.96016 , 6.305216 , 3.335265E-03 , 19.40635 , 0.4455943 , 44.92273 , 19.38153 , 19.1988 , 18.72286 , 18.83561 , 19.07487 , 18.68 , 19.23722 , 19.1087 , 18.76793 , 7.99 , 292.5563 , 12.98272 , 0 , 68.00036 , 0 , 0 , 0.2095 , 0 , 0 
00:00:09,8.989, 9.490959E-06 , 1.973658E-02 ,-8.445945E-02 , 20.96424 , 6.347155 , 4.164913E-03 , 19.40247 , 0.4834468 , 44.96539 , 19.35744 , 19.19951 , 18.73259 , 18.81592 , 19.09582 , 18.70997 , 19.24695 , 19.13185 , 18.8047 , 8.989 , 292.5525 , 13.52282 , 0 , 68.00036 , 0 , 0 , 0.2095 , 0 , 0 
00:00:10,9.987, 3.203955E-06 , 1.950296E-02 ,-6.897715E-02 , 20.96387 , 6.3423 , 1.957454E-03 , 19.40449 , 0.4861772 , 44.89857 , 19.40449 , 19.23315 , 18.73222 , 18.77967 , 19.07062 , 18.68255 , 19.23536 , 19.11806 , 18.75926 , 9.987 , 292.5545 , 13.561 , 0 , 68.00036 , 0 , 0 , 0.2095 , 0 , 0 
00:00:11,11.001,-2.097683E-05 , 1.953769E-02 ,-3.524788E-02 , 20.96357 , 6.347379 , 6.076069E-03 , 19.40931 , 0.4991719 , 45.08679 , 19.42732 , 19.26279 , 18.69878 , 18.81375 , 19.14549 , 18.67616 , 19.22897 , 19.14329 , 18.81375 , 11.001 , 292.5593 , 13.74115 , 0.2950827 , 68.00079 , 0 , 0 , 0.2095 , 0 , 0 
00:00:12,12, 3.367174E-05 , 1.981709E-02 ,-0.1090391 , 20.96537 , 6.400475 , 6.16496E-03 , 19.48444 , 0.4771115 , 45.03471 , 19.45963 , 19.31754 , 18.76036 , 18.84386 , 19.15299 , 18.75135 , 19.2611 , 19.14839 , 18.83246 , 12 , 292.6344 , 13.4358 , 1.319911 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:13,12.998,-7.435591E-06 , 0.0200144 ,-4.652473E-02 , 20.96379 , 6.303416 , 3.987131E-03 , 19.42038 , 0.4414248 , 44.98528 , 19.41818 , 19.29869 , 18.70747 , 18.8182 , 19.11814 , 18.67142 , 19.21063 , 19.0867 , 18.71207 , 12.998 , 292.5704 , 12.92214 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:14,13.996, 7.07288E-06 , 1.970186E-02 ,-4.650757E-02 , 20.96382 , 6.305894 , 3.438971E-03 , 19.42283 , 0.4310666 , 44.97668 , 19.43422 , 19.29654 , 18.70771 , 18.7754 , 19.13199 , 18.72132 , 19.16803 , 19.04851 , 18.70551 , 13.996 , 292.5728 , 12.76969 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:15,15.01,-5.482992E-05 , 1.945403E-02 ,-8.078374E-02 , 20.96327 , 6.342947 , 3.001923E-03 , 19.45236 , 0.490045 , 44.93233 , 19.39152 , 19.32388 , 18.69 , 18.79816 , 19.06225 , 18.6922 , 19.15253 , 19.00138 , 18.70563 , 15.01 , 292.6024 , 13.61595 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:16,15.993,-3.983784E-05 , 1.960872E-02 ,-3.005113E-02 , 20.96458 , 6.312606 , 4.076022E-03 , 19.46308 , 0.4893198 , 44.9385 , 19.39543 , 19.31657 , 18.69833 , 18.74799 , 19.04593 , 18.72997 , 19.20369 , 18.99628 , 18.70973 , 15.993 , 292.6131 , 13.60612 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:17,16.992,-2.726383E-05 , 1.980762E-02 ,-0.130139 , 20.96566 , 6.324394 , 6.298296E-03 , 19.45007 , 0.4723263 , 45.00769 , 19.39143 , 19.38022 , 18.69432 , 18.77342 , 19.08698 , 18.73497 , 19.23591 , 18.97867 , 18.68752 , 16.992 , 292.6001 , 13.36747 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:18,17.99, 2.593389E-05 , 2.011543E-02 ,-6.064706E-02 , 20.9658 , 6.262153 , 2.987108E-03 , 19.40912 , 0.4631993 , 45.00071 , 19.27143 , 19.28945 , 18.66456 , 18.79553 , 19.00758 , 18.68259 , 19.16995 , 18.90828 , 18.63973 , 17.99 , 292.5591 , 13.23676 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:19,18.988, 4.866383E-05 , 2.010911E-02 ,-8.017895E-02 , 20.96593 , 6.260793 , 4.261212E-03 , 19.43259 , 0.4688669 , 45.059 , 19.23406 , 19.26108 , 18.65421 , 18.75354 , 19.02647 , 18.68125 , 19.13698 , 18.99263 , 18.61355 , 18.988 , 292.5826 , 13.31803 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:20,19.987,-1.68661E-05 , 0.0195077 ,-0.1056184 , 20.96525 , 6.299962 , 3.89824E-03 , 19.45521 , 0.4476744 , 45.09845 , 19.25226 , 19.29289 , 18.70407 , 18.82142 , 19.0673 , 18.73791 , 19.18681 , 18.94096 , 18.6498 , 19.987 , 292.6052 , 13.01407 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:21,21.001,-2.266948E-05 , 1.964345E-02 ,-2.777708E-02 , 20.96513 , 6.269172 , 4.801965E-03 , 19.46548 , 0.4720379 , 45.12831 , 19.3256 , 19.33681 , 18.71655 , 18.81349 , 19.08879 , 18.75482 , 19.17448 , 18.87676 , 18.70975 , 21.001 , 292.6155 , 13.36374 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:22,21.999, 2.962146E-06 , 1.959767E-02 ,-0.1016027 , 20.96522 , 6.360458 , 5.861249E-03 , 19.45382 , 0.4383268 , 44.96023 , 19.34334 , 19.32754 , 18.6508 , 18.80421 , 19.08632 , 18.77938 , 19.14497 , 18.94417 , 18.77717 , 21.999 , 292.6038 , 12.87745 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:23,22.998, 9.007344E-06 , 1.940352E-02 ,-4.648517E-02 , 20.96583 , 6.285112 , 2.994515E-03 , 19.44737 , 0.4346344 , 44.94941 , 19.35712 , 19.3369 , 18.669 , 18.77275 , 19.05707 , 18.77514 , 19.1023 , 18.91271 , 18.73449 , 22.998 , 292.5974 , 12.82296 , 0 , 68.0045 , 0 , 0 , 0.2095 , 0 , 0 
00:00:24,23.996, 6.196326E-05 , 1.988496E-02 ,-5.551037E-02 , 20.96689 , 6.36709 , 4.853818E-03 , 19.50336 , 0.5629584 , 44.96267 , 19.36348 , 19.32065 , 18.67776 , 18.81755 , 19.07483 , 18.86041 , 19.1425 , 18.91007 , 18.75888 , 23.996 , 292.6534 , 14.59506 , 0 , 68.0045 , 0 , 0 , 0.2094985 , 0 , 0 
00:00:25,24.994, 1.115339E-04 , 2.009491E-02 ,-0.0789391 , 20.96712 , 6.286709 , 3.350079E-03 , 19.47156 , 0.5211625 , 44.92286 , 19.34528 , 19.25961 , 18.6347 , 18.76549 , 19.05441 , 18.83538 , 19.05441 , 18.88964 , 18.74967 , 24.994 , 292.6216 , 14.04206 , 0 , 68.0045 , 0 , 0 , 0.2094957 , 0 , 0 
00:00:26,25.993, 7.07288E-06 , 1.966397E-02 ,-1.573578E-02 , 20.96589 , 6.368005 , 3.527861E-03 , 19.47045 , 0.4560717 , 44.9659 , 19.42542 , 19.31935 , 18.69227 , 18.73513 , 19.00807 , 18.87952 , 19.06452 , 18.94039 , 18.76677 , 25.993 , 292.6205 , 13.1359 , 0 , 68.0045 , 0 , 0 , 0.2094957 , 0 , 0 
00:00:27,26.991,-2.097683E-05 , 0.0194414 ,-0.1009044 , 20.96513 , 6.29954 , 3.490824E-03 , 19.44579 , 0.4620905 , 44.9547 , 19.35774 , 19.27667 , 18.71266 , 18.77134 , 18.99701 , 18.91793 , 19.0895 , 18.90891 , 18.78035 , 26.991 , 292.5958 , 13.22174 , 0 , 68.0045 , 0 , 0 , 0.2094933 , 0 , 0 
00:00:28,27.99,-3.282542E-05 , 1.959609E-02 ,-5.027717E-02 , 20.96535 , 6.36823 , 4.535292E-03 , 19.47288 , 0.419993 , 44.89732 , 19.39843 , 19.31718 , 18.7532 , 18.79845 , 19.0173 , 18.96544 , 19.06695 , 18.96765 , 18.85032 , 27.99 , 292.6229 , 12.60568 , 4.021901E-02 , 68.00404 , 0 , 0 , 0.2095 , 0 , 0 
00:00:29,28.988, 6.438134E-05 , 2.007596E-02 ,-0.1008146 , 20.96594 , 6.321893 , 5.476055E-03 , 19.50183 , 0.4261236 , 44.92569 , 19.41158 , 19.31911 , 18.73471 , 18.76635 , 19.02365 , 18.95377 , 19.12055 , 18.93115 , 18.8138 , 28.988 , 292.6518 , 12.69798 , 0 , 68.00404 , 0 , 0 , 0.2094989 , 0 , 0 
00:00:30,29.986, 5.229095E-05 , 0.019765 ,-8.412512E-02 , 20.96588 , 6.377084 , 2.987108E-03 , 19.46157 , 0.4002979 , 44.8686 , 19.41415 , 19.3397 , 18.73066 , 18.72386 , 19.02622 , 18.94732 , 19.06226 , 18.93592 , 18.82079 , 29.986 , 292.6116 , 12.30633 , 0 , 68.00404 , 0 , 0 , 0.2095 , 0 , 0 
