ULVersion=1,Company=UL,Project=12345,File=12345,Engineer=39605,Reviewer=39605,Technician=20137,Technician2=34344,TestLocation=Bld11-Calorimeter,TestType=Heat Release Check,TestNumber=1,Sample=Bed,CommodityDesC=Bed,GenProjectDesc=UL2901 research,SpkActivationTempDegF=165,SpkRTI=275,NumberOfTiers=2,SpkRadial DistanceFeet=7.1,SpkRDD=0.11,SpkDistanceBelowCeililngInch=3,CeilingToCommodityFeet=18,StorageType=,PalletType=,IgniterType=Burner - Heptane,IgniterNumber=0,Client Witnessed=No,HRRflag=True,RDDflag=False,IRIflag=False,ULtest=Yes,CCN=NA,TestFacilityLocation=NBK,TESTDATE=11/10/16,TestCode=11101605.DAT,DuctDiameter= 60 ,HRRA= 1.105 ,HRRB= 1.5 ,HRRE= 13100 ,HRRCFACTOR= 1 ,HRRO2DELAY= 15 ,HRRDUCTAREA= 1.824145 ,HRRC0C02DELAY= 30 ,HRRCOCO2Units=%,TestStartTime=11/10/2016 14:28:42,UserName=20137,ComputerName=NBKMJ00KM1J,EdgeSetupFile=Cal.SET,EdgeVersion=3.063c (NetDaq /MegaDaq)-Win7~Date:2013-06-13,RunTimeInitialO2=0.2096567,RunTimeO2CorrectionFactor=0.9992524,RunTimeMaxHRRvel=15.45,RunTimeMaxHRRtemp=341,RunTimeHRRMax=2274.0,RunTimeMaxHRRTestTime=598.991,PostTestInitialAverageO2=20.96567,PreTestO2AvgStandardDeviation=N/A,HrrPeak=2274,HrrTotal=939,HRRavgOneMinute=2057,HRRavgFiveMinute=1796,HRRavgTenMinute=1324,ConvHrrPeak=1507,ConvHrrTotal=678,ConvHRRavgOneMinute=1338,ConvHRRavgFiveMinute=1192,ConvHRRavgTenMinute=900,ConvectiveEnergy=540
Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
-00:00:30,-30,-7.683445E-05 , 4.070717E-02 ,-1.018778E-02 , 20.96157 , 6.589247 , 5.076046E-03 , 19.85079 , 0.4957934 , 21.19773 , 19.67494 , 19.56228 , 19.22847 , 19.12459 , 19.3862 , 19.32094 , 19.74477 , 19.4066 , 19.19685 ,-30 , 293.0008 , 13.7049 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:29,-29.003, 2.786835E-05 , 4.133226E-02 ,-8.947556E-02 , 20.96407 , 6.536288 , 6.16496E-03 , 19.864 , 0.4280722 , 21.18615 , 19.69936 , 19.51908 , 19.18746 , 19.138 , 19.42203 , 19.29813 , 19.78738 , 19.39721 , 19.25291 ,-29.003 , 293.014 , 12.73485 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:28,-28.004, 5.736891E-05 , 4.146801E-02 ,-4.489121E-02 , 20.96396 , 6.543069 , 3.89824E-03 , 19.81906 , 0.4215851 , 21.15026 , 19.61159 , 19.53036 , 19.1809 , 19.09743 , 19.4153 , 19.30482 , 19.75144 , 19.4221 , 19.24856 ,-28.004 , 292.9691 , 12.63702 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:27,-27.006,-2.557118E-05 , 4.086817E-02 ,-0.0348666 , 20.96411 , 6.591118 , 4.631591E-03 , 19.84822 , 0.3926315 , 21.13003 , 19.62276 , 19.44007 , 19.12441 , 19.14243 , 19.40404 , 19.27554 , 19.75801 , 19.45146 , 19.29135 ,-27.006 , 292.9982 , 12.19596 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:26,-26.007,-5.38627E-05 , 4.047039E-02 ,-7.885641E-02 , 20.9641 , 6.597401 , 2.76488E-03 , 19.8094 , 0.4128573 , 21.17217 , 19.62693 , 19.41262 , 19.15543 , 19.08096 , 19.43964 , 19.26611 , 19.8094 , 19.47346 , 19.33817 ,-26.007 , 292.9594 , 12.50532 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:25,-25.009,-1.831694E-05 , 4.078136E-02 ,-2.796605E-02 , 20.96479 , 6.466077 , 1.535222E-03 , 19.77698 , 0.3931066 , 21.11045 , 19.56951 , 19.38902 , 19.13641 , 19.05974 , 19.43865 , 19.26511 , 19.75897 , 19.43423 , 19.32596 ,-25.009 , 292.927 , 12.20186 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:24,-24.011, 5.035649E-05 , 4.130701E-02 ,-0.0969578 , 20.96638 , 6.472134 , 3.127852E-03 , 19.82576 , 0.406018 , 21.1142 , 19.56207 , 19.39738 , 19.1628 , 19.0613 , 19.4312 , 19.24185 , 19.76715 , 19.50123 , 19.32973 ,-24.011 , 292.9758 , 12.40165 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:23,-23.012, 1.166723E-05 , 4.122808E-02 ,-5.150224E-02 , 20.96692 , 6.524981 , 4.987154E-03 , 19.85525 , 0.4101781 , 21.11447 , 19.56895 , 19.35702 , 19.12022 , 19.10883 , 19.49451 , 19.24874 , 19.81703 , 19.4833 , 19.42228 ,-23.012 , 293.0052 , 12.46565 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:22,-22.014, 3.657344E-05 , 4.127543E-02 ,-7.553409E-02 , 20.96716 , 6.473109 , 4.624183E-03 , 19.83573 , 0.3852219 , 21.16251 , 19.50881 , 19.3283 , 19.12993 , 19.09609 , 19.53583 , 19.29227 , 19.79733 , 19.44558 , 19.44558 ,-22.014 , 292.9857 , 12.08008 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:21,-21,-2.357625E-06 , 4.063298E-02 ,-9.003413E-02 , 20.9665 , 6.662706 , 3.172297E-03 , 19.84657 , 0.4229124 , 21.16655 , 19.48804 , 19.30533 , 19.13857 , 19.12497 , 19.47003 , 19.25128 , 19.81497 , 19.47904 , 19.4136 ,-21 , 292.9966 , 12.65749 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:20,-20.001,-2.31531E-05 , 4.103866E-02 ,-3.208379E-02 , 20.96701 , 6.68114 , 3.71305E-03 , 19.82414 , 0.3923949 , 21.14634 , 19.49722 , 19.3213 , 19.12734 , 19.12734 , 19.49041 , 19.23104 , 19.81275 , 19.52644 , 19.42038 ,-20.001 , 292.9742 , 12.19179 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:19,-19.003, 1.239265E-05 , 4.123281E-02 ,-0.1114423 , 20.96756 , 6.494993 , 3.972316E-03 , 19.8527 , 0.3821324 , 21.17266 , 19.50777 , 19.35649 , 19.21218 , 19.16493 , 19.5302 , 19.26403 , 19.85711 , 19.546 , 19.38591 ,-19.003 , 293.0027 , 12.03189 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:18,-18.005, 6.589264E-06 , 4.092342E-02 ,-3.032994E-02 , 20.96739 , 6.555995 , 2.075975E-03 , 19.76179 , 0.411779 , 21.15839 , 19.49347 , 19.36481 , 19.16865 , 19.18906 , 19.53171 , 19.19567 , 19.83841 , 19.51829 , 19.37161 ,-18.005 , 292.9118 , 12.48796 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:17,-17.006, 1.753108E-06 , 4.077505E-02 ,-7.277916E-02 , 20.96757 , 6.411053 , 2.727842E-03 , 19.85762 , 0.4070846 , 21.13042 , 19.47667 , 19.34819 , 19.20148 , 19.21968 , 19.46987 , 19.18806 , 19.81941 , 19.57133 , 19.34138 ,-17.006 , 293.0076 , 12.4186 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:16,-16.008,-3.524349E-05 , 4.103708E-02 ,-6.791317E-02 , 20.96755 , 6.421019 , 2.261165E-03 , 19.83823 , 0.4149881 , 21.165 , 19.52491 , 19.37161 , 19.19568 , 19.24072 , 19.49789 , 19.17766 , 19.82482 , 19.56773 , 19.35121 ,-16.008 , 292.9882 , 12.53816 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:15,-14.994, 3.657344E-05 , 4.133226E-02 ,-2.274905E-02 , 20.96763 , 6.57571 , 2.898217E-03 , 19.86004 , 0.3835531 , 21.12605 , 19.53534 , 19.41127 , 19.15867 , 19.2107 , 19.42487 , 19.17687 , 19.71801 , 19.53993 , 19.34362 ,-14.994 , 293.01 , 12.05438 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:14,-14.011, 2.569208E-05 , 4.102919E-02 ,-8.405172E-02 , 20.96738 , 6.468851 , 3.831572E-03 , 19.82675 , 0.4149317 , 21.11538 , 19.54725 , 19.43678 , 19.19541 , 19.21563 , 19.39616 , 19.19762 , 19.72532 , 19.51564 , 19.33752 ,-14.011 , 292.9767 , 12.53707 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:13,-13.013, 3.463898E-05 , 4.112547E-02 ,-2.718873E-02 , 20.96757 , 6.658776 , 2.994515E-03 , 19.86291 , 0.4282771 , 21.13332 , 19.56761 , 19.40532 , 19.17754 , 19.252 , 19.45035 , 19.22038 , 19.74807 , 19.536 , 19.32406 ,-13.013 , 293.0129 , 12.73787 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:12,-11.999,-2.170225E-05 , 4.097078E-02 ,-0.1244997 , 20.96711 , 6.592688 , 3.290818E-03 , 19.83378 , 0.4453036 , 21.11322 , 19.59251 , 19.38058 , 19.16862 , 19.25429 , 19.4122 , 19.23168 , 19.70295 , 19.50925 , 19.28591 ,-11.999 , 292.9838 , 12.98796 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:11,-11,-1.468983E-05 , 4.097709E-02 ,-6.752165E-02 , 20.96694 , 6.565916 , 2.624136E-03 , 19.83679 , 0.4501491 , 21.10063 , 19.5731 , 19.37018 , 19.21226 , 19.30474 , 19.4108 , 19.2619 , 19.73316 , 19.53708 , 19.2597 ,-11 , 292.9868 , 13.0585 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:10,-10.002, 7.598811E-05 , 4.116336E-02 ,-2.530357E-02 , 20.96767 , 6.522494 , 5.00197E-03 , 19.8414 , 0.4385417 , 21.17257 , 19.65655 , 19.42662 , 19.21908 , 19.31155 , 19.41302 , 19.2507 , 19.71737 , 19.55069 , 19.31835 ,-10.002 , 292.9914 , 12.88914 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:09,-9.003, 8.78367E-05 , 4.108601E-02 ,-9.877147E-02 , 20.96757 , 6.564495 , 2.261165E-03 , 19.82198 , 0.440515 , 21.10822 , 19.6305 , 19.39359 , 19.13878 , 19.30352 , 19.37778 , 19.22906 , 19.67094 , 19.55828 , 19.26289 ,-9.003 , 292.972 , 12.91768 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:08,-8.005, 1.287627E-05 , 4.135278E-02 ,-5.495919E-02 , 20.96752 , 6.550392 , 2.713027E-03 , 19.84409 , 0.4488901 , 21.14609 , 19.67063 , 19.47435 , 19.19015 , 19.32105 , 19.4023 , 19.23078 , 19.74726 , 19.55099 , 19.29163 ,-8.005 , 292.9941 , 13.04039 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:07,-7.007, 6.293049E-05 , 4.129122E-02 ,-9.951781E-02 , 20.9669 , 6.517401 , 2.609321E-03 , 19.83179 , 0.4323215 , 21.11582 , 19.65373 , 19.47325 , 19.18464 , 19.28171 , 19.36058 , 19.21167 , 19.74837 , 19.5635 , 19.26811 ,-7.007 , 292.9818 , 12.79719 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:06,-6.008, 5.978699E-05 , 4.103866E-02 ,-7.736444E-02 , 20.96238 , 6.576952 , 5.624207E-03 , 19.92429 , 0.4000701 , 21.19021 , 19.70784 , 19.51855 , 19.18472 , 19.28179 , 19.39448 , 19.22075 , 19.71703 , 19.57938 , 19.32242 ,-6.008 , 293.0743 , 12.31255 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:05,-4.994, 4.16514E-05 , 4.136541E-02 ,-4.962185E-02 , 20.96154 , 6.559809 , 3.231558E-03 , 19.83978 , 0.4296397 , 21.15756 , 19.68653 , 19.48805 , 19.20624 , 19.34596 , 19.39118 , 19.20164 , 19.72034 , 19.58049 , 19.30993 ,-4.994 , 292.9898 , 12.75761 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:04,-4.011, 3.463898E-05 , 4.114442E-02 ,-0.1093215 , 20.96156 , 6.504001 , 3.89824E-03 , 19.86139 , 0.433155 , 21.14758 , 19.61112 , 19.46004 , 19.1534 , 19.30453 , 19.36078 , 19.21205 , 19.71256 , 19.57969 , 19.29092 ,-4.011 , 293.0114 , 12.81017 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:03,-3.013,-1.662429E-05 , 4.096605E-02 ,-9.379962E-03 , 20.96045 , 6.563387 , 4.713074E-03 , 19.82309 , 0.4245419 , 21.16328 , 19.59983 , 19.40812 , 19.13071 , 19.32246 , 19.33147 , 19.23679 , 19.70586 , 19.5526 , 19.28864 ,-3.013 , 292.9731 , 12.68134 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:02,-1.999,-1.662429E-05 , 4.084923E-02 ,-0.0847952 , 20.96102 , 6.600964 , 3.631567E-03 , 19.85113 , 0.4981849 , 21.13972 , 19.63246 , 19.41595 , 19.16795 , 19.30547 , 19.3483 , 19.14092 , 19.68208 , 19.55141 , 19.27845 ,-1.999 , 293.0011 , 13.73792 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:01,-1.001, 7.07288E-06 , 4.069296E-02 ,-5.407345E-02 , 20.96073 , 6.602325 , 4.720481E-03 , 19.86827 , 0.578754 , 21.16363 , 19.59117 , 19.46251 , 19.22353 , 19.3002 , 19.33623 , 19.23475 , 19.67442 , 19.52114 , 19.28218 ,-1.001 , 293.0183 , 14.80762 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:00,0,-4.781751E-05 , 4.083819E-02 ,-4.041078E-02 , 20.95973 , 6.549892 , 3.127852E-03 , 19.8052 , 0.502403 , 21.11862 , 19.60692 , 19.39721 , 19.16483 , 19.25731 , 19.29794 , 19.16024 , 19.64074 , 19.51668 , 19.28654 ,-0.002 , 292.9552 , 13.79487 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:01,0.996,-1.517344E-05 , 4.116809E-02 ,-7.526911E-02 , 20.95966 , 6.574548 , 5.076046E-03 , 19.8431 , 0.4988393 , 21.16087 , 19.61322 , 19.44633 , 19.15532 , 19.29063 , 19.34248 , 19.18235 , 19.63343 , 19.54779 , 19.28622 , 0.996 , 292.9931 , 13.74675 , 0 , 68 , 0 , 0 , 0.2094499 , 0 , 0 
00:00:02,1.995, 7.453727E-05 , 4.111442E-02 ,-0.0335281 , 20.95993 , 6.565065 , 3.86861E-03 , 19.85157 , 0.5293244 , 21.15815 , 19.6353 , 19.43901 , 19.09393 , 19.22925 , 19.2879 , 19.19322 , 19.6307 , 19.56087 , 19.32412 , 1.995 , 293.0016 , 14.16077 , 0 , 68 , 0 , 0 , 0.2094496 , 0 , 0 
00:00:03,2.993, 1.601977E-05 , 0.0413733 ,-0.1077318 , 20.95948 , 6.572361 , 5.624207E-03 , 19.86354 , 0.509289 , 21.16991 , 19.64488 , 19.46899 , 19.16217 , 19.26145 , 19.31109 , 19.22983 , 19.62227 , 19.57486 , 19.33352 , 2.993 , 293.0135 , 13.89047 , 0.3734337 , 68.00069 , 0 , 0 , 0.2094496 , 0 , 0 
00:00:04,3.991,-1.057909E-05 , 4.063613E-02 ,-8.223996E-02 , 20.95886 , 6.537223 , 3.527861E-03 , 19.78371 , 0.4729189 , 21.11955 , 19.66427 , 19.43655 , 19.1117 , 19.27184 , 19.30787 , 19.25383 , 19.63266 , 19.54481 , 19.34409 , 3.991 , 292.9337 , 13.38348 , 0.2266048 , 68.00088 , 0 , 0 , 0.2094641 , 0 , 0 
00:00:05,5.005, 3.101186E-05 , 4.143171E-02 ,-0.0471095 , 20.95817 , 6.589665 , 5.261235E-03 , 19.80839 , 0.4702488 , 21.2141 , 19.70255 , 19.47925 , 19.141 , 19.26271 , 19.32374 , 19.29433 , 19.65073 , 19.55369 , 19.33496 , 5.005 , 292.9584 , 13.34621 , 0.7912841 , 68.00298 , 0 , 0 , 0.2094678 , 0 , 0 
00:00:06,5.988, 1.5113E-06 , 4.092816E-02 ,-0.1291987 , 20.95697 , 6.570684 , 4.713074E-03 , 19.83488 , 0.4954459 , 21.15487 , 19.73786 , 19.41992 , 19.11786 , 19.32764 , 19.35006 , 19.30503 , 19.65682 , 19.52377 , 19.29602 , 5.988 , 292.9849 , 13.69972 , 0.7857952 , 68.005 , 0 , 0 , 0.2094678 , 0 , 0 
00:00:07,6.987, 3.342993E-05 , 4.109864E-02 ,-2.817307E-03 , 20.95661 , 6.590503 , 4.883448E-03 , 19.83163 , 0.4859046 , 21.14263 , 19.68978 , 19.41905 , 19.13723 , 19.27034 , 19.32898 , 19.32439 , 19.64916 , 19.47548 , 19.30416 , 6.987 , 292.9816 , 13.56709 , 0.3305534 , 68.00552 , 0 , 0 , 0.2094678 , 0 , 0 
00:00:08,8.001,-1.106271E-05 , 4.090448E-02 ,-0.0844299 , 20.95821 , 6.552851 , 4.720481E-03 , 19.85552 , 0.4613945 , 21.17108 , 19.68647 , 19.44976 , 19.16555 , 19.30307 , 19.39553 , 19.32788 , 19.67288 , 19.43395 , 19.33009 , 8.001 , 293.0055 , 13.22102 , 0.8548252 , 68.00781 , 0 , 0 , 0.2094734 , 0 , 0 
00:00:09,8.983, 7.798304E-06 , 4.104813E-02 ,-0.0743083 , 20.9601 , 6.591602 , 5.283458E-03 , 19.8825 , 0.4764717 , 21.17087 , 19.66164 , 19.44734 , 19.19696 , 19.34587 , 19.39091 , 19.33686 , 19.74047 , 19.45193 , 19.30304 , 8.983 , 293.0325 , 13.43592 , 1.22537 , 68.01115 , 0 , 0 , 0.2094734 , 0 , 0 
00:00:10,9.997,-3.355084E-05 , 4.095184E-02 ,-5.224263E-02 , 20.96007 , 6.55234 , 2.898217E-03 , 19.81239 , 0.4420363 , 21.08745 , 19.60492 , 19.3976 , 19.1336 , 19.26892 , 19.34797 , 19.24869 , 19.60272 , 19.3794 , 19.2623 , 9.997 , 292.9624 , 12.93975 , 0 , 68.01115 , 0 , 0 , 0.209475 , 0 , 0 
00:00:11,10.996, 4.866383E-05 , 4.125649E-02 ,-0.109805 , 20.95981 , 6.501283 , 2.438946E-03 , 19.80488 , 0.4775731 , 21.09794 , 19.593 , 19.36968 , 19.09005 , 19.23438 , 19.38108 , 19.25699 , 19.5908 , 19.37649 , 19.19375 , 10.996 , 292.9549 , 13.44966 , 0 , 68.01115 , 0 , 0 , 0.2094725 , 0 , 0 
00:00:12,11.994,-9.611861E-06 , 4.087607E-02 ,-1.554442E-02 , 20.95979 , 6.504944 , 1.838933E-03 , 19.78589 , 0.4698399 , 21.07897 , 19.53339 , 19.3709 , 19.08447 , 19.2356 , 19.38892 , 19.31226 , 19.60323 , 19.35748 , 19.17934 , 11.994 , 292.9359 , 13.33989 , 0 , 68.01115 , 0 , 0 , 0.2094725 , 0 , 0 
00:00:13,12.993, 8.28192E-06 , 3.270409E-02 ,-6.344751E-02 , 20.96018 , 6.556469 , 4.535292E-03 , 19.81389 , 0.4820687 , 21.1273 , 19.60201 , 19.36527 , 19.05622 , 19.28862 , 19.40811 , 19.37208 , 19.61102 , 19.30204 , 19.18713 , 12.993 , 292.9639 , 13.51302 , 0 , 68.01115 , 0 , 0 , 0.2094735 , 0 , 0 
00:00:14,13.991, 1.964689E-05 , 0.0299701 ,-6.167912E-02 , 20.96055 , 6.528008 , 3.290818E-03 , 19.82203 , 0.4420806 , 21.08571 , 19.55815 , 19.35302 , 19.11163 , 19.21312 , 19.43647 , 19.37784 , 19.60336 , 19.27857 , 19.1883 , 13.991 , 292.972 , 12.94061 , 0 , 68.01115 , 0 , 0 , 0.2094752 , 0 , 0 
00:00:15,14.989,-5.259319E-06 , 3.040893E-02 ,-2.384854E-02 , 20.96028 , 6.549794 , 3.268596E-03 , 19.79831 , 0.4599704 , 21.13412 , 19.53919 , 19.33388 , 19.1241 , 19.25722 , 19.46696 , 19.40373 , 19.68126 , 19.25942 , 19.2256 , 14.989 , 292.9483 , 13.19932 , 0 , 68.01115 , 0 , 0 , 0.2094632 , 0 , 0 
00:00:16,15.988, 1.269492E-06 , 4.115862E-02 ,-7.649537E-02 , 20.96028 , 6.558929 , 3.720458E-03 , 19.78269 , 0.4355223 , 21.12073 , 19.51199 , 19.33608 , 19.13992 , 19.2346 , 19.46016 , 19.43755 , 19.68126 , 19.27082 , 19.2346 , 15.988 , 292.9327 , 12.8434 , 0 , 68.01115 , 0 , 0 , 0.2094644 , 0 , 0 
00:00:17,16.986, 3.899151E-05 , 3.034895E-02 ,-2.952617E-02 , 20.96066 , 6.615361 , 5.350126E-03 , 19.86532 , 0.4548375 , 21.18527 , 19.58582 , 19.3625 , 19.13472 , 19.28143 , 19.45735 , 19.46397 , 19.66926 , 19.32206 , 19.21598 , 16.986 , 293.0153 , 13.12697 , 0 , 68.01115 , 0 , 0 , 0.2094713 , 0 , 0 
00:00:18,18, 4.793841E-05 , 4.109706E-02 ,-0.1170585 , 20.96063 , 6.555932 , 4.527885E-03 , 19.79553 , 0.4547236 , 21.17172 , 19.52264 , 19.35353 , 19.16178 , 19.22503 , 19.4618 , 19.48882 , 19.6851 , 19.3175 , 19.26566 , 18 , 292.9455 , 13.12376 , 0 , 68.01115 , 0 , 0 , 0.2094792 , 0 , 0 
00:00:19,18.999, 4.721298E-05 , 4.118862E-02 ,-6.616551E-02 , 20.96208 , 6.565363 , 6.127922E-03 , 19.87024 , 0.4389087 , 21.17899 , 19.58395 , 19.3268 , 19.13964 , 19.2051 , 19.51172 , 19.43728 , 19.67639 , 19.40346 , 19.31099 , 18.999 , 293.0202 , 12.89517 , 0.3038693 , 68.01157 , 0 , 0 , 0.2094792 , 0 , 0 
00:00:20,19.997, 8.880393E-05 , 3.090616E-02 ,-5.240538E-02 , 20.96195 , 6.613373 , 4.076022E-03 , 19.84774 , 0.4456941 , 21.14753 , 19.51402 , 19.33591 , 19.11933 , 19.21641 , 19.45318 , 19.42616 , 19.69211 , 19.38315 , 19.25245 , 19.997 , 292.9977 , 12.99396 , 0 , 68.01157 , 0 , 0 , 0.2094818 , 0 , 0 
00:00:21,20.995, 1.940508E-05 , 3.058888E-02 ,-0.1259736 , 20.96245 , 6.607078 , 4.913079E-03 , 19.85036 , 0.4435945 , 21.12757 , 19.50763 , 19.34312 , 19.11753 , 19.20763 , 19.47602 , 19.42878 , 19.71291 , 19.40838 , 19.25286 , 20.995 , 293.0004 , 12.96338 , 0 , 68.01157 , 0 , 0 , 0.2094838 , 0 , 0 
00:00:22,21.994, 3.367174E-05 , 3.922178E-02 ,-1.756278E-02 , 20.96245 , 6.56951 , 5.172343E-03 , 19.84934 , 0.4558291 , 21.16931 , 19.50882 , 19.32409 , 19.08489 , 19.18639 , 19.45699 , 19.44357 , 19.7073 , 19.42317 , 19.23603 , 21.994 , 292.9993 , 13.14091 , 0 , 68.01157 , 0 , 0 , 0.2094838 , 0 , 0 
00:00:23,22.992,-3.427627E-05 , 4.086817E-02 ,-9.900285E-02 , 20.96316 , 6.536455 , 3.987131E-03 , 19.82815 , 0.4144014 , 21.13678 , 19.51704 , 19.34113 , 19.07049 , 19.19001 , 19.40878 , 19.47421 , 19.71313 , 19.40418 , 19.20343 , 22.992 , 292.9781 , 12.52908 , 0 , 68.01157 , 0 , 0 , 0.2094836 , 0 , 0 
00:00:24,23.991, 3.101186E-05 , 3.035526E-02 ,-5.290961E-02 , 20.96301 , 6.525094 , 3.994539E-03 , 19.84415 , 0.4586931 , 21.15513 , 19.51264 , 19.36614 , 19.04807 , 19.19462 , 19.47202 , 19.4404 , 19.68851 , 19.41338 , 19.19462 , 23.991 , 292.9941 , 13.18201 , 0 , 68.01157 , 0 , 0 , 0.2094912 , 0 , 0 
00:00:25,24.989, 2.811016E-05 , 4.102445E-02 ,-3.399516E-02 , 20.96419 , 6.524511 , 3.350079E-03 , 19.84339 , 0.4487357 , 21.13419 , 19.49846 , 19.32935 , 19.11737 , 19.21206 , 19.43762 , 19.43303 , 19.71256 , 19.41942 , 19.16021 , 24.989 , 292.9934 , 13.03813 , 0 , 68.01157 , 0 , 0 , 0.2094925 , 0 , 0 
00:00:26,25.987,-4.080507E-05 , 4.082714E-02 ,-7.617415E-02 , 20.96317 , 6.501175 , 3.520454E-03 , 19.76159 , 0.4445017 , 21.0659 , 19.48887 , 19.30395 , 19.07836 , 19.14382 , 19.44145 , 19.3738 , 19.66696 , 19.34899 , 19.19107 , 25.987 , 292.9116 , 12.97466 , 0 , 68.01157 , 0 , 0 , 0.2094996 , 0 , 0 
00:00:27,27.001,-5.507174E-05 , 2.977279E-02 ,-4.253114E-02 , 20.96292 , 6.59371 , 5.261235E-03 , 19.80999 , 0.4615627 , 21.1256 , 19.51246 , 19.32755 , 19.09975 , 19.19904 , 19.44703 , 19.49886 , 19.69514 , 19.37259 , 19.12899 , 27.001 , 292.96 , 13.22241 , 0 , 68.01157 , 0 , 0 , 0.2095 , 0 , 0 
00:00:28,28, 1.360169E-05 , 4.135752E-02 ,-5.782922E-02 , 20.96302 , 6.562234 , 7.364988E-03 , 19.85136 , 0.5695131 , 21.14435 , 19.54705 , 19.39816 , 19.11615 , 19.19962 , 19.49963 , 19.45 , 19.74313 , 19.34633 , 19.19061 , 28 , 293.0013 , 14.68851 , 0 , 68.01157 , 0 , 0 , 0.2095 , 0 , 0 
00:00:29,28.998, 4.171186E-06 , 4.092816E-02 ,-6.814026E-02 , 20.96319 , 6.531202 , 3.261188E-03 , 19.83437 , 0.5651488 , 21.13399 , 19.49384 , 19.29091 , 19.10135 , 19.18722 , 19.44201 , 19.39018 , 19.71254 , 19.27289 , 19.1646 , 28.998 , 292.9844 , 14.63169 , 0 , 68.01157 , 0 , 0 , 0.2095 , 0 , 0 
00:00:30,29.997, 1.916327E-05 , 3.039156E-02 ,-1.931402E-02 , 20.96199 , 6.540401 , 2.172274E-03 , 19.83204 , 0.4467121 , 21.10029 , 19.50052 , 19.33362 , 19.08781 , 19.18489 , 19.4645 , 19.41928 , 19.6674 , 19.21412 , 19.1893 , 29.997 , 292.9821 , 13.00845 , 0 , 68.01157 , 0 , 0 , 0.2095 , 0 , 0 
