ULVersion=1,Company=UL,Project=12345,File=12345,Engineer=39605,Reviewer=39605,Technician=20137,Technician2=34344,TestLocation=Bld11-Calorimeter,TestType=Heat Release Check,TestNumber=1,Sample=Bed,CommodityDesC=Bed,GenProjectDesc=UL2901 research,SpkActivationTempDegF=165,SpkRTI=275,NumberOfTiers=2,SpkRadial DistanceFeet=7.1,SpkRDD=0.11,SpkDistanceBelowCeililngInch=3,CeilingToCommodityFeet=18,StorageType=,PalletType=,IgniterType=Burner - Heptane,IgniterNumber=0,Client Witnessed=No,HRRflag=True,RDDflag=False,IRIflag=False,ULtest=Yes,CCN=NA,TestFacilityLocation=NBK,TESTDATE=11/10/16,TestCode=11101606.DAT,DuctDiameter= 60 ,HRRA= 1.105 ,HRRB= 1.5 ,HRRE= 13100 ,HRRCFACTOR= 1 ,HRRO2DELAY= 15 ,HRRDUCTAREA= 1.824145 ,HRRC0C02DELAY= 30 ,HRRCOCO2Units=%,TestStartTime=11/10/2016 16:45:43,UserName=20137,ComputerName=NBKMJ00KM1J,EdgeSetupFile=Cal.SET,EdgeVersion=3.063c (NetDaq /MegaDaq)-Win7~Date:2013-06-13,RunTimeInitialO2=0.2093997,RunTimeO2CorrectionFactor=1.000479,RunTimeMaxHRRvel=14.32,RunTimeMaxHRRtemp=358,RunTimeHRRMax=4936.8,RunTimeMaxHRRTestTime=347.987,PostTestInitialAverageO2=20.93997,PreTestO2AvgStandardDeviation=N/A,HrrPeak=4946,HrrTotal=640,HRRavgOneMinute=3020,HRRavgFiveMinute=1530,HRRavgTenMinute=977,ConvHrrPeak=2030,ConvHrrTotal=463,ConvHRRavgOneMinute=1805,ConvHRRavgFiveMinute=1034,ConvHRRavgTenMinute=691,ConvectiveEnergy=414
Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
-00:00:30,-30.375, 7.937342E-05 , 0.0414759 ,-0.0500291 , 20.93988 , 6.603982 , 4.350102E-03 , 18.84838 , 0.4107117 , 42.36565 , 18.51432 , 18.88884 , 18.14186 , 18.1056 , 18.56179 , 18.71062 , 18.31339 , 18.28394 , 18.33363 ,-30.375 , 291.9984 , 12.45231 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:29,-29.003,-1.39644E-05 , 4.080977E-02 ,-5.431318E-02 , 20.93926 , 6.549444 , 4.068614E-03 , 18.83522 , 0.4124894 , 42.33704 , 18.44025 , 18.84644 , 18.11286 , 18.06537 , 18.51017 , 18.70205 , 18.30482 , 18.26415 , 18.30243 ,-29.003 , 291.9852 , 12.47894 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:28,-28.004, 9.974575E-06 , 4.110022E-02 ,-8.057094E-02 , 20.94017 , 6.569553 , 5.446424E-03 , 18.85028 , 0.4651579 , 42.3962 , 18.4463 , 18.82784 , 18.15959 , 18.13695 , 18.54124 , 18.76917 , 18.37178 , 18.31989 , 18.36957 ,-28.004 , 292.0003 , 13.25204 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:27,-27.006,-2.91983E-05 , 4.078609E-02 ,-0.1117905 , 20.93912 , 6.554866 , 5.239012E-03 , 18.93069 , 0.5868492 , 42.40851 , 18.37992 , 18.82236 , 18.14288 , 18.11361 , 18.59224 , 18.71182 , 18.37311 , 18.28735 , 18.38452 ,-27.006 , 292.0807 , 14.88695 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:26,-26.007,-5.265366E-05 , 4.074979E-02 ,-6.401508E-03 , 20.93798 , 6.57629 , 5.994585E-03 , 18.88194 , 0.5502391 , 42.43357 , 18.33335 , 18.83228 , 18.146 , 18.16403 , 18.57714 , 18.70132 , 18.39664 , 18.32212 , 18.43731 ,-26.007 , 292.032 , 14.41391 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:25,-25.009,-7.677399E-06 , 4.100393E-02 ,-6.461182E-02 , 20.93801 , 6.57843 , 8.172414E-03 , 18.88846 , 0.4231123 , 42.36041 , 18.29718 , 18.81618 , 18.14351 , 18.13449 , 18.59508 , 18.66057 , 18.34668 , 18.28356 , 18.43482 ,-25.009 , 292.0385 , 12.63976 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:24,-24.011,-1.541525E-05 , 4.126281E-02 ,-4.732778E-02 , 20.93848 , 6.584316 , 6.298296E-03 , 18.9259 , 0.4115838 , 42.37278 , 18.3006 , 18.79955 , 18.15852 , 18.16294 , 18.60328 , 18.66178 , 18.33906 , 18.30299 , 18.41359 ,-24.011 , 292.0759 , 12.46717 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:23,-23.012,-6.649702E-07 , 4.137962E-02 ,-2.589335E-02 , 20.93845 , 6.521613 , 5.527908E-03 , 18.89549 , 0.4491875 , 42.28322 , 18.2433 , 18.76012 , 18.17778 , 18.1349 , 18.61112 , 18.62253 , 18.28379 , 18.31103 , 18.47351 ,-23.012 , 292.0455 , 13.02357 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:22,-22.014, 7.858766E-07 , 4.082714E-02 ,-0.1049114 , 20.93893 , 6.592024 , 4.609368E-03 , 18.90868 , 0.4278513 , 42.28515 , 18.24067 , 18.74848 , 18.24969 , 18.11423 , 18.63112 , 18.58365 , 18.27674 , 18.32864 , 18.50473 ,-22.014 , 292.0587 , 12.71079 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:21,-21, 1.263446E-05 , 4.111758E-02 ,-0.0491505 , 20.93947 , 6.546907 , 4.720481E-03 , 18.87999 , 0.3984185 , 42.25032 , 18.20515 , 18.67692 , 18.29312 , 18.06747 , 18.60481 , 18.55514 , 18.19834 , 18.34961 , 18.49185 ,-21 , 292.03 , 12.2652 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:20,-20.001,-5.821524E-05 , 4.077189E-02 ,-7.874631E-02 , 20.93925 , 6.557485 , 3.720458E-03 , 18.90624 , 0.388295 , 42.28943 , 18.20657 , 18.68736 , 18.24264 , 18.08914 , 18.63309 , 18.55638 , 18.23583 , 18.40513 , 18.53614 ,-20.001 , 292.0562 , 12.10891 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:19,-19.003,-1.783333E-05 , 4.113179E-02 ,-0.1063097 , 20.93953 , 6.581009 , 5.439017E-03 , 18.92945 , 0.3851025 , 42.34324 , 18.22059 , 18.65631 , 18.26587 , 18.13041 , 18.68114 , 18.5818 , 18.24544 , 18.44197 , 18.58419 ,-19.003 , 292.0794 , 12.05951 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:18,-18.005,-1.493163E-05 , 4.089817E-02 ,-3.060255E-02 , 20.94039 , 6.579841 , 3.075998E-03 , 18.91707 , 0.4009535 , 42.30674 , 18.2106 , 18.66435 , 18.24447 , 18.13146 , 18.72524 , 18.54919 , 18.30096 , 18.47927 , 18.60346 ,-18.005 , 292.0671 , 12.30493 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:17,-16.991,-3.572711E-05 , 4.070559E-02 ,-9.222192E-02 , 20.94009 , 6.586862 , 4.038984E-03 , 18.88795 , 0.3783903 , 42.32689 , 18.16563 , 18.64185 , 18.24017 , 18.14981 , 18.70292 , 18.51546 , 18.29428 , 18.51325 , 18.60137 ,-16.991 , 292.038 , 11.9531 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:16,-16.008,-5.984743E-06 , 4.101498E-02 ,-5.739862E-02 , 20.94011 , 6.526659 , 2.987108E-03 , 18.8556 , 0.4288226 , 42.27078 , 18.12865 , 18.57563 , 18.18516 , 18.10601 , 18.68398 , 18.44021 , 18.25068 , 18.47186 , 18.51253 ,-16.008 , 292.0056 , 12.72405 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:15,-15.009, 3.826609E-05 , 4.142066E-02 ,-2.584641E-02 , 20.94114 , 6.561446 , 4.764928E-03 , 18.84909 , 0.4055078 , 42.31979 , 18.1133 , 18.58972 , 18.2149 , 18.08845 , 18.68446 , 18.43168 , 18.24876 , 18.42947 , 18.51742 ,-15.009 , 291.9991 , 12.37318 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:14,-14.011, 7.798304E-06 , 0.0411823 ,-0.1092984 , 20.94137 , 6.584396 , 4.624183E-03 , 18.91458 , 0.4072459 , 42.44377 , 18.17664 , 18.67547 , 18.24878 , 18.154 , 18.74997 , 18.45415 , 18.28044 , 18.4972 , 18.54228 ,-14.011 , 292.0646 , 12.40106 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:13,-13.013, 1.287627E-05 , 4.127543E-02 ,-6.581926E-02 , 20.94181 , 6.577021 , 5.164937E-03 , 18.91852 , 0.4236163 , 42.47199 , 18.18739 , 18.72687 , 18.23929 , 18.16254 , 18.72908 , 18.49434 , 18.28659 , 18.51476 , 18.6073 ,-13.013 , 292.0685 , 12.64794 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:12,-11.999, 3.101186E-05 , 0.0406756 ,-9.739769E-02 , 20.9418 , 6.58079 , 4.631591E-03 , 18.88859 , 0.3923033 , 42.45363 , 18.19553 , 18.71698 , 18.18431 , 18.11197 , 18.76223 , 18.48242 , 18.27688 , 18.52529 , 18.63585 ,-11.999 , 292.0386 , 12.17088 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:11,-11, 4.171186E-06 , 4.084923E-02 ,-0.1069281 , 20.94163 , 6.53365 , 3.357487E-03 , 18.83527 , 0.405874 , 42.45889 , 18.17163 , 18.6953 , 18.13776 , 18.08586 , 18.71332 , 18.41768 , 18.18286 , 18.49219 , 18.58934 ,-11 , 291.9853 , 12.37847 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:10,-10.002,-1.493163E-05 , 4.093763E-02 ,-5.291676E-02 , 20.94047 , 6.475918 , 2.772288E-03 , 18.86844 , 0.4005284 , 42.4649 , 18.17114 , 18.66537 , 18.16875 , 18.08757 , 18.71283 , 18.41038 , 18.20942 , 18.46907 , 18.59767 ,-10.002 , 292.0184 , 12.29739 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:09,-9.003,-5.362089E-05 , 4.078294E-02 ,-0.1027813 , 20.94067 , 6.532594 , 2.898217E-03 , 18.86145 , 0.3992799 , 42.43351 , 18.19782 , 18.68984 , 18.15255 , 18.08941 , 18.73509 , 18.46189 , 18.15715 , 18.47551 , 18.59731 ,-9.003 , 292.0114 , 12.27806 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:08,-8.005,-3.451807E-05 , 4.080977E-02 ,-0.1023237 , 20.94016 , 6.516418 , 2.083383E-03 , 18.88136 , 0.4083146 , 42.41117 , 18.20431 , 18.65787 , 18.16124 , 18.06866 , 18.75721 , 18.4842 , 18.19511 , 18.43912 , 18.57215 ,-8.005 , 292.0314 , 12.41662 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:07,-6.991,-2.94401E-05 , 4.070717E-02 ,-1.747605E-02 , 20.93991 , 6.547584 , 3.172297E-03 , 18.89868 , 0.381871 , 42.42366 , 18.26452 , 18.72266 , 18.18318 , 18.09962 , 18.81978 , 18.53317 , 18.18097 , 18.51054 , 18.55801 ,-6.991 , 292.0487 , 12.00817 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:06,-6.008,-1.08209E-05 , 4.123597E-02 ,-0.1028675 , 20.94028 , 6.51476 , 4.083429E-03 , 18.88653 , 0.4210106 , 42.44043 , 18.30426 , 18.75116 , 18.17543 , 18.1123 , 18.90014 , 18.52323 , 18.1574 , 18.52544 , 18.53666 ,-6.008 , 292.0365 , 12.60829 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:05,-5.01, 2.351581E-05 , 4.140171E-02 ,-3.210809E-02 , 20.94053 , 6.541409 , 3.861202E-03 , 18.88578 , 0.390864 , 42.44655 , 18.2426 , 18.78425 , 18.23119 , 18.10253 , 18.9016 , 18.56314 , 18.19512 , 18.53149 , 18.54272 ,-5.01 , 292.0358 , 12.14848 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:04,-4.011, 5.615988E-05 , 4.103392E-02 ,-0.0347303 , 20.94058 , 6.518505 , 2.809325E-03 , 18.84976 , 0.4122139 , 42.43557 , 18.27649 , 18.73701 , 18.1206 , 18.0258 , 18.84976 , 18.50448 , 18.1252 , 18.5249 , 18.50006 ,-4.011 , 291.9998 , 12.47509 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:03,-3.013,-3.258361E-05 , 4.059036E-02 ,-9.089437E-02 , 20.9397 , 6.476379 , 4.594553E-03 , 18.88251 , 0.4095769 , 42.46535 , 18.30465 , 18.73812 , 18.12852 , 18.06318 , 18.82604 , 18.47174 , 18.12411 , 18.49216 , 18.49216 ,-3.013 , 292.0325 , 12.43582 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:02,-1.999, 8.523728E-06 , 0.040955 ,-5.690464E-02 , 20.93982 , 6.568428 , 4.624183E-03 , 18.96448 , 0.4508673 , 42.54144 , 18.35963 , 18.78387 , 18.22418 , 18.12921 , 18.92826 , 18.51989 , 18.27148 , 18.57858 , 18.57637 ,-1.999 , 292.1145 , 13.04944 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:01,-1.001,-1.37226E-05 , 4.073242E-02 ,-8.226641E-02 , 20.93998 , 6.617294 , 5.076046E-03 , 18.96304 , 0.3979312 , 42.53334 , 18.3718 , 18.80505 , 18.2001 , 18.07144 , 18.94262 , 18.49821 , 18.2047 , 18.50943 , 18.57493 ,-1.001 , 292.113 , 12.25944 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:00,0, 1.747062E-05 , 4.124702E-02 ,-8.491363E-02 , 20.93987 , 6.523851 , 4.076022E-03 , 18.88888 , 0.4138143 , 42.48296 , 18.36752 , 18.80096 , 18.15754 , 18.06716 , 18.9091 , 18.50533 , 18.2952 , 18.49853 , 18.55262 ,-0.002 , 292.0389 , 12.50012 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:01,0.996,-9.128246E-06 , 4.132437E-02 ,-4.378743E-02 , 20.94085 , 6.567171 , 5.350126E-03 , 18.88876 , 0.4290573 , 42.49836 , 18.36961 , 18.80305 , 18.17325 , 18.0965 , 18.90899 , 18.46898 , 18.32674 , 18.44414 , 18.6134 , 0.996 , 292.0388 , 12.72826 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:02,1.995,-2.073502E-05 , 4.047355E-02 ,-0.1026173 , 20.93956 , 6.532506 , 3.490824E-03 , 18.88619 , 0.4146664 , 42.46229 , 18.42114 , 18.78007 , 18.12099 , 18.08252 , 18.86357 , 18.44838 , 18.42574 , 18.43255 , 18.56337 , 1.995 , 292.0362 , 12.51292 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:03,3.009,-4.4674E-05 , 4.068665E-02 ,-4.023206E-02 , 20.93909 , 6.541582 , 4.350102E-03 , 18.94683 , 0.5390054 , 42.5418 , 18.44593 , 18.79804 , 18.11394 , 18.08688 , 18.91759 , 18.46396 , 18.4301 , 18.39625 , 18.54528 , 3.009 , 292.0968 , 14.2676 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:04,3.991,-2.357625E-06 , 4.098183E-02 ,-3.375305E-02 , 20.93952 , 6.599835 , 4.698259E-03 , 18.92779 , 0.5509521 , 42.59402 , 18.4335 , 18.82627 , 18.15139 , 18.06782 , 18.89174 , 18.46736 , 18.39744 , 18.39744 , 18.53967 , 3.991 , 292.0778 , 14.42438 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:05,4.99,-1.541525E-05 , 4.085713E-02 ,-8.550723E-02 , 20.93886 , 6.486883 , 3.89824E-03 , 18.87724 , 0.5442472 , 42.49121 , 18.38293 , 18.75529 , 18.0533 , 17.98998 , 18.83218 , 18.42138 , 18.33784 , 18.31981 , 18.47548 , 4.99 , 292.0272 , 14.3351 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:06,5.988, 5.446722E-05 , 4.121703E-02 ,-4.750436E-02 , 20.93944 , 6.505272 , 3.809349E-03 , 18.84351 , 0.4825708 , 42.43828 , 18.34697 , 18.72616 , 18.07827 , 18.00151 , 18.85252 , 18.34918 , 18.27024 , 18.31753 , 18.39426 , 5.988 , 291.9935 , 13.49765 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:07,6.987,-8.886437E-06 , 4.072453E-02 ,-8.328179E-02 , 20.9392 , 6.478788 , 3.224151E-03 , 18.81499 , 0.5093603 , 42.43448 , 18.30482 , 18.6706 , 18.06777 , 17.98199 , 18.80377 , 18.32525 , 18.22366 , 18.30261 , 18.39959 , 6.987 , 291.965 , 13.86657 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:08,8.001,-3.86288E-05 , 4.082082E-02 ,-0.1099258 , 20.94028 , 6.565574 , 5.261235E-03 , 18.94787 , 0.4770128 , 42.47409 , 18.31817 , 18.72441 , 18.07891 , 18.04504 , 18.83734 , 18.37908 , 18.25486 , 18.33179 , 18.39711 , 8.001 , 292.0979 , 13.42209 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:09,8.999,-3.566666E-06 , 4.114757E-02 ,-1.856434E-02 , 20.94061 , 6.620903 , 6.209406E-03 , 18.90333 , 0.4903281 , 42.51681 , 18.35935 , 18.7137 , 18.14495 , 18.10188 , 18.85147 , 18.391 , 18.28703 , 18.3277 , 18.3864 , 8.999 , 292.0533 , 13.6071 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:10,9.997, 2.061412E-05 , 4.095657E-02 ,-0.0963206 , 20.94092 , 6.550526 , 4.809373E-03 , 18.88815 , 0.4900609 , 42.49994 , 18.26301 , 18.68951 , 18.06203 , 18.08448 , 18.84309 , 18.35778 , 18.24718 , 18.34417 , 18.38262 , 9.997 , 292.0381 , 13.60304 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:11,11.011, 8.28192E-06 , 4.091553E-02 ,-0.1061991 , 20.9412 , 6.560606 , 4.927894E-03 , 18.88449 , 0.4681916 , 42.4608 , 18.27719 , 18.63838 , 18.08081 , 18.08541 , 18.78738 , 18.42845 , 18.22088 , 18.26818 , 18.36074 , 11.011 , 292.0345 , 13.29597 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:12,11.994,-4.419038E-05 , 4.090133E-02 ,-1.474852E-02 , 20.94112 , 6.559173 , 3.535269E-03 , 18.88069 , 0.4661363 , 42.47475 , 18.22848 , 18.62133 , 18.08842 , 18.11787 , 18.81539 , 18.4677 , 18.22627 , 18.31424 , 18.40901 , 11.994 , 292.0307 , 13.26666 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:13,12.993,-1.37226E-05 , 4.110022E-02 ,-7.023655E-02 , 20.94056 , 6.541572 , 5.446424E-03 , 18.85651 , 0.4708994 , 42.47756 , 18.24258 , 18.61518 , 18.10932 , 18.12295 , 18.74818 , 18.4864 , 18.24497 , 18.29447 , 18.39164 , 12.993 , 292.0065 , 13.33372 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:14,13.991, 3.971694E-05 , 4.137173E-02 ,-3.702985E-02 , 20.94172 , 6.568542 , 5.172343E-03 , 18.90574 , 0.4406847 , 42.47948 , 18.23092 , 18.5809 , 18.16319 , 18.08865 , 18.75235 , 18.49277 , 18.26037 , 18.31447 , 18.37998 , 13.991 , 292.0558 , 12.89995 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:15,14.989, 5.156553E-05 , 4.145065E-02 ,-5.413058E-03 , 20.94155 , 6.530185 , 2.535246E-03 , 18.86128 , 0.4867553 , 42.3848 , 18.18624 , 18.50239 , 18.13434 , 18.10047 , 18.67845 , 18.33071 , 18.19986 , 18.28121 , 18.29243 , 14.989 , 292.0113 , 13.55646 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:16,15.988,-2.581299E-05 , 4.098341E-02 ,-9.722874E-02 , 20.94127 , 6.552907 , 5.253827E-03 , 18.84765 , 0.4303737 , 42.44469 , 18.14113 , 18.44367 , 18.15677 , 18.07321 , 18.70087 , 18.32609 , 18.17941 , 18.27419 , 18.30585 , 15.988 , 291.9977 , 12.74687 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:17,16.986, 2.61757E-05 , 4.093447E-02 ,-6.763364E-02 , 20.94159 , 6.546654 , 2.083383E-03 , 18.83026 , 0.466199 , 42.42762 , 18.13717 , 18.43308 , 18.09207 , 18.09428 , 18.64742 , 18.31108 , 18.1552 , 18.25017 , 18.28845 , 16.986 , 291.9803 , 13.26641 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:18,18, 3.995875E-05 , 4.114126E-02 ,-7.886069E-02 , 20.94245 , 6.519707 , 2.809325E-03 , 18.86676 , 0.4298652 , 42.49663 , 18.12179 , 18.42213 , 18.12639 , 18.08571 , 18.6591 , 18.27528 , 18.14885 , 18.27768 , 18.25283 , 18 , 292.0168 , 12.73975 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:19,18.999, 2.279039E-05 , 4.120282E-02 ,-0.1263916 , 20.94313 , 6.558463 , 3.89824E-03 , 18.88458 , 0.4269389 , 42.55164 , 18.21195 , 18.4716 , 18.20514 , 18.09913 , 18.68152 , 18.31133 , 18.22097 , 18.40168 , 18.352 , 18.999 , 292.0346 , 12.6967 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:20,19.997, 2.279039E-05 , 4.110653E-02 ,-2.115795E-02 , 20.94229 , 6.606457 , 5.446424E-03 , 18.92752 , 0.4664287 , 42.51401 , 18.18038 , 18.39938 , 18.16014 , 18.06737 , 18.64536 , 18.2932 , 18.17357 , 18.40379 , 18.36773 , 19.997 , 292.0775 , 13.27189 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:21,20.995,-4.539943E-05 , 4.095184E-02 ,-5.279762E-02 , 20.94143 , 6.5537 , 3.65379E-03 , 18.83924 , 0.4243815 , 42.57103 , 18.14854 , 18.42403 , 18.15296 , 18.02669 , 18.61814 , 18.30424 , 18.13492 , 18.37877 , 18.39459 , 20.995 , 291.9892 , 12.65764 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:22,22.009,-7.804349E-05 , 4.066139E-02 ,-7.143398E-02 , 20.94158 , 6.578754 , 4.987154E-03 , 18.87057 , 0.4171957 , 42.52654 , 18.19352 , 18.42153 , 18.12799 , 18.03983 , 18.5976 , 18.30633 , 18.19352 , 18.41251 , 18.39429 , 22.009 , 292.0206 , 12.55069 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:23,22.992,-5.742936E-06 , 4.113337E-02 ,-1.159992E-02 , 20.9428 , 6.563393 , 4.957525E-03 , 18.91428 , 0.4166626 , 42.54739 , 18.24848 , 18.42237 , 18.14228 , 18.04528 , 18.60967 , 18.35687 , 18.2124 , 18.41998 , 18.50812 , 22.992 , 292.0643 , 12.54361 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:24,23.991, 2.690112E-05 , 4.095973E-02 ,-0.1270188 , 20.94242 , 6.499712 , 3.987131E-03 , 18.92575 , 0.4062408 , 42.51878 , 18.24634 , 18.42245 , 18.10646 , 18.01148 , 18.60312 , 18.28701 , 18.1718 , 18.39761 , 18.52861 , 23.991 , 292.0757 , 12.38598 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:25,24.989,-3.137457E-05 , 4.051933E-02 ,-7.995661E-02 , 20.94336 , 6.545649 , 3.446377E-03 , 18.90357 , 0.444787 , 42.52137 , 18.22875 , 18.44093 , 18.14519 , 17.97345 , 18.57413 , 18.33254 , 18.13838 , 18.35058 , 18.56512 , 24.989 , 292.0536 , 12.9598 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:26,25.987, 2.448305E-05 , 4.080819E-02 ,-4.019346E-02 , 20.94345 , 6.533174 , 4.890856E-03 , 18.86883 , 0.4575787 , 42.54719 , 18.33605 , 18.47609 , 18.13748 , 18.03127 , 18.59567 , 18.30459 , 18.17134 , 18.3723 , 18.58003 , 25.987 , 292.0188 , 13.14405 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:27,27.001, 1.867966E-05 , 4.100235E-02 ,-0.1282724 , 20.94436 , 6.525651 , 2.261165E-03 , 18.85001 , 0.41556 , 42.52439 , 18.36249 , 18.47528 , 18.08017 , 18.01685 , 18.53177 , 18.31943 , 18.15471 , 18.38733 , 18.51134 , 27.001 , 292 , 12.52562 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:28,28,-2.170225E-05 , 4.062193E-02 ,-4.222088E-02 , 20.94361 , 6.555177 , 3.564899E-03 , 18.90617 , 0.4426869 , 42.49524 , 18.41408 , 18.51344 , 18.06183 , 18.05962 , 18.60156 , 18.34195 , 18.2019 , 18.37581 , 18.4886 , 28 , 292.0562 , 12.92923 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:29,28.998,-5.458812E-05 , 4.087133E-02 ,-3.976858E-02 , 20.94353 , 6.601719 , 4.438994E-03 , 18.889 , 0.4282626 , 42.49626 , 18.37887 , 18.50767 , 18.05827 , 18.04023 , 18.60021 , 18.31116 , 18.2322 , 18.39691 , 18.50307 , 28.998 , 292.039 , 12.71647 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:30,30.012, 6.00288E-05 , 4.125176E-02 ,-0.1064317 , 20.94387 , 6.557384 , 4.335287E-03 , 18.91515 , 0.4440618 , 42.47301 , 18.34413 , 18.48857 , 18.09567 , 18.07082 , 18.59013 , 18.34633 , 18.28763 , 18.31708 , 18.4411 , 30.012 , 292.0652 , 12.94949 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:31,30.995,-7.435591E-06 , 4.089028E-02 ,-0.0462819 , 20.94395 , 6.550111 , 1.987084E-03 , 18.91459 , 0.4408779 , 42.46128 , 18.28928 , 18.44975 , 18.03419 , 18.06585 , 18.57614 , 18.28928 , 18.31192 , 18.3007 , 18.44735 , 30.995 , 292.0646 , 12.90297 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
