ULVersion=1,Company=UL,Project=12345,File=12345,Engineer=39605,Reviewer=39605,Technician=20137,Technician2=34344,TestLocation=Bld11-Calorimeter,TestType=Heat Release Check,TestNumber=1,Sample=Chair,CommodityDesC=Chair,GenProjectDesc=UL2901 research,SpkActivationTempDegF=165,SpkRTI=275,NumberOfTiers=2,SpkRadial DistanceFeet=7.1,SpkRDD=0.11,SpkDistanceBelowCeililngInch=3,CeilingToCommodityFeet=18,StorageType=,PalletType=,IgniterType=Burner - Heptane,IgniterNumber=0,Client Witnessed=No,HRRflag=True,RDDflag=False,IRIflag=False,ULtest=Yes,CCN=NA,TestFacilityLocation=NBK,TESTDATE=11/11/16,TestCode=11111603.DAT,DuctDiameter= 60 ,HRRA= 1.105 ,HRRB= 1.5 ,HRRE= 13100 ,HRRCFACTOR= 1 ,HRRO2DELAY= 15 ,HRRDUCTAREA= 1.824145 ,HRRC0C02DELAY= 30 ,HRRCOCO2Units=%,TestStartTime=11/11/2016 13:22:44,UserName=20137,ComputerName=NBKMJ00KM1J,EdgeSetupFile=Cal.SET,EdgeVersion=3.063c (NetDaq /MegaDaq)-Win7~Date:2013-06-13,RunTimeInitialO2=0.2095681,RunTimeO2CorrectionFactor=0.9996752,RunTimeMaxHRRvel=14.51,RunTimeMaxHRRtemp=322,RunTimeHRRMax=1854.6,RunTimeMaxHRRTestTime=346.997,PostTestInitialAverageO2=20.95681,PreTestO2AvgStandardDeviation=N/A,HrrPeak=1856,HrrTotal=357,HRRavgOneMinute=1602,HRRavgFiveMinute=726,HRRavgTenMinute=478,ConvHrrPeak=928,ConvHrrTotal=138,ConvHRRavgOneMinute=795,ConvHRRavgFiveMinute=367,ConvHRRavgTenMinute=223,ConvectiveEnergy=134
Time,Time,CO,CO2,Channel 3,Oxygen%,Cold Trap,Smoke System,Duct Temp.,Duct Pressure,Outside Steel Duct Temp,SE Outside grid,SE Inside grid,NE Outside grid,NE Inside grid,SW Outside grid,SW Inside grid,NW Outside grid,NW Inside grid,Center of grid,Test Time,Duct Temperature,Velocity,Convective HRR,Link Temperature,Estimated HRR,Run Time Peak HRR,Corrected Oxygen,Heat Release Rate,Cumulative Heat Rate
Hr:min:sec,Sec,%,%,V,%,Celsius,mV,Celsius,V,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Celsius,Seconds,K,m/sec,kW,F,kW,kW,mole fraction,kW,MJ
CHANNEL,0, 1 , 2 , 3 , 4 , 5 , 6 , 8 , 10 , 11 , 12 , 13 , 14 , 15 , 16 , 17 , 18 , 19 , 20 ,-76 ,-1 ,-2 ,-20 ,-42 ,-38 ,-39 ,-6,-7,-8
FORMAT,#.0,#0.000,#0.000,#0.000,#0.000,#0.0,#0.00,#0,#0.000,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#0,#,#.00,#0,#0,#0.0,#0.0,#0.0000,#0,#0.0
-00:00:30,-30, 1.257703E-03 , 1.953927E-02 ,-5.310382E-02 , 20.95607 , 6.159378 , 4.224174E-03 , 17.30949 , 0.1064735 , 50.05494 , 16.89804 , 16.88901 , 16.89122 , 16.86634 , 16.87777 , 16.91168 , 16.83483 , 16.83925 , 16.82579 ,-30 , 290.4595 , 6.323458 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:29,-29.01, 1.251658E-03 , 1.977131E-02 ,-9.816214E-02 , 20.95578 , 6.185636 , 4.987154E-03 , 17.30374 , 0.0997965 , 50.089 , 16.91054 , 16.88566 , 16.92859 , 16.88344 , 16.87663 , 16.92399 , 16.85396 , 16.85396 , 16.83589 ,-29.01 , 290.4537 , 6.121913 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:28,-28.011, 1.229653E-03 , 1.960714E-02 ,-3.382525E-02 , 20.9556 , 6.142751 , 5.090861E-03 , 17.33396 , 0.1174787 , 50.04792 , 16.87959 , 16.86374 , 16.92253 , 16.86374 , 16.89543 , 16.90447 , 16.82522 , 16.87277 , 16.81397 ,-28.011 , 290.4839 , 6.642502 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:27,-27.013, 1.252625E-03 , 1.956452E-02 ,-0.1184058 , 20.9562 , 6.113328 , 2.898217E-03 , 17.31835 , 0.1059865 , 50.04383 , 16.87982 , 16.84351 , 16.88424 , 16.85936 , 16.82102 , 16.85936 , 16.7825 , 16.85254 , 16.80296 ,-27.013 , 290.4684 , 6.309074 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:26,-25.999, 1.247064E-03 , 1.989601E-02 ,-7.863837E-02 , 20.95618 , 6.111947 , 4.17232E-03 , 17.2853 , 0.1125205 , 50.05578 , 16.84454 , 16.86942 , 16.87163 , 16.8626 , 16.81745 , 16.84012 , 16.79939 , 16.86039 , 16.77893 ,-25.999 , 290.4353 , 6.500273 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:25,-25, 1.209583E-03 , 1.949665E-02 ,-2.932266E-02 , 20.95665 , 6.130026 , 3.71305E-03 , 17.30776 , 0.101176 , 50.02256 , 16.87383 , 16.83992 , 16.90535 , 16.8895 , 16.83992 , 16.8895 , 16.85558 , 16.87383 , 16.82849 ,-25 , 290.4578 , 6.164122 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:24,-24.002, 1.340159E-03 , 1.968923E-02 ,-0.1169603 , 20.95648 , 6.105462 , 3.261188E-03 , 17.32421 , 0.1156381 , 50.03626 , 16.88568 , 16.84274 , 16.87886 , 16.88568 , 16.83592 , 16.88107 , 16.82007 , 16.86983 , 16.80422 ,-24.002 , 290.4742 , 6.590151 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:23,-22.988, 1.299536E-03 , 0.0198897 ,-5.983615E-02 , 20.9571 , 6.124084 , 4.505662E-03 , 17.32455 , 0.1117456 , 49.99944 , 16.86796 , 16.85451 , 16.89966 , 16.83865 , 16.86114 , 16.87017 , 16.84529 , 16.88381 , 16.81138 ,-22.988 , 290.4745 , 6.478288 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:22,-22.005, 1.302438E-03 , 1.965766E-02 ,-5.423215E-02 , 20.95621 , 6.167932 , 4.35751E-03 , 17.32733 , 0.1062116 , 50.03733 , 16.89101 , 16.8571 , 16.92935 , 16.89101 , 16.84568 , 16.90907 , 16.84568 , 16.84125 , 16.83904 ,-22.005 , 290.4773 , 6.31587 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:21,-21.007, 1.255527E-03 , 1.981551E-02 ,-0.1211188 , 20.95586 , 6.132616 , 1.801895E-03 , 17.26279 , 0.1167565 , 49.98306 , 16.83787 , 16.84008 , 16.85133 , 16.85814 , 16.82423 , 16.87621 , 16.81299 , 16.83105 , 16.77907 ,-21.007 , 290.4128 , 6.62124 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:20,-20.008, 1.277531E-03 , 1.961188E-02 ,-1.267392E-02 , 20.95586 , 6.128575 , 3.535269E-03 , 17.27483 , 0.1131706 , 50.02117 , 16.81803 , 16.86097 , 16.89488 , 16.86779 , 16.81581 , 16.87461 , 16.77969 , 16.83167 , 16.77066 ,-20.008 , 290.4248 , 6.518906 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:19,-19.01, 1.356844E-03 , 2.036167E-02 ,-6.284057E-02 , 20.9563 , 6.097042 , 4.261212E-03 , 17.30687 , 0.1014264 , 50.02385 , 16.83442 , 16.87736 , 16.87276 , 16.85248 , 16.84345 , 16.884 , 16.81175 , 16.83663 , 16.78465 ,-19.01 , 290.4569 , 6.171737 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:18,-18.012, 1.308241E-03 , 1.979183E-02 ,-4.549696E-02 , 20.95625 , 6.108487 , 1.135212E-03 , 17.24577 , 0.111788 , 50.02123 , 16.85458 , 16.87724 , 16.89531 , 16.82527 , 16.80721 , 16.86361 , 16.79136 , 16.83191 , 16.7438 ,-18.012 , 290.3958 , 6.478639 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:17,-17.013, 1.311143E-03 , 2.010122E-02 ,-4.172879E-02 , 20.95681 , 6.129633 , 5.076046E-03 , 17.30498 , 0.130334 , 50.04606 , 16.84377 , 16.84838 , 16.90496 , 16.86202 , 16.8528 , 16.84156 , 16.80543 , 16.87105 , 16.80765 ,-17.013 , 290.455 , 6.996154 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:16,-15.999, 1.33218E-03 , 2.027801E-02 ,-8.954348E-02 , 20.95728 , 6.128679 , 5.594576E-03 , 17.30182 , 0.17682 , 50.06937 , 16.8384 , 16.8972 , 16.93774 , 16.86329 , 16.88816 , 16.8972 , 16.80209 , 16.89038 , 16.79306 ,-15.999 , 290.4518 , 8.148802 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:15,-15.001, 1.309208E-03 , 2.018488E-02 ,-4.621828E-02 , 20.95732 , 6.146883 , 3.62416E-03 , 17.26785 , 0.1975626 , 50.04094 , 16.84976 , 16.90615 , 16.86542 , 16.85639 , 16.84294 , 16.85197 , 16.79539 , 16.84515 , 16.79999 ,-15.001 , 290.4178 , 8.613013 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:14,-14.002, 1.267859E-03 , 0.0192946 ,-8.970933E-02 , 20.95698 , 6.101056 , 3.71305E-03 , 17.32207 , 0.171018 , 50.01658 , 16.84742 , 16.86087 , 16.86548 , 16.86308 , 16.84281 , 16.8406 , 16.83378 , 16.86308 , 16.81572 ,-14.002 , 290.4721 , 8.014273 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:13,-12.988, 1.224092E-03 , 1.955348E-02 ,-9.800511E-02 , 20.9568 , 6.133994 , 5.253827E-03 , 17.37505 , 0.1509852 , 50.01113 , 16.86632 , 16.87554 , 16.90484 , 16.85729 , 16.85508 , 16.86872 , 16.83241 , 16.8302 , 16.8302 ,-12.988 , 290.5251 , 7.530954 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:12,-12.006, 1.286478E-03 , 1.984392E-02 ,-3.157694E-02 , 20.95692 , 6.147543 , 4.527885E-03 , 17.29798 , 0.155335 , 50.04822 , 16.89999 , 16.91584 , 16.90238 , 16.91584 , 16.85483 , 16.90902 , 16.8412 , 16.83216 , 16.81189 ,-12.006 , 290.448 , 7.637653 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:11,-11.007, 1.265683E-03 , 1.949507E-02 ,-0.1098391 , 20.95688 , 6.162611 , 3.557491E-03 , 17.28339 , 0.1461816 , 50.034 , 16.89902 , 16.88557 , 16.93072 , 16.89221 , 16.87654 , 16.86511 , 16.8312 , 16.86511 , 16.82217 ,-11.007 , 290.4334 , 7.409019 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:10,-10.009, 1.27463E-03 , 1.941772E-02 ,-5.841066E-02 , 20.95705 , 6.166414 , 5.809396E-03 , 17.33228 , 0.1680047 , 50.03766 , 16.91181 , 16.8803 , 16.91421 , 16.8779 , 16.88251 , 16.83957 , 16.81008 , 16.86445 , 16.81008 ,-10.009 , 290.4823 , 7.943494 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:09,-9.01, 0.0013242 , 2.065212E-02 ,-3.579333E-02 , 20.95818 , 6.179832 , 4.720481E-03 , 17.33687 , 0.1526077 , 50.05129 , 16.92544 , 16.9118 , 16.9728 , 16.92083 , 16.89153 , 16.88471 , 16.84177 , 16.89817 , 16.83495 ,-9.01 , 290.4869 , 7.570814 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:08,-8.012, 1.386345E-03 , 0.0204185 ,-7.627066E-02 , 20.95824 , 6.130875 , 4.446401E-03 , 17.32223 , 0.165032 , 50.01962 , 16.83855 , 16.89494 , 16.90637 , 16.89955 , 16.86785 , 16.852 , 16.80224 , 16.87928 , 16.81809 ,-8.012 , 290.4722 , 7.872767 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:07,-7.014, 1.30945E-03 , 1.978078E-02 ,-4.680878E-02 , 20.9575 , 6.161392 , 4.261212E-03 , 17.31866 , 0.1633279 , 50.02259 , 16.87792 , 16.87552 , 16.88916 , 16.88695 , 16.82355 , 16.86428 , 16.8394 , 16.86428 , 16.78963 ,-7.014 , 290.4687 , 7.831968 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:06,-6, 1.201845E-03 , 1.944613E-02 ,-4.929396E-02 , 20.95698 , 6.132598 , 3.535269E-03 , 17.33296 , 0.1666757 , 49.97874 , 16.87637 , 16.84909 , 16.87858 , 16.85813 , 16.83103 , 16.84909 , 16.77684 , 16.85149 , 16.77684 ,-6 , 290.483 , 7.912024 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:05,-5.001, 1.201845E-03 , 1.950454E-02 ,-8.861055E-02 , 20.95767 , 6.151938 , 3.720458E-03 , 17.28869 , 0.1774164 , 49.97312 , 16.83208 , 16.84572 , 16.88184 , 16.87281 , 16.86821 , 16.8389 , 16.79356 , 16.85236 , 16.76886 ,-5.001 , 290.4387 , 8.16235 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:04,-4.003, 1.234248E-03 , 1.934669E-02 ,-3.809503E-02 , 20.95765 , 6.183964 , 3.772311E-03 , 17.32253 , 0.1680617 , 49.98867 , 16.87055 , 16.86373 , 16.87718 , 16.89985 , 16.884 , 16.82982 , 16.80033 , 16.84788 , 16.7913 ,-4.003 , 290.4725 , 7.944707 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:03,-2.989, 1.284544E-03 , 1.969554E-02 ,-0.1124603 , 20.95721 , 6.11419 , 3.446377E-03 , 17.2492 , 0.1737272 , 49.96766 , 16.84676 , 16.85357 , 16.84215 , 16.84454 , 16.858 , 16.78575 , 16.79478 , 16.79017 , 16.78114 ,-2.989 , 290.3992 , 8.076488 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:02,-2.006, 1.254559E-03 , 1.992443E-02 ,-0.0807213 , 20.95743 , 6.115934 , 1.579668E-03 , 17.2826 , 0.1743086 , 49.99142 , 16.90045 , 16.85751 , 16.86433 , 16.88018 , 16.80996 , 16.79872 , 16.78747 , 16.80553 , 16.76941 ,-2.006 , 290.4326 , 8.090458 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
-00:00:01,-1.008, 1.285511E-03 , 1.985655E-02 ,-6.410664E-02 , 20.95762 , 6.119852 , 5.076046E-03 , 17.28205 , 0.1934087 , 50.04813 , 16.85475 , 16.88405 , 16.89548 , 16.88184 , 16.86378 , 16.83208 , 16.80056 , 16.80959 , 16.79374 ,-1.008 , 290.4321 , 8.522191 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:00,0, 1.285753E-03 , 1.968449E-02 ,-0.1101 , 20.95748 , 6.105926 , 4.164913E-03 , 17.32449 , 0.2051028 , 50.03904 , 16.89499 , 16.89056 , 16.91544 , 16.9042 , 16.89499 , 16.82716 , 16.82956 , 16.84983 , 16.77076 ,-0.009 , 290.4745 , 8.77669 , 0 , 68 , 0 , 0 , 0.2095 , 0 , 0 
00:00:01,0.989, 1.235215E-03 , 1.962451E-02 ,-2.222861E-02 , 20.95773 , 6.095294 , 3.890833E-03 , 17.27106 , 0.2073068 , 50.03761 , 16.88909 , 16.90715 , 16.88909 , 16.8596 , 16.88227 , 16.81223 , 16.78956 , 16.81445 , 16.75565 , 0.989 , 290.4211 , 8.822909 , 0 , 68 , 0 , 0 , 0.2094599 , 0 , 0 
00:00:02,1.988, 1.315253E-03 , 1.979814E-02 ,-8.064982E-02 , 20.95699 , 6.169604 , 4.809373E-03 , 17.27906 , 0.2097362 , 50.00573 , 16.88345 , 16.92197 , 16.92197 , 16.91515 , 16.86078 , 16.86539 , 16.81784 , 16.82245 , 16.75462 , 1.988 , 290.429 , 8.874578 , 0.356028 , 68.00063 , 0 , 0 , 0.2094722 , 0 , 0 
00:00:03,2.986, 0.0012947 , 0.019956 ,-6.040806E-02 , 20.95723 , 6.140474 , 3.446377E-03 , 17.34958 , 0.2071931 , 50.00175 , 16.89521 , 16.94055 , 16.89761 , 16.88176 , 16.88397 , 16.84785 , 16.79808 , 16.82739 , 16.73928 , 2.986 , 290.4996 , 8.821682 , 0.2421807 , 68.00087 , 0 , 0 , 0.2094736 , 0 , 0 
00:00:04,4, 1.361922E-03 , 2.012332E-02 ,-2.866687E-02 , 20.95723 , 6.139805 , 5.898287E-03 , 17.30839 , 0.2085519 , 50.0169 , 16.90155 , 16.93086 , 16.94228 , 16.86082 , 16.93768 , 16.85622 , 16.77715 , 16.84958 , 16.75687 , 4 , 290.4584 , 8.849935 , 0.4610896 , 68.00188 , 0 , 0 , 0.20948 , 0 , 0 
00:00:05,4.998, 1.264716E-03 , 1.958662E-02 ,-0.107937 , 20.95655 , 6.17595 , 5.535316E-03 , 17.3533 , 0.2282217 , 50.02081 , 16.8853 , 16.90797 , 16.96897 , 16.89672 , 16.8853 , 16.82429 , 16.77453 , 16.81526 , 16.74743 , 4.998 , 290.5033 , 9.258595 , 0.2405335 , 68.00211 , 0 , 0 , 0.2094773 , 0 , 0 
00:00:06,5.997, 1.265199E-03 , 1.976184E-02 ,-3.892406E-02 , 20.95651 , 6.140344 , 3.89824E-03 , 17.27742 , 0.2408978 , 49.97775 , 16.8479 , 16.83648 , 16.88624 , 16.83887 , 16.86818 , 16.80035 , 16.69639 , 16.79593 , 16.66911 , 5.997 , 290.4274 , 9.511003 , 0 , 68.00211 , 0 , 0 , 0.2094756 , 0 , 0 
00:00:07,6.995, 1.205714E-03 , 0.0195298 ,-8.905426E-02 , 20.9566 , 6.111311 , 4.17232E-03 , 17.26238 , 0.2169432 , 50.02251 , 16.85313 , 16.84852 , 16.9051 , 16.85092 , 16.817 , 16.79654 , 16.74235 , 16.76945 , 16.71747 , 6.995 , 290.4124 , 9.025507 , 0 , 68.00211 , 0 , 0 , 0.2094683 , 0 , 0 
00:00:08,7.994, 1.268101E-03 , 1.947139E-02 ,-7.439313E-02 , 20.95526 , 6.097868 , 1.35744E-03 , 17.24873 , 0.2281614 , 49.97798 , 16.7875 , 16.82381 , 16.84869 , 16.81478 , 16.82381 , 16.78989 , 16.704 , 16.69939 , 16.65644 , 7.994 , 290.3987 , 9.255705 , 0 , 68.00211 , 0 , 0 , 0.2094683 , 0 , 0 
00:00:09,8.992, 1.214661E-03 , 1.956768E-02 ,-4.109302E-02 , 20.9559 , 6.204626 , 6.527931E-03 , 17.34515 , 0.2461461 , 50.07192 , 16.87272 , 16.87512 , 16.94515 , 16.8976 , 16.92469 , 16.87954 , 16.76195 , 16.82296 , 16.73265 , 8.992 , 290.4951 , 9.615169 , 0.2652559 , 68.00242 , 0 , 0 , 0.2094624 , 0 , 0 
00:00:10,9.99, 1.27463E-03 , 1.996073E-02 ,-0.1007882 , 20.9566 , 6.217333 , 6.831642E-03 , 17.40983 , 0.2432453 , 50.04502 , 16.93283 , 16.8945 , 16.9238 , 16.88546 , 16.91476 , 16.90352 , 16.79939 , 16.81764 , 16.72935 , 9.99 , 290.5598 , 9.559409 , 0.4710022 , 68.00343 , 0 , 0 , 0.2094588 , 0 , 0 
00:00:11,10.989, 1.307274E-03 , 2.019277E-02 ,-0.0538678 , 20.95643 , 6.115469 , 4.987154E-03 , 17.24825 , 0.2551055 , 49.98002 , 16.80747 , 16.8436 , 16.87751 , 16.81872 , 16.85723 , 16.81872 , 16.71236 , 16.72379 , 16.65135 , 10.989 , 290.3983 , 9.786963 , 0 , 68.00343 , 0 , 0 , 0.2094588 , 0 , 0 
00:00:12,11.987, 1.250207E-03 , 1.964503E-02 ,-4.035073E-02 , 20.95561 , 6.130907 , 3.809349E-03 , 17.27252 , 0.2470947 , 49.96401 , 16.82273 , 16.82715 , 16.89055 , 16.82033 , 16.87009 , 16.84521 , 16.72319 , 16.74126 , 16.64172 , 11.987 , 290.4225 , 9.632475 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:13,13.001, 1.295909E-03 , 1.974921E-02 ,-0.1187959 , 20.95446 , 6.13765 , 4.261212E-03 , 17.27458 , 0.2628298 , 49.94411 , 16.85188 , 16.78626 , 16.88358 , 16.84966 , 16.85188 , 16.85649 , 16.73207 , 16.74331 , 16.68451 , 13.001 , 290.4246 , 9.934478 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:14,14, 1.269068E-03 , 1.961346E-02 ,-4.261502E-02 , 20.95365 , 6.14544 , 5.350126E-03 , 17.28006 , 0.3239529 , 49.91194 , 16.81663 , 16.84391 , 16.87321 , 16.79857 , 16.86639 , 16.84612 , 16.73295 , 16.76244 , 16.68318 , 14 , 290.4301 , 11.02942 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:15,14.998, 1.252625E-03 , 0.0196987 ,-4.551388E-02 , 20.95358 , 6.105032 , 4.068614E-03 , 17.26963 , 0.3858329 , 49.961 , 16.83549 , 16.79937 , 16.85816 , 16.83089 , 16.86038 , 16.85577 , 16.74739 , 16.71108 , 16.63421 , 14.998 , 290.4196 , 12.03659 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:16,16.012, 1.228928E-03 , 1.952506E-02 ,-6.731338E-02 , 20.9528 , 6.180102 , 6.350149E-03 , 17.29385 , 0.3266544 , 49.99789 , 16.88019 , 16.80333 , 16.89143 , 16.90285 , 16.92313 , 16.90285 , 16.76481 , 16.75578 , 16.67449 , 16.012 , 290.4438 , 11.07558 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:17,16.995, 1.279708E-03 , 1.981867E-02 ,-2.101831E-02 , 20.95403 , 6.12898 , 4.987154E-03 , 17.27283 , 0.3415612 , 49.995 , 16.85695 , 16.83888 , 16.89989 , 16.85916 , 16.90892 , 16.91113 , 16.76645 , 16.72792 , 16.67373 , 16.995 , 290.4228 , 11.32506 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:18,17.993, 1.240051E-03 , 1.981077E-02 ,-9.653935E-02 , 20.95417 , 6.176624 , 4.17232E-03 , 17.27918 , 0.3181637 , 49.93064 , 16.82478 , 16.84284 , 16.90163 , 16.81796 , 16.88818 , 16.94457 , 16.75916 , 16.73888 , 16.69815 , 17.993 , 290.4292 , 10.93041 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:19,18.992, 1.318397E-03 , 1.974132E-02 ,-4.603074E-02 , 20.95413 , 6.188145 , 6.083476E-03 , 17.30419 , 0.3500827 , 49.91085 , 16.82252 , 16.83837 , 16.89938 , 16.84962 , 16.88353 , 16.95374 , 16.73884 , 16.75469 , 16.63266 , 18.992 , 290.4542 , 11.46608 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:20,19.99, 1.300261E-03 , 1.985655E-02 ,-8.520745E-02 , 20.95481 , 6.211517 , 6.342742E-03 , 17.32064 , 0.336037 , 49.96027 , 16.80065 , 16.82995 , 16.89556 , 16.82995 , 16.90017 , 16.96117 , 16.78019 , 16.75309 , 16.66258 , 19.99 , 290.4706 , 11.23403 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:21,20.988, 1.341852E-03 , 0.0199339 ,-9.402748E-02 , 20.95454 , 6.076519 , 2.172274E-03 , 17.23465 , 0.3321664 , 49.80828 , 16.73507 , 16.69875 , 16.76437 , 16.73285 , 16.81193 , 16.82096 , 16.66723 , 16.62649 , 16.57672 , 20.988 , 290.3846 , 11.16749 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:22,21.987, 1.264232E-03 , 1.958189E-02 ,-3.067189E-02 , 20.95437 , 6.118285 , 2.883402E-03 , 17.20571 , 0.3487263 , 49.8307 , 16.71736 , 16.70832 , 16.78979 , 16.72418 , 16.80786 , 16.82131 , 16.64731 , 16.65173 , 16.56582 , 21.987 , 290.3557 , 11.44191 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:23,23.001, 1.264716E-03 , 1.948718E-02 ,-0.1123424 , 20.95364 , 6.134507 , 2.446354E-03 , 17.26245 , 0.3616945 , 49.85942 , 16.74242 , 16.71754 , 16.80343 , 16.74684 , 16.8237 , 16.86444 , 16.68804 , 16.62924 , 16.59771 , 23.001 , 290.4124 , 11.65386 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:24,23.999, 1.285511E-03 , 1.948876E-02 ,-5.200052E-02 , 20.95305 , 6.141352 , 1.905601E-03 , 17.24894 , 0.3497088 , 49.88593 , 16.68817 , 16.6972 , 16.81259 , 16.71527 , 16.81701 , 16.86678 , 16.67914 , 16.61572 , 16.57056 , 23.999 , 290.399 , 11.45887 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:25,24.998, 1.277048E-03 , 0.0195298 ,-0.0448202 , 20.95269 , 6.168878 , 4.527885E-03 , 17.27834 , 0.3403743 , 49.90793 , 16.71759 , 16.74247 , 16.82173 , 16.77418 , 16.88052 , 16.8737 , 16.71998 , 16.66118 , 16.6114 , 24.998 , 290.4283 , 11.30548 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:26,26.012, 1.288896E-03 , 1.968449E-02 ,-6.351256E-02 , 20.95269 , 6.159637 , 5.624207E-03 , 17.23753 , 0.337483 , 49.91447 , 16.76744 , 16.7538 , 16.83969 , 16.81942 , 16.89627 , 16.91654 , 16.71988 , 16.695 , 16.62034 , 26.012 , 290.3875 , 11.25657 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:27,26.994, 1.328795E-03 , 0.0198676 ,-3.162007E-02 , 20.9615 , 6.1774 , 5.127898E-03 , 17.30942 , 0.3519285 , 49.9497 , 16.77135 , 16.76675 , 16.84139 , 16.77817 , 16.90921 , 16.92506 , 16.79163 , 16.68085 , 16.62665 , 26.994 , 290.4594 , 11.49638 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:28,27.993, 1.290105E-03 , 1.998441E-02 ,-0.1155713 , 20.9629 , 6.131112 , 3.71305E-03 , 17.24786 , 0.3368935 , 49.85669 , 16.70976 , 16.71658 , 16.77095 , 16.73022 , 16.80929 , 16.82293 , 16.71215 , 16.63067 , 16.5538 , 27.993 , 290.3979 , 11.24693 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:29,28.991, 1.167751E-03 , 1.916516E-02 ,-4.571738E-02 , 20.96332 , 6.113331 , 1.550037E-03 , 17.16249 , 0.3184134 , 49.81912 , 16.67412 , 16.66509 , 16.70804 , 16.70564 , 16.80739 , 16.77587 , 16.68758 , 16.57457 , 16.4999 , 28.991 , 290.3125 , 10.9325 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
00:00:30,29.99, 1.197251E-03 , 1.920304E-02 ,-9.454697E-02 , 20.96355 , 6.155043 , 5.809396E-03 , 17.27352 , 0.3355388 , 49.85692 , 16.73783 , 16.73544 , 16.76032 , 16.70152 , 16.85542 , 16.81912 , 16.73544 , 16.60898 , 16.51163 , 29.99 , 290.4235 , 11.22479 , 0 , 68.00343 , 0 , 0 , 0.2095 , 0 , 0 
